,username,created_at,replies_count,retweets_count,likes_count,tweet,language
298,Adam Ahmed,2021-04-16T09:16:58.000Z,,,1.0,A prayer for humanity till Covid 19 Pandemic vanishes from our beautiful world .,
299,subhajit Sengupta,2021-04-16T08:31:21.000Z,,,,"@drmsdah
, 
@RailMinIndia
 plz start drive to penalize passengers travelling in local trains without mask and mask with improper use. This will help to fight against covid 19 second wave. Already kolkata metro has started this drive",
300,tanima biswas,2021-04-16T05:47:40.000Z,1.0,,,"#Bengal #covid daily case rise reaching the 7000/day mark. Cases have more than doubled in roughly 10 days. There aren't enough beds, shortage of vaccines and remdesivir in ##kolkata . Just some facts to keep in mind today ahead of your meeting 
@ECISVEEP",
301,MKRathi,2021-04-16T05:38:29.000Z,,,,"Replying to 
@ajay43",
302,Pankaj Kr Kesharwani,2021-04-16T05:19:14.000Z,,1.0,,Time has come to announce PM Care Fund 2.0 to takle Second wave of Covid help.  #Covid_19 #PMCares #SecondCOVIDWave #SecondWave #COVID19India.. TM,
303,Pankaj Kr Kesharwani,2021-04-16T05:15:58.000Z,,,,Absurd exception.. #MahaKumbh2021 #Covid_19 #Uttrakhand.. TM,
304,MKRathi,2021-04-16T04:03:48.000Z,,,,"Replying to 
@GVDBossche",
305,MKRathi,2021-04-16T01:20:46.000Z,,,,"Replying to 
@AneeshaBedi
 and 
@ThePrintIndia",
306,MKRathi,2021-04-16T00:57:04.000Z,,,,"Replying to 
@somyalakhani
 and 
@DilliDurAst",
307,Krishnendu Shee,2021-04-15T19:00:29.000Z,,,,"We are not properly prepared for wbsc board exam

And covid - 19 cases increase fast


@narendramodi
 
@wbcmo",
308,Pratik B,2021-04-15T18:20:39.000Z,2.0,1.0,11.0,Why does every other post needs to have #Covid tagged to it. There is a life beyond it. Wear masks and stay hygienic. But don't let Covid infect you before it actually does.,
309,Avinash Sharma,2021-04-15T17:31:44.000Z,,,,"The corona pandemic would be dead serious in India just after the west Bengal elections. Till then play dodgeball with covid-19

#lockdown #CoronaPandemic #CoronaSecondWave",
310,MKRathi,2021-04-15T16:58:04.000Z,,,,"Replying to 
@GeorgeFareed2",
312,Rupanjana Mitra,2021-04-15T13:22:44.000Z,1.0,,5.0,"Take care of your world, your family, your loved ones, your friends, your philosophers and guides. 
BE SAFE!!
#covid_19 
#secondwavecorona",
314,GoSpace,2021-04-15T10:10:44.000Z,,,,"We are amidst the second wave so please follow the health regulations and guidelines. 
#GoSpace #secondwave #covid_19 #covidindia #keephealthy #yourhealthmatters #healthylifestyle #workfromhome #keepdistance #putyourhealthfirst #staysafe #stayhealthy",
315,Awanish,2021-04-15T09:16:21.000Z,1.0,,,The so called highly qualified beurocrates who are aware of such pandemic did experience bihar election where in except for PM rally there was no protocol for covid 19 followed all laws were flaunted by politician maybe we can say that in cold the virus is less active than in,
316,Nishit Shaw,2021-04-15T08:23:23.000Z,,3.0,3.0,"#COVID19 patient died at #Shivpuri district hospital in #Madhya 
Pradesh allegedly after a ward boy removed oxygen support.
The deceased was a dialysis patient & his hemoglobin had dropped.

#Chhattisgarh #COVIDSecondWaveInIndia #Hospital #COVIDEmergency #CoronaCurfew #Corona",
317,tanima biswas,2021-04-15T08:10:40.000Z,,1.0,3.0,#Bengal #covid #report 500 beds from hotels added to deal with #kolkata beds crisis,
319,Kolkatatoday,2021-04-15T04:44:51.000Z,,,,"Rezaul Haque, Congress candidate from Samsherganj Constituency dies of COVID-19 
#RezaulHaque #COVID19  #Murshidabad #Congress #Kolkatatoday  for more details http://kolkatatoday.com",
322,MKRathi,2021-04-15T03:54:18.000Z,,,,"Replying to 
@sonaliranade",
323,tanima biswas,2021-04-15T03:29:57.000Z,1.0,1.0,1.0,"#Bengal #covid #report No vaccination in the state today, neither on the 18th. In addition, parts of #Kolkata will have no vaccine drive for 6 days, due to polling.  No vaccine drive in North Kolkata for 3 days, and no vaccine drive in South Kolkata for 3 days",
324,Durgesh P Mishra,2021-04-15T02:52:57.000Z,,,,"Nothing is precious than a #mask now a days. Wear it when you are out of home. 

Good morning friends. Stay safe.
Please stay away from covid 19 virus",
325,tanima biswas,2021-04-15T02:45:13.000Z,,,2.0,#Bengal #covid #report #Kolkata gets 500 more beds as state govt ropes in few #hotels as covid care centres,
326,Megha Kejriwal,2021-04-14T17:06:42.000Z,1.0,3.0,5.0,"#BreakingNews: BIGGEST JUMP IN #COVID CASES IN #WestBengal

BENGAL BREACHES 5K DAILY MARK FOR THE 1st TIME SINCE OUTBREAK. 

5,892 new #Covid cases in last 24hrs & 24 deaths in last 24hrs. 
#SecondCOVIDWave #COVIDEmergency #CoronavirusIndia #MaskUpIndia #MaskUpBengal",
327,Turban Boy,2021-04-14T16:31:28.000Z,,,,"Yogi Adityanaath has tested postive for Corona. He is renaming himself as Rogi Adityanaath. 

The only 'Positive' news coming out of UP today!!

#YogiAdityanath #Corona #KumbhMela #yogi",
328,Sougata Mandal,2021-04-14T16:21:56.000Z,,,,"@ECISVEEP
 must ensure #covidprotocol maintained #MaskUp in #WestBengalElections2021 rallies, #railstations #localtrain #kolkatametro to resist #massdeath due to #Corona in #WestBengal 

@MoHFW_INDIA
 
@WBPolice
 
@CPKolkata
 
@jdhankhar1
 
@MamataOfficial
 
@PMOIndia
 
#VaccinateJournalists",
329,Ishani Duttagupta,2021-04-14T16:18:23.000Z,1.0,1.0,7.0,"On Twitter I’m seeing so many friends, ex-colleagues etc suffering from #covid ; doctors desperately begging people to mask up & stay home & in a WA group middle-aged women on vacation posting maskless photos. My nerves are in tatters #COVIDEmergency ",
330,Darpan Barik,2021-04-14T14:50:03.000Z,,,,"In a progressive stand, CPI (M) has cancelled all mega election rallies and public meetings, in light of the worsening Covid-19 situation in West Bengal. 

দম লাগে বস! Kudos! 

@CPIM_WESTBENGAL
 
@cpimspeak
 #sanjuktamorch  #vote #BengalElections2021 #ElectionCommission #COVID19",
331,tanima biswas,2021-04-14T14:46:01.000Z,,10.0,19.0,"#Bengal records 5892 fresh #covid cases. It was around 2000 mark, just last week",
333,Ratul Das,2021-04-14T13:07:05.000Z,,2.0,3.0,"@itspcofficial

Respective Sir, maximum students of WBSE wants the cancellation of the madhyamik examination. Just like CBSE students, we also have health issues. The second wave of Covid-19 is rising day by day. That's why we also want the cancellation.
#cancelboardexams2021",
334,tanima biswas,2021-04-14T12:53:41.000Z,,,3.0,#Bengal #covid #report From 16th April onwards vaccination drive to be done in all 120 wards of #kolkata,
335,tanima biswas,2021-04-14T12:52:06.000Z,1.0,,1.0,#Bengal #covid #report #Kolkata private #hospitals told to increase covid bed capacity more than what they had during the peak last year,
336,tanima biswas,2021-04-14T12:50:36.000Z,1.0,,2.0,"#Bengal #covid #report State mulling on roping in hotels to act as satellite centres, to tackle #beds crisis",
338,LucyInTheSky,2021-04-14T11:04:47.000Z,,3.0,3.0,"#cancelstateboardexam #cancelboardexam2021 The state should atleast take a decision of making the board exams online or cancellation, postponing the board exams for the sake of our lives also the schools closed for controlling the further speed of Covid 19 virus.
@itspcofficial",
339,Nitesh Rajak,2021-04-14T10:36:18.000Z,1.0,1.0,,"https://youtu.be/WahCAJqQmlc please watch this video and please let do online exam for class 10 WBBSE as CBSC board has declared that for class it will cancel and for 12 class it has been postponed..so requesting due to increasing of covid-19 cases 
 
@MamataOfficial
 

@abhishekaitc",
341,Sreyashi Dey,2021-04-14T10:28:54.000Z,1.0,2.0,13.0,WB Govenor to be present in the #Covid meeting today at 6:30PM.,
342,𝓒𝓱𝓪𝔂𝓪𝓷 𝓖𝓾𝓹𝓽𝓪,2021-04-14T07:56:06.000Z,,,,Covid-19 news: Corona infection may increase after kumbh mela fear of superspreading hinges - Anandabazar,
344,Udayani Social Action Forum,2021-04-14T07:03:51.000Z,,,,"Udayani Social Action Forum celebrated International Women's Day 2021 in Bishnupur 1, Pandua, Kalna 2, Jamalpur and Kalna 1. The theme was #ChooseToChallenge
""Women in leadership:Achieving an equal future in a COVID-19 world"". Women were in their elements.",
345,Sidhartha Ghosh,2021-04-14T06:09:57.000Z,,,,"Replying to 
@ranjona",
346,Srishti Clinic,2021-04-14T05:30:05.000Z,,,,"The rise of the second spike of Covid - 19 prompted us that we have forgotten the sufferings of 2020.

Don't forget to wear your face mask.
Let's stop the virus together. 

#stopthespread #ivf #IVF #motherhood #pregnancy #pregnant #bangladesh #kolkata #westbengal",
347,Kolkata.Foodie,2021-04-14T04:12:17.000Z,1.0,,,"No mask. No social distancing.
No precaution too. 

4817 new #Corona cases in #WestBengal in these last 24 hours. Vote is important.

Sorry 
@parnomittra

#NoVoteToBJP 
এই উদাসীনতায় সোনার বাংলা তো হতেই পারে না লক্ষ্য।",
348,Sanjoy Das Guitar,2021-04-13T19:17:11.000Z,,,,"Pls take care 
&
Stay safe . 

I think we know about #covid_19 
#coronaviruspandemic 

#KumbhMela2021 
#WBElection2021 
#ElectionCommissionOfIndia",
349,Prabhu Yadav,2021-04-13T10:14:46.000Z,,,,"Covid is doing its job, so why aren’t you ! Keep doing your work,study etc, instead of giving up on lockdown-covid claims. STOP BEING SHEEP !!! #Covid_19 #COVIDSecondWave #motivation #WorkHard #BeSafeOutThere",
350,Debasish Halder,2021-04-13T08:42:14.000Z,,,,"Replying to 
@PMOIndia
 and 
@narendramodi",
351,Ankit,2021-04-13T08:40:09.000Z,,1.0,1.0,"@drharshvardhan
 Can you tell us why social distancing is not maintained here and why no one is wearing mask. This is why India is leading in #Covid cases.

#BanElectionRalliesInCovid #NationWantsToKnow",
352,Rohan Bhattacharya,2021-04-13T07:58:18.000Z,,,,"It's important to wear a Mask now a days 

#Covid_19 #StaySafe #WearMask #BeSafe #UseSanitizer #India #WestBengalElection2021",
354,Rishi,2021-04-13T04:45:17.000Z,,,,"India going through a terrible phase. People having to burn their friends and families on open grounds due to huge wait times at crematoriums. Ambulance after ambulance waiting in front of every major hospital.

Influencers- My biggest problem is, i have too many shoes. #COVID",
355,Namesake Bangali,2021-04-13T02:11:51.000Z,,,,Our Sanatanis has let us down this time....while this would have been great opportunity to show our commitment to fight against COVID 19 otherwise.,
356,Indian Army,2021-04-12T16:39:09.000Z,,3.0,,ED minister you are saying school will take all the precaution from covid-19 did you ever go any without informing school that they are taking proper safety measures .if school will providing all the safety measure but we have to come school in public transport #boardexams2021,
357,Indian Army,2021-04-12T16:37:22.000Z,,,1.0,education minister you are saying school will take all the precaution from covid-19 did you ever go any without informing school that they are taking proper safety measures .if school will providing all the safety measure but we have to come school in AP transport#boardexams2021,
359,Megha Kejriwal,2021-04-12T16:06:13.000Z,,,,"BIG #BREAKING: #WestBengal records 4,511 new COVID-19 cases in last 24hrs. 

highest one-day spike since the outbreak of the disease last year! 

#MaskUpIndia #MaskPehnoIndia",
360,𝔹𝕒𝕣𝕦𝕟 𝔾𝕙𝕠𝕤𝕙 বরুণ ঘোষ,2021-04-12T14:11:22.000Z,,,,"Replying to 
@ddggn
 and 
@AboutIndia",
361,𝔹𝕒𝕣𝕦𝕟 𝔾𝕙𝕠𝕤𝕙 বরুণ ঘোষ,2021-04-12T13:06:59.000Z,3.0,,5.0,"#Covid_19 might not be such a bad time for shopping 
@AboutIndia
. It's #PohelaBoishak for us despite #WestBengalElections2021 . #mondaythoughts",
362,Nishit Shaw,2021-04-12T12:41:11.000Z,,,,"Replying to 
@SumitkadeI",
363,Rana | Please #Vaccinate,2021-04-12T10:40:08.000Z,,,1.0,"A committee of experts has granted emergency use approval to Sputnik-V, the vaccine against the coronavirus disease (Covid-19) developed by Russia, in India. #COVID19",
364,tanima biswas,2021-04-12T09:38:09.000Z,,1.0,,#Bengal #Covid #report cases have doubled in Bengal (including Kolkata) in less than a week,
365,Nishit Shaw,2021-04-12T09:35:56.000Z,3.0,,,"Biggest News from the Film Industry!

Our most loved heroes #SalmanKhan & #Yash most likely to release #Radhe & #KGF2 on the same day.

This will send out a strong message to all exhibitors & cinema halls need to be well equipped. 

All depends on #Covid. 


@BeingSalmanKhan",
366,tanima biswas,2021-04-12T07:58:14.000Z,,2.0,2.0,#Bengal #Covid #report Private #hospitals in #Kolkata run out of covid beds. Almost all the prominent hospitals that I spoke to are full and unfortunately many are refusing to admit more patients,
367,Ajay Shaw,2021-04-12T06:55:17.000Z,,,,"Thank you 
@SonuSood

for this #grearest work for #student 
When All see #corona cases are increasing but government never understand patients felling , how's types students stay s going to #boardexam to #online 
So my humble request to our #government please take a offline exam",
368,Lovejitth Krishnan,2021-04-12T06:14:26.000Z,,,,"Is lockdown a solution to control coronavirus? 
#CoronavirusIndia #lockdown #CoronaVaccine #coronavirus #lockdown2021 #Covid_19 #vaccination #coronavirus #COVIDSecondWave #CoronavirusPandemic #CoronaCurfew #",
369,Kushal Kirit Vora,2021-04-12T04:00:54.000Z,,,,My mother is recovering from COVID -19. Just grateful she is doing fine.  Homage by Fareed Zakaria is poignant reminder to times we all live in. Behind the COVID statistic is a real human.,
370,koustav,2021-04-11T19:06:20.000Z,,1.0,,I need a job... It is urgent... Cz I have to help my family... My father is getting a half salary due to some new rules added by the company after covid-19... I just wanted to help my father nd mother. is there any jobs for me?? I am a Bcom Graduate. #JobSearch #Jobs  plese hlp,
372,tanima biswas,2021-04-11T11:07:11.000Z,,1.0,,"#Bengal #covid #report #vaccine shortage in #Kolkata . People turn up at this centre, only to find out that there are no doses available. Lack of communication adding to the concerns",
373,Professor TeeKay,2021-04-11T10:10:31.000Z,,,,"While I'm awaiting my Covid Test Report,  a thought just struck. 

We are in 2021,  it's still Covid 19. 

A misnomer of sorts eh !",
374,K@USHIK,2021-04-11T09:09:23.000Z,,,,#BengalElection2021 #SocialMedia #SocialDistancing where is the social distance?? Does #COVID spare peole on political roadshows?#taeten #Elecciones2021,
375,tanima biswas,2021-04-11T08:32:37.000Z,1.0,,3.0,#Bengal #covid #report State govt has urgently requested the Centre to send at least 4 lakh doses by tomorrow,
376,tanima biswas,2021-04-11T08:30:03.000Z,,,1.0,"#Bengal #Covid #report #vaccine shortage. Top govt sources tell me, the state only has 4.5 lakh vaccines left, which will last them a day to day and a half",
377,Sougata Mandal,2021-04-10T11:07:47.000Z,,,,"Replying to 
@sougata_journal
 
@CEOWestBengal
 and 5 others",
378,Baisakh Gupta,2021-04-10T10:45:47.000Z,,,,"Replying to 
@UkDash
 
@MahuaMoitra
 and 
@ECISVEEP",
379,Nishit Shaw,2021-04-10T09:55:24.000Z,,,5.0,"Amid restrictions in #Mumbai due to #Covid, Team #Adipurush continues to shoot in Mumbai with measures till the 14th of April.

Film stars #Prabhas, #KritiSanon, #SunnySingh & #SaifAliKhan.

Directed by #OmRaut (the man behind #AjayDevgn’s #Tanhaji)",
380,Urbasi Bhattacharyya,2021-04-10T08:00:33.000Z,,1.0,3.0,I feel if Congress Party really cancels its election rallies it will be considered as a great endeavour & a few thousands  steps forward 2combat covid 19 pandemic.Instead of rallies the state wings should take steps to start the mass awareness program how to fight against covid.,
381,Arghya C,2021-04-10T06:34:02.000Z,,,,"When your turn comes, please go out and vote.
.
.
.
.
.
#vote #election #india #kolkata #westbengal #election2021 #assemblyelection2021 #polls #covid",
382,tanima biswas,2021-04-10T05:51:41.000Z,,,,"#Bengal #Covid #report . As Remdesivir demand spikes, pharma companies struggle to meet demand. AMRI  in #Kolkata says they have no answers for patients who are coming to the #hospital , hoping to get the anti viral drug",
383,Dips Singhania,2021-04-09T21:54:58.000Z,,,1.0,"Where Is Arogyasetu App ?  Which Made For The Covid-19.
#IndiaFightsCorona 
#ArogyasetuApp #CoronaVaccine",
384,BISHWARAAJ CHATTERJEE,2021-04-09T16:37:37.000Z,,,1.0,"In this year board exam will take place or not ? because we have so many trouble it's better to be continue to online mode or get promoted via internal assessment marks. 
Please think about it, t I hope that their future will not get spoiled due to Covid-19.",
385,Nishit Shaw,2021-04-09T14:27:49.000Z,1.0,,1.0,"WHATTT???

#PawanKalyan starrer #VakeelSaab is SHATTERING BOX OFFICE even in #Covid era.

The film has collected around 40 crores on Day 1 (India) and including overseas it stands at 65+ crores.

Shocked to see the terrific response to the film & to #PrakashRaj’s performance.",
386,tanima biswas,2021-04-09T13:40:25.000Z,,1.0,2.0,"#Bengal #Covid #report In #Kolkata there is shortfall of Remdesivir, the antiviral drug used in the treatment of Covid. Pharma companies say it will take them at least 2 weeks to meet up to the current demand level. What happens in the interim for those infected?",
387,tanima biswas,2021-04-09T12:50:53.000Z,,4.0,5.0,#Bengal #Covid #report How people who had come for testing at the largest covid centre in #Kolkata have to wait for hours for testing. Listen to a distraught father who was waiting with his little daughter,
388,Siddhartha Bansal,2021-04-09T12:11:00.000Z,,,,"Covid21 Crisis ....No Problem
People Dying....No Problem 
Economy Failing....No Problem
No Jobs....No Problem
But 
@IPL
 #IndianPremierLeague will Go on & on & on 
Becoz Money is Honey for 
@BCCI
 
@SGanguly99
 
@imVkohli
 
#IPL2021 #CovidIndia 
#COVID #lockdown2021 #COVIDIOTS",
389,Bhudeb Sengupta,2021-04-09T11:02:32.000Z,,,,"There is widespread reporting by the mass media on inadequate safety and efficacy of Covid 19 vaccines . This needs urgent attention by the health authority in form of press release to assure eligible recepients
#COVIDー19 
#PressRelease",
390,tanima biswas,2021-04-09T10:33:00.000Z,,1.0,3.0,"#Bengal #covid #report : Case surge on one side, and serpentine queues at #hospitals. At the largest covid centre in #Kolkata roughly 150-200 people were waiting to get jabbed when I reached this morning",
391,Oindrila,2021-04-09T08:27:17.000Z,,,1.0,"#VaccineForYoungistaan: Reduce Age Limit For Covid-19 Vaccination 
@drharshvardhan
 
@MoHFW_INDIA
 #vaccine - Sign the Petition! http://chng.it/W82pMxYN via 
@ChangeOrg_India",
392,tanima biswas,2021-04-09T05:31:29.000Z,,,1.0,#Kolkata #hospitals #covid #realitycheck . The Doctor of the covid hospital in Beleghata tells me that beds are filling up fast. All this just over the past one week! # https://twitter.com/MirrorNow/status/1380390758067228672…,
393,Shailesh,2021-04-09T03:28:04.000Z,,,,"#VaccineForYoungistaan: Reduce Age Limit For Covid-19 Vaccination 
@drharshvardhan
 
@MoHFW_INDIA
 #vaccine - Sign the Petition! http://chng.it/cWjFBv6V via 
@ChangeOrg_India",
394,tanima biswas,2021-04-09T02:41:33.000Z,,,,"#Bengal #Covid report: At least 5 patients, who are hospitalised in the Beleghata covid centre in #Kolkata , had been vaccinated prior to getting infected",
395,tanima biswas,2021-04-09T02:40:08.000Z,2.0,23.0,72.0,"#Bengal #Covid report: #Doctors at the Beleghata covid centre, one of the main ones in #Kolkata tell me, their Covid ICU is full. 70% of general covid ward also full",
396,tanima biswas,2021-04-09T02:38:33.000Z,1.0,,,#Bengal #Covid report: #Doctors here say that the govt given positivity rate (8%) is misleading and is likely to be much higher. Low testing is camouflaging the numbers,
397,Lovejitth Krishnan,2021-04-08T12:44:50.000Z,1.0,,,"Does the vaccine prevent Covid?
#vaccination #Covishield #StopTheSpread #COVIDー19 #Unite2FightCorona #Covid_19 #COVID19 #lockdown #lockdown2021 #LockdownIndia #VaccinateEveryIndian #VirusCorona #ThisIsOurShot #BioNTech #IndiaFightsCorona #India",
398,Megha Kejriwal,2021-04-08T06:40:15.000Z,,1.0,1.0,#BREAKING: #NewZealand suspends entry of travellers from India amid a surge in #Covid infections,
399,ইন্দ্রজিৎ | INDRAJIT,2021-04-08T05:07:43.000Z,2.0,2.0,21.0,#Bengal #Covid Update,
400,Nishit Shaw,2021-04-08T03:16:53.000Z,,1.0,1.0,"#Zee in talks with Team #Radhe for Direct OTT release is FALSE & Baseless.

#RadheYourMostWantedBhai will Release only in THEATRES & will arrive either on this EID (if #Covid is in control) or EID 2022 

This was confirmed by Megastar #SalmanKhan himself, on GQ India session.",
402,PROSENJIT DE,2021-04-08T00:53:12.000Z,,1.0,,UK Clinical Trial Confirms SaNOtize’s Breakthrough Treatment for COVID-19 | Business Wire,
404,Adroit Information Technology Academy (AITA),2021-04-07T17:25:29.000Z,,,2.0,"To keep the body in good health is a duty, for otherwise, we shall not be able to trim the lamp of wisdom and keep our mind strong and clear.

http://adroitacademy.com

#WorldHealthDay #healthday #healthcare #safety #health #covid #worldsafe #goodhealth",
405,Ravi,2021-04-07T12:58:50.000Z,,,,"@CNNnews18
 Is it so ? Central leaders are not following Covid 19 norms while Campaigning and blaming others.",
406,Ravi,2021-04-07T12:51:05.000Z,,,,"@ndtv
 We expected government to enforce Covid 19 norms strictly after reopening normal activities but the Government has failed to do so. Excuses are not acceptable.",
407,GameRBorning,2021-04-07T10:43:36.000Z,,,,"Central board of secondary education : Cancel 2021 CBSE Board exams due to COVID-19 - Sign the Petition! http://chng.it/js7wxw2D via 
@ChangeOrg_India",
409,Megha Kejriwal,2021-04-07T08:56:19.000Z,,2.0,1.0,"Protests near the #ElectionCommission to stop polls amidst the rising cases of #Covid in the state by a non-political group in PPE kits today. 

#BengalElections2021",
410,Surgiplus,2021-04-07T08:36:22.000Z,,1.0,3.0,"This World Health Day let's pledge to follow Covid-19 guidelines to maintain our health in the future.
#WorldHealthDay #covid19 #covidprecautions #surgiplus #cuttack #medicalsupply",
411,Divyam Thakur (BJP),2021-04-07T08:33:23.000Z,,,,I have personally witnessed the #KumbhMela in Haridwar. I can vouch for its COVID-19 protocol adherence by devotees and also planned arrangements of the Centre and Uttarakhand Government to ensure a clean and safe experience. Stop the lies.  #ShameOnIndiaToday,
412,Sikharendra Datta,2021-04-07T07:34:09.000Z,1.0,,,1.15 Lakh new covid cases in a day! Shudder to think what will happen once the election season is over! #CoronavirusIndia #COVID19India #COVID #Corona #BengalElections2021,
413,Mejukhan,2021-04-07T07:12:08.000Z,,,1.0,"a vry huge increasing  covid 19 virus in our country we want #onlineboardexams2021 when we study online then we want online exam s it is a #StudentLifeMatters  And I requested to sir 
@itspcofficial
 to take a serious action on this situation #cancelboardexam2021",
414,Ankita Sarkar,2021-04-07T06:06:59.000Z,,,3.0,Only #COVID19India #awareness while calling won't really work. The Government should take urgent steps to curb the #COVIDSecondWave before it destroys the entire country. #CoronavirusPandemic #CoronaVirusUpdates #CoronaUpdate #Corona #COVID19 #Coronavirus #WestBengalElections,
415,Ravi,2021-04-07T04:50:21.000Z,,,,"@PTI_News
 RBI should have been ready or the RBI was over sure that the pandemic has been controlled and wiped out. They wanted a reason so they blamed it on surge in  Covid 19 Pandemic.",
416,darjeeling_mail,2021-04-06T14:44:01.000Z,,,,"India won't open Covid-19 vaccination for all. Officials explain why

https://hindustantimes.com/india-news/india-won-t-open-covid-19-vaccination-for-all-officials-explain-why-101617711524277.html…

Sent from Hindustan Times Android App.",
417,Anik Ghosh,2021-04-06T08:38:44.000Z,,4.0,4.0,"Either #cancelboardexams2021 OR #PostponeBoardExams
Our Country India made the record in daily surge of Covid 19 cases and we the students of India don't want to write offline exams in this situation.
#StudentsLivesMatter #COVID19India 
#COVIDSecondWave 
#StudentsWantJustice",
418,Aprameya Mukherjee,2021-04-06T03:34:39.000Z,,,,"104,000 +ve cases reported in last 24 hrs. #COVID numbers touched a new high despite us being the biggest producers of vax in the world. We are still xporting vax to a large number of countries and continuing to earn goodwill. God bless us. 


@bainjal
 

@virsanghvi


@vinodkapri",
420,Akash Chatterjee,2021-04-05T19:27:16.000Z,,,,"Replying to 
@cbseindia29
 
@DrRPNishank
 and 7 others",
421,Dr. Hasan SR,2021-04-05T15:30:22.000Z,,,1.0,"#COVIDー19 #CoronavirusIndia #coronavirus #COVIDSecondWave #COVID19India #COVID #CoronavirusPandemic 
@UrvashiRautela
 
@advani_kiara
 
@norahfatehi
 sorry guys ",
422,tanima biswas,2021-04-05T13:12:08.000Z,,1.0,1.0,Both leaders wearing #masks at #JayaBachhan roadshow. But no distancing at all! #covid #norms #flouted #BengalElections,
423,Lovejitth Krishnan,2021-04-05T10:11:50.000Z,,,,"Who will win Nandigram? 
#trinamool #bjp #westbengal #mamtabanerjee #tmc #kolkata #india #trinamoolcongress #bengal #mamatabanerjee #BengalElection2021 #banglargorbomamata #police #bhartiyajantaparty #congress #news #corona #Ram #lockdown #AmitShah #ModiWave #NarendraModi",
425,Nishit Shaw,2021-04-05T05:24:20.000Z,,,,"1,00,000+ new #Covid cases pan India.

This is #alarming & frightening.

Please #WearAMask

Ask others to Wear a Mask

Follow #SocialDistancing 

And enjoy life without any harm.",
426,Priyata Brajabasi,2021-04-05T04:21:28.000Z,,1.0,2.0,"Highest per day cases since beginning of pandemic..Political rallies with hundreds of thousands of people needs to stop asap..
#COVID #COVIDSecondWave #WestBengalPolls",
427,ALI . S,2021-04-04T18:13:00.000Z,,,,Help india in spreading Covid 19 . Join Kumbh Jamat.,
429,kaushik sarkar,2021-04-04T07:35:34.000Z,1.0,,1.0,#nutrilite Vitamin c Cherry Plus fight against #COVID . It increases #immunity,
430,অAnanya Jana,2021-04-04T07:19:44.000Z,,,,"COVID-19 #Vaccine is #safe... 
  When We Are Safe Nation Is Safe 
       #Vaccination against COVID-19 for all above the age of 45 is open from  #1st_April .
Citizens can register using this link  http://cowin.gov.in

#Officedays
#healthcentre 
#kolkata #bengal #india",
431,Kånchân Dås ,2021-04-04T05:16:17.000Z,,1.0,1.0,"Again a Tested COVID-19 Positive?? What's happening??


Keymaker Truth In SSR Case",
432,Nishit Shaw,2021-04-04T04:04:12.000Z,,,,"Superstar #AkshayKumar tests positive for #Covid.

Wishing a super fast recovery so that 
@akshaykumar
 gets back to work asap. 

This is proof that #Mumbai is not at all safe & precautions are not being followed. 

Would request all people from #Maharashtra to take measures.",
433,Sayanti Majumder,2021-04-03T13:54:50.000Z,,2.0,5.0,"Newtown is taking all the safety measures and proper sanitization is taking place to fight against covid-19! 
#TrustHIDCO #TrustNKDA",
434,Nishit Shaw,2021-04-02T18:24:31.000Z,1.0,9.0,23.0,"#RadheTrailer HYPE is EXCEPTIONAL!

I hope they don’t follow #Sooryavanshi footsteps & release the trailer early.

Because Trailer generates hype & then the hype fades away with time.

Hope we reduce #Covid count to 10K by 15 April. 

#SalmanKhan #Radhe #RadheYourMostWantedBhai",
435,Nishit Shaw,2021-04-02T09:42:27.000Z,,,,"#India enters the deadly #September mode with 81,466 Brand New #Covid cases.

#COVID19 has proved to be even more fatal this time.

This can only be possible when new strains have made an entry into our lives.

We should start vaccinating the masses & start wearing masks.",
436,Ravi,2021-04-02T03:17:02.000Z,,,,"@AmyKazmin
 We are inviting COVID 19 so that we can declare another Lockdown and put the economy into doldrums.",
437,Deep Bhattacharyya,2021-04-01T17:46:35.000Z,,,,"Of vaccines for which we created gaga and did publicity during elections?Are we not ready infrastructure wise even after 1year of COVID-19 that we are talking about lockdown. Lockdown is not solution,we need solution.
@narendramodi
 
@AmitShah
 
@drharshvardhan
 #nightcurfew #COVID19",
439,Nishit Shaw,2021-04-01T16:25:45.000Z,,4.0,7.0,"BREAKING!

Green Signal for #SalmanKhan’s #Radhe’s trailer.

Zero Cuts & 2 minutes 42 seconds duration.

#RadheYourMostWantedBhai is a very important film that’ll make cinema eco-system bounce back. 

The #Covid count on 15 April will determine whether it sticks to its date.",
441,Lovejitth Krishnan,2021-04-01T10:39:47.000Z,,1.0,1.0,"Who will will in Bengal? 
#trinamool #bjp #westbengal #mamtabanerjee #tmc #kolkata #india #trinamoolcongress #bengal #mamatabanerjee #banglargorbomamata #police #bhartiyajantaparty #congress #corona #share #youtube #comment #ig #lockdown #content #twitter  #amitshah #mamata #meme",
442,DR. S.P BHATTACHARYA,2021-04-01T03:51:12.000Z,,,,"NDTV: ""Recommend Not To Use Ivermectin In Patients With Covid-19"": WHO.
https://ndtv.com/world-news/world-health-organization-ivermectin-should-not-be-used-to-treat-coronavirus-patients-2403299…

via 
@GoogleNews",
