,tweet,clean_tweet,hastags,attherate,urls,emojis,label
563,"To keep increasing prices of gas, petrol, diesel, milk and other essential items continously every month in the backdrop of the lockdown/Corona horrors where crores of people have seen dwindling incomes, it must take a very special set of parasites to do it..",increas price petrol diesel milk essenti item contin month backdrop lockdowncorona horror crore peopl dwindl incom special set parasit ,[],[],[],[],0
564,@JafferyAzmath Congratulations to all the Electronic and Social Media Corona Warriors who received the awards today at a very impressive function at Wood Bridge Hotel.,congratul electron social medium corona warrior receiv award today impress function wood bridg hotel ,[],['@JafferyAzmath'],[],[],0
565,"@djomkar @AUThackeray @UdhavThackeray @VijayWadettiwar Please help the common man who is suffering everyday. You are not okay with people dying of Corona, then you should not be okay with people dying of hunger also.",help common man suffer everyday okay peopl die corona okay peopl die hunger ,[],"['@djomkar', '@AUThackeray', '@UdhavThackeray', '@VijayWadettiwar']",[],[],0
566,We are fed up from life not due to corona but due to the break down of light in daily routine,fed life corona break light daili routin ,[],[],[],[],0
567,@HemantSorenJMM No doubt Dr have given their blood and sweat for Corona unlike you who can't manage electricity for atleast 20 hr a day. Good for nothing,doubt give blood sweat corona unlik cant manag electr atleast day ,[],['@HemantSorenJMM'],[],[],0
569,@nanditathhakur I can feel that pain I lost my lovely wife . Jo kabhi bimar bhi nahi hoti thi.but Is corona ae 37 days tak hospital me ladai haar gayi wo.😭😭😭😭,feel pain lose love wife kabhi bimar bhi nahi hoti thibut corona day tak hospit ladai haar gayi ,[],['@nanditathhakur'],[],"['😭', '😭', '😭', '😭']",0
570,Happy National Doctor's Day Your safety is also our priority ! . . order now :  https://t.co/vDPtRFx8BX . . #soup #souprecipe #soupbowl #soups #soupnoodles #soupdumplings #soupweather #corona #coronaindia #asoupaday #coronawarriors #food #foodie #ordernow #delicious #warm #healthy  https://t.co/fPR4nlaQzK,happi nation doctor day safeti prioriti order ,"['#soup', '#souprecipe', '#soupbowl', '#soups', '#soupnoodles', '#soupdumplings', '#soupweather', '#corona', '#coronaindia', '#asoupaday', '#coronawarriors', '#food', '#foodie', '#ordernow', '#delicious', '#warm', '#healthy']",[],"['https://t.co/vDPtRFx8BX', 'https://t.co/fPR4nlaQzK']",[],0
571,"""Covaxine booster dose?"" Oxford University scientists find in a research that Covisheild booster dose given 6 months after second dose will doubles antibodies. Also it is effective for alfa, beta,delta variants of Corona. Our scientists must research on the Covaxine booster dose?",covaxin booster dose oxford univers scientist find research covisheild booster dose give month second dose doubl antibodi effect alfa betadelta variant corona scientist research covaxin booster dose ,[],[],[],[],0
572,@ChaudhryShankar Salute to all the warriors fighting the Corona epidemic on National Doctors Day ....,salut warrior fight corona epidem nation doctor day ,[],['@ChaudhryShankar'],[],[],0
573,"@somewheresierra I am not even entered the field and industry, Corona is already crushing my dreams😭",enter field industri corona crush dream ,[],['@somewheresierra'],[],['😭'],0
574,@yogrishiramdev @indiatvnews Om - Prevention is better than cure. Follow swamiji advice and drive away Corona,prevent better cure follow swamiji advic drive away corona ,[],"['@yogrishiramdev', '@indiatvnews']",[],[],0
575,The Origin of Corona Not Found! But Still Global Scientists Speaking! When Drama Completed? All Vaccines Sold Out&amp; Money Pocketed into CorporatesPoltician .But One day People Revenge The Medical Mafia&amp; into Graveyard! No One Asks  Question &amp; Happy. By.Rajendran.9944546259 Pondy!  https://t.co/EiYYo0Own4,origin corona found global scientist speak drama complet vaccin sell outamp money pocket corporatespoltician day peopl reveng medic mafiaamp graveyard ask question happi byrajendran pondi ,[],[],['https://t.co/EiYYo0Own4'],[],0
576,Recovery in Dubai  after Corona @ Magnum Lounge Dubai  https://t.co/lgdqPpSE7Y,recoveri dubai corona magnum loung dubai ,[],['@'],['https://t.co/lgdqPpSE7Y'],[],0
578,@MUsmanNaeem4 No no pls stop this drama All of you people were earlier protesting to close institutes warna corona say aap log maaaaar jaingay U all blackmailed educational ministry now u guys want promotion without exams Im a graduate in journalism practicing journalist along with work,stop drama peopl earlier protest close institut warna corona aap log maaaaar jaingay blackmail educ ministri guy promot exam graduat journal practic journalist work ,[],['@MUsmanNaeem4'],[],[],0
579,@BajpayeeManoj Sir Namaskar. Mera naam sandeep aur mein Bhubaneswar se hun.mein abhi corona positive toh ghar mein isolation mein hun. Kal puri raat anidra reh kar #Familyman2 dekh li. And I can proudly say that this is the best Hindi webseries I have ever seen.  Regards 🙏🏼🇮🇳 #familymanseason2,namaskar mera naam sandeep aur mein bhubaneswar hunmein abhi corona posit toh ghar mein isol mein hun kal puri raat anidra reh kar dekh proudli best hindi webseri regard ,"['#Familyman2', '#familymanseason2']",['@BajpayeeManoj'],[],"['🙏🏼', '🇮🇳']",0
580,Thank you @DDBiharChannel for special program on impact of Corona on Banking &amp; yeoman services given by Nationalised Banks in pandemic situations. @SunilKu92687431 Sir has very precisely elaborated roles &amp; importance of PSBs in our country.We like it.👌💐  https://t.co/kz4FzDruG1,special program impact corona bank yeoman servic give nationalis bank pandem situat precis elabor role import psb countryw like ,[],"['@DDBiharChannel', '@SunilKu92687431']",['https://t.co/kz4FzDruG1'],"['👌', '💐']",0
581,@narendramodi @AmitShah  @Dev_Fadnavis kis bhi cheeze ki rihat nai rent emi intrest salary tax school fees etc please look into this matter n do something nai to corona se nai berozagari se mar jayenge biggest crime in India to become a businessmen Sab log inke hi peeche hai,bhi cheez rihat nai rent emi intrest salari tax school fee look matter nai corona nai berozagari mar jayeng biggest crime india businessmen sab log ink peech hai ,[],"['@narendramodi', '@AmitShah', '@Dev_Fadnavis']",[],[],0
582,Loki - I have more variants Le Corona - Hold my Delta variant 😂😂,loki variant corona hold delta variant ,[],[],[],"['😂', '😂']",0
583,#SonicBoom in Bengaluru today was like a remainder that we are in Second Year of Corona. Last year also we heard this.,bengaluru today like remaind second year corona year heard ,['#SonicBoom'],[],[],[],0
584,"@AmazonHelp And while there is neither Amazon nor any other courier service facility in my city, due to which there is a lot of problem in the epidemic like corona till people reach their goods, please reply on this immediately.",amazon courier servic facil citi problem epidem like corona till peopl reach immedi ,[],['@AmazonHelp'],[],[],0
585,@28delayslater No one like corona in a liquid form,like corona liquid form ,[],['@28delayslater'],[],[],0
586,Teachers under 45 who were vaccinated with corona for the Pipili bypoll have already had time to take the second phase of the vaccine but are unable to register their names for the second vaccine. Please @samarth_verma sir arrange the second phase of vaccine.🙏🙏,teacher vaccin corona pipili bypol time second phase vaccin unabl regist name second vaccin arrang second phase vaccin ,[],['@samarth_verma'],[],"['🙏', '🙏']",0
587,Finally got my first dose of vaccine. It's advised to all please get vaccinated and be safe. We together can fight this corona. #fightagainstcoronavirus #fightcoronavirus #fightcovid19together  https://t.co/osRAxz48bm,final dose vaccin advis vaccin safe fight corona ,"['#fightagainstcoronavirus', '#fightcoronavirus', '#fightcovid19together']",[],['https://t.co/osRAxz48bm'],[],0
588,@RagaviThapa @chary_saiteja @NBirenSingh @blsanthosh @AjayJamwalNE @sambitswaraj @AShardaDevi @narendramodi @AmitShah @JPNadda @BJP4India @BJP4Manipur Showroom but suddenly came corona lockdown because of that no one call me wherever i went for interview.its me  https://t.co/KuR7H56hGR,showroom suddenli corona lockdown interviewit ,[],"['@RagaviThapa', '@chary_saiteja', '@NBirenSingh', '@blsanthosh', '@AjayJamwalNE', '@sambitswaraj', '@AShardaDevi', '@narendramodi', '@AmitShah', '@JPNadda', '@BJP4India', '@BJP4Manipur']",['https://t.co/KuR7H56hGR'],[],0
590,@AskAnshul The economy was on rise until Corona struck. So thing is when corona has gripped world economy and India also affected so your punching bag is Mr Modi. It's called fishing in troubled water. Opportunistic opposition played murky game with oxygen &amp; vaccines. Stop this.,economi rise corona struck thing corona grip world economi india affect punch bag modi call fish troubl water opportunist opposit play murki game oxygen vaccin stop ,[],['@AskAnshul'],[],[],0
591,Streets during the Covid 19 time in Thailand  @William67335893   https://t.co/YXamFwLxzV #Thailand #Thai #ThailandNews #Bangkok #LockDown #LockDownLevel4 #Covid_19 #Covid #stockphoto #COVID19 #pandemic #Corona #coronavirus #streetphotography #streetphoto #StaySafe #StaySafe #mask,street covid time thailand ,"['#Thailand', '#Thai', '#ThailandNews', '#Bangkok', '#LockDown', '#LockDownLevel4', '#Covid_19', '#Covid', '#stockphoto', '#COVID19', '#pandemic', '#Corona', '#coronavirus', '#streetphotography', '#streetphoto', '#StaySafe', '#StaySafe', '#mask']",['@William67335893'],['https://t.co/YXamFwLxzV'],[],0
592,"""Thank you"" hordings (on tax payers money) for spending 20 thousand crores on vaccine, while GoI collected 4.51 lakh crores from petroleum taxes during the Corona period.   #WhereAreVaccines  https://t.co/fuKmG3owG2",hord tax payer money spend thousand crore vaccin goi collect lakh crore petroleum tax corona period ,['#WhereAreVaccines'],[],['https://t.co/fuKmG3owG2'],[],0
593,@RBLBankCares @HarassmentDebt  @abpmajhatv@mumbaimirror@mumbaipolice@rbi I already paid dues of  credit card Then why still yr collectors is visiting  Resident  during Corona pandemic  If they come again I wl lodge a police complaint,paid due credit card collector visit resid corona pandem lodg polic complaint ,[],"['@RBLBankCares', '@HarassmentDebt', '@abpmajhatv@mumbaimirror@mumbaipolice@rbi']",[],[],0
594,@narendramodi sir std10 and std12 repiter student don't exam  sir please student Health corona virus in killed Student Examination in one class room in 20 Student in   all school in 1635 Student and delta plus Heavy tell risk of covind_19 varriant @AdvMamtaSharma,std std repit student dont exam student health corona viru kill student examin class room student school student delta plu heavi tell risk covind varriant ,[],"['@narendramodi', '@AdvMamtaSharma']",[],[],0
595,@MTequilasunrise Dont do it's corona time... Hehe,dont corona time hehe ,[],['@MTequilasunrise'],[],[],0
596,"Novel face mask developed by MIT, Havard ....diagnosing corona virus, making it easy for mass....would be game changer🤞  https://t.co/ximXwknsvw",novel face mask develop mit havard diagnos corona viru masswould game changer ,[],[],['https://t.co/ximXwknsvw'],['🤞'],0
597,@joeypathak Once Corona gone I am not coming back to read problematic take,corona read problemat ,[],['@joeypathak'],[],[],0
598,"While entering Turkey the quarantine period is must even if corona negative &amp; vaccinated, pessengers will bear expenses,it is not fair,flights are cancelled by int'l airlines,people are stuck here &amp; in turkey to travel, do something please @ImranKhanPTI @ArifAlvi @SMQureshiPTI",enter turkey quarantin period corona neg vaccin pesseng bear expensesit fairflight cancel intl airlinespeopl stuck turkey travel ,[],"['@ImranKhanPTI', '@ArifAlvi', '@SMQureshiPTI']",[],[],0
599,"We promised to serve the Mumbaikars during these difficult times of Corona by providing help at their doorstep, it gives us immense pleasure when the team handed over the Aadhar PVC Card &amp; Senior Citizen Cards to the residents of Malad West. #bjymcares  https://t.co/dlIO3IaEEX",promis serv mumbaikar difficult time corona provid help doorstep give immens pleasur team hand aadhar pvc card senior citizen card resid malad west ,['#bjymcares'],[],['https://t.co/dlIO3IaEEX'],[],0
600,"In our organization, there will be a deduction of specific amount in case if any of our employee in india demised. I used to see 1 or 2 PPL per month before pandemic. From last 3 months the numbers are scary  April - 22 May -27 June -12  Corona has made many lives difficult 🙏",organ deduct specif case employe india demis ppl month pandem month number scari april june corona life difficult ,[],[],[],['🙏'],0
601,"Even in the midst of the crisis of the Corona epidemic, Modi government is inflicting double whammy on the common man and increasing the prices of petrol, diesel and cooking gas day by day. A protest was staged today in Dhilwan block of Bholath by burning the effigy of Modi govnt  https://t.co/EMVgGXf8so",midst crisi corona epidem modi govern inflict doubl whammi common man increas price petrol diesel cook day day protest stag today dhilwan block bholath burn effigi modi govnt ,[],[],['https://t.co/EMVgGXf8so'],[],0
602,If you wish to look beyond Corona then get vaccinated.   #CoronaVaccine,wish look corona vaccin ,['#CoronaVaccine'],[],[],[],0
603,VVCMC CORONA UPDATES-  https://t.co/E6L8MF7AHD,vvcmc corona ,[],[],['https://t.co/E6L8MF7AHD'],[],0
604,@INCIndia Correct 👍 Modi govt is fail in every sector weather it's  *health - Corona time :- lockdown *Economy :- Bangladesh se b niche as gye economy wise *Security:- 36bunch Ka seena lost in 6 inches Also 01 yr ago China issues took place which is still pending * Etc,correct modi govt fail sector weather health corona time lockdown economi bangladesh nich gye economi wise secur bunch seena lose inch ago china issu place pend ,[],['@INCIndia'],[],['👍'],0
605,"On the ocassion of doctor' s day we celebrated  a session on 2nd July, 2021, for appreciation  of our corona warriors who conducted a covid with whole dedication during pandemic situation  https://t.co/mq11u0bRcs",ocass doctor day celebr session juli appreci corona warrior conduct covid dedic pandem situat ,[],[],['https://t.co/mq11u0bRcs'],[],0
606,"It is a shame that after 40 years in a system that disintegrates in the name of the deprived,we see how Corona has ruled in the grip of inequality and injustice.We saw that Tehran has Iran_Mal and Sistan has no hospital,no water,no electricity,but your balance wants to hurt.",shame year system disintegr deprivedw corona rule grip inequ injusticew saw tehran iranm sistan hospitalno waterno electricitybut balanc hurt ,[],[],[],[],0
607,@CMOTamilnadu transformer has a problem. But it is being denied. Frequent high voltage supply to any hose holds will face problem. We cant afford it during this corona crisis. All the efforts should result good. Please help.,transform problem deni frequent high voltag suppli hose hold face problem cant afford corona crisi effort result help ,[],['@CMOTamilnadu'],[],[],0
608,My Brother Is Suffering with damaged LUNGS by Corona Virus. We Need Your Help To Provide For His Treatment..  https://t.co/OrvDqn8L2o,brother suffer damag lung corona viru help provid treatment ,[],[],['https://t.co/OrvDqn8L2o'],[],0
609,"@nsitharaman Madam PNB is is not paying dues of it employees who lost their lives during corona pandemic,to their dependents.Dependents are being made to run from pillar to  https://t.co/kGmJbFzYPQ such case is of Late Santosh misra, officer whose wife Shalini is crying for help",madam pnb pay due employe lose life corona pandemicto dependentsdepend pillar case late santosh misra offic wife shalini cri help ,[],['@nsitharaman'],['https://t.co/kGmJbFzYPQ'],[],0
610,Corona update In Hunza Many hotels and guest houses sealed in Karimabad and Altit due to non vaccination. #coronavirus #GilgitBaltistan  https://t.co/eavr4oXo5d,corona hunza hotel guest hous seal karimabad altit non vaccin ,"['#coronavirus', '#GilgitBaltistan']",[],['https://t.co/eavr4oXo5d'],[],0
611,"Dear Mr Prime Minister, I would like to bring serious concern which you as well as almost all Chief ministers well aware. This is in regarding to school fees. Due to heavy impact of Corona virus as well as several lock downs, the income of several parents gas gone down.  https://t.co/6jGW60YZOM",dear prime minist like bring concern chief minist awar school fee heavi impact corona viru lock down incom parent ,[],[],['https://t.co/6jGW60YZOM'],[],0
612,"@ponram1 @VodaIdea_NEWS @TBearslayer @itsShilpiS @write2prafull @Hardik_indian @sankar1981 China fuck other nation, India do that..??  China send corona virus, India do that.?  China kick off Hongkong ass, India do that.?  China always support Pakistan in terrorism and Masoor, India do that.?  Leaving and eating in India and talking about China, Take Air China fligh",china fuck nation india china send corona viru india china kick hongkong india china support pakistan terror masoor india leav eat india talk china air china fligh ,[],"['@ponram1', '@VodaIdea_NEWS', '@TBearslayer', '@itsShilpiS', '@write2prafull', '@Hardik_indian', '@sankar1981']",[],[],0
613,"After a long Corona break for more than a year OND,Murthal is reopening on 23 July,21. 💖 Double Covid Vaccination and Booking Confirmation Certificate will be required for entry. Offline Program Schedule:  https://t.co/UE5yVdjPrK For Booking 📞9671400193/96 @SiddharthAulia Ji🌹  https://t.co/zpVcEQjxLb",long corona break year ondmurth reopen juli doubl covid vaccin book confirm certif requir entri offlin program schedul book ,[],['@SiddharthAulia'],"['https://t.co/UE5yVdjPrK', 'https://t.co/zpVcEQjxLb']","['💖', '📞', '🌹']",0
614,@Purvabhaadra @shreyasms That’s corona guard powered by shinocan,that corona guard power shinocan ,[],"['@Purvabhaadra', '@shreyasms']",[],[],0
615,#Organization believes that there is very tough &amp; dangerous time of indian lives due to Covet -19 Corona Virus . Today Millians of world- wide People are affected &amp; Million of human beings are die due to Corona Virus. Vaccination &amp; Social awerness is rightway to save indian life,believ tough danger time indian life covet corona viru today millian world wide peopl affect million human die corona viru vaccin social awer rightway save indian life ,['#Organization'],[],[],[],0
616,@CollectorCbe @Subramanian_ma Today some people mislead corona injection  token system at  upppilipalayam centre  nessary action want,today peopl mislead corona inject token system upppilipalayam centr nessari action ,[],"['@CollectorCbe', '@Subramanian_ma']",[],[],0
617,"People has stopped taking precautions for covid, I wish aise logon ke baap ne kaash dusre tarah ka protection use kiya hota. 😤  #Population #Corona Bhai Bhai",peopl stop precaut covid wish ais logon baap kaash dusr tarah protect kiya hota bhai bhai ,"['#Population', '#Corona']",[],[],['😤'],0
618,@DrRPNishank Conduct NEET by August end so that admission process cn be completed within a month n children will nt lose a whole year. Agr exam Krna he to yahi sahi tym he.Corona k cases km ho rhe he. 3rd wave se pehle NEET or JEE advanced khtm ho jaana chahiye admission process bhi khtm ho,conduct neet august end admiss process complet month child lose year agr exam krna yahi sahi tym hecorona case rhe wave pehl neet jee advanc khtm jaana chahiy admiss process bhi khtm ,[],['@DrRPNishank'],[],[],0
619,Corruption or corona which is more contagious ? It’s an issue to ponder,corrupt corona contagi issu ponder ,[],[],[],[],0
620,"This is how ""corona vitran kendra"" or i say vaccination centres are functioning in bihar no social distancing...no proper arrangements.thr was an absolute chaos..officials were serching ids in phone....6 mon 6cr. 🙂.. @dm_vaishali #vaccination #NitishKumar  https://t.co/S3aBfgplOK  https://t.co/26jTxcGq1A",corona vitran kendra vaccin centr function bihar social distancingno proper arrangementsthr absolut chaosoffici serch phone mon ,"['#vaccination', '#NitishKumar']",['@dm_vaishali'],"['https://t.co/S3aBfgplOK', 'https://t.co/26jTxcGq1A']",['🙂'],0
624,Corona update  #covid19 Follow for more fun @kallakurichi_central  #kallakurichi_central #kallakurichidistrict #kallakurichi #chinnasalem #ulundurpet #sankarapuram #chinnasalem #kalvarayanhills #kachirayapalayam #tamilmemes #tamilnadu #salem #thiruvanamalai #cuddalore #chengalpa  https://t.co/N0aUivzd7n,corona follow fun ,"['#covid19', '#kallakurichi_central', '#kallakurichidistrict', '#kallakurichi', '#chinnasalem', '#ulundurpet', '#sankarapuram', '#chinnasalem', '#kalvarayanhills', '#kachirayapalayam', '#tamilmemes', '#tamilnadu', '#salem', '#thiruvanamalai', '#cuddalore', '#chengalpa']",['@kallakurichi_central'],['https://t.co/N0aUivzd7n'],[],0
625,"@Pranjyoti8 @AjantaNeog @himantabiswa Try to understand sir very critical situation in this corona time ,i think this covid situation government  expenditure is very high ,And you know first  thing is Microfinance,they are doing work with this. That is most important.",understand critic situat corona time covid situat govern expenditur high thing microfinancethey work import ,[],"['@Pranjyoti8', '@AjantaNeog', '@himantabiswa']",[],[],0
626,No you are wrong this diligent journalist was trying to warn us about Corona. 🤣🤣🤣,wrong dilig journalist warn corona ,[],[],[],"['🤣', '🤣', '🤣']",0
627,Salute to Reader Preet vihar police station Shri Krishan pal singh ji for his hard work during second wave of Corona  https://t.co/pk30bKy3IL,salut reader preet vihar polic station shri krishan pal singh hard work second wave corona ,[],[],['https://t.co/pk30bKy3IL'],[],0
628,"Salute to Additional SHO Preet Vihar Anil Sehgal ji for his hard work during second wave of corona towards the residents of preet vihar, Jai Hind  https://t.co/vvikvk6Yij",salut addit sho preet vihar anil sehgal hard work second wave corona resid preet vihar jai hind ,[],[],['https://t.co/vvikvk6Yij'],[],0
629,"Salute to Preet Vihar SHO Akash Rawat sir for their hard work during Second wave of corona towards the residents of Preet vihar, Jai Hind  https://t.co/sqb4UqOlG1",salut preet vihar sho akash rawat hard work second wave corona resid preet vihar jai hind ,[],[],['https://t.co/sqb4UqOlG1'],[],0
630,I request to all Citizens for attention Against Corona+&amp;Post Corona negative After Corona man feeling Weekend So them Fruits z&amp;Milk &amp;Vitamins Tonic  regular  Ars album&amp;Causticum &amp;Spigelia200Per day2Drops Ferrmphos6x4Tablets2Times,request citizen attent coronaamppost corona neg corona man feel weekend fruit zampmilk ampvitamin tonic regular albumampcausticum ampspigeliap daydrop ferrmphosxtabletstim ,[],[],[],[],0
631,IT IS TRUE THAT UNO WITH ANTONIOGUTERRES CAN ACHIEVE MORE FOR GLOBAL WELFARISM IF CORONA SPREAD LESS OR NO CORONA  .,true uno antonioguterr achiev global welfar corona spread corona ,[],[],[],[],0
632,"@dinuguruge Dr my mother got her 1st vaccin on 8th March 2021, Indian vaccin _ Astrazenica. She is 72 yrs old. We live in Pita Kotte. Still the people in this area didn't get the 2nd dose. Their are some corona patients near by.  What shall we do?",mother vaccin march indian vaccin astrazenica old live pita kott peopl area didnt dose corona patient near shall ,[],['@dinuguruge'],[],[],0
633,"“Got vaccinated &amp; you should too! Defeating this virus relies on our shared immunity. It doesn’t hurt at all.. So go and grab yours, let's end this pandemic together""✌🏻🙏🏻 “So grateful to everyone who made this happen!” Thanks to all corona warriors #Vaccinated #KetanPawar #PCMC  https://t.co/ZEa9X3BqT2",vaccin defeat viru reli share immun doesnt hurt grab end pandem grate happen corona warrior ,"['#Vaccinated', '#KetanPawar', '#PCMC']",[],['https://t.co/ZEa9X3BqT2'],"['✌🏻', '🙏🏻']",0
634,No need of masks.Where is Corona protocol now????,maskswher corona protocol ,[],[],[],[],0
635,"How much emphasis BJP govt has laid on healthcare is not hidden from anyone. But the sad thing is that despite so much damage from Corona, there has been no reduction in rhetoric.  @BJP4India",emphasi bjp govt laid healthcar hidden sad thing despit damag corona reduct rhetor ,[],['@BJP4India'],[],[],0
636,"#Ghatkopar fights Corona  Today by the efforts of our Loved Hon MLA @ParagShahBJP ji for Free Covid Vaccination was administered to BJP Padhadhikaris, Karyakarta and their Family Members from Ward 130 at Ramji Ashar School. #sevahisangathan  https://t.co/hxkpdzk7a5",fight corona today effort love hon mla free covid vaccin administ bjp padhadhikari karyakarta famili member ward ramji ashar school ,"['#Ghatkopar', '#sevahisangathan']",['@ParagShahBJP'],['https://t.co/hxkpdzk7a5'],[],0
637,@builthistories Ji Janhwij Sahab .Things are fine now.Fought and won the battle with Corona a month back by Gods grace .May Lord keep us all safe from future attacks of pandemic,janhwij sahab thing fine nowfought battl corona month god grace lord safe futur attack pandem ,[],['@builthistories'],[],[],0
638,Why aren't students being vaccinated in Bangladesh? Is the Bangladesh government unable to collect corona vaccine?,arent student vaccin bangladesh bangladesh govern unabl collect corona vaccin ,[],[],[],[],0
639,It describes Best how Vaccine works 👍 💉  #vaccines #vaccinated #VaccineForAll #VACCINE #VaccinesWork #CoronaVaccine #Covid_19 #coronavirus #CoronavirusPandemic #Corona @asadowaisi @imtiaz_jaleel @imrealasim @warispathan @SrBachchan @SonuSood @TwitterIndia @imVkohli @rais_shk  https://t.co/KWOkiG5CUZ,describ best vaccin work ,"['#vaccines', '#vaccinated', '#VaccineForAll', '#VACCINE', '#VaccinesWork', '#CoronaVaccine', '#Covid_19', '#coronavirus', '#CoronavirusPandemic', '#Corona']","['@asadowaisi', '@imtiaz_jaleel', '@imrealasim', '@warispathan', '@SrBachchan', '@SonuSood', '@TwitterIndia', '@imVkohli', '@rais_shk']",['https://t.co/KWOkiG5CUZ'],"['👍', '💉']",0
640,..Disaster of corona war and climate war will surely intensify. Imam Mahdi Nasser Mohammad Al-Yemeni 21 - Ramadan - 1442 AH 03 - 05 - 2021 AD 12:35 pm  https://t.co/yv1cE1pVlu  #CoronaClimateWarCalamity,disast corona war climat war sure intensifi imam mahdi nasser mohammad alyemeni ramadan ,['#CoronaClimateWarCalamity'],[],['https://t.co/yv1cE1pVlu'],[],0
641,"#Sewa_Hi_Sangathan  From last couple of days I've  distributied more than 50,000  Vitamin C Juices among Covid patients, Corona Warriors at TMCH, Poruwa Hospital and Dekargaon Model Hospital. @himantabiswa,@ajayjamwalRSS @narendramodi @PhanindranathS3 @AmitShah  https://t.co/fYgxXOaUOU",coupl day ive distributi vitamin juic covid patient corona warrior tmch poruwa hospit dekargaon model hospit ,['#Sewa_Hi_Sangathan'],"['@himantabiswa,@ajayjamwalRSS', '@narendramodi', '@PhanindranathS3', '@AmitShah']",['https://t.co/fYgxXOaUOU'],[],0
642,Country suffering from corona pandemic and political turbulence is also being the victim of excessive floods and landslides resulting in rising humanitarian and physical losses  and damage in various districts with monsoon rainfall.,countri suffer corona pandem polit turbul victim excess flood landslid result rise humanitarian physic loss damag district monsoon rainfal ,[],[],[],[],0
644,"This advertisement of typewriter appears on the last page of National Geographic Magazine, March 1935: ""Corona Silent what we think is the most completely satisfying portable typewriter ever offered the American public.""  https://t.co/5sJIxOPWEn",advertis typewrit appear page nation geograph magazin march corona silent complet satisfi portabl typewrit offer american public ,[],[],['https://t.co/5sJIxOPWEn'],[],0
645,"#Bangladesh records 134 deaths &amp; 6214 new corona positive cases on Saturday. Death toll rises up to 14,912, total cases reach over 9.36 lakh. Positivity rate declines slightly to 27.39 %. 22,287 people tested in the country over the last 24 hours.",record death new corona posit case saturday death toll rise total case reach lakh posit rate declin slightli peopl test countri hour ,['#Bangladesh'],[],[],[],0
646,VVCMC CORONA UPDATES  https://t.co/UJSLUzpqwa,vvcmc corona ,[],[],['https://t.co/UJSLUzpqwa'],[],0
647,"In order to protect the people of Daulatkhan from the corona virus, the Daulatkhan police are doing the right thing. @somoytv  #coronavirus  @WHCOVIDResponse  https://t.co/9mv5qJdRE0",order protect peopl daulatkhan corona viru daulatkhan polic thing ,['#coronavirus'],"['@somoytv', '@WHCOVIDResponse']",['https://t.co/9mv5qJdRE0'],[],0
648,"Because of corona virus. No one should go out of the house. For that, Bangladesh government is giving 100 GB internet for free. Internet is valid for 6 months. Just share this message to 38 people. Check your balance after 1 minute. At first I did not believe.Then I am sharing,  https://t.co/1QOkksmmCT",corona viru hous bangladesh govern give internet free internet valid month share messag peopl check balanc minut believethen share ,[],[],['https://t.co/1QOkksmmCT'],[],0
649,"I request @EUCouncil ,  plz don't accept Indian vaccines.  Cause in Bangladesh people affected by corona for the 2nd time after taking Indian vaccine. It's harmful they made vaccines by cow urine I guess. Throw those, it'd be good fertilizer bdw. @germanyintheeu #EuropeanUnion",request plz dont accept indian vaccin caus bangladesh peopl affect corona time indian vaccin harm vaccin cow urin guess throw itd fertil bdw ,['#EuropeanUnion'],"['@EUCouncil', '@germanyintheeu']",[],[],0
650,Good evening 🌹🙏!! Just a request today follow me if you like my pictures and please drop comments if you love them 💗. @BTS_twt @eintravelgirl @LogicHumor @MyBeauDes @NatGeoPhotos @WonderWomanFilm  #Saturday #photography #Trending #btsdiamond #motivation #Corona #vaccination ✌  https://t.co/ZpnLqZlDIo,request today follow like pictur drop comment love ,"['#Saturday', '#photography', '#Trending', '#btsdiamond', '#motivation', '#Corona', '#vaccination']","['@BTS_twt', '@eintravelgirl', '@LogicHumor', '@MyBeauDes', '@NatGeoPhotos', '@WonderWomanFilm']",['https://t.co/ZpnLqZlDIo'],"['🌹', '🙏', '💗', '✌']",0
651,@RailMinIndia @PiyushGoyal @PMOIndia with due respect this is what we r seeing in our journey  There is no one who is following Corona guidelines  Numbers of people are more than the available seats   #COVID19 #CoronaPandemic #COVID #Corona  https://t.co/lqb00rmgiV,respect journey follow corona guidelin number peopl avail seat ,"['#COVID19', '#CoronaPandemic', '#COVID', '#Corona']","['@RailMinIndia', '@PiyushGoyal', '@PMOIndia']",['https://t.co/lqb00rmgiV'],[],0
652,@giaohoangvn @drleighannjones @DzungLeVN Public health communucations excellent just like Vietnam's Corona song last year addressing the earlier phase of the pandemic. Maybe Singapore got that idea from Vietnam 😀,public health communuc excel like vietnam corona song year address earlier phase pandem mayb singapor idea vietnam ,[],"['@giaohoangvn', '@drleighannjones', '@DzungLeVN']",[],['😀'],0
653,@GoodWorker11 sir good evening  please get me job. I lost my job 2020year Corona time.sir please help me sir.Thanks Sudhanshu kumar singh contact-9718762269  https://t.co/CVwAjT8cDF,job lose job year corona timesir help sirthank sudhanshu kumar singh contact ,[],['@GoodWorker11'],['https://t.co/CVwAjT8cDF'],[],0
