,tweet,clean_tweet,hastags,attherate,urls,emojis,label
1789,Coronavirus death husband wife enjoy death best life  https://t.co/as6psmC3fr,coronaviru death husband wife enjoy death best life ,[],[],['https://t.co/as6psmC3fr'],[],0
1830,"April 14th stats * 11,265 new #COVID19 cases in #Karnataka  * 8155 new cases found in #Bangalore ( 23 deaths) * 38 deaths due to #coronavirus  https://t.co/3B5Brtk6gn",april stat new case new case found death death ,"['#COVID19', '#Karnataka', '#Bangalore', '#coronavirus']",[],['https://t.co/3B5Brtk6gn'],[],0
1836,"India reports 1,757 new #coronavirus deaths, the biggest one day increase on record, and 256,828 new cases #COVIDSecondWave",india report new death biggest day increas record new case ,"['#coronavirus', '#COVIDSecondWave']",[],[],[],0
1844,"JUST IN: India reports record high of 332,052 new coronavirus cases and 2,365 deaths",india report record high new coronaviru case death ,[],[],[],[],0
1883,Coronavirus LIVE Rajasthan records 16438 fresh cases  https://t.co/oVTBktSgGh,coronaviru live rajasthan record fresh case ,[],[],['https://t.co/oVTBktSgGh'],[],0
1891,"JUST IN: #India reports 3,285 new coronavirus deaths, the first time its daily death toll surpasses three thousand.",report new coronaviru death time daili death toll surpass thousand ,['#India'],[],[],[],0
1963,Delhi government imposes night curfew from 10pm to 5am till April 30 amid rising Covid-19 cases  Read More:  https://t.co/TCLdo0AYEb  https://t.co/EUSjCvPkpN,delhi govern impos night curfew till april amid rise covid case read more ,[],[],"['https://t.co/TCLdo0AYEb', 'https://t.co/EUSjCvPkpN']",[],0
1987,"Night curfew imposed in Delhi amid rise in COVID-19 cases. So, basically Covid Is like girls in India they don't feel safe to go out at night.",night curfew impos delhi amid rise covid case basic covid like girl india dont feel safe night ,[],[],[],[],0
1988,"@sambitswaraj After crossing the threshold of 100,000 #COVID19 cases a day we have also crossed 115,000 cases a day. This is also remarkable under your Govt Sir. Night curfew &amp; restrictions are back and shamelessly you are speaking of high growth rate. Yes #Elections2021 are immune",cross threshold case day cross case day remark govt night curfew restrict shamelessli speak high growth rate immun ,"['#COVID19', '#Elections2021']",['@sambitswaraj'],[],[],0
1993,Night curfew from 10pm to 5am has been imposed in delhi for reducing covid-19 cases . @ArvindKejriwal say that lockdown is not a solution but some other factors which we used to stop new cases. This night curfew keep until April 30,night curfew impos delhi reduc covid case lockdown solut factor stop new case night curfew april ,[],['@ArvindKejriwal'],[],[],0
2004,India's death toll standing at 1.65 lakhs and still government is easy on the laxity of people. The curfew should start from sunfall to sunrise.,india death toll stand lakh govern laxiti peopl curfew start sunfal sunris ,[],[],[],[],0
2022,#cancelboardexams2021 we don’t want to give exam when half of the country is going on a lockdown/ curfew because of spike in covid cases,dont exam half countri lockdown curfew spike covid case ,['#cancelboardexams2021'],[],[],[],0
2025,My views on Night Curfew and on countering the current spike in Covid cases.,view night curfew counter current spike covid case ,[],[],[],[],0
2035,So you think curfew should be for days as well?,curfew day ,[],[],[],[],0
2044,"@DelhiGovernment , @myogiadityanath @ArvindKejriwal ,@AamAadmiParty , @narendramodi , Here r sm things which i want to share with u all. Covid cases r increasing day by day due to sm rumours r there 4 lockdown. I think, lockdown/night curfew is nt d solution.",thing share covid case increas day day rumour lockdown lockdownnight curfew solut ,[],"['@DelhiGovernment', '@myogiadityanath', '@ArvindKejriwal', '@narendramodi']",[],[],0
2049,"As COVID-19 cases rise, MP governor bats for 'junta curfew'  https://t.co/Az0s28zJVc #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",covid case rise governor bat junta curfew ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/Az0s28zJVc'],[],0
2050,10774 Fresh Covid Cases and still counting ❗️Night Curfew a farce as normal People otherwise stay at home. It’s the commuting to workplace in public transport which is challenging and the right wingers who roam about in office without masks.,fresh covid case count night curfew farc normal peopl stay home commut workplac public transport challeng winger roam offic mask ,[],[],[],['❗'],0
2054,"@KTRTRS Day By Day covid Cases are increading when lockdown or night Curfew will be impose in hyd #AskKTR,",day day covid case incread lockdown night curfew impos hyd ,"['#AskKTR,']",['@KTRTRS'],[],[],0
2074,@CMO_Odisha night curfew is a must keeping in view the rise in cases every where specifically at cuttavk and bhubaneshwar. Really surprised as to what the administration is doing .,night curfew keep view rise case specif cuttavk bhubaneshwar surpris administr ,[],['@CMO_Odisha'],[],[],0
2107,"Due to increasing covid-19 cases, many cities have imposed curfew so now it's very difficult to reach examination centre in time. Please think about safety of the aspirants and their families. #COVIDSecondWave  #sscchslpostpone  #NarendraModi  #ssc_chsl_exam_postponed  #StayHome.",increas covid case citi impos curfew difficult reach examin centr time safeti aspir famili ,"['#COVIDSecondWave', '#sscchslpostpone', '#NarendraModi', '#ssc_chsl_exam_postponed', '#StayHome.']",[],[],[],0
2110,Aaj delhi me curfew tha fr bhi aaj 24000 cases aaye h kya ho rha h ye. Cases ruk hi nhi rhe h isse clear h curfew ho ya na ho cases to increase honge hi. If you have any solution plss comment.,aaj delhi curfew tha bhi aaj case aay kya rha case ruk nhi rhe iss clear curfew ho case increas hong solut plss comment ,[],[],[],[],0
2169,"'Corona curfew' imposed in 11 districts of #Jammu and #Kashmir from 7pm today till 7am on May 3  3,474 new cases and 26 deaths reported in the Union Territory today  Visuals from Jammu  https://t.co/YHNERqCmi1",corona curfew impos district today till new case death report union territori today visual jammu ,"['#Jammu', '#Kashmir']",[],['https://t.co/YHNERqCmi1'],[],0
2179,Done! These Thanks giving me power day by day.. #Kolkata #Covid #SOSQabilah,give power day day ,"['#Kolkata', '#Covid', '#SOSQabilah']",[],[],[],0
2186,"Source : JHU CSSE COVID 19 shows as of 6th april New Cases Lodged were : 1,15,736. 

@gopalkagarwal
 
@BBCWorld
 

Lies",sourc jhu csse covid show april new case lodg lie ,[],"['@gopalkagarwal', '@BBCWorld']",[],[],0
2190,"#Bengal #Covid Update: 17,207 new cases recorded in past 24 hrs, 77 deaths

3821 cases in #Kolkata",updat new case record past death case ,"['#Bengal', '#Covid', '#Kolkata']",[],[],[],0
2205,"#Bengal #Covid Update: 16,403 new cases recorded in past 24 hrs 

3708 cases in #Kolkata",updat new case record past case ,"['#Bengal', '#Covid', '#Kolkata']",[],[],[],0
2210,"#Bengal #covid #report Covid cases in the state have gone up by 30 times in the last one month. Yes, in the #election month. Please note 
@ECISVEEP",covid case state time month month note ,"['#Bengal', '#covid', '#report', '#election']",['@ECISVEEP'],[],[],0
2225,"#Bengal #Covid Update: 15,992 fresh cases recorded in last 24 hrs

Huge jump in cases in #Kolkata

City records 3868 new cases",updat fresh case record huge jump case citi record new case ,"['#Bengal', '#Covid', '#Kolkata']",[],[],[],0
2230,COVID-19 Karnataka: Government announces 14 day 'Covid Curfew' starting April 27,covid karnataka govern announc day covid curfew start april ,[],[],[],[],0
2235,Let's not forget. #Kolkata is voting at a time when nearly 4000 #Covid cases have been recorded in a day. It was near the 2000 mark just earlier last week. And these are official figures #Bengalelection,forget vote time nearli case record day near mark earlier week offici figur ,"['#Kolkata', '#Covid', '#Bengalelection']",[],[],[],0
2243,"Kolkata alone reported 3779 cases, followed by North 24 pgs with 3140 cases. 

As many as 18 people died due to Covid-19 in Kolkata, followed by 15 in North 24 pgs district.",kolkata report case follow north case peopl die covid kolkata follow north district ,[],[],[],[],0
2244,"West Bengal registers highest single-day spike of 15,889 COVID-19 cases, 57 more fatalities 
@ECISVEEP
 
#MaskUp",west bengal regist highest singleday spike covid case fatal ,['#MaskUp'],['@ECISVEEP'],[],[],0
2273,What do you think about COVID-19 #Covid_19,covid ,['#Covid_19'],[],[],[],0
2295,"India Now The Only Country To Report Over 3 Lakh Covid-19 Cases In A Day https://bloombergquint.com/coronavirus-outbreak/india-now-the-only-country-to-report-over-3-lakh-covid-19-cases-in-a-day… Via 
@Bloombergquint",india countri report lakh covid case day ,[],['@Bloombergquint'],['https://bloombergquint.com/coronavirus-outbreak/india-now-the-only-country-to-report-over-3-lakh-covid-19-cases-in-a-day…'],[],0
2304,"Covid cases in WESTBENGAL Today.
DAILY COVID UPDATE - 22nd April, 2021

WEST BENGAL- পশ্চিমবঙ্গ

NEW CASES: 11,948

একদিনে আক্রান্ত : ১১,৯৪৮

New Deaths : 56

#CovidIndia #WestBengal #COVIDUpdates #covidcase #KolkataCovid #cases #Covid #covid19 #CovidResources #CovidHelp",covid case westbeng today daili covid updat april west bengal new case new death ,"['#CovidIndia', '#WestBengal', '#COVIDUpdates', '#covidcase', '#KolkataCovid', '#cases', '#Covid', '#covid19', '#CovidResources', '#CovidHelp']",[],[],[],0
2310,"India has just set a new global record for daily COVID-19 infections in a single country: 312,731 in 24 hours.
The Health infrastructure is also collapsed! 
#WeCantBreathe",india set new global record daili covid infect singl countri hour health infrastructur collaps ,['#WeCantBreathe'],[],[],[],0
2311,"India has just set a new global record for daily COVID-19 infections in a single country: 312,731 in 24 hours.
The Health infrastructure is also collapsed! 
#WeCantBreathe
#ModiGovtSeNaHoPayega #ModiFailsIndia #ModiResignOrRepeal",india set new global record daili covid infect singl countri hour health infrastructur collaps ,"['#WeCantBreathe', '#ModiGovtSeNaHoPayega', '#ModiFailsIndia', '#ModiResignOrRepeal']",[],[],[],0
2312,"Today India has recorded more than 3 lakhs cases in a day. While India is running out of VACCINES, Covid-19 patients are dying without oxygen, PM of India is busy in campaigning for State elections.
Whether people live or die, it doesn't matter to PM. 
#WeCantBreathe",today india record lakh case day india vaccin covid patient die oxygen india busi campaign state elect peopl live die doesnt matter ,['#WeCantBreathe'],[],[],[],0
2335,"#Bengal records over 10,000 daily #covid cases",record daili case ,"['#Bengal', '#covid']",[],[],[],0
2361,"Covid 19 cases rises.... Modi Ji Silent! 
Election is important.... Lives Do Not Matter!! What a PM?! 
#ResignModi 
#ModiMadeDisaster 
#ModiHataoDeshBachao",covid case rise modi silent elect import life matter ,"['#ResignModi', '#ModiMadeDisaster', '#ModiHataoDeshBachao']",[],[],[],0
2362,"Covid 19 cases rises.... Modi Ji Silent! 
Election is important.... Lives Do Not Matter!! What a PM?! 
#ResignModi 
#ModiMadeDisaster",covid case rise modi silent elect import life matter ,"['#ResignModi', '#ModiMadeDisaster']",[],[],[],0
2369,"Another day, more deaths...
Another day, more sufferings...
Another day, more COVID-19 cases...

#ResignModi, India rejects you.",day death day suffer day covid case india reject ,"['#ResignModi,']",[],[],[],0
2380,"Covid 19 cases rises.... Modi Silent! 
Election is important.... Lives Do Not Matter!! What a PM?! 
#ResignModi 
#ModiMadeDisaster",covid case rise modi silent elect import life matter ,"['#ResignModi', '#ModiMadeDisaster']",[],[],[],0
2397,"8419 fresh #Covid cases recorded in #Bengal over past 24 hrs

2197 new cases in #Kolkata alone",fresh case record past new case ,"['#Covid', '#Bengal', '#Kolkata']",[],[],[],0
2413,"Why WBBSE What wrong with you Why are you pushing us to the death? We don't want this test to happen in this situation went covid-19 touch highest number of cases in West Bengal and India also. You don't want to die.#cancelboardexams2021 #cancelwbboardexam2021 
@itspcofficial",wbbse wrong push death dont test happen situat covid touch highest number case west bengal india dont die ,['#cancelwbboardexam2021'],['@itspcofficial'],[],[],0
2414,"India sees new record high of 2.34 lakh new COVID-19 cases; 1,341 die in 24 hours.
We the people of West Bengal request EC to take strong steps against the rallies going on every day. @ECISVEE 
@ABPNews
  
@Zee24Ghanta
 
@abpanandatv",india new record high lakh new covid case die hour peopl west bengal request strong step ralli day ,[],"['@ECISVEE', '@ABPNews', '@Zee24Ghanta', '@abpanandatv']",[],[],0
2416,How about #symbolic or #virtual rallies? #Bengal recorded nearly 7000 #covid cases in 24 hours. Surge shows numbers doubled in about a week,ralli record nearli case hour surg show number doubl week ,"['#symbolic', '#virtual', '#Bengal', '#covid']",[],[],[],0
2429,"#Bengal #covid daily case rise reaching the 7000/day mark. Cases have more than doubled in roughly 10 days. There aren't enough beds, shortage of vaccines and remdesivir in ##kolkata . Just some facts to keep in mind today ahead of your meeting 
@ECISVEEP",daili case rise reach day mark case doubl roughli day arent bed shortag vaccin remdesivir fact mind today ahead meet ,"['#Bengal', '#covid', '##kolkata']",['@ECISVEEP'],[],[],0
2432,"We are not properly prepared for wbsc board exam

And covid - 19 cases increase fast


@narendramodi
 
@wbcmo",properli prepar wbsc board exam covid case increas fast ,[],"['@narendramodi', '@wbcmo']",[],[],0
2449,"#BreakingNews: BIGGEST JUMP IN #COVID CASES IN #WestBengal

BENGAL BREACHES 5K DAILY MARK FOR THE 1st TIME SINCE OUTBREAK. 

5,892 new #Covid cases in last 24hrs & 24 deaths in last 24hrs. 
#SecondCOVIDWave #COVIDEmergency #CoronavirusIndia #MaskUpIndia #MaskUpBengal",biggest jump case bengal breach daili mark time outbreak new case death ,"['#BreakingNews:', '#COVID', '#WestBengal', '#Covid', '#SecondCOVIDWave', '#COVIDEmergency', '#CoronavirusIndia', '#MaskUpIndia', '#MaskUpBengal']",[],[],[],0
2454,"#Bengal records 5892 fresh #covid cases. It was around 2000 mark, just last week",record fresh case mark week ,"['#Bengal', '#covid']",[],[],[],0
2466,"West Bengal Reports Highest 1-Day Spike Of 4,817 Covid-19 Cases, 20 Deaths - NDTV",west bengal report highest day spike covid case death ndtv ,[],[],[],[],0
2469,"No mask. No social distancing.
No precaution too. 

4817 new #Corona cases in #WestBengal in these last 24 hours. Vote is important.

Sorry 
@parnomittra

#NoVoteToBJP 
এই উদাসীনতায় সোনার বাংলা তো হতেই পারে না লক্ষ্য।",mask social distanc precaut new case hour vote import sorri ,"['#Corona', '#WestBengal', '#NoVoteToBJP']",['@parnomittra'],[],[],0
2472,"@drharshvardhan
 Can you tell us why social distancing is not maintained here and why no one is wearing mask. This is why India is leading in #Covid cases.

#BanElectionRalliesInCovid #NationWantsToKnow",tell social distanc maintain wear mask india lead case ,"['#Covid', '#BanElectionRalliesInCovid', '#NationWantsToKnow']",['@drharshvardhan'],[],[],0
2480,"BIG #BREAKING: #WestBengal records 4,511 new COVID-19 cases in last 24hrs. 

highest one-day spike since the outbreak of the disease last year! 

#MaskUpIndia #MaskPehnoIndia",big record new covid case highest oneday spike outbreak diseas year ,"['#BREAKING:', '#WestBengal', '#MaskUpIndia', '#MaskPehnoIndia']",[],[],[],0
2483,#Bengal #Covid #report cases have doubled in Bengal (including Kolkata) in less than a week,case doubl bengal includ kolkata week ,"['#Bengal', '#Covid', '#report']",[],[],[],0
2490,"Staggering 4,398 new COVID-19 cases in West Bengal in last 24 hours",stagger new covid case west bengal hour ,[],[],[],[],0
2529,1.15 Lakh new covid cases in a day! Shudder to think what will happen once the election season is over! #CoronavirusIndia #COVID19India #COVID #Corona #BengalElections2021,lakh new covid case day shudder happen elect season ,"['#CoronavirusIndia', '#COVID19India', '#COVID', '#Corona', '#BengalElections2021']",[],[],[],0
2534,"Either #cancelboardexams2021 OR #PostponeBoardExams
Our Country India made the record in daily surge of Covid 19 cases and we the students of India don't want to write offline exams in this situation.
#StudentsLivesMatter #COVID19India 
#COVIDSecondWave 
#StudentsWantJustice",countri india record daili surg covid case student india dont write offlin exam situat ,"['#cancelboardexams2021', '#PostponeBoardExams', '#StudentsLivesMatter', '#COVID19India', '#COVIDSecondWave', '#StudentsWantJustice']",[],[],[],0
2535,"104,000 +ve cases reported in last 24 hrs. #COVID numbers touched a new high despite us being the biggest producers of vax in the world. We are still xporting vax to a large number of countries and continuing to earn goodwill. God bless us. 


@bainjal
 

@virsanghvi


@vinodkapri",case report number touch new high despit biggest produc vax world xport vax larg number countri continu earn goodwil god bless ,['#COVID'],"['@bainjal', '@virsanghvi', '@vinodkapri']",[],[],0
2540,"1,00,000+ new #Covid cases pan India.

This is #alarming & frightening.

Please #WearAMask

Ask others to Wear a Mask

Follow #SocialDistancing 

And enjoy life without any harm.",new case pan india frighten ask wear mask follow enjoy life harm ,"['#Covid', '#alarming', '#WearAMask', '#SocialDistancing']",[],[],[],0
2541,"Highest per day cases since beginning of pandemic..Political rallies with hundreds of thousands of people needs to stop asap..
#COVID #COVIDSecondWave #WestBengalPolls",highest day case begin pandemicpolit ralli hundr thousand peopl stop asap ,"['#COVID', '#COVIDSecondWave', '#WestBengalPolls']",[],[],[],0
2546,"Again a Tested COVID-19 Positive?? What's happening??


Keymaker Truth In SSR Case",test covid posit what happen keymak truth ssr case ,[],[],[],[],0
2555,"Just In: West Bengal reports a staggering 1,274 new COVID-19 cases",west bengal report stagger new covid case ,[],[],[],[],0
