,tweet,clean_tweet,hastags,attherate,urls,emojis,label
728,@aajtak Jb police officials ne is aadmi ko touch Kiya. Tb unhe Corona ka darr nhi hua. Vaise half mask se Corona ho RHA tha,polic offici aadmi touch kiya unh corona darr nhi hua vais half mask corona rha tha ,[],['@aajtak'],[],[],2
729,Omg it’s finally opening. But still got corona 😔,omg final open corona ,[],[],[],['😔'],2
730,"Well Done Sir 🙌👏 I Just Read About on  https://t.co/WXeAFKS0mg  - Worlds First Novel On Corona - "" पीपल पर घोंसले नहीं होते!"" | By My Father Figure Sh Abhilash Awasthi Sir Congratulations Sir I wish you Good Health and Happiness Many More to come ❤🙏  https://t.co/7BbPJI28Qp",read world novel corona father figur abhilash awasthi congratul wish health happi ,[],[],"['https://t.co/WXeAFKS0mg', 'https://t.co/7BbPJI28Qp']","['🙌', '👏', '❤', '🙏']",2
731,"@DrRPNishank @PMOIndia Hello sir Please cancel class 10 and 12 exam because children are afraid due to the speed at which corona spreads are happening. If you give, then you know how to lose your life, please kindly cancel the exam of State Board and CBSE #cancelboardexam2021  https://t.co/tiZeo5cezi",hello cancel class exam child afraid speed corona spread happen lose life kindli cancel exam state board cbse ,['#cancelboardexam2021'],"['@DrRPNishank', '@PMOIndia']",['https://t.co/tiZeo5cezi'],[],2
732,"@DrRPNishank @Amit Hello sir Please cancel class 10 and 12 exam because children are afraid due to the speed at which corona spreads are happening. If you give, then you know how to lose your life, please kindly cancel the examination of State Board and CBSE #cancelboardexam2021  https://t.co/45GcHCFMEr",hello cancel class exam child afraid speed corona spread happen lose life kindli cancel examin state board cbse ,['#cancelboardexam2021'],"['@DrRPNishank', '@Amit']",['https://t.co/45GcHCFMEr'],[],2
733,@dp_satish So no orders should be passed by DC to control corona and at the same time numbers should get decreased to 0😄,order pass control corona time number decreas ,[],['@dp_satish'],[],['😄'],2
734,@harbhajan_singh @harbhajan_singh paji vaddi conspiracy aa eh. It’s all planned. Government de sare rules illogical ne. Metro ch ek seat shad k baitho te jehre bnde khde hunde udo corona ni hunda. Jehre states ch elections ne othe crona ni baki jgha corona. Eh sara drama vaccine bechn waaste aa.  https://t.co/KciCnddoBE,paji vaddi conspiraci plan govern sare rule illog metro seat shad baitho jehr bnde khde hund udo corona hunda jehr state elect oth crona baki jgha corona sara drama vaccin bechn waast ,[],"['@harbhajan_singh', '@harbhajan_singh']",['https://t.co/KciCnddoBE'],[],2
735,No corona testing at any domestic airports now! And we talk about how the cases are increasing 😶😑,corona test domest airport talk case increas ,[],[],[],"['😶', '😑']",2
737,BC. Before corona.,corona ,[],[],[],[],2
739,Epidemic and Pandemic May be Occurred any Time any Where.The First STEP is PRECAUTIONS and Medicines are SECONDARY only.  How Wonder The CHINA CONTAINED The Corona Virus in One State and leading Normal life  Whole CHINA Without any Problems of Economy. So Lockdown are Not REMEDY  https://t.co/u0FQboWQZg,epidem pandem occur time whereth step precaut medicin secondari wonder china contain corona viru state lead normal life china problem economi lockdown remedi ,[],[],['https://t.co/u0FQboWQZg'],[],2
740,@laxmansinghkavi @pantlp @ashokgehlot51 Think she mixed up Corona with HIV.,mix corona hiv ,[],"['@laxmansinghkavi', '@pantlp', '@ashokgehlot51']",[],[],2
742,"@JPNadda Common people can't run their business and students can't join their schools, colleges, coaching etc. just because of COVID-19 only but Politicians can do whatever they want and can do their business, there is no Corona in rallies of PM, HM, CM etc.   Dictatorship at its peak👎😭",common peopl cant busi student cant join school colleg coach covid politician busi corona ralli dictatorship peak ,[],['@JPNadda'],[],"['👎', '😭']",2
743,!!!!Emergency!!!!  Very Urgent 🛑 Need AB+ Plasma Of Recently Corona Recovered Patient At Bhiwandi Ahmad 7057374320 @CovidPlasmaIn @mybmc @MiraBhayanderKr @BloodAid @BloodDonorsIn @BloodMattersorg @Blood4Help @CSLPlasma @zeeshan_iyc @rubenmasc @itsmesabita @,emerg urgent plasma recent corona recov patient bhiwandi ahmad ,[],"['@CovidPlasmaIn', '@mybmc', '@MiraBhayanderKr', '@BloodAid', '@BloodDonorsIn', '@BloodMattersorg', '@Blood4Help', '@CSLPlasma', '@zeeshan_iyc', '@rubenmasc', '@itsmesabita', '@']",[],['🛑'],2
744,!!!!Emergency!!!!  Very Urgent 🛑 Need AB+ Plasma Of Recently Corona Recovered Patient At Bhiwandi Ahmad 7057374320 @CovidPlasmaIn @mybmc @MiraBhayanderKr @BloodAid @BloodDonorsIn @BloodMattersorg @Blood4Help @CSLPlasma @zeeshan_iyc @rubenmasc @itsmesabita @,emerg urgent plasma recent corona recov patient bhiwandi ahmad ,[],"['@CovidPlasmaIn', '@mybmc', '@MiraBhayanderKr', '@BloodAid', '@BloodDonorsIn', '@BloodMattersorg', '@Blood4Help', '@CSLPlasma', '@zeeshan_iyc', '@rubenmasc', '@itsmesabita', '@']",[],['🛑'],2
745,I guess Corona is too religious and uneducated that's why it's only targeting school students and not the devotees.,guess corona religi uneduc that target school student devote ,[],[],[],[],2
746,"On 16 April 2020  Rahul Gandhi asked Modi Govt. to Maximise #Covid_19 testing and to help the states to fight against Corona.  On 8 April 2021 after almost 1 year, Narendra Modi is asking the states to increase the #Covid_19 testing.  Guess who is visionary and who is Pappu?",april rahul gandhi ask modi govt maximis test help state fight corona april year narendra modi ask state increas test guess visionari pappu ,"['#Covid_19', '#Covid_19']",[],[],[],2
747,This #ManoharBhide says Corona isn't any disease.  Taken. But why are people around him using masks? Trying to protect themselves from #BhideVirus,corona isnt diseas peopl mask protect ,"['#ManoharBhide', '#BhideVirus']",[],[],[],2
749,@sandhyafernez !!!!Emergency!!!!  Very Urgent 🛑 Need AB+ Plasma Of Recently Corona Recovered Patient At Bhiwandi Ahmad 7057374320 @CovidPlasmaIn @mybmc @MiraBhayanderKr @BloodAid @BloodDonorsIn @BloodMattersorg @Blood4Help @CSLPlasma @zeeshan_iyc @rubenmasc @itsmesabita @,emerg urgent plasma recent corona recov patient bhiwandi ahmad ,[],"['@sandhyafernez', '@CovidPlasmaIn', '@mybmc', '@MiraBhayanderKr', '@BloodAid', '@BloodDonorsIn', '@BloodMattersorg', '@Blood4Help', '@CSLPlasma', '@zeeshan_iyc', '@rubenmasc', '@itsmesabita', '@']",[],['🛑'],2
750,"@Realtykingindia @PragyaLive Hey brother, Corona is a friend of politicians, so there is no Kovid sensible people, they would have understood that if cow dung is a devotee, nothing will be known for sure.",hey brother corona friend politician kovid sensibl peopl understood cow dung devote sure ,[],"['@Realtykingindia', '@PragyaLive']",[],[],2
751,"# Let's beat Corona# United we stand divided we fall We are all humans until  Race disconnected us,  Religion separated us,  Politics divided us and  Wealth classified us",beat corona unit stand divid fall human race disconnect religion separ polit divid wealth classifi ,['#'],[],[],[],2
752,"Indore Corona update . . Follow @indore_able use #indore_able for more updates . . . . . . . . . . . #indorecoronaupdate #indorecoronabulletin @ Indore, India  https://t.co/8UtGp1B1HO",indor corona updat follow updat indor india ,"['#indore_able', '#indorecoronaupdate', '#indorecoronabulletin']","['@indore_able', '@']",['https://t.co/8UtGp1B1HO'],[],2
753,Do not forget Corona virus no you,forget corona viru ,[],[],[],[],2
754,"Don't wear mask and help the planet. By doing this we can reduce the population, let the natural selection prevail. Spread the corona as much as possible.",dont wear mask help planet reduc popul natur select prevail spread corona possibl ,[],[],[],[],2
755,#corona #CoronaUtsav  #modiutsav #modichor #tadipaar #cotonacarefundscam MODI SHAH YOGI NADDA YOU HAVE WON THE BATTLE AGAINST CORONA  BJP WILL BLAME UDHAV RAHUL NEHRU PAKISTAAN  ALL OPPOSTIION RULED STATES  SERIOUS DOUBTS ABOUT CORONA CARE FUNDSVMISUSEB  https://t.co/x1AFytCHVN,modi shah yogi nadda battl corona bjp blame udhav rahul nehru pakistaan oppostiion rule state doubt corona care fundsvmisuseb ,"['#corona', '#CoronaUtsav', '#modiutsav', '#modichor', '#tadipaar', '#cotonacarefundscam']",[],['https://t.co/x1AFytCHVN'],[],2
756,Uncontrolled in Chhattisgarh Corona speed  Growing Corona Who is responsible Epidemic caused  uncontrolled! How will my life be saved?  Read #Naidunia_newspaper_bilaspur for information related to Corona,uncontrol chhattisgarh corona speed grow corona respons epidem caus uncontrol life save read inform relat corona ,['#Naidunia_newspaper_bilaspur'],[],[],[],2
757,Media of India is now as worst as Cancer as it's now poisoning our life's.  I want to start a poll In Favour &amp; Against of Media telecast about the Fake News.  Stop Taking the Paid Services of Govt. Just answer Where was Corona Before 22 March'21 &amp; elections #fightfortruth #media,medium india worst cancer poison life start poll favour medium telecast fake news stop paid servic govt answer corona march elect ,"['#fightfortruth', '#media']",[],[],[],2
758,@mlkhattar Sir kya aapki is meeting me corona k rules follow ho rhe hai jo aap public ko follow karne k liye bol rhe hai. Plz first you follow rules then say to public @cmohry @anilvijminister @mp_rohtak why all rules for public not for any party or government,kya aapki meet corona rule follow rhe hai aap public follow karn liy bol rhe hai plz follow rule public rule public parti govern ,[],"['@mlkhattar', '@cmohry', '@anilvijminister', '@mp_rohtak']",[],[],2
759,@mafoikprajan @jagsedis Stay home - Break the Chain Corona  https://t.co/iSfPNh9kG2,stay home break chain corona ,[],"['@mafoikprajan', '@jagsedis']",['https://t.co/iSfPNh9kG2'],[],2
760,"Govt  must ban all political,religious and social gatherings asap to contain the spread of Corona virus rather than imposing night curfew .Incremental steps will hit the economy not the virus",govt ban politicalreligi social gather asap contain spread corona viru impos night curfew increment step hit economi viru ,[],[],[],[],2
761,No corona .. only rallys. Corona effects only  Helpless common man 😔😔shame on our politicians #Covid19India #BengalElection2021    https://t.co/PnmDad9MtG   https://t.co/L9E8LUdFyn,corona ralli corona effect helpless common man shame politician ,"['#Covid19India', '#BengalElection2021']",[],"['https://t.co/PnmDad9MtG', 'https://t.co/L9E8LUdFyn']","['😔', '😔']",2
762,Had been noticing from last few days the cases r marking new benchmark daily since the election campaign begun. If specially said about WB the rally of a particular party is much visible almost daily and u people blame general public of corona rising! Shame..shame! @narendramodi  https://t.co/B8tmDFckJq,notic day case mark new benchmark daili elect campaign begin special ralli particular parti visibl daili peopl blame gener public corona rise shamesham ,[],['@narendramodi'],['https://t.co/B8tmDFckJq'],[],2
763,@hvgoenka @milinddeora You live in such posh area that even Corona is scared to enter.,live posh area corona scar enter ,[],"['@hvgoenka', '@milinddeora']",[],[],2
764,@ndtv Negative man  Corona Positive,neg man corona posit ,[],['@ndtv'],[],[],2
765,@AnsariK786 Negative man  Corona Positive,neg man corona posit ,[],['@AnsariK786'],[],[],2
766,@Sunilsh32640883 @AnsariK786 Negative Man Corona Positive,neg man corona posit ,[],"['@Sunilsh32640883', '@AnsariK786']",[],[],2
767,#BreakingNews   Corona is Afraid Of God   God Level Answer ✨   #CoronaCurfew #COVID19 #CoronaVaccination  https://t.co/RFr0g1qQu6,corona afraid god god level answer ,"['#BreakingNews', '#CoronaCurfew', '#COVID19', '#CoronaVaccination']",[],['https://t.co/RFr0g1qQu6'],['✨'],2
768,@angul_dm @SP_Angul Now a days Corona is spreading in high value but there are less person who are aware about it's Precautions.. In angul most of the places are croudy and few people are wearing mask n maintaining social distancing. But there are few bank branches,day corona spread high valu person awar precaut angul place croudi peopl wear mask maintain social distanc bank branch ,[],"['@angul_dm', '@SP_Angul']",[],[],2
769,Corona is not spreading now  Doing political campaigns is more important in today's press conference Amit Shah ji told that it is duty of election commission if they will allow I will do campaigns. I don't know where is social distancing #CoronavirusIndia  #coronavirus  #Mask  https://t.co/lVYmt6y7PE,corona spread polit campaign import today press confer amit shah told duti elect commiss allow campaign dont social distanc ,"['#CoronavirusIndia', '#coronavirus', '#Mask']",[],['https://t.co/lVYmt6y7PE'],[],2
770,@ndtv Now indore will become corona free 🤣🤣🤣,indor corona free ,[],['@ndtv'],[],"['🤣', '🤣', '🤣']",2
771,RSS Sarsanghchalak Dr. Mohanji Bhagwat today tested Corona positive. He has normal symptoms and admitted to Kigsway hospital Nagpur.,sarsanghchalak mohanji bhagwat today test corona posit normal symptom admit kigsway hospit nagpur ,[],[],[],[],2
773,"Corona is going to only school,collage,temple,masjid,market but not going to election rally,meeting,camping. If 4 people talking with each other in road side they are punished in fine but in election rally no  https://t.co/ZTK6hWCyju what our government.I salute our government.",corona schoolcollagetemplemasjidmarket elect rallymeetingcamp peopl talk road punish fine elect ralli governmenti salut govern ,[],[],['https://t.co/ZTK6hWCyju'],[],2
774,"The lockdown is a must so as to control corona virus. TNGovt has declared for lockdowm from 10th onwards.  Whereas, the people come to the conclusion that lockdown will ease the so-called evm process.  To that extent, the people lost trust.   https://t.co/Epn2tHZWeG",lockdown control corona viru tngovt declar lockdowm onward peopl conclus lockdown eas socal evm process extent peopl lose trust ,[],[],['https://t.co/Epn2tHZWeG'],[],2
777,@TIRATHSRAWAT  Sir please Close #nighclubs #djs #beerbars in Dehradun To stop Corona,close dehradun stop corona ,"['#nighclubs', '#djs', '#beerbars']",['@TIRATHSRAWAT'],[],[],2
778,This corona thing is getting more dangerous than last year. So many people are getting infected around me and they are seriously ill. Take precautions. Please take care of yourself.,corona thing danger year peopl infect serious ill precaut care ,[],[],[],[],2
779,Worst water ia coming through people cannot drink or bath from last 3 days worst water in corona pandemic how public will be safe kindly do the needful @mybmc @mybmcWardKE @CMOMaharashtra @Dev_Fadnavis @advanilparab @TOIMumbai @ANI @aajtak @indiatvnews  https://t.co/oGuSuq0itO,worst water peopl drink bath day worst water corona pandem public safe kindli ,[],"['@mybmc', '@mybmcWardKE', '@CMOMaharashtra', '@Dev_Fadnavis', '@advanilparab', '@TOIMumbai', '@ANI', '@aajtak', '@indiatvnews']",['https://t.co/oGuSuq0itO'],[],2
780,"We saw through Smal pox ,Polio And Tueberclosis Similarly we will  See through Corona no doubt #Corono",saw smal pox polio tueberclosi similarli corona doubt ,['#Corono'],[],[],[],2
783,@shehuary @ishehnaaz_gill My Bubba is becoming All Rounder in  Corona Time ♥️❤️She is using her time in some Productivity 💖💖💖💖@ishehnaaz_gill #ShehnaazGill,bubba rounder corona time time product ,['#ShehnaazGill'],"['@shehuary', '@ishehnaaz_gill']",[],"['♥️', '❤️', '💖', '💖', '💖', '💖']",2
784,"@sunmor2901 @asmatasleem11 But now it's been modified, as Corona night curfew 😁🤓🤗🤣🤮",modifi corona night curfew ,[],"['@sunmor2901', '@asmatasleem11']",[],"['😁', '🤓', '🤗', '🤣', '🤮']",2
786,corona ko lekar social distance bna lo nhi Too CORONA VIRUS PADEGA SAB par baari DAILY HAND WATCH every day very very dangerous so we are carefully covid19.@BJP4India @ipskabra @sardanarohit @RCBTweets @Aki_Hoshide @EduMinOfIndia @WHO @doctor @Carry @ianuragthakur @Shae @cpbbsrct,corona lekar social distanc bna nhi corona viru padega sab par baari daili hand watch day danger care covid ,[],"['@ipskabra', '@sardanarohit', '@RCBTweets', '@Aki_Hoshide', '@EduMinOfIndia', '@WHO', '@doctor', '@Carry', '@ianuragthakur', '@Shae', '@cpbbsrct']",[],[],2
787,"Times are bad, change Hope will be missed Times are gonna change But I do not understand that Corona When will you go from this world But it is learned that as soon as the election comes, the corona will also go away 4 @AkritiR12 @kvKutir @RubikaLiyaquat",time bad chang hope miss time gon chang understand corona world learn soon elect corona away ,[],"['@AkritiR12', '@kvKutir', '@RubikaLiyaquat']",[],[],2
788,"@itsShilpiS Get well soon, any medical help let me know..  My practical observation :   Don’t go for corona report, instead take medicine for fever and headache you will back on track in 3 days",soon medic help practic observ dont corona report instead medicin fever headach track day ,[],['@itsShilpiS'],[],[],2
789,@priyankac19 @CMOMaharashtra R u concerned of the deaths happening in Mumbai due to corona.  U ppl only want to pl your bosses. The govt is busy in extortion racket. Neither the CM nor Dy. CM or grand old experienced politician Sharad Pawar is concerned on the death rates increasing on daily basis in Mumbai,concern death happen mumbai corona ppl boss govt busi extort racket grand old experienc politician sharad pawar concern death rate increas daili basi mumbai ,[],"['@priyankac19', '@CMOMaharashtra']",[],[],2
790,@Swamy39 One more Question please get the answer. Q. Why Corona is scared of election Rallies.,question answer corona scar elect ralli ,[],['@Swamy39'],[],[],2
792,@mkstalin Sir தமிழகத்திற்கு விடியுமா  மீணடும் அடுத்த கல்விக்கு  முட்டக்கட்டை  All central university have entrance exams for all courses  TN HRCE isgoto accused jàkki kumar.sir how sir corono is comes for their wrong activities are  the people don't concentrate because of corona,central univers entranc exam cours hrce isgoto accus jkki kumarsir corono wrong activ peopl dont concentr corona ,[],['@mkstalin'],[],[],2
793,@AmitShah There is no corona,corona ,[],['@AmitShah'],[],[],2
794,Today's Corona News Statistics of Surat and Bardoli ..  #bardoli #bardolinagar #surat #suratcity  #covid_19 #sardarnagribardoli #CoronaVirus #COVID19 #stayhomestaysafe #coronaupdates #coronapositive #bardoliguide  https://t.co/tfWYm5G1eo,today corona news statist surat bardoli ,"['#bardoli', '#bardolinagar', '#surat', '#suratcity', '#covid_19', '#sardarnagribardoli', '#CoronaVirus', '#COVID19', '#stayhomestaysafe', '#coronaupdates', '#coronapositive', '#bardoliguide']",[],['https://t.co/tfWYm5G1eo'],[],2
795,"In its most crowded room (Q&amp;A with Zarif), 8,000 were listening. So filtering of #Clubhouse isn’t an issue for ordinary Iranians who struggle with corona, lockdown &amp; economic hardship. Telegram with millions of users was blocked easily let alone Clubhouse with few 1000s.",crowd room qampa zarif listen filter isnt issu ordinari iranian struggl corona lockdown econom hardship telegram million user block clubhous ,['#Clubhouse'],[],[],[],2
797,"@pratheesh_Hind @narendramodi @RajeevSrinivasa @BSYBJP @davidfrawleyved @AmitShah @republic @ShobhaBJP @rajeev_mp Just imagining what the student would have felt of her Icon ? That he is,  Irresponsible? Arrogant ? Above the Corona Virus ? Have I choosen the wrong one ? What messaging is he sending to his State citizens ?",imagin student felt icon irrespons arrog corona viru choosen wrong messag send state citizen ,[],"['@pratheesh_Hind', '@narendramodi', '@RajeevSrinivasa', '@BSYBJP', '@davidfrawleyved', '@AmitShah', '@republic', '@ShobhaBJP', '@rajeev_mp']",[],[],2
798,"Corona virus character like bate , night doing activity in day sleeping.",corona viru charact like bate night activ day sleep ,[],[],[],[],2
799,Election me corona nii aata kay make a social distence #cancelcbseboards2021  #internalassessment  @PMOIndia  @DrRPNishank,elect corona nii aata kay social distenc ,"['#cancelcbseboards2021', '#internalassessment']","['@PMOIndia', '@DrRPNishank']",[],[],2
800,@AnuragANK @mid_day Is this a downtrend? Can we expect now to continue with such decrease in daily corona patients?,downtrend expect continu decreas daili corona patient ,[],"['@AnuragANK', '@mid_day']",[],[],2
801,Closing liquor store can help prevent the spread of corona disease. Social distance care panarathe illa @PMOIndia @CMOTamilNadu,close liquor store help prevent spread corona diseas social distanc care panarath illa ,[],"['@PMOIndia', '@CMOTamilNadu']",[],[],2
804,I miss life before Corona✖️,miss life corona ,[],[],[],['✖️'],2
805,Corona will grow if lost completely  https://t.co/6uGadmdNRM,corona grow lose complet ,[],[],['https://t.co/6uGadmdNRM'],[],2
806,#RailMinIndia #Mpfightscorona No social distancing..No sanitization..No Thermal scanning.. No Police or Railway staff to control public..This is the situation when CORONA IS AT ITS PEAK..Can we control corona just by putting Weekend lockdowns &amp; Night curfew? And no control at Stn  https://t.co/udrLXQHAQE,social distancingno sanitizationno thermal scan polic railway staff control publicthi situat corona peakcan control corona put weekend lockdown night curfew control stn ,"['#RailMinIndia', '#Mpfightscorona']",[],['https://t.co/udrLXQHAQE'],[],2
807,@eyeschipha Corona is under lockdown for Election Day,corona lockdown elect day ,[],['@eyeschipha'],[],[],2
808,"@ArvindKejriwal As per your order I come to conclusion that Corona is effective only at educational institutions not at gym, wineshops,malls,weekly markets,etc. A big surprise Mr. CM that there is marking in Metro where to seat and not to seat but any number of persons are allowed as standing 😀",order conclus corona effect educ institut gym wineshopsmallsweekli marketsetc big surpris mark metro seat seat number person allow stand ,[],['@ArvindKejriwal'],[],['😀'],2
809,"If u thinking the lock down is must every one so this rule apply for every one cancel the ipl cancel the election , cancel all rally or meeting and focus control only Corona cases ,every time why secrifice only commoners  This is really ridiculous 😡.",lock rule appli cancel ipl cancel elect cancel ralli meet focu control corona case time secrific common ridicul ,[],[],[],['😡'],2
810,"@AshishXL @zoo_bear In India, when Corona numbers go down , all credit goes to Central govt. When Corona numbers go up, all blame the common man. Ridiculous!",india corona number credit central govt corona number blame common man ridicul ,[],"['@AshishXL', '@zoo_bear']",[],[],2
811,"@free_thinker No one . In India, when Corona numbers go down , all credit goes to Central govt. When Corona numbers go up, all blame the common man. Ridiculous!",india corona number credit central govt corona number blame common man ridicul ,[],['@free_thinker'],[],[],2
812,The credit of corona effect may be trf to political party by the i dian citizen. #JitcheBJPJitcheBanglaJitcheCorona,credit corona effect trf polit parti dian citizen ,['#JitcheBJPJitcheBanglaJitcheCorona'],[],[],[],2
815,The age of corona virus was prophesied in The #DaysOfHisServant let us repent and take counsel from them to escape the pandemic  https://t.co/Z5qDd3IUU5,age corona viru prophesi repent counsel escap pandem ,['#DaysOfHisServant'],[],['https://t.co/Z5qDd3IUU5'],[],2
817,The last thought that came to my mind tonight was what would be the hit to the Indian growth story and financial hit because of the number of people infected by Corona and would have further healthy complications in future? How long to recovery? #Pune #COVID19India,thought mind tonight hit indian growth stori financi hit number peopl infect corona healthi complic futur long recoveri ,"['#Pune', '#COVID19India']",[],[],[],2
818,If this is done by Muslim people OMG😳 noida based media chilla chilla ke desh ko batate aye hya corona jihad 😂,muslim peopl omg noida base medium chilla chilla desh batat aye hya corona jihad ,[],[],[],"['😳', '😂']",2
819,@RanaAyyub Such conclaves &amp; gatherings are 'out of bound' for Corona,conclav gather bound corona ,[],['@RanaAyyub'],[],[],2
820,@ShamsTahirKhan Jan 2020 #Sulemani #airstrikes Red flag on mosque !  Any further report ?  Is Corona is kind of proxy war against Asia ?   #RIP #GeneralSulemani #proudshia @Kalbe_Rushaid @jawad_kalbe @ravishndtv @jaavedjaaferi @NavedJafri_BOO   https://t.co/625O8WvvFm,jan red flag mosqu report corona kind proxi war asia ,"['#Sulemani', '#airstrikes', '#RIP', '#GeneralSulemani', '#proudshia']","['@ShamsTahirKhan', '@Kalbe_Rushaid', '@jawad_kalbe', '@ravishndtv', '@jaavedjaaferi', '@NavedJafri_BOO']",['https://t.co/625O8WvvFm'],[],2
822,There will be no rise in Corona cases due to political campaigning by various leaders in different states.Isn't it? What do you all think?Now all the media are silent on this matter.,rise corona case polit campaign leader differ statesisnt thinknow medium silent matter ,[],[],[],[],2
824,What will the next action government will take after increased Corona cases Tell me your actions and thoughts #COVID19 #MaharashtraFightsCorona #CoronavirusIndia #Rajasthan #lokeshsharma,action govern increas corona case tell action thought ,"['#COVID19', '#MaharashtraFightsCorona', '#CoronavirusIndia', '#Rajasthan', '#lokeshsharma']",[],[],[],2
826,@PTI_News @AP @Supremesamachar Double standard of reporting here is no corona. Repoerter herself has down her mask while reporting. Totally disgusting.  https://t.co/oSD9YJXKyC,doubl standard report corona repoert mask report total disgust ,[],"['@PTI_News', '@AP', '@Supremesamachar']",['https://t.co/oSD9YJXKyC'],[],2
827,@derekobrienmp First you keep yourself safe from corona.. TMC needs you for their useless rebuff strategies howsoever poor they are...,safe corona tmc useless rebuff strategi howsoev poor ,[],['@derekobrienmp'],[],[],2
829,"#cancelboardexams2021 Please cancel ❌❌❌❌❌❌❌❌❌❌❌❌❌❌❌❌❌❌❌ The board exam . Sir ,  Student corona postive ho rhe hai pre-board me .  https://t.co/kJ1TuCjzNB",cancel board exam student corona postiv rhe hai preboard ,['#cancelboardexams2021'],[],['https://t.co/kJ1TuCjzNB'],"['❌', '❌', '❌', '❌', '❌', '❌', '❌', '❌', '❌', '❌', '❌', '❌', '❌', '❌', '❌', '❌', '❌', '❌', '❌']",2
831,What kind of people they r and what kind of people we are?? For bengal there is no corona and for rest of india its an emergency ? Wake up India from fakism??,kind peopl kind peopl bengal corona rest india emerg wake india fakism ,[],[],[],[],2
832,They all 1 lakh are immune to Corona ....,lakh immun corona ,[],[],[],[],2
833,"The earthquakes, the floods, the Blood shed &amp; wars, the Plagues like Corona Virus, Eola, Zika Virus, the locusts, the Famines &amp; economic Crush, are these the #DaysOfHisServant, the Days of Elijah that GOD warned us about in Matthew 24.  Repent beloved, the MESSIAH IS COMING.  https://t.co/N9fXH63kGo",earthquak flood blood shed war plagu like corona viru eola zika viru locust famin econom crush day elijah god warn matthew repent belov messiah ,"['#DaysOfHisServant,']",[],['https://t.co/N9fXH63kGo'],[],2
834,@DrRPNishank  @narendramodi  @cbseindia29  @TheAnuragTyagi #cancelboardexam2021 Agar precautions lana s corona s bacha ja skta h to saval ya h ki lockdown k baad bhi India m daily 1 lakh+ cases kasa aa rha h?  Ya fhir cbse k precautions vacinate h,agar precaut lana corona bacha skta saval lockdown baad bhi india daili lakh case kasa rha fhir cbse precaut vacin ,['#cancelboardexam2021'],"['@DrRPNishank', '@narendramodi', '@cbseindia29', '@TheAnuragTyagi']",[],[],2
835,@DrRahulGhule11 Happy Birthday Sir. May u live long n healthy life and continue to serve d ppl. Hats off to true corona warrior.,happi birthday live long healthi life continu serv ppl hat true corona warrior ,[],['@DrRahulGhule11'],[],[],2
836,@pran_en This year corona is Hindu 😉,year corona hindu ,[],['@pran_en'],[],['😉'],2
837,Corona Update  https://t.co/aEFeye3M0Z,corona updat ,[],[],['https://t.co/aEFeye3M0Z'],[],2
838,"@PMOIndia  Dear sir  I didn't understand the need of Night carfue, after 9pm 80% indian population is in house, till 5pm (10pm to 5pm) hardly 3 to 5%people will be seen, due to there work or with purpus As per me night carfue won't be help full to prevent corona",dear didnt understand night carfu indian popul hous till hardli peopl work purpu night carfu wont help prevent corona ,[],['@PMOIndia'],[],[],2
839,@myogiadityanath   Honorable Chief Minister Ji Please support in Corona  Prayagaraj condition is very bad now  In SRN hospital  not treat good  Death rate increase day by day   Thanks  Nikhil .,honor chief minist support corona prayagaraj condit bad srn hospit treat death rate increas day day nikhil ,[],['@myogiadityanath'],[],[],2
840,Be A Part Of India's #LargestVaccineDrive and Get #vaccinated #COVID19 #COVIDIOTS  Our Government Is Doing Very Well In This Pandemic Situation #Vaccination  We Are Thankful For All Corona Warriors #vvimaani @vvimaani @IVIMAANI @Twitter @TwitterIndia @mygovindia @MoHFW_INDIA  https://t.co/royt13OuzR,india govern pandem situat corona warrior ,"['#LargestVaccineDrive', '#vaccinated', '#COVID19', '#COVIDIOTS', '#Vaccination', '#vvimaani']","['@vvimaani', '@IVIMAANI', '@Twitter', '@TwitterIndia', '@mygovindia', '@MoHFW_INDIA']",['https://t.co/royt13OuzR'],[],2
841,Where is corona? #LockdownMaharashtr @HansrajMeena  @narendramodi  @akshaykumar  @RahulGandhi  https://t.co/oE87jEBQY6,corona ,['#LockdownMaharashtr'],"['@HansrajMeena', '@narendramodi', '@akshaykumar', '@RahulGandhi']",['https://t.co/oE87jEBQY6'],[],2
842,"Why People Not Taking Corona Seriously ! Lockdown Imposed.People playing Cricket in Society Premises Without Wearing Mask ,ARE WE LITERATE OR INVITING TROUBLE TO OURSELVES @Palghar_Police @VasaiVirarMcorp",peopl corona serious lockdown imposedpeopl play cricket societi premis wear mask liter invit troubl ,[],"['@Palghar_Police', '@VasaiVirarMcorp']",[],[],2
843,Ali butt from snack video spreading positivity. Me who just recovered from corona:  https://t.co/qiKSE5LS0m,ali butt snack video spread posit recov corona ,[],[],['https://t.co/qiKSE5LS0m'],[],2
844,"Can we go back to 2012? No Corona Nor VAR, also @ManUtd won the league. Let's get back to ruining the game with human judgements through the referee. #VAR #mufc @FIFAcom",corona var leagu ruin game human judgement refere ,"['#VAR', '#mufc']","['@ManUtd', '@FIFAcom']",[],[],2
