,tweet,clean_tweet,hastags,attherate,urls,emojis,label
556,Need of the hour.  Only vaccination can prevent its spread. Send vaccines to Jorhat. Distribute vaccines proportionately.  @PomiBaruah  @nath_ngatey  @himantabiswa,hour vaccin prevent spread send vaccin jorhat distribut vaccin proportion ,[],"['@PomiBaruah', '@nath_ngatey', '@himantabiswa']",[],[],0
557,@hogo_leyy @digitaltrendz22 @Tejasvi_Surya an impression Bangalore is flooded with vaccines and there is need for creating awareness about vaccines.  But nobody is making noise about vaccination in central and north Bangalore vaccination.   When vaccine is in short supply where is the need for creating awareness of it?,impress bangalor flood vaccin creat awar vaccin nois vaccin central north bangalor vaccin vaccin short suppli creat awar ,[],"['@hogo_leyy', '@digitaltrendz22', '@Tejasvi_Surya']",[],[],0
558,@hogo_leyy @digitaltrendz22 @Tejasvi_Surya There is shortage of vaccines. People are waiting for vaccines and in many cases the due date for the second dose jumping for want of vaccines.  On the contrary @Tejasvi_Surya  is making efforts to create awareness among public that too in city like Bangalore. That gives,shortag vaccin peopl wait vaccin case date second dose jump vaccin contrari effort creat awar public citi like bangalor give ,[],"['@hogo_leyy', '@digitaltrendz22', '@Tejasvi_Surya', '@Tejasvi_Surya']",[],[],0
560,"Coronavirus Update: CureVac’s vaccine disappoints in major trial, says it was poor match against 29 COVID variants  https://t.co/jIKXYN5fGS #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",coronaviru updat curevac vaccin disappoint major trial poor match covid variant ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/jIKXYN5fGS'],[],0
561,"And liberals, feku seculars want to create this vaccine hesitancy by spreading the message that bovine serum exists in vaccine without knowing the fact that many modern medicine use animal sources and it is nothing new.",liber feku secular creat vaccin hesit spread messag bovin serum exist vaccin fact modern medicin anim sourc new ,[],[],[],[],0
563,@TheAmitP Is it there in WHO list of acceptable vaccines? 🤔,list accept vaccin ,[],['@TheAmitP'],[],['🤔'],0
565,Music to my ears 🎶  TAKING THE VACCINE IS ESSENTIAL  ✔️ 💉  https://t.co/79tp3w7PZi,music ear vaccin essenti ,[],[],['https://t.co/79tp3w7PZi'],"['🎶', '✔️', '💉']",0
566,"Several parts of Sindh, including Hyderabad, run out of vaccine supply  https://t.co/hcyPh1xJkj",part sindh includ hyderabad vaccin suppli ,[],[],['https://t.co/hcyPh1xJkj'],[],0
569,"I got my first dose of vaccine on 12th May 2021.  The second dose is already due and the deadline for it will end on 23rd June.  When will I be able to get the second dose? Vaccination center: Jorhat College, Jorhat.  Age 25.  Kindly let me know @nath_ngatey",dose vaccin second dose deadlin end june abl second dose vaccin center jorhat colleg jorhat age kindli ,[],['@nath_ngatey'],[],[],0
571,@hogo_leyy @digitaltrendz22 @Tejasvi_Surya Is there any surplus vaccines in north and central Bangalore constituencies?,surplu vaccin north central bangalor constitu ,[],"['@hogo_leyy', '@digitaltrendz22', '@Tejasvi_Surya']",[],[],0
573,Vaccine won't be able to help her ...she is beyond all that,vaccin wont abl help ,[],[],[],[],0
574,"Be a Responsible citizen...  I got my first dose of Vaccine ✌ #covidshield @ Paddar, Jammu and Kashmir, India  https://t.co/ebkMdtltCx",respons citizen dose vaccin paddar jammu kashmir india ,['#covidshield'],['@'],['https://t.co/ebkMdtltCx'],['✌'],0
575,This is how vaccine wastage is calculated 👇👇,vaccin wastag calcul ,[],[],[],"['👇', '👇']",0
576,"Finally, I get to say this too...! I'm fully vaccinated...!! You should get vaccinated too...!! I would like to extend my sincere  gratitude and appreciation to DM sir @rahulias6 and @BiharHealthDept for their commendable work in largest vaccine drive. #COVIDVaccination #purnea  https://t.co/SBdEOQAUgd",final fulli vaccin vaccin like extend sincer gratitud appreci commend work largest vaccin drive ,"['#COVIDVaccination', '#purnea']","['@rahulias6', '@BiharHealthDept']",['https://t.co/SBdEOQAUgd'],[],0
577,Vaccine hesitancy.,vaccin hesit ,[],[],[],[],0
579,Covid 19 breakthrough infection Vs Vaccine efficacy:- Only 10262 positive cases among 110 Million Vaccinated ppl. 6446 Females (40-74 aged) 2725 Asymptomatic cases 995 Hospitalized (289 Asymptomatic) 132 died (71- 89 aged)  (28 died other reasons)   https://t.co/RkdcB4BsxH,covid breakthrough infect vaccin efficaci posit case million vaccin ppl femal age asymptomat case hospit asymptomat die age die reason ,[],[],['https://t.co/RkdcB4BsxH'],[],0
580,@KamrupR @kaustavcy @himantabiswa @keshab_mahanta Can you confirm the contact details of RKC high school vaccine center kukurmara. I am from kamrup metro but took the vaccine from the above center. Wanted the info to know if the CVC is open or not and the best time to visit.,confirm contact detail rkc high school vaccin center kukurmara kamrup metro vaccin center info cvc open best time visit ,[],"['@KamrupR', '@kaustavcy', '@himantabiswa', '@keshab_mahanta']",[],[],0
581,"@atti_cus Sir you seem to be knowledgeable, first hand experienced &amp; helpful  Can you help clear this up for me  What is the logic of taking the second Dose of the Vaccine, if one has contracted Covid19 after the First Dose, and has Anti bodies ?   Should the infection be the second dose ?",knowledg hand experienc help help clear logic second dose vaccin contract covid dose anti bodi infect second dose ,[],['@atti_cus'],[],[],0
584,How @radiomewat is reducing vaccine hesitancy in Mewat.  My report:  https://t.co/qKv5TsjOvD  #COVIDVaccination #COVID19 #Mewat #Haryana,reduc vaccin hesit mewat report ,"['#COVIDVaccination', '#COVID19', '#Mewat', '#Haryana']",['@radiomewat'],['https://t.co/qKv5TsjOvD'],[],0
590,@ReemaDaryanani @timesofindia Cause vaccine doesn't guarantee you full proof protection from not getting Covid..,caus vaccin doesnt guarante proof protect covid ,[],"['@ReemaDaryanani', '@timesofindia']",[],[],0
602,@aajtak My mother was diagnosed Covid +ve after she got her 1st dose of vaccination. Just to get her tested for Corona we had to use all our family connections. Even testing is not available for common people. A patient has to stand in neverending queues just to get tested. #ShameOnAAP,mother diagnos covid dose vaccin test corona famili connect test avail common peopl patient stand neverend queue test ,['#ShameOnAAP'],['@aajtak'],[],[],0
607,Mission completed 2nd vaccine  #covaxine  Go corona go...,mission complet vaccin corona ,['#covaxine'],[],[],[],0
628,AllhamdullaAllah  1st dose Done  Sinovac. If we fight with corona and want life normal then vaccinate as early as possible. Thanks @OfficialNcoc and @Asad_Umar  to Vaccinating young as 19 rather then other country. Again thanks @ImranKhanPTI to create a good team. #CovidVaccine  https://t.co/Qz6Rp0MQe4,allhamdullaallah dose sinovac fight corona life normal vaccin earli possibl vaccin young countri creat team ,['#CovidVaccine'],"['@OfficialNcoc', '@Asad_Umar', '@ImranKhanPTI']",['https://t.co/Qz6Rp0MQe4'],[],0
655,#सड़ा_हुआ_समाज  Andbhakt taking First dose of mutra corona vaccine....,andbhakt dose mutra corona vaccin ,['#सड़ा_हुआ_समाज'],[],[],[],0
656,Every month more than one of my circle of people is dying due to Covid. Still vaccination process is very slow. Many frontline Corona Warriors have not yet been vaccinated. The Government needs to be further improved the vaccination policy.,month circl peopl die covid vaccin process slow frontlin corona warrior vaccin govern improv vaccin polici ,[],[],[],[],0
657,Alhumdulillah got 1st dose of Corona Vaccine. 2nd one will be after 28 days. Govt of Pakistan is going tremendous job. Vaccination centres are finely Prepared. 😊  https://t.co/vXPGqZBUZc,alhumdulillah dose corona vaccin day govt pakistan tremend job vaccin centr fine prepar ,[],[],['https://t.co/vXPGqZBUZc'],['😊'],0
667,People Searching Corona Vaccines! UNION &amp; States Govts Should Arrange Many Vaccines Centres in Each and Every VILLAGES to Control  Corona Virus &amp; also Crowds and Must Confirm Normal life of People! Pre Plans are Required! By.Rajendran.  https://t.co/Wgl89lyGoj Follow Action Ple.  https://t.co/IBKHn5SY9x,peopl search corona vaccin union state govt arrang vaccin centr villag control corona viru crowd confirm normal life peopl pre plan requir byrajendran follow action ple ,[],[],"['https://t.co/Wgl89lyGoj', 'https://t.co/IBKHn5SY9x']",[],0
679,You must get all the vaccines and drive away corona  https://t.co/J0MJnKQ9kV,vaccin drive away corona ,[],[],['https://t.co/J0MJnKQ9kV'],[],0
714,COVID-19 Vaccination in India #covid19 #VaccinationDrive #Corona #India  Photo: David Talukdar  https://t.co/xYTcL697RD,covid vaccin india photo david talukdar ,"['#covid19', '#VaccinationDrive', '#Corona', '#India']",[],['https://t.co/xYTcL697RD'],[],0
734,"I really appreciated DMK Government.I searched vaccine for two weeks but our area DMK Chairman #JP PAZHAYAR, #sirkali and her team  Arranged camp today our village with corona vaccine guidelines thank to @mkstalin cm sir @Subramanian_ma  sir &amp;all other helath dept from common man",appreci dmk governmenti search vaccin week area dmk chairman pazhayar team arrang camp today villag corona vaccin guidelin ampal helath dept common man ,"['#JP', '#sirkali']","['@mkstalin', '@Subramanian_ma']",[],[],0
762,"@narendramodi_in @AmitShah (corona virus vaccines should be given to everyone at their home to enable vaccines to reach everyone thru asha workers.if there is a will,there is a way)",corona viru vaccin give home enabl vaccin reach asha workersif willther way ,[],"['@narendramodi_in', '@AmitShah']",[],[],0
829,Can't be corona vaccine be like that polio key drops.,cant corona vaccin like polio key drop ,[],[],[],[],0
833,Prime Minister Shri @narendramodi dream is to provide free vaccination to everyone from #Kashmir to #Kanyakumari. So that Corona free India and healthy India can be made.  @AmitShahOffice @JPNadda @drharshvardhan @jkpsfc @manojsinha_ @prodefencejammu @jtnladakh @AskSheikhAadil,prime minist shri dream provid free vaccin corona free india healthi india ,"['#Kashmir', '#Kanyakumari.']","['@narendramodi', '@AmitShahOffice', '@JPNadda', '@drharshvardhan', '@jkpsfc', '@manojsinha_', '@prodefencejammu', '@jtnladakh', '@AskSheikhAadil']",[],[],0
839,Can't be corona vaccine be like that polio key drops.,cant corona vaccin like polio key drop ,[],[],[],[],0
867,"Today I have taken the first dose of the vaccine (Covishield). The vaccine is very safe. Feel free to get yourself vaccinated too.  India will win, Corona will lose  #vaccinationday2021 #covishield1stdose #vaccinatedandhappy #vaccinateeveryindian  https://t.co/zzWzrPnQWl",today dose vaccin covishield vaccin safe feel free vaccin india win corona lose ,"['#vaccinationday2021', '#covishield1stdose', '#vaccinatedandhappy', '#vaccinateeveryindian']",[],['https://t.co/zzWzrPnQWl'],[],0
892,"@INCIndia 'Frustrated party "" then there was no shortage of that vaccine. Corona is New disease and  vaccine production is limited  and is increasing day by day.",frustrat parti shortag vaccin corona new diseas vaccin product limit increas day day ,[],['@INCIndia'],[],[],0
912,"2 years ago,  Nobody knows, Moving out of home will become this difficult! 🥺  Get yourself vaccinated ASAP !🙏🏻  #CovidVaccine #COVID19 #Corona #coronavirus #StaySafeStayHealthy",year ago move home difficult vaccin asap ,"['#CovidVaccine', '#COVID19', '#Corona', '#coronavirus', '#StaySafeStayHealthy']",[],[],"['🥺', '🙏🏻']",0
931,"Got vaccinated today, okay bye COVID-19 👋🏻",vaccin today okay bye covid ,[],[],[],['👋🏻'],0
938,Punjab Government guidelines Quick update on vaccination and covid19 treatment in private hospitals in punjab..! @CMOPb @capt_amarinder @DproJalandhar @CPJalandhar @RangeIgp @MoHFW_INDIA @TwitterIndia @PunjabPoliceInd @GurpreetCPJal @GhanshyamThori @punjabkesari @JagbaniOnline  https://t.co/5p1AD3VF2N,punjab govern guidelin quick updat vaccin covid treatment privat hospit punjab ,[],"['@CMOPb', '@capt_amarinder', '@DproJalandhar', '@CPJalandhar', '@RangeIgp', '@MoHFW_INDIA', '@TwitterIndia', '@PunjabPoliceInd', '@GurpreetCPJal', '@GhanshyamThori', '@punjabkesari', '@JagbaniOnline']",['https://t.co/5p1AD3VF2N'],[],0
941,Dear #indiangovernment score a fastest century against covid-19 for people of south India with vaccines...!! 😉 @PMOIndia @mkstalin @Udhaystalin @WHO @vijayanpinarayi @BSYBJP @ysjagan,dear score fastest centuri covid peopl south india vaccin ,['#indiangovernment'],"['@PMOIndia', '@mkstalin', '@Udhaystalin', '@WHO', '@vijayanpinarayi', '@BSYBJP', '@ysjagan']",[],['😉'],0
947,CA students are approaching @TheICAI @kdhiraj123 @JambusariaNihar to #PostponeCAexams until  Vaccination.  #CAexams #COVID19 #CAexam #ICAI #ICAIexams #ICAIexam #icaiexampostponement #postponecaexam #ca #lockdown #vaccination #Exams  https://t.co/RPhu2mc1xu,student approach vaccin ,"['#PostponeCAexams', '#CAexams', '#COVID19', '#CAexam', '#ICAI', '#ICAIexams', '#ICAIexam', '#icaiexampostponement', '#postponecaexam', '#ca', '#lockdown', '#vaccination', '#Exams']","['@TheICAI', '@kdhiraj123', '@JambusariaNihar']",['https://t.co/RPhu2mc1xu'],[],0
948,"People rejected, allergic to Pfizer-BioNTech or Moderna vaccines to be reimbursed if they get Sinovac COVID-19 jab at private clinics   https://t.co/xsYnsnwM9i",peopl reject allerg pfizerbiontech moderna vaccin reimburs sinovac covid jab privat clinic ,[],[],['https://t.co/xsYnsnwM9i'],[],0
956,Why vaccination is the key to contain Covid19. Let's take a look.    https://t.co/EwcqT5ZvLR,vaccin key contain covid look ,[],[],['https://t.co/EwcqT5ZvLR'],[],0
961,Penn Study Suggests Those Who Had COVID19 May Only Need One Vaccine Dose  https://t.co/81Uc6zEyeC via @PennMedicine,penn studi suggest covid vaccin dose ,[],['@PennMedicine'],['https://t.co/81Uc6zEyeC'],[],0
965,U.S. administers 300.3 million doses of COVID-19 vaccines - CDC  https://t.co/r7JUsno2YV #Sipgrab #UnitingPeopleWithThePossibilities,administ million covid vaccin cdc ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/r7JUsno2YV'],[],0
970,Vaccinated against Novel Coronavirus COVID-19 Prevention is better than Cure. @AehtashamMumtaz @EngrSyedAsifAli @ManzoorKk @WHOPakistan  https://t.co/55NQhkOcET,vaccin novel coronaviru covid prevent better cure ,[],"['@AehtashamMumtaz', '@EngrSyedAsifAli', '@ManzoorKk', '@WHOPakistan']",['https://t.co/55NQhkOcET'],[],0
980,"For easier future references in 2025, posting this picture today to mark my 1st jab of COVID-19 Vaccine. ✌🏼  P.S.: The best part was getting vaccinated at my own school - MES Bal Shikshan Mandir!   #covid_19 #vaccine #Pune #India  https://t.co/aELVpTdxq9",easier futur refer post pictur today mark jab covid vaccin best vaccin school bal shikshan mandir ,"['#covid_19', '#vaccine', '#Pune', '#India']",[],['https://t.co/aELVpTdxq9'],['✌🏼'],0
982,Wasting the covid19 vaccinations by States Government of Rajasthan and Punjab are unfortunate and anti-national action during the pandemic situation in India.,wast covid vaccin state govern rajasthan punjab unfortun antin action pandem situat india ,[],[],[],[],0
984,"You are precious, so is everyone around you! We are in this together! Let's beat COVID! Let's get vaccinated!  #TTC #ttc #goodvibrations  #imageconsultants #softskillstraining #covid19 #vaccination #staysafe  https://t.co/WBaxiLgTc6",preciou beat covid vaccin ,"['#TTC', '#ttc', '#goodvibrations', '#imageconsultants', '#softskillstraining', '#covid19', '#vaccination', '#staysafe']",[],['https://t.co/WBaxiLgTc6'],[],0
986,Hundreds of former leaders urge G7 to vaccinate poor against COVID-19  https://t.co/tPNU4zgRvg #Sipgrab #UnitingPeopleWithThePossibilities,hundr leader urg vaccin poor covid ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/tPNU4zgRvg'],[],0
992,U.S. administers 301.6 million doses of COVID-19 vaccines – CDC  https://t.co/88gckEadsR #Sipgrab #UnitingPeopleWithThePossibilities,administ million covid vaccin cdc ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/88gckEadsR'],[],0
1015,"@Nainamishr94 People who can afford should opt for private hospitals too, the facility of free vaccination is mainly for poor sections. In the beginning it was done free to encourage people to get vaccinated. #Vaccination #VaccinationDrive #COVID19 #Tweet2Vaibhav @Nainamishr94 @dr_tushar_mehta",peopl afford opt privat hospit facil free vaccin mainli poor section begin free encourag peopl vaccin ,"['#Vaccination', '#VaccinationDrive', '#COVID19', '#Tweet2Vaibhav']","['@Nainamishr94', '@Nainamishr94', '@dr_tushar_mehta']",[],[],0
1016,COVID-19..🔘 🚼Continue breast feeding... ⏩Lactating mother can get vaccinated... #DrRakeshGarg_AIIMS  https://t.co/cXG07it4m8,covid continu breast feed lactat mother vaccin ,['#DrRakeshGarg_AIIMS'],[],['https://t.co/cXG07it4m8'],"['🔘', '🚼', '⏩']",0
1018,@PMOIndia @PiyushGoyal @RailMinIndia Our Legitimate Demand #TreatRailwayEmployeesFrontlineWorker &amp; @MoHFW_INDIA must provide Free Vaccination to All Railway Employees &amp; Families @ShivaGopalMish1 Protect Rail Worker from COVID19.  https://t.co/hCsAA1kt3B,legitim demand provid free vaccin railway employe famili protect rail worker covid ,['#TreatRailwayEmployeesFrontlineWorker'],"['@PMOIndia', '@PiyushGoyal', '@RailMinIndia', '@MoHFW_INDIA', '@ShivaGopalMish1']",['https://t.co/hCsAA1kt3B'],[],0
1022,Protect yourself and others from #COVID19  Get vaccinated as soon as you can. If you’re not fully vaccinated 💛Wear a mask over your nose &amp; mouth 🧡Stay at least 6 feet from others.  💚Avoid crowds and poorly ventilated spaces 💜Wash hands often More:  https://t.co/mu0G3HQuuh.  https://t.co/gSjVpe54sq,protect vaccin soon your fulli vaccin wear mask nose mouth stay foot avoid crowd poorli ventil space wash hand more ,['#COVID19'],[],"['https://t.co/mu0G3HQuuh.', 'https://t.co/gSjVpe54sq']","['💛', '🧡', '💚', '💜']",0
1031,"@PMOIndia dear Sir, all the Indian citizens staying in Bangladesh are eagerly waiting for COVID-19 vaccinations. Please arrange to start the vaccination process for fellow Indians asap. Hai hind!",dear indian citizen stay bangladesh eagerli wait covid vaccin arrang start vaccin process fellow indian asap hai hind ,[],['@PMOIndia'],[],[],0
1039,Valneva completes Phase 3 trial recruitment for its inactivated COVID-19 vaccine candidate  https://t.co/sTXSy3QHru #Nifty #sipgrab,valneva complet phase trial recruit inactiv covid vaccin candid ,"['#Nifty', '#sipgrab']",[],['https://t.co/sTXSy3QHru'],[],0
1046,"Malaysia, Taiwan say deliveries of Thai-made AstraZeneca COVID-19 vaccines delayed   https://t.co/a6d9MInJD9",malaysia taiwan deliveri thaimad astrazeneca covid vaccin delay ,[],[],['https://t.co/a6d9MInJD9'],[],0
1048,"@MoHFW_INDIA says Vaccination is Voluntary &amp; not mandatory, @fssaiindia @US_FDA has not yet approved #COVID19 #vaccine yet. @ndtv Pls clarify how safe is Vaccine under @ANI #Dcgi Emergency Authorisation. We need to know what we insert in our body @NMC_IND Pls help &amp; guide us.  https://t.co/jVDtgevX7a",vaccin voluntari mandatori approv clarifi safe vaccin emerg authoris insert bodi help guid ,"['#COVID19', '#vaccine', '#Dcgi']","['@MoHFW_INDIA', '@fssaiindia', '@US_FDA', '@ndtv', '@ANI', '@NMC_IND']",['https://t.co/jVDtgevX7a'],[],0
1055,UK says will donate 100 million COVID-19 vaccine doses in next year: AFP news agency,donat million covid vaccin year afp news agenc ,[],[],[],[],0
1056,U.S. administers 305.7 million doses of COVID-19 vaccines - CDC  https://t.co/9MrP8aAfBi #Sipgrab #UnitingPeopleWithThePossibilities,administ million covid vaccin cdc ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/9MrP8aAfBi'],[],0
1057,I got vaccinated 💉#Sinopharm #dose1done  I'm couraging everyone to get their vaccine shot. Because there's nothing important then once health. #COVID19  #transgenderawareness  https://t.co/qzVEbgx56l,vaccin courag vaccin shot there import health ,"['#dose1done', '#COVID19', '#transgenderawareness']",[],['https://t.co/qzVEbgx56l'],['💉'],0
1059,Are covid 19 vaccines safe? Watch this short video,covid vaccin safe watch short video ,[],[],[],[],0
1060,@MiandaMH I'm sorry darling even after vaccine you can still get covid19. But it's a good thing if u did,sorri darl vaccin covid thing ,[],['@MiandaMH'],[],[],0
1070,Pfizer and BioNTech to provide 500 million doses of COVID-19 vaccine to U.S. government for donation to poorest nations  https://t.co/2z728Gmpgj #Nifty #sipgrab,pfizer biontech provid million covid vaccin govern donat poorest nation ,"['#Nifty', '#sipgrab']",[],['https://t.co/2z728Gmpgj'],[],0
1073,"Considering how Polio Vaccine was denied, this is needed as Covid-19 is a Pandemic too.  If you're not wearing mask or denying vaccine, we all are at risk. #CoronavirusPandemic #CovidVaccine",consid polio vaccin deni covid pandem your wear mask deni vaccin risk ,"['#CoronavirusPandemic', '#CovidVaccine']",[],[],[],0
1074,"U.S. has administered 308.1 million doses of COVID-19 vaccines, CDC says  https://t.co/hUCiZFJP4a #Sipgrab #UnitingPeopleWithThePossibilities",administ million covid vaccin cdc ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/hUCiZFJP4a'],[],0
1089,DAP S’wak launches free transportation service for those going for Covid-19 vaccination in Kuching    https://t.co/BTuAlqz48t,dap swak launch free transport servic covid vaccin kuch ,[],[],['https://t.co/BTuAlqz48t'],[],0
1095,Vaccination drive in Purnea is successful due to untiring effort of @rahulias6 Sir 🙏 . Hope all citizen come out to take vaccine to defeat #COVID19.  @PurneaTimes  https://t.co/IGRL0otoWN,vaccin drive purnea success untir effort hope citizen vaccin defeat ,['#COVID19.'],"['@rahulias6', '@PurneaTimes']",['https://t.co/IGRL0otoWN'],['🙏'],0
1100,Khairy Reveals Which States Will Hit 80% Covid-19 Vaccination First  https://t.co/BLnTG0yaQh,khairi reveal state hit covid vaccin ,[],[],['https://t.co/BLnTG0yaQh'],[],0
1120,"Out of all the #COVID19 vaccine doses administered today (20 June 2021) in #India, nearly half of them took place in the state of #AndhraPradesh alone(Source: https://t.co/Zj52S50PNE) great governance by @ysjagan @YSRCParty @aajtak @MoHFW_INDIA @indiatvnews @ZeeNews @narendramodi  https://t.co/5l0f7rCfWV",vaccin administ today june nearli half place state alonesourc great govern ,"['#COVID19', '#India,', '#AndhraPradesh']","['@ysjagan', '@YSRCParty', '@aajtak', '@MoHFW_INDIA', '@indiatvnews', '@ZeeNews', '@narendramodi']","['https://t.co/Zj52S50PNE)', 'https://t.co/5l0f7rCfWV']",[],0
1126,I got vaccinated 💉 #COVID19 #vaccinated   Note: ignore background sounds 😂  https://t.co/8WlFv13uuU,vaccin note ignor background sound ,"['#COVID19', '#vaccinated']",[],['https://t.co/8WlFv13uuU'],"['💉', '😂']",0
1144,Second Jab Done. Now I am Fully Vaccinated. Are You?  Go get vaccinated; F-9 Mass Vaccination Center is operating 24-Hours.   The team &amp; staff at F-9 Center is dedicated &amp; professional; whole credit goes to team leader Dr. @ZaeemZia @Asad_Umar @OfficialNcoc @fslsltn   #COVID19,second jab fulli vaccin vaccin mass vaccin center oper hour team staff center dedic profession credit team leader ,['#COVID19'],"['@ZaeemZia', '@Asad_Umar', '@OfficialNcoc', '@fslsltn']",[],[],0
1155,For Lawyer and Chambering student that has not yet get you covid-19 vaccine can register here   #SelangorBar #COVIDVaccination   https://t.co/jvIHJs9cZg,lawyer chamber student covid vaccin regist ,"['#SelangorBar', '#COVIDVaccination']",[],['https://t.co/jvIHJs9cZg'],[],0
1173,"United Airlines, union agree against mandatory COVID-19 vaccinations for pilots  https://t.co/0xxW52fgh9",unit airlin union agre mandatori covid vaccin pilot ,[],[],['https://t.co/0xxW52fgh9'],[],0
1175,Russia's south to demand tourists get vaccine amid COVID-19 surge  https://t.co/z79a12YEew,russia south demand tourist vaccin amid covid surg ,[],[],['https://t.co/z79a12YEew'],[],0
1177,Travelling abroad? Get your passport number on your Covid-19 vaccination certificate. #TravelKiSecondInnings #TheTourPlanners #TourPlanners #TourPlannersIndia #vaccination #COVID19 #COVID #passport #passportready #coronavirus #tourism #traveling #travelabroad #travelagency #cowin  https://t.co/PIDsDDCeiz,travel abroad passport number covid vaccin certif ,"['#TravelKiSecondInnings', '#TheTourPlanners', '#TourPlanners', '#TourPlannersIndia', '#vaccination', '#COVID19', '#COVID', '#passport', '#passportready', '#coronavirus', '#tourism', '#traveling', '#travelabroad', '#travelagency', '#cowin']",[],['https://t.co/PIDsDDCeiz'],[],0
1191,"Walk in vaccination   Vaccination provides protection against Covid-19 hospitalisations. Covishield vaccination is available for all the adults above 18 years of age at Bhatia Global Hospital &amp; Endosurgery Institute,Ambika Vihar780/- 9.00am-5.00pm Carry your Aadhar/PAN card.",walk vaccin vaccin provid protect covid hospitalis covishield vaccin avail adult year age bhatia global hospit endosurgeri instituteambika vihar ampm carri aadharpan card ,[],[],[],[],0
1203,"2 years ago,  Nobody knows, Moving out of home will become this difficult! 🥺  Get yourself vaccinated ASAP !🙏🏻  #CovidVaccine #COVID19 #Corona #coronavirus #StaySafeStayHealthy",year ago move home difficult vaccin asap ,"['#CovidVaccine', '#COVID19', '#Corona', '#coronavirus', '#StaySafeStayHealthy']",[],[],"['🥺', '🙏🏻']",0
1207,"I have received my first dose of the #Covid_19 (#COVISHIELD vaccine) . I appeal all those who are eligible to take the vaccine. Together, let us make India #COVID19  free अफवाहों से दूर रहें ,  वैक्सीन जरूर लगवाएं!!🙏  Thankyou @mybmc #Covishield #vaccinated_today  https://t.co/V1hhZhTWD3",receiv dose vaccin appeal elig vaccin india free thankyou ,"['#Covid_19', '#COVID19', '#Covishield', '#vaccinated_today']",['@mybmc'],['https://t.co/V1hhZhTWD3'],['🙏'],0
1209,It's good to see #India vaccinating 6 mil plus folks daily   #COVID19  #COVID19Vaccine,vaccin mil plu folk daili ,"['#India', '#COVID19', '#COVID19Vaccine']",[],[],[],0
1215,"@PMOIndia @narendramodi Haha Ha , The villagers without education &amp; bellievers of aandh vishwas are difficult to convince on Covid 19 Vaccine &amp; Digital India.",haha villag educ belliev aandh vishwa difficult convinc covid vaccin digit india ,[],"['@PMOIndia', '@narendramodi']",[],[],0
1219,Down with fever 😭😭after taking 1st dose of Covid vaccine!,fever dose covid vaccin ,[],[],[],"['😭', '😭']",0
1233,"There are hundreds of Sr. Citizens who took theirs first dose of covid vaccines during the First Week of April, but till date they are not sure if they could be given Second Dose of covid vaccines even after passing of Eight Week time? @drharshvardhan @LtGovDelhi @BJP4Delhi",hundr citizen dose covid vaccin week april till date sure give second dose covid vaccin pass week time ,[],"['@drharshvardhan', '@LtGovDelhi', '@BJP4Delhi']",[],[],0
1236,"I would like to thank Government of my state and the nation for protecting us from COVID. My parents are due for 2nd dose of Covaxin &amp; other members are just searching for it. With all the repect I urge you to give us our vaccine, Jai Hind! @PMOIndia  @ArvindKejriwal 🙏🙏🙏🙏",like govern state nation protect covid parent dose covaxin member search repect urg vaccin jai hind ,[],"['@PMOIndia', '@ArvindKejriwal']",[],"['🙏', '🙏', '🙏', '🙏']",0
1245,Got the first dose of Covid-19 Vaccine 💉 Thankyou @MuradAliShahPPP @AzraPechuho @Qasimsoomro.  https://t.co/SJ2o9gUcIp,dose covid vaccin thankyou ,[],"['@MuradAliShahPPP', '@AzraPechuho', '@Qasimsoomro.']",['https://t.co/SJ2o9gUcIp'],['💉'],0
1254,Punjab Health Minister admits to selling COVID vaccines to private hospitals. Punjab Govt. withdraws order to supply vaccines to private hospitals after backlash  Read More:  https://t.co/XUAHuk1BPM  https://t.co/aPP91hMcFC,punjab health minist admit sell covid vaccin privat hospit punjab govt withdraw order suppli vaccin privat hospit backlash read more ,[],[],"['https://t.co/XUAHuk1BPM', 'https://t.co/aPP91hMcFC']",[],0
1264,"Got vaccinated today, okay bye COVID-19 👋🏻",vaccin today okay bye covid ,[],[],[],['👋🏻'],0
1265,"On the directives of Chief Minister @Capt_Amarinder Singh, the Punjab govt issued an order for taking back COVID Vaccines from Pvt. Hospitals with immediate effect and all these vaccines will be administered free of cost to 18-44 years age group at Government vaccination centres.",direct chief minist singh punjab govt issu order covid vaccin pvt hospit immedi effect vaccin administ free cost year age group govern vaccin centr ,[],['@Capt_Amarinder'],[],[],0
