,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
256,1405349127022542850,1405349127022542850,2021-06-17 07:48:36 India Standard Time,2021-06-17,07:48:36,530,836549573048848384,sipgrab,SipGrab,"{'type': 'Point', 'coordinates': [12.95268745, 77.60032028]}","Coronavirus News LIVE Updates: Assam#39;s COVID-19 tally rises above 4.69 lakh with 3,386 new cases, death toll reaches 4,064  https://t.co/iWFAniqlcJ #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,[],['http://dlvr.it/S1tN9L'],[],0,0,0,"['nifty', 'sipgrab', 'unitingpeoplewiththepossibilities']",[],https://twitter.com/sipgrab/status/1405349127022542850,False,,0,,India,,,,,,[],,,,
257,1405200026653970432,1405200026653970432,2021-06-16 21:56:08 India Standard Time,2021-06-16,21:56:08,530,1287030624092483584,prayagrajrefres,Prayagraj Refresh,,Prayagraj Refresh 16 June 2021  #prayagrajrefresh #coronavirus #CoronaVirusUpdates  https://t.co/qWr90Wo54m,ht,[],[],['https://pbs.twimg.com/media/E4BF-fOUUAU2euX.jpg'],0,0,10,"['prayagrajrefresh', 'coronavirus', 'coronavirusupdates']",[],https://twitter.com/Prayagrajrefres/status/1405200026653970432,False,,1,https://pbs.twimg.com/media/E4BF-fOUUAU2euX.jpg,India,,,,,,[],,,,
258,1405170955496787972,1405170955496787972,2021-06-16 20:00:37 India Standard Time,2021-06-16,20:00:37,530,836549573048848384,sipgrab,SipGrab,"{'type': 'Point', 'coordinates': [12.8898216, 77.65212771]}","Coronavirus Update: CDC says Delta COVID variant is ‘of concern,’ as experts warn of higher risks of infection and serious illness  https://t.co/k5PABNBLmu #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,[],['http://dlvr.it/S1rWHW'],[],0,0,1,"['nifty', 'sipgrab', 'unitingpeoplewiththepossibilities']",[],https://twitter.com/sipgrab/status/1405170955496787972,False,,0,,India,,,,,,[],,,,
259,1405169847399419904,1405169847399419904,2021-06-16 19:56:13 India Standard Time,2021-06-16,19:56:13,530,806821231697756161,sibyxavier4,𝕊𝕀𝔹𝕐 ,,Successfully installed covid antivirus in my system.Rebooting now #vaccinated #RapidRescueteam #coronavirus #COVID19India #COVIDSHIELD  https://t.co/1tD6bsrFlF,en,[],[],['https://pbs.twimg.com/media/E4Aqh3hVoAM2SvI.jpg'],0,1,3,"['vaccinated', 'rapidrescueteam', 'coronavirus', 'covid19india', 'covidshield']",[],https://twitter.com/Sibyxavier4/status/1405169847399419904,False,,1,https://pbs.twimg.com/media/E4Aqh3hVoAM2SvI.jpg,India,,,,,,[],,,,
260,1405157891309330435,1405157891309330435,2021-06-16 19:08:42 India Standard Time,2021-06-16,19:08:42,530,1272956543764291584,ayushjo87019216,AYUSH JOSHI VOCALIST🇮🇳🇮🇳,,#dettol #handsanitizer #covid #masker #corona #antis #handsanitizermurah #jualdettol #maskersensi #sanitizer #jualhandsanitizer #maskern #coronavirus #dettolhandsanitizer #antiseptik #handsanitizergel #maskermurah #disinfectant #dettolmurah #handsanitizerspray #ayushjoshi  https://t.co/fvgQjYKNjq,und,[],[],['https://pbs.twimg.com/media/E4AfpIWUUAodxbq.jpg'],0,0,3,"['dettol', 'handsanitizer', 'covid', 'masker', 'corona', 'antis', 'handsanitizermurah', 'jualdettol', 'maskersensi', 'sanitizer', 'jualhandsanitizer', 'maskern', 'coronavirus', 'dettolhandsanitizer', 'antiseptik', 'handsanitizergel', 'maskermurah', 'disinfectant', 'dettolmurah', 'handsanitizerspray', 'ayushjoshi']",[],https://twitter.com/Ayushjo87019216/status/1405157891309330435,False,,1,https://pbs.twimg.com/media/E4AfpIWUUAodxbq.jpg,India,,,,,,[],,,,
261,1405156188912709637,1405156188912709637,2021-06-16 19:01:56 India Standard Time,2021-06-16,19:01:56,530,711501237091368960,santoshahuja5,Santosh Ahuja,,"#RSS_देश_की_शान #RSS_देश_की_शान RSS helped millions of people in Coronavirus time with Food, Hospital Beds, Oxygen.   #RSS_देश_की_शान",en,[],[],[],0,1,1,"['rss_देश_की_शान', 'rss_देश_की_शान', 'rss_देश_की_शान']",[],https://twitter.com/SantoshAhuja5/status/1405156188912709637,False,,0,,India,,,,,,[],,,,
262,1405152368161792004,1405152368161792004,2021-06-16 18:46:45 India Standard Time,2021-06-16,18:46:45,530,255139039,kazimtweets,Syed Hassan Kazim سید حسن کاظم,,"Mr Prime Minister's constituency #Banaras, #Varanasi, #Kashi, whatever you call. He had promised to turn it into #Kyoto. This is what Kyoto looks like. The holy city was ravaged by the #coronavirus last months with crematoriums having no space for #Covid19 victims' last rites.  https://t.co/XvLcoY849Q",en,[],[],['https://pbs.twimg.com/media/E4AaoaxUcAc6lhA.jpg'],0,0,1,"['banaras', 'varanasi', 'kashi', 'kyoto', 'coronavirus', 'covid19']",[],https://twitter.com/kazimtweets/status/1405152368161792004,False,,1,https://pbs.twimg.com/media/E4AaoaxUcAc6lhA.jpg,India,,,,,,[],,,,
263,1405150678184435718,1405150678184435718,2021-06-16 18:40:02 India Standard Time,2021-06-16,18:40:02,530,41786801,srilankatweet,Sri Lanka Tweet 🇱🇰 💉,,So far today 1631 coronavirus cases report in Sri Lanka #LKA #SriLanka #COVID19SL,en,[],[],[],2,13,105,"['lka', 'srilanka', 'covid19sl']",[],https://twitter.com/SriLankaTweet/status/1405150678184435718,False,,0,,India,,,,,,[],,,,
264,1405144432106745858,1405144432106745858,2021-06-16 18:15:13 India Standard Time,2021-06-16,18:15:13,530,1363040571732881411,shubham15472122,Ravi sharma,,"@BhargavaRC Hello, I'm two employees of Maruti Suzuki Gurgaon.  TW employees are working hard.  He has been in office for 7 months.  Some full-time employees are not working properly.  TW employees run the company with corona virus.  tw Regular employee.",en,[],[],[],0,0,0,[],[],https://twitter.com/SHUBHAM15472122/status/1405144432106745858,False,,0,,India,,,,,,[],,,,
265,1405131662514483200,1405131662514483200,2021-06-16 17:24:29 India Standard Time,2021-06-16,17:24:29,530,262586685,vietnewsgateway,Tuoi Tre News,,Health worker in charge of collecting samples tests positive for #coronavirus in Ho Chi Minh City  https://t.co/HUopUSz9In,en,[],['http://tuoitrenews.vn/news/society/20210616/health-worker-in-charge-of-collecting-samples-tests-positive-for-coronavirus-in-ho-chi-minh-city/61552.html'],[],0,1,1,['coronavirus'],[],https://twitter.com/VietNewsGateway/status/1405131662514483200,False,,0,,India,,,,,,[],,,,
266,1405131638187585543,1405131638187585543,2021-06-16 17:24:23 India Standard Time,2021-06-16,17:24:23,530,758220129054265344,simplicitycbe,SimpliCityCoimbatore,"{'type': 'Point', 'coordinates': [11.0, 76.9667]}","Tea plantation workers donate Rs 50,000 to Chief Minister's Coronavirus Relief Fund   https://t.co/2EBJeDoP1x  https://t.co/Nh2HZjD39D",en,[],"['https://simplicity.in/coimbatore/english/news/84140/Tea-plantation-workers-donate-Rs-50000-to-Chief-Ministers-Coronavirus-Relief-Fund', 'https://www.instagram.com/p/CQLhvvWMESX/?utm_medium=twitter']",[],0,0,0,[],[],https://twitter.com/simplicitycbe/status/1405131638187585543,False,,0,,India,,,,,,[],,,,
267,1405129254442917888,1405061413920444417,2021-06-16 17:14:54 India Standard Time,2021-06-16,17:14:54,530,1373898092,imaliamjad,Ali Amjad,,"@NadraMedia I got both doses of corona virus vaccine from Expo Centre, lahore but still the certificate says Partially vaccinated?? @OfficialNcoc Called helpline and they have no clue.",en,"[{'screen_name': 'officialncoc', 'name': 'ncoc', 'id': '1375431331103047685'}]",[],[],1,0,0,[],[],https://twitter.com/imAliAmjad/status/1405129254442917888,False,,0,,India,,,,,,"[{'screen_name': 'NadraMedia', 'name': 'Nadra Online', 'id': '1452704839075614730'}]",,,,
268,1405128823318843396,1405128823318843396,2021-06-16 17:13:12 India Standard Time,2021-06-16,17:13:12,530,96344511,bholanathdutta,"Prof. Bholanath Dutta, IAF Veteran",, https://t.co/WEi0KCIdJX India Coronavirus Dispatch: Scientists say didnt back doubling vaccine gap #VaccineGap,en,[],['https://mybs.in/2ZfAMNv'],[],0,1,0,['vaccinegap'],[],https://twitter.com/BholanathDutta/status/1405128823318843396,False,,0,,India,,,,,,[],,,,
269,1405120868775125000,1405120868775125000,2021-06-16 16:41:35 India Standard Time,2021-06-16,16:41:35,530,1226010960961261572,office_das,Dr Prashant Das.,,"There will be no 3rd wave of Covid19. Corona Virus के 3rd wave नहीं आयेंगे l आज भी मेरा मानना ये ही है.. No 3rd wave.. 3rd Wave आयेगी.. ये मीडिया ने हाइप किया था l जिस रफ्तार से Vaccination हो रहा है, लोग Corona Protocol फॉलो कर रहे हैं, सरकार दिन रात मेहनत से काम कर रहे हैं...",und,[],[],[],0,2,2,[],[],https://twitter.com/office_das/status/1405120868775125000,False,https://twitter.com/office_das/status/1405119705883447296,0,,India,,,,,,[],,,,
270,1405111819484549121,1405111819484549121,2021-06-16 16:05:38 India Standard Time,2021-06-16,16:05:38,530,1379741311373246465,goodeveningnew1,Good Evening News,,इंदौर में ग्रीन फंगस के संक्रमण का खुलासा । . #goodeveningnews #greenfungus #firstcase #corona #coronavirus #indore #indoreinfo #indore_info #IndoreNews #indoregram #COVID19 #india  https://t.co/fSohATyQFq,hi,[],[],[],0,0,1,"['goodeveningnews', 'greenfungus', 'firstcase', 'corona', 'coronavirus', 'indore', 'indoreinfo', 'indore_info', 'indorenews', 'indoregram', 'covid19', 'india']",[],https://twitter.com/GoodEveningNew1/status/1405111819484549121,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1405111729537781773/pu/img/D2YaXdYPCRHSRExp.jpg,India,,,,,,[],,,,
271,1405096866362970118,1405096866362970118,2021-06-16 15:06:13 India Standard Time,2021-06-16,15:06:13,530,230476058,uniqueblindorg,Helen Robert D'souza,,"Did Ranbeer Kapoor really suffering from Corona virus or someone who was very close to him, continuely giving him slow poison to kill him? This message came to me while am praying just now. Name of the culprit is visible in front of my eyes but sorry, cannot be declared.",en,[],[],[],0,1,0,[],[],https://twitter.com/uniqueblindorg/status/1405096866362970118,False,,0,,India,,,,,,[],,,,
272,1405095421848940549,1405095421848940549,2021-06-16 15:00:28 India Standard Time,2021-06-16,15:00:28,530,250667013,satisharma09,satish sharma,,"@dcjammuofficial TO order strict compliance of SoP in rural areas and city markets,otherwise 3rd phase of Coronavirus will be more disastrous @DrJitendraSingh @mpjugalkishore @ImRavinderRaina @DailyExcelsior1 @State_Times @JAMMULINKS",en,"[{'screen_name': 'drjitendrasingh', 'name': 'dr jitendra singh', 'id': '146360682'}, {'screen_name': 'mpjugalkishore', 'name': 'jugal kishore sharma', 'id': '3484096458'}, {'screen_name': 'imravinderraina', 'name': 'ravinder raina', 'id': '2595959120'}, {'screen_name': 'dailyexcelsior1', 'name': 'daily excelsior', 'id': '2473782116'}, {'screen_name': 'state_times', 'name': 'state times', 'id': '466484786'}, {'screen_name': 'jammulinks', 'name': 'jammu links news', 'id': '74123918'}]",[],[],0,0,0,[],[],https://twitter.com/satisharma09/status/1405095421848940549,False,,0,,India,,,,,,[],,,,
273,1405094097090531330,1405094097090531330,2021-06-16 14:55:12 India Standard Time,2021-06-16,14:55:12,530,1351745281881063430,princeyadav9122,princeyadav,,first vaccine for coronavirus  https://t.co/IHx6P60uUN,en,[],[],['https://pbs.twimg.com/media/E3_lokaXEAMGuxZ.jpg'],0,0,1,[],[],https://twitter.com/princeyadav9122/status/1405094097090531330,False,,1,https://pbs.twimg.com/media/E3_lokaXEAMGuxZ.jpg,India,,,,,,[],,,,
274,1405091706404442114,1405091706404442114,2021-06-16 14:45:42 India Standard Time,2021-06-16,14:45:42,530,2177846722,ajaykbhagat26,Ajay K. Bhagat 🇮🇳,,Government block mobile SIM cards of citizens who refuse to get COVID-19 jab Check Details   https://t.co/4X1sufQy5A  #COVID19Vaccine #CoWIN #COVID19 #CoronaVirusUpdates #coronavirus #simblock,en,[],['https://www.ajaykbhagat26.com/2021/06/government-block-mobile-sim-cards-of.html'],[],0,0,1,"['covid19vaccine', 'cowin', 'covid19', 'coronavirusupdates', 'coronavirus', 'simblock']",[],https://twitter.com/ajaykbhagat26/status/1405091706404442114,False,,0,,India,,,,,,[],,,,
275,1405083038925529092,1405083038925529092,2021-06-16 14:11:16 India Standard Time,2021-06-16,14:11:16,530,1334387398608781313,ashokgo80931997,Ashok Gouda,,"Ayurvedic treatment on patients infected by black fungus proving effective in #Gujarat Not a single death or removal of eyes among 70 patients #Ayurvedic medicines are proving to be effective on diseases such as, #coronavirus, #BlackFungus  👉 Read more  https://t.co/xe3eR73iZt  https://t.co/XZtK3O7hOE",en,[],['http://dhunt.in/he8mg?s=a&uu=0x935f75002b9854cf&ss=pd'],['https://pbs.twimg.com/media/E3_bk6aXMAIJoRA.jpg'],1,0,0,"['gujarat', 'ayurvedic', 'coronavirus', 'blackfungus']",[],https://twitter.com/AshokGo80931997/status/1405083038925529092,False,,1,https://pbs.twimg.com/media/E3_bk6aXMAIJoRA.jpg,India,,,,,,[],,,,
276,1405079861778010116,1405079861778010116,2021-06-16 13:58:38 India Standard Time,2021-06-16,13:58:38,530,2875300331,1msmukesh,Mukesh Sharma 🙏,,"कोरोनाकाल में गरीब लोग सड़कों पर खाने को मांगते रहे, दिल्ली के स्कूलों में सड़ गया उनके हक का अनाज दिल्ली के मालिक केजरीवाल का केसा है  राज?  #CoronaVirus  https://t.co/R0Sr6UUoRs",hi,[],[],['https://pbs.twimg.com/media/E3_YrvcVoA4c_3o.jpg'],0,0,3,['coronavirus'],[],https://twitter.com/1msMukesh/status/1405079861778010116,False,,1,https://pbs.twimg.com/media/E3_YrvcVoA4c_3o.jpg,India,,,,,,[],,,,
277,1405072628314820608,1405072628314820608,2021-06-16 13:29:54 India Standard Time,2021-06-16,13:29:54,530,1277129645113016320,premsinghgaur11,प्रेम सिंह गौड़,,"कोवैक्सिन में गाय के बछड़े का सीरम!: कांग्रेस नेता ने शेयर किया RTI का जवाब, बोले- मोदी सरकार को पहले बताना था कि वैक्सीन के लिए बछड़े मारे जा रहे  https://t.co/EJX2adk20y #coronavirus #COVAXIN @PMOIndia #CoronaVaccine @GauravPandhi",hi,"[{'screen_name': 'pmoindia', 'name': 'pmo india', 'id': '471741741'}, {'screen_name': 'gauravpandhi', 'name': 'gaurav pandhi', 'id': '75311070'}]",['https://www.bhaskar.com/national/news/coronavirus-covaxin-vaccine-making-process-update-bharat-biotech-uses-calf-serum-128602538.html'],[],0,0,0,"['coronavirus', 'covaxin', 'coronavaccine']",[],https://twitter.com/premsinghgaur11/status/1405072628314820608,False,,0,,India,,,,,,[],,,,
278,1405065688859910149,1405065685814812675,2021-06-16 13:02:19 India Standard Time,2021-06-16,13:02:19,530,1275277327908261889,mdsafiullah7677,Md Safiullah,,"Corona  virus ka sankarman hone ka khatra h, Is matter mai maine kayi bar patrchar kr chuka hu. Ward no.-:21, Pugmil road, Hazaribag.",in,[],[],[],0,0,4,[],[],https://twitter.com/mdsafiullah7677/status/1405065688859910149,False,,0,,India,,,,,,[],,,,
279,1405050997982973955,1405050997982973955,2021-06-16 12:03:57 India Standard Time,2021-06-16,12:03:57,530,1148574727599874048,aanjanapankaj,Pankaj Aanjana,,American firm Pfizer's coronavirus vaccine has been tested on children and is already approved in the US and the Europe. India is in talks with the company and expects to receive 50 million or 5 crore doses by October. #Pfizer #VACCINATEANDSTAYSAFE  https://t.co/H9f3gsFghZ,en,[],[],['https://pbs.twimg.com/media/E30wdT8VgAAYw0G.jpg'],0,0,1,"['pfizer', 'vaccinateandstaysafe']",[],https://twitter.com/AanjanaPankaj/status/1405050997982973955,False,,1,https://pbs.twimg.com/media/E30wdT8VgAAYw0G.jpg,India,,,,,,[],,,,
280,1405050735092404225,1405050735092404225,2021-06-16 12:02:54 India Standard Time,2021-06-16,12:02:54,530,1148574727599874048,aanjanapankaj,Pankaj Aanjana,,The Indian government wants to soon start inoculating children against the coronavirus. However there is no vaccine for that group yet. The Centre's plan is to cover at least 80 percent of the 130mn (13 crore) children falling in the 12-18 age group. https://t.co/es707f8T00,en,[],['https://www.newsbytesapp.com/news/india/how-does-the-government-plan-to-vaccinate-children/story'],[],0,0,1,[],[],https://twitter.com/AanjanaPankaj/status/1405050735092404225,False,,0,,India,,,,,,[],,,,
281,1405047096714043395,1405047096714043395,2021-06-16 11:48:27 India Standard Time,2021-06-16,11:48:27,530,1199930562204467200,helpinghand_med,HelpingHands,,Don't Miss This ⬇️  Flat 10% off on 1st order &amp; 15% off on 2nd order🤩  Shop online &amp; start saving more💸  #CovidVic #coronavirus #Covid_19 #LockDown #vaccinated #wednesdaythought #WednesdayMotivation #medicines #savings #bills #quote *tnc,en,[],[],[],0,1,0,"['covidvic', 'coronavirus', 'covid_19', 'lockdown', 'vaccinated', 'wednesdaythought', 'wednesdaymotivation', 'medicines', 'savings', 'bills', 'quote']",[],https://twitter.com/helpinghand_med/status/1405047096714043395,False,,0,,India,,,,,,[],,,,
282,1405046445455990787,1405046445455990787,2021-06-16 11:45:51 India Standard Time,2021-06-16,11:45:51,530,1199930562204467200,helpinghand_med,HelpingHands,,औषध बिलावर 80% पर्यंत बचत करा  Install app now -  https://t.co/CMqCYidD4r  Get 10-15% off on your #medicines as well as on #Labtest  #CovidVic #LockDown #quote #belgaum #belagavi #oxygen #wednesdaythought #coronavirus *tnc  https://t.co/BrzOKhlR5X,und,[],['https://bit.ly/3cesdzc'],['https://pbs.twimg.com/media/E3-6S5nUcAELPEl.jpg'],0,1,0,"['medicines', 'labtest', 'covidvic', 'lockdown', 'quote', 'belgaum', 'belagavi', 'oxygen', 'wednesdaythought', 'coronavirus']",[],https://twitter.com/helpinghand_med/status/1405046445455990787,False,,1,https://pbs.twimg.com/media/E3-6S5nUcAELPEl.jpg,India,,,,,,[],,,,
283,1405044349079986180,1405044349079986180,2021-06-16 11:37:31 India Standard Time,2021-06-16,11:37:31,530,1469525258,drseemagg,Dr Seema Goyal,,"#mask, #facemask #coronavirus #stayhome #staysafe #socialdistancing  #drseemagoyaldentalclinic  https://t.co/dIl9vNBgXS",und,[],[],['https://pbs.twimg.com/media/E3-4YzMVEAMrmEw.jpg'],0,0,0,"['mask', 'facemask', 'coronavirus', 'stayhome', 'staysafe', 'socialdistancing', 'drseemagoyaldentalclinic']",[],https://twitter.com/drseemagg/status/1405044349079986180,False,,1,https://pbs.twimg.com/media/E3-4YzMVEAMrmEw.jpg,India,,,,,,[],,,,
284,1405033827290914816,1404683543460995076,2021-06-16 10:55:43 India Standard Time,2021-06-16,10:55:43,530,136550518,zatiesiska,zatiesiska rahman 🇲🇾🌺,,"Hari ini Bendy disahkan mengidap Virus FIP (Feline Infectious Peritonitis), Dry Form. CoronaVirus for cat. Takda ubat 😢  Thank you for awesome 1 year together. Jangan lupa sebut nama akak depan Tuhan  https://t.co/i0XwSLFtG3",in,[],[],['https://pbs.twimg.com/media/E3-u0QgVcAUh36D.jpg'],3,0,0,[],[],https://twitter.com/zatiesiska/status/1405033827290914816,False,,1,https://pbs.twimg.com/media/E3-u0QgVcAUh36D.jpg,India,,,,,,[],,,,
285,1405032568504807424,1405032568504807424,2021-06-16 10:50:43 India Standard Time,2021-06-16,10:50:43,530,1105182613260591108,abvpdantewada18,ABVP Dantewada,,"The administration has opened the lockdown, but the corona virus is among us!  We still have to be careful!  Take care of yourself and your loved ones!  #ABVPForSociety  https://t.co/TEpHEJMPqS",en,[],[],['https://pbs.twimg.com/media/E3-tlnLVEAEo5NF.jpg'],0,0,2,['abvpforsociety'],[],https://twitter.com/ABVPdantewada18/status/1405032568504807424,False,,1,https://pbs.twimg.com/media/E3-tlnLVEAEo5NF.jpg,India,,,,,,[],,,,
286,1405020919211429888,1405020919211429888,2021-06-16 10:04:25 India Standard Time,2021-06-16,10:04:25,530,765011450,umair_410,Umair Shahid,,Back to school after corona virus pendamic in Hunza Valley Gilgit Baltistan Pakistan.  https://t.co/iNQphKSYeM,en,[],[],['https://pbs.twimg.com/media/E32Qn0iWEAMMyi0.jpg'],0,0,1,[],[],https://twitter.com/umair_410/status/1405020919211429888,False,,1,https://pbs.twimg.com/media/E32Qn0iWEAMMyi0.jpg,India,,,,,,[],,,,
287,1405015653593927683,1404974193163194368,2021-06-16 09:43:30 India Standard Time,2021-06-16,09:43:30,530,787923815854706688,mahendra002211,Ⓜ️⛎♓🔚®️@♂️,,"@yourdreamup @derasachasauda #SaluteToCoronaWarriors  मानवता के सच्चे प्रहरी  @derasachasauda के मसीहा सन्त डॉ🙏🙏 @Gurmeetramrahim सिंह जी इंसां जी के पावन मार्ग दर्शन में #coronavirus का उत्साह बढ़ाते हुए  D,S,S, के सेवादार🙏  https://t.co/lchYlCOe17",hi,"[{'screen_name': 'derasachasauda', 'name': 'dera sacha sauda', 'id': '82613482'}, {'screen_name': 'gurmeetramrahim', 'name': 'dr.gurmeet ram rahim', 'id': '2852359916'}]",[],['https://pbs.twimg.com/media/E3-eR3EUYAMmW7N.jpg'],0,3,2,"['salutetocoronawarriors', 'coronavirus']",[],https://twitter.com/Mahendra002211/status/1405015653593927683,False,,1,https://pbs.twimg.com/media/E3-eR3EUYAMmW7N.jpg,India,,,,,,"[{'screen_name': 'yourdreamup', 'name': 'Your Dream UP', 'id': '783949986979512320'}, {'screen_name': 'derasachasauda', 'name': 'Dera Sacha Sauda', 'id': '82613482'}]",,,,
288,1405010035852283912,1405010035852283912,2021-06-16 09:21:11 India Standard Time,2021-06-16,09:21:11,530,1160405570840477701,su_bro777,Su Bro,,"The second wave of coronavirus is now approaching its end, but the passion of the volunteers to serve the nation is endless.  @derasachasauda  #SaluteToCoronaWarriors  https://t.co/WN3U4ROHfQ",en,"[{'screen_name': 'derasachasauda', 'name': 'dera sacha sauda', 'id': '82613482'}]",[],['https://pbs.twimg.com/media/E3-ZLkdVEAMxyeo.jpg'],0,1,1,['salutetocoronawarriors'],[],https://twitter.com/Su_BRO777/status/1405010035852283912,False,,1,https://pbs.twimg.com/media/E3-ZLkdVEAMxyeo.jpg,India,,,,,,[],,,,
289,1405005734991958024,1405005734991958024,2021-06-16 09:04:05 India Standard Time,2021-06-16,09:04:05,530,1370407187835621379,william67335893,William Strang,,Thailand during the Covid 19 time @William67335893   https://t.co/9HZb8LufFC #ThailandNews #BANGKOK #ReviewThailand #COVID19 #Covid_19 #Covid #Corona #coronavirus #pandemic #pandemiclife #pandemia #streetphotography #StaySafe #StayHealthy #travelphotography #staypositive,en,"[{'screen_name': 'william67335893', 'name': 'william strang', 'id': '1370407187835621379'}]",['https://www.picfair.com/pics/014129195-mobile-street-food-in-thailand-asia-during-the-covid-19-or-corona-virus-timeline'],[],0,0,0,"['thailandnews', 'bangkok', 'reviewthailand', 'covid19', 'covid_19', 'covid', 'corona', 'coronavirus', 'pandemic', 'pandemiclife', 'pandemia', 'streetphotography', 'staysafe', 'stayhealthy', 'travelphotography', 'staypositive']",[],https://twitter.com/William67335893/status/1405005734991958024,False,,0,,India,,,,,,[],,,,
290,1405001154887438347,1405001154887438347,2021-06-16 08:45:53 India Standard Time,2021-06-16,08:45:53,530,146353849,ysdindia,Youth for Social Development (YSD),,Covid19 Vaccine is the last resort to fight against the Corona virus. Our volunteers continue to support people in the remote tribal areas by registering in #CowinPortal in #Hemgir @DMSundargarh @DmfSundargarh @CMO_Odisha @NITIAayog  https://t.co/wBUPO4N2Mn,en,"[{'screen_name': 'dmsundargarh', 'name': 'collector and dm, sundargarh', 'id': '875965718306607106'}, {'screen_name': 'dmfsundargarh', 'name': 'dmf sundargarh', 'id': '1149673853594918916'}, {'screen_name': 'cmo_odisha', 'name': 'cmo odisha', 'id': '4723068481'}, {'screen_name': 'nitiaayog', 'name': 'niti aayog', 'id': '1244137812'}]",[],"['https://pbs.twimg.com/media/E3-RDJUVUAMhsOb.jpg', 'https://pbs.twimg.com/media/E3-REnmVIAMQX6X.jpg', 'https://pbs.twimg.com/media/E3-RFZaVUAIHTjH.jpg', 'https://pbs.twimg.com/media/E3-RGDVUcAQMVuc.jpg']",0,5,19,"['cowinportal', 'hemgir']",[],https://twitter.com/YSDIndia/status/1405001154887438347,False,,1,https://pbs.twimg.com/media/E3-RDJUVUAMhsOb.jpg,India,,,,,,[],,,,
291,1406396998262018053,1406396998262018053,2021-06-20 05:12:28 India Standard Time,2021-06-20,05:12:28,530,1310128221342457856,harmitgoswami,Harmit Goswami,,#China  #FathersDay  #coronavirus father  https://t.co/BoryXlaVu5,en,[],[],['https://pbs.twimg.com/media/E4SGnbTX0AIcQy1.jpg'],0,0,1,"['china', 'fathersday', 'coronavirus']",[],https://twitter.com/HarmitGoswami/status/1406396998262018053,False,,1,https://pbs.twimg.com/media/E4SGnbTX0AIcQy1.jpg,India,,,,,,[],,,,
292,1406396480970055682,1406396480970055682,2021-06-20 05:10:25 India Standard Time,2021-06-20,05:10:25,530,98591784,krishvino,Vino Kumar Ponnu Krishnan,,"""Third coronavirus wave in 6 to 8 weeks: AIIMS chief""   https://t.co/TO1rI0TiQ0",en,[],['https://twitter.com/i/events/1406134950877827073'],[],0,0,0,[],[],https://twitter.com/krishvino/status/1406396480970055682,False,,0,,India,,,,,,[],,,,
293,1406393966224945164,1406393966224945164,2021-06-20 05:00:25 India Standard Time,2021-06-20,05:00:25,530,1190996400936542209,maleksultan0,Ⓜ️(51_283) Malek,,@Manuel_Neuer se intensificarán las calamidades de la guerra del Coronavirus y la guerra climática. El-ImamAl-Mahdi Nasser Mohammed El-Yamani 21-Ramadan- 1442 DH 03/05/2021 12:35p.m.  https://t.co/5a4z7RXjk0 6  #CoronaClimateWarCalamity  #CristianoRonaldo,es,[],['https://www.mahdialumma.org/showthread.php?p=348403'],[],0,0,0,"['coronaclimatewarcalamity', 'cristianoronaldo']",[],https://twitter.com/Maleksultan0/status/1406393966224945164,False,,0,,India,,,,,,[],,,,
294,1406373849592066049,1406373849592066049,2021-06-20 03:40:29 India Standard Time,2021-06-20,03:40:29,530,1138475870,onlydtruths,Stephen Feffe Landberg 🇺🇲🇹🇭🇸🇪,,"VOX Party Demands Action: 'China Must Pay - They are Responsible for the Pandemic. Abascal described the WHO as a “Chinese propaganda channel,” which collaborated with the communist government to “cover up” vital coronavirus data and information VIDEO   https://t.co/jgx8LavTb3",en,[],['https://rairfoundation.com/vox-party-demands-action-china-must-pay-they-are-responsible-for-the-pandemic-video/'],[],0,0,0,[],[],https://twitter.com/onlyDtruths/status/1406373849592066049,False,,0,,India,,,,,,[],,,,
295,1406351158948483073,1406351158948483073,2021-06-20 02:10:19 India Standard Time,2021-06-20,02:10:19,530,3044145829,saurabhpatel8sp,🇮🇳Saurabh Patel🇮🇳,,#IndiaFightsCorona #coronavirus #Unite2FightCorona,und,[],[],[],0,0,1,"['indiafightscorona', 'coronavirus', 'unite2fightcorona']",[],https://twitter.com/saurabhpatel8sp/status/1406351158948483073,False,https://twitter.com/InfoGujarat/status/1406114851735302144,0,,India,,,,,,[],,,,
296,1406339715654053889,1406339715654053889,2021-06-20 01:24:51 India Standard Time,2021-06-20,01:24:51,530,1362618757,shivsharma__,शिव शर्मा,,तीसरी लहर के खतरे के बीच दूसरी लहर की जरूरी अपडेट..  दो महीने में आज पहली बार छत्तीसगढ़ के  एक जिले मुंगेली में कोई पॉजिटिव केस नहीं आया।   राज्य में एक्टिव मरीज भी पहली बार 10 हजार से कम हो गए हैं।  #coronavirus,hi,[],[],[],0,0,11,['coronavirus'],[],https://twitter.com/shivsharma__/status/1406339715654053889,False,,0,,India,,,,,,[],,,,
