created_at,username,tweet,language,replies_count,retweets_count,likes_count
2021-08-08 00:19:28 India Standard Time,ibrahim_mki,@yourm_o_m Dont u have covid tho,en,1,0,0
2021-08-08 00:15:41 India Standard Time,doseoflifecom,@imransuleman86 Truly is. I can’t even remember how it looked on a Saturday night pre covid…wait cuz I was never home. Haha 😂 😆,en,1,0,0
2021-08-08 00:07:52 India Standard Time,gmamaji,"@UberINSupport @manoharmgalani Driver and 2 person Allowed, Covid 19 in maharashtra Guideline",en,0,0,0
2021-08-08 00:05:04 India Standard Time,insuremeforever,"@DeepakRKhemani Even after Staying Health, Require Insurance. There is No Substitute for Insurance  Please Check this below link International body builder Jagdish Lad dies due to covid | More sports News - Times of India  https://t.co/GPGvIpebrf",en,1,0,1
2021-08-08 00:02:42 India Standard Time,drmurukadas,07.08.2021 In India #Covid_19 cases in the last24hrs has seen notable fall to38628 compared to 44643y'day.  Total cases in India- 31913083;recovery-31015884 (97.36p%);fatalities-427371 (1.34%)&amp;active cases-412153 (1.29%).With 20367 #Kerala  has more than50% of India's total cases,en,0,0,1
2021-08-07 23:59:30 India Standard Time,daniuaf,NO electricity in Sialkot since 2hours. Pls Solve the Problem if there is any.  OTHERWISE  machharr ne sari Covid Vaccine jism se nikal laini hai  #Gepco #Sialkot #electricity #blackout #breakdown #BreakingNews,en,0,0,3
2021-08-07 23:54:00 India Standard Time,smoazzamqureshi,"Administrator Karachi and Spokesperson Sindh Govt Barrister @murtazawahab1 visited the drive thru Covid Vaccination Facility established by #SindhGovt at District Korangi. PPP korangi representatives, DC @mb_dharejo, AC @atakakar1 and other officials were also present.  https://t.co/bkt0awSUXI",en,1,35,67
2021-08-07 23:53:18 India Standard Time,svilailak,"ชุดตรวจโควิด  Standard Q Covid-19  แยกชุด 300ค่าส่ง 40บาท  (มีบริการเก็บปลายทาง) 📦ยกกล่องละ 6,xxx 📮มีอย.ไทยเลขที่ T6300042 🪧แม่ค้ามีตัวตนเช็คเครดิตได้ 🪧นัดรับ #ลาดปลาเค้า  #รามอินทรา #ชุดตรวจโควิดพร้อมส่ง  #โควิด19วันนี้ #แบนfreeyouth #lisa #bts #ข่าวลือ  https://t.co/Ur2HtEjPN4",th,0,2,1
2021-08-07 23:52:27 India Standard Time,noraakira,"Ari tu bersalin time2 covid pun iolls dah rasa terseksa..ni kan yg kena covid lg ceaser pastu kena meniarap lg..anak pun belum jumpa mak nya..semoga semua sihat kembali, sedih tacod semua ada la ni..",in,0,0,0
2021-08-07 23:48:14 India Standard Time,drzahiduom,@Rheumatologistt Let Covid over.,en,0,0,1
2021-08-07 23:47:57 India Standard Time,khagoma,COVID-19 yg katanya virus mematikan tetap di jadikan lahan bisnis sebagian orang.. Mengambil keuntungan dari kesusahan..,in,0,0,0
2021-08-07 23:43:18 India Standard Time,tengkuemah,Sepatutnya hari ni Thirteen vacation dekat pulau . Tapi covid tak habis lagi so tak jadi trip tahun ni. So kitaorang buat movie date je mampu  😭  https://t.co/zLYutHqSp5,in,1,1,5
2021-08-07 23:42:29 India Standard Time,drmurukadas,06.08.2021 InTamilNadu daily #Covid_19 cases today dipped to1985 from 1997y'day;death slided to30 from 33. In Chennai slight drop to196from203 y'day;in Kovai risen to239from 220. Total cases in TN- 2571383;inChennai-540340. Total  discharged-2516938; fatalities-34260&amp;active-2015,en,0,0,0
2021-08-07 23:41:50 India Standard Time,shakthidharanpv,@BSBommai very sad to say that your team is not following protocol for covid-19 because your MLA and minister's are doing celebrating with group in their mandala's they should be warned this irresponsible activities,en,0,0,0
2021-08-07 23:40:55 India Standard Time,temptempholder,The Singaporean anti vaxxer can get all their freedom of dining in and not vaxxing themselves all they want  But they do not have luxury of  Having priority to ICU bed if they ever need one due to getting covid while unvaccinated  And they must pay ICU too cos we told them liao,en,0,0,0
2021-08-07 23:39:31 India Standard Time,chowdhuryprohor,Covid_19 @ প্রহর টিউশন হোম  https://t.co/rQYd8FdmEc,bn,0,0,0
2021-08-10 05:13:26 India Standard Time,_rodahidup,Saravanan: Employers must pay for Covid-19 screening tests for employees | New Straits Times  https://t.co/6s2SxB0zT4,en,0,0,0
2021-08-10 05:08:47 India Standard Time,nrsyydhmkls,Yang anticovid antivac tu tak trigger ke tengok live shuib pasal mcm mana Sarah dpt covid tu? Sbb satu salam je wehh. Covid is real. Biar la kita nampak mcm overrr taknak gather2 jumpa org asalkan family terjaga!!!,in,0,0,0
2021-08-10 05:06:11 India Standard Time,mohitsatyanand,Uttarakhand declares 1 week curfew against COVID Fresh cases in the state were only 31 yday. Don't get this.,en,1,2,6
2021-08-10 05:01:47 India Standard Time,luqmansani,pagi pagi dapat khabar salah sorang sahabat aku suspek positif covid. dia cakap dah 10 hari demam and deria rasa bau dah takda. harini baru keluar result swab test. susah hati la sia aku 💔,in,1,0,0
2021-08-10 04:59:23 India Standard Time,beavis28,&gt; インペリアル・カレッジ・ロンドンが実施した研究では、COVID-19の後遺症による認知機能の低下は、入院患者（192人）だけでなく軽症（326人）の患者にも大きく影響することがオンライン評価により明らかになった。  これ怖いな。   https://t.co/pJw2Xi5Xmu,ja,0,0,1
2021-08-10 04:49:22 India Standard Time,crewfathi,@NurulAshila96 Haha.. Hadei.. Tpi lagi kesian kat orang2 yg kena duduk umah yg positif covid.. Dan lagi risau pasal gi ambik air kat lori air ramai2.. Elok2 tak positif covid jdi positif.. 😌,in,1,0,0
2021-08-10 04:44:41 India Standard Time,muizofficial,@MxhdNxr85 @malaysiakini Bulan sept dh abih covid ke?😅,in,2,0,7
2021-08-10 04:40:42 India Standard Time,mear_biaggi,@jaih2611 Covid stage 4 + asthma,en,0,0,0
2021-08-10 04:40:01 India Standard Time,luthfimy,Dari dulu lagi ada follow sorang kat IG ni. Dia baru bersalin &amp; positive covid. Semalam baca dia ditidurkan kemudian pagi tadi baca dia dah meninggal dunia. Anak dia baru je keluar NICU. Sedihnya 😭  https://t.co/JKj7xm8brD,in,102,21189,27340
2021-08-10 04:32:52 India Standard Time,firasro,Day after day covid-19 took someone precious away from people’s life 💔,en,0,0,0
2021-08-10 04:08:17 India Standard Time,josephseby78,"@RWMaloneMD There are a lot of people in kerala, India's southern most state, who takes homeo medicine Arsenic Album 30 and get good protection agaist covid. Kerala's former health minister once said that she has clear report about this on her table. But the report never saw light.",en,0,0,3
2021-08-10 04:00:27 India Standard Time,qaa_hisham,My neighbour downstairs passed away yesterday evening sebab covid. 8 orang dalam rumah semua warga asing dan positive covid. 6 orang dah kena ambik dgn ambulance pergi CAC. Tinggal 2 orang. Petang semalam ambulans dtg tapi lepas tu turun balik sorang2.,in,1,6,2
2021-08-10 03:37:50 India Standard Time,eizulkhalid84,"Alhamdulillah, usaha, ikhtiar dan tawakal Kepada Allah SWT. Semoga kita sentiasa dilindungi daripada wabak Covid-19.  #FullyVaccinated #08082021 #COVID19 #lindungidirilindungisemua  https://t.co/YCS2lZBsZ8",in,0,0,2
2021-08-10 03:28:05 India Standard Time,josephseby78,"@VaccineTruth2 There are a lot of people in kerala, India's southern most state, who takes homeo medicine Arsenic Album 30 and get good protection agaist covid. Kerala's former health minister once said that she has clear report about this on her table. But the report never saw light.",en,1,1,2
2021-08-10 03:10:48 India Standard Time,_rodahidup,Chelsea Clinton urges global sharing of COVID vaccine technology  https://t.co/DJS5B6Z2E0,en,0,0,0
2021-08-10 03:09:43 India Standard Time,karakorumadvent,Islamabad airport during covid days @ New Islamabad International Airport  https://t.co/vbggVPqc9q,en,0,0,0
2021-08-10 02:41:39 India Standard Time,r_yussairi6663,@_SyafiqahAzhari @pedoqpop Patutnya bagi dia yang rasa kena covid baru ada akai.,in,0,0,5
2021-08-10 02:16:33 India Standard Time,tranthudung2,Vietnam says dangeous ! Peoples sick Covid started died much in south Vietnam ! Vaccine USA gift 10 milions doses not enough for 97 milions ! Hope it help me ALIVE through pandemic  https://t.co/fTMEkXLiQQ,en,0,0,1
2021-08-10 02:09:32 India Standard Time,rpsinghkhalsa,Painful but True.  22-Year-Old Who Didn't Think He Needed Vaccine Dies of COVID After Ignoring Mom's Plea  https://t.co/eGUnHgXT4o,en,0,2,8
2021-08-10 02:09:30 India Standard Time,nation_doctors,Happy Birthday with good wishes for His Healthy &amp; Happy Life ❤️  Thanks! 🇮🇳  https://t.co/ClzWihOkie 🇮🇳 Sincerely Public Apriciated website for Doctors support to Nation People in Covid-19.,en,0,0,1
2021-08-12 05:26:12 India Standard Time,aidamstrh,hahahahhaa lahhhh?! buat experiment kat diri sendiri eh sanggup nak rasa sakit covid tu hahahah kelaka la antivax ni 😂😂,in,0,0,0
2021-08-12 05:26:10 India Standard Time,raficounsel,Kesiannya anak² dia dapat ayah tak boleh fikir jauh ni 😩  Dia ingat covid tu boleh buat kawan agaknya 😭,in,3,31,101
2021-08-12 05:08:17 India Standard Time,mohdshfqizwn,"Aku ada sorang kawan ni, sebaya. Perempuan, member satu sekolah. Baru lepas melahirkan anak secara czer. Sekarang sedang ditidurkan sebab terkena jangkitan covid, stage 4 atau 5 kalau tak silap.",in,1,0,0
2021-08-12 05:07:37 India Standard Time,liana_ryl,Teriak la aku kalau tgok video org yg ditidurkan sbb covid. aku takot. takot if happen to my parents.,in,0,0,0
2021-08-12 05:06:47 India Standard Time,reinnajkurosawa,Ok so some tengah kaitkan the blue-color of our COVID cases chart dgn Code Blue in hospital?  Hmmm. Ada kaitan ke. Code blue tu medical emergency. Sebelum ni 17k yg warne merah oren tu tak emergency ke,in,0,0,1
2021-08-12 05:00:01 India Standard Time,norlishafikah,@nurafinyhamsani In syaa allah.  Dr Adika dalam perut nak p Melaka makan.  Tak lepas2.  Cepatlah covid berambus,in,0,0,0
2021-08-12 04:56:17 India Standard Time,nandanp35921019,@Awhadspeaks  Hello sir main pichle 4 year se pmay subsidy ke liye canfin home's panvel branch se puch raha hu na toh wo loag interesting hai na karna chahte hai covid ke chalte salary bhi kam aa rahi hai plzz ap meri help kijiye pmay subsidy ke liye plzz sir..,ht,0,0,0
2021-08-12 04:28:01 India Standard Time,salawati70,Peringatan pada semua😭 @2ndDose @JKJAVMY @Kayrulzaman @malaysia_covid @Sharmsoul @AsalGombak  https://t.co/iNufDsMErk,in,0,0,0
2021-08-12 04:09:13 India Standard Time,anilchau0408,"Sir, it is our humble request if you could help us reschedule the date of Neet UG exam. We understand the necessity for the exam to be conducted on 12th Sept 2021, before the COVID third wave delays it further; to be on the safe side. We respect your decisions, but please help us",en,1,3,3
2021-08-12 04:06:21 India Standard Time,unknowndigimon,"Apa yang rakyat nak tahu, bila dah vaksin berapa % yang masih terkena Covid?  Dari statistik yang ada, berapa % masih masuk tahap ""stage 3"" ke atas?  Rakyat perlukan hasil, bukan ""mereka yang tak vaksin lagi berpotensi kena Covid dari yang ambil"". Ayat tu tak melegakan apa-apa.",in,0,0,0
2021-08-12 03:58:01 India Standard Time,ainurrafiq78,"Megawati yang minta Jokowi pecat Luhut krn ketidakbecusannya mengurus Covid, adalah hal yang mustahil. Mana berani Jokowi pecat mentornya?   Alangkah lebih baik bila Mega minta anggota Fraksi PDIP untuk inisiasi pemakzulan Jokowi.",in,0,0,1
2021-08-12 03:51:00 India Standard Time,lbikolana,Glow at anytime… It’s been a year since I beat the harsh COVID… #secodlife #postcovid  https://t.co/d3YQK7hcj9,en,0,0,0
2021-08-12 03:48:33 India Standard Time,thewar83970220,"Kết quả của  WFH, Vườn rau mùa dich.Năm Covid thứ 2.  https://t.co/G3mDGi2PMF",vi,0,0,0
2021-08-12 02:36:39 India Standard Time,_rodahidup,"@fahmi_fadzil Whether it's ceasefire or stepdown, #PRU15 the only way to know  @pakatanharapan_ still has the support of everyone? Also to determine whether voters support @umnoonline or @DrZahidHamidi? Do not hide behind Covid-19 to delay #PRU15. No interim PM BS. #KERAJAANPHGAGAL",en,0,0,1
2021-08-12 02:31:17 India Standard Time,kwacioci,"@contactap2 Admin. Salahsatu orangtua saya meninggal dunia.  Sementara saya memiliki bayi yg tidak dapat ditinggal.   Apakah bisa pengecualian kartu vaksin covid u/ bayi saya agar kami bisa terbang pulang dengan surat kematian orgtua saya?  Mohon dijawab, terimakasih.",in,0,0,0
2021-08-12 02:14:28 India Standard Time,abdul_ady,Save sini.haritu kena covid hampir disuruh kerja gak.  https://t.co/HUd112gjif,in,0,0,1
2021-08-12 02:04:31 India Standard Time,r_8446883,"@pakistanprobe @HSajwanization Same, I have been wondering as well, how are they not affected by Covid?  maybe even nature wants Taliban to takeover Afghanistan.... what I don't understand is if a group does not have the support of the people it would have been very difficult for it to takeover such a. 1/2",en,1,0,0
2021-08-12 02:00:30 India Standard Time,pastorelizabe11,"These People Were So Wise And Rejected These Worthless idols which Are Just A Shame , After The idols Could  Not Save Them From The Covid-19 judgement of the LORD , Therefore #EmbraceHoliness  https://t.co/VW20LrpxQ9",en,0,2,4
2021-08-12 00:55:29 India Standard Time,pherwani,@nsitharaman Ma'am please help investors of Unitech recover atleast something. Its very hard earned and we have been waiting for 10 years. Covid 19 hasn't been easy on us too. @PMOIndia @narendramodi @pawanshree_adv @amitabhk87,en,1,2,2
2021-08-12 00:40:18 India Standard Time,swapnilborkar84,"@UdhavThackeray Sir, Please allowed theatres to screen movie in Maharashtra as entire bollywood, exhibition, distribution related workers are losing job.Only asymptomatic audience who are partially/fully vaccinated against COVID-19, will be allowed in the theatre premises#mumbai",en,1,2,3
2021-08-15 05:25:22 India Standard Time,aditidasnigam,"@bainjal Forget Horrors of Gujarat 2002, forget RSS was nowhere in freedom struggle, forget Horrors of COVid deaths, of migrant distress, of farmer suicides, of oil prices...",en,0,0,1
2021-08-15 05:13:47 India Standard Time,amaninanaeeim,@giftboxbydee Covid 19 test rm 35 je,pl,0,0,0
2021-08-15 05:05:54 India Standard Time,amirsulaiman777,"@tunfaisal shahidan tanya GAGAL kat mana? Berjaya kat sini, besarkan saiz kabinet, sengsara kan rakyat, tambah org bunuh diri, tambahkan jumlah covid, jumlah kematian, tambah utang negara, ajar hina Raja2, hambat keluar pelabur, buka pintu sempadan cepatkan penularan. Antara BERJAYAnya PN.",in,2,3,9
2021-08-15 05:05:25 India Standard Time,aditidasnigam,"@Shivansh_2611 Mahabharat ka yudh 18 din mein khatam ho gaya, COVid 21 din main hoga, aisa hamare desh ke maharathi keh gaye. Aaj 2 saal ho gaye!",hi,0,0,1
2021-08-15 04:56:12 India Standard Time,adlchw,Received a call from a friend this morning.  Ayah dia meninggal sebab Covid-19. Innalillah.,en,0,0,0
2021-08-15 04:50:19 India Standard Time,prati_sanjeev_,"@Mohit251920 @smr7511 @rahul2_4_7 @dhruv_rathee @ghaziabadpolice and about hindus,bhai ganga ghat pe,floors ke upr floors bne h,srf bodies ko cremate krne ke liye.we are not so advanced now ki itni jldi koi b buliding bn jae or vo b jha itna hosh posh ho.I mean roz itne log ate h.covid bodies ko leke.workers lgaenge to unki b safety dekhni h",en,1,0,0
2021-08-15 04:45:47 India Standard Time,prati_sanjeev_,@Mohit251920 @smr7511 @rahul2_4_7 @dhruv_rathee @ghaziabadpolice kisi or gov me koi b vaccine jldi ai ho to tell ne...polio ki hi ane me itna puri century lg gyi bhai....covid to 1 hi sal me agyi....look both ways before you speak..,en,1,0,0
2021-08-15 03:42:47 India Standard Time,rishcynthia,Common myths about Covid – debunked  https://t.co/kzUbrCCEOn #Covid_19,en,0,0,1
2021-08-15 03:41:25 India Standard Time,myraaliah,@ettymechiko_ Hahhahaaha. Kl/selangor macam langsung tak kasi cahaya erk. Melaka pun sama naik. Rumah aku kat bandar melaka. Lorong depan belakang ada org kena covid. Risau betul.,in,1,0,0
2021-08-15 03:12:35 India Standard Time,drewinseasia,@abcnews meanwhile we get out Australian citizens at 15-25 a time in raging covid zones where there dying on commercial aircraft that could be cancelled becase a state govt deems no room to quarrentine becase there using it for exempt non citizens,en,0,0,0
2021-08-15 03:09:19 India Standard Time,drewinseasia,meanwhile we get out Australian citizens at 15-25 a time in raging covid zones where there dying on commercial aircraft that could be cancelled becase a state govt deems no room to quarrentine becase there using it for exempt non citizens #auspol #strandedaussies,en,1,1,0
2021-08-15 03:03:12 India Standard Time,rjana2318,Happy 75th independence day #stay safe &amp;stay healthy#covid 19 #15th August #treding India  https://t.co/fqR3QvbzT8,en,0,0,0
2021-08-15 02:37:52 India Standard Time,mahendrap_swain,I urge everyone to take the ‘YuWaah Warriors’ Pledge and commit themselves to encourage people join the fight against COVID-19. I’ve taken the pledge. Have you? Pledge at  https://t.co/JPwsAQCbZm  https://t.co/DxARPBrZYI via @mygovindia,en,0,0,0
2021-08-15 01:42:12 India Standard Time,ruhanirawal,@Drasticteen Yrr tu khtm kr skta h covid to krde,no,1,0,0
2021-08-15 01:24:44 India Standard Time,sibtehr,"If JUGAR available, avail that!  #GetVaccinated as soon as possible!   #Covid_19",en,0,0,0
2021-08-15 01:12:21 India Standard Time,erdeepakmuduli,"🇮🇳 While everyone celebrates this day with great zeal and enthusiasm, crowd gathering at a single place needs to be avoided this year due to the spread of Covid-19. Celebrate this special day with your loved ones, family and friends. 🇮🇳  🇮🇳💐Happy 75th Independence Day (2021)💐🇮🇳  https://t.co/4vwTD6MxsC",en,0,0,0
2021-08-15 01:07:23 India Standard Time,phanley55,The west is alive. Well done Mayo.  Tyrone covid mess will all of a sudden clear up now the Dubs are out,en,1,0,2
2021-08-15 00:58:27 India Standard Time,mindkrraft,"""Robot delivers necessities to residents in COVID-19 isolation""  https://t.co/j68k1RX67o",en,0,0,0
2021-08-15 00:54:52 India Standard Time,jaiswas0687,@dmdeoria @ashuias81  Suggestion - Please install CCTV Camera at Covid vaccination center/point.,en,0,0,0
2021-08-15 00:47:06 India Standard Time,hxn_moon,"India will celebrate its 75th Independence Day on August 15, 2021. And while we all are adjusting to live in the new normal due to the Covid pandemic, it wouldn't dampen our spirit of honouring our great freedom fighters and love for our country.  https://t.co/ndqnVVnHZJ",en,0,1,1
2021-08-15 00:45:33 India Standard Time,m_abudaqqa,#Luxury #villa at the palm jumairah #dubai #ڤيلا فخمة في #دبي لعشاق الفخامة  . . . #السعودية #الامارات #الكويت #Pakistan #India #Russia #China #France #Europe #realestate #ENGvIND #PremierLeague #Crypto #cryptocurrency #IndependenceDay #investment #Covid_19  https://t.co/sorezsuITG,und,0,0,1
2021-08-15 00:41:23 India Standard Time,drbsbhati4,Never forget the supreme sacrifices of soldiers who died for the welfare of the nation and remember sacrifice of frontline #Coronawarriors who sacrifice theirs lives amid COVID 19 pandemic. Happy Independence Day 🇮🇳 Jai Hind 🇮🇳 #IndependenceDay #IndependenceDayIndia l  https://t.co/B7a94BDGf4,en,0,0,19
2021-08-15 00:34:59 India Standard Time,iam_souradip12,"Wishing all Happy Independence Day. Maintain covid protocol &amp; stay safe. @ Sodepur, North 24 PGNS, west bengal  https://t.co/6XJqPaBjvo",en,0,0,0
2021-08-15 00:34:56 India Standard Time,imphalapd,Flight/passenger movement at #AAI #Imphal Airport on 14.08.2021  Total 26 #flight movements: No. of #arrivals-13 No. of #departures-13 No. of ARR pax-1008 No. of DEP pax-1226 All #covid protocols &amp; safety precautions are in place during flight operations.@aairedner @AAI_Official  https://t.co/PSZ4xUuPdJ,en,0,0,2
2021-08-15 00:31:39 India Standard Time,snbhathosolike,Happy Independence day🇮🇳 Lets unitedly work to Stop spread of Covid 19 in our country..💉  #indipendenceday2021  #happyindependenceday  #COVID19  #COVID19India  https://t.co/ft42yN9NPr,en,0,0,1
2021-08-15 00:25:57 India Standard Time,samrinahashmi,"2/2 “CDC encourages all pregnant or who are thinking about becoming pregnant &amp; breastfeeding to get vaccinated to protect themselves from Covid-19,” “The vaccines are safe and effective, and it has never been more urgent to increase vaccinations.”   https://t.co/l4mhGadeR3",en,1,2,3
2021-08-15 00:25:56 India Standard Time,samrinahashmi,"𝐂𝐃𝐂 strongly recommended that 𝐏𝐫𝐞𝐠𝐧𝐚𝐧𝐭 and 𝐛𝐫𝐞𝐚𝐬𝐭𝐟𝐞𝐞𝐝𝐢𝐧𝐠 women be vaccinated against Covid-19  There is mounting evidence that coronavirus can pose 𝐆𝐫𝐚𝐯𝐞 𝐫𝐢𝐬𝐤𝐬 to their health &amp; increase chance of a preterm birth, still births , low birth weight  https://t.co/XySs2NxriR",en,2,6,18
2021-08-15 00:05:30 India Standard Time,ikanishktyagi,@aartic02 covid 3rd wave,en,0,0,0
2021-08-14 23:47:15 India Standard Time,thirdeyecoindia,Covid has made us realize the true value of freedom 🇮🇳 ... #India #IndependenceDay #Tricolour #creative #75thIndependenceDay #socialmediamarketing #artist #artwork #tweetoftheday  https://t.co/ATKfXvfKzG,en,1,6,21
2021-08-14 23:29:46 India Standard Time,nurkhairunrina,Aqilah positive covid buat aku nangis😔.  https://t.co/9RzQRmscrh,in,0,0,0
2021-08-18 05:19:22 India Standard Time,humanity_lane,Time to let go of fear.  #Covid_19  @chrismartenson  https://t.co/kmukzIhvi0,en,0,1,4
2021-08-18 05:06:54 India Standard Time,harisrahman,New Zealand announces it's locking down the entire country ... over one Covid case  https://t.co/vxFFfN6gKB,en,1,0,0
2021-08-18 05:00:48 India Standard Time,secretbkk0007,ขอบคุณเจ้าของคลิปนี้นะครับ ช่วงนี้ปลอดภัยจาก​ covid-19​ 🚫 งดนัดเจอมาดูคลิปแก้เงี่ยนกันไป 🤣😂🤣😂🤣😂 หากถูกใจ​คลิปนี้​ ช่วยกด​ 🔄 เป็นกำลังให้แอด​ ที่จะนำคลิปใหม่ๆ​ มาให้ชมเรื่อยๆ  https://t.co/lk3s4jDnlo,th,0,9,14
2021-08-18 04:48:32 India Standard Time,akmalarif90,PPN - SOP FASA 1 | COVID-19 MALAYSIA -  https://t.co/ZfWGAzzrLg,in,0,0,0
2021-08-18 03:22:44 India Standard Time,the_____zul,"Sewaktu PH sibuk menguruskan covid laa ada orang lain yang sibuk nak rampas kuasa. Kemudian lahirlah kluster tabligh selepas tu, kerana ketiadaan kerajaan mengawal negara.  Semuanya diganggu oleh PN dengan alasan nak selamatkan negara demi bangsa dan agama katanya walaupun",in,1,0,0
2021-08-18 03:20:15 India Standard Time,the_____zul,"WHO menasihatkan keadaan masih boleh dikawal.  Abah kalian juga mengeluarkan kenyataan tiada keperluan untuk sekat pelancong China. Kalau masih lagi percaya dengan naratif punca covid berada di Malaysia sebab tutup sempadan lewat, minta baca semula kerana",in,1,0,0
2021-08-18 03:16:58 India Standard Time,zesuperdupont,"@ordrespontane @Hektaur @CommanderTorenn @Louferlou Bref avec cette stratégie proche du zéro Covid, pour un décès qu’on essaye de prévenir chez nous, c’est potentiellement 10 ailleurs qu’on cause. Voilà.",fr,0,0,5
2021-08-18 00:09:13 India Standard Time,353839052d72499,"@AslamShaikh_MLA sir the seawood grand central mall is not following covid protocols, no mask inside mall no social distancing maintained, people who are not vaccinated are allowed inside,one dose staff or customer are allowed,no checking by nnmc who cares",en,0,0,0
2021-08-18 00:06:46 India Standard Time,353839052d72499,"@sjkunte sir a humble request the mall in seawood grand central are not following covid protocols, no mask inside mall,no social distancing maintained,if u are not vaccinated are given entry ,taken fist dose staff or customer given entry nnmc seeing blind eye",en,0,0,0
2021-08-17 23:59:34 India Standard Time,alamjunaid_,Route inspection at Anarkali during Muharram Attachment. A lot of effort goes into the peaceful conduct of Majalis and Processions. Please follow Covid SOPs and cooperate with the district administration and LEAs.  https://t.co/9mIv5FFWCp,en,4,1,88
2021-08-17 23:38:25 India Standard Time,jmohit21,@SarveshNBhure sir covid ka helpline number 0788-2210772 aur raipur ka bhi jo helpline number hai usme mein koi jawab nai milta na hi koi phone utha kar jawab deta hai aise mein bhot mushkil ho rahi hai …pls aap bataiye kya upay hai,hi,0,0,0
2021-08-17 23:27:41 India Standard Time,ninaneapen,Gujarat: Data From Death Registers Suggests COVID Toll Undercounted by 27 Times  https://t.co/bJPLW7Os1M,en,0,2,2
2021-08-17 23:19:20 India Standard Time,naziratahir,Makcik cleaner kt office ak dah meninggal minggu lepas sbb covid.🥺😭,in,0,0,0
2021-08-17 23:08:02 India Standard Time,niketkaskar11,"@DhirajRMishra21 Maharashtra Doesn't Showed you the  Bad Facilities of Oxygen and Injection during the Covid was at peak.    Where Gujrat, Delhi condition was worst to get a Oxygen Beds , Injection Etc Etc as compared to Maharashtra!  What Central Govt Did?",en,0,0,2
2021-08-17 23:04:36 India Standard Time,srinivaskariyan,It’s all Zoom and gloom right now!!! • • • • • Maskup😷 #mask #maskupindia #covid #besafeeveryone #safe @ ನಮ್ಮ ತುಮಕೂರು  https://t.co/hTsV2DMKR8,en,0,0,1
2021-08-17 22:58:57 India Standard Time,xrni_syxhirx,movie ni buat i memang tak breath masa kat cinema😭😭😭😭😭😭😭😭😭😭😭😭  aigooo tak cukup nafas kang for second ni since covid survive lak skrg 😭😭😭😭😭😭😭😭,in,0,0,0
2021-08-17 22:48:55 India Standard Time,virsain7,@SirThasoor @Runjhunsharmas Safe from Covid,en,0,0,1
2021-08-17 22:46:38 India Standard Time,usmarashraf,I was waiting for him to appeal afghans to follow social distancing and get vaccinated against Covid-19.,en,0,0,0
2021-08-17 22:36:46 India Standard Time,vanilla_cake88,"Betul tu. If x dpt , ade hikmahnye. Mybe kita ade byk mse nk prepare utk pru15. Biar diorg settlekn covid ni bg hbs.hahaha",in,0,0,0
2021-08-17 22:34:27 India Standard Time,ayunihanis,Pegi la agungkan aunty India ni. Dia bukan beranak pun. Cuma kuarantin covid je. Itupon takde pakai oksigen. Mmg la senang nk bgn sbb takde masalah paru2 😏😏,in,0,0,0
2021-08-17 22:26:26 India Standard Time,esmail_nazeer,@scroll_in Don't worry It will again raise to.pre.covid level once vaccination is completed as his photo is included in all the certificates,en,0,0,1
2021-08-17 22:26:20 India Standard Time,marinebharat,@zurakoutaro Fully vaccinated + 14 days  Ab maine try bhi kiya phir be COVID nahi ho sakta.,en,1,0,5
2021-08-17 22:20:18 India Standard Time,ramadassmysuru,"COVID-19 Vaccination Update  India’s cumulative COVID-19 vaccination coverage crosses the landmark of 56 Cr  Nearly 50 lakh vaccine doses administered today till 7 pm   More than 22.16 Cr vaccine doses administered in age grp 18-44, so far  #LargestVaccinationDrive",en,0,0,9
2021-08-17 22:12:08 India Standard Time,shapeofdindigul,August 17 #Dindigul - #COVID19 updates #shapeofdindigul @shapeofdindigul  New cases- 9 Discharged- 13 Active - 111 Deaths - 2 Total Covid deaths- 630 #StayHomeStaySafe,en,0,1,6
2021-08-17 22:10:52 India Standard Time,friehaaltaf,"Looking forward to reuniting with my daughter, @ParishehJ after 18 months. Covid halted flights, passports expired&amp; travelling bans!  Family torn apart #mothers  https://t.co/P3yoVumMQX",en,2,1,22
2021-08-17 22:10:29 India Standard Time,vivek4wild,@SobhiMohanty @IUCN Well.  Was a genuine query given covid fears in Europe   But I’ll let that pass,en,4,0,3
2021-08-17 22:09:40 India Standard Time,meridelhi4,"आज शाम 7 बजे की अनंतिम रिपोर्ट के अनुसार, भारत का COVID-19 टीकाकरण कवरेज 56 करोड़ (56,00,94,581) मील का पत्थर पार कर गया है। शाम 7 बजे की अनंतिम रिपोर्ट के अनुसार, आज लगभग 50 लाख (49,48,965) टीके की खुराक दी गई है: स्वास्थ्य और परिवार कल्याण मंत्रालय #COVID19",hi,0,0,5
2021-08-17 22:06:34 India Standard Time,meridelhi4,ICMR/DHR देश में मांगों को पूरा करने के बाद COVID-19 डायग्नोस्टिक किट की अधिशेष मात्रा का निर्यात करने के लिए निर्माताओं का समर्थन करता है: ICMR  #icmr #COVID19  https://t.co/lz5znW83hu,hi,1,0,2
2021-08-17 22:05:51 India Standard Time,marinebharat,@aasadhu Kantala aala COVID rules cha. These people will not let India grow.,en,1,0,15
