tweet,clean_tweet,hastags,attherate,urls,emojis
"Noida authority to start random Covid-19 tests, at the border from Friday, amid uptick in cases. A great move before festival week.  #Noida #GreaterNoida #COVID19 #test #virus #Holi2021 #india #covid",Noida authority to start random Covid19 tests at the border from Friday amid uptick in cases A great move before festival week ,"['#Noida', '#GreaterNoida', '#COVID19', '#test', '#virus', '#Holi2021', '#india', '#covid']",[],[],[]
@AmmaraBajwa_ lol. Yaar it’s good the weather is pretty good ajh kal dou din raat ko barish hui so it’s nice. Baki wohi covid maslay masail know people who either got it or were exposed to someone who did., lol Yaar it’s good the weather is pretty good ajh kal dou din raat ko barish hui so it’s nice Baki wohi covid maslay masail know people who either got it or were exposed to someone who did,[],['@AmmaraBajwa_'],[],[]
India claims it has spotted a 'double mutant' Covid variant  https://t.co/xZpG0t2zWD via @MailOnline,India claims it has spotted a double mutant Covid variant  via ,[],['@MailOnline'],['https://t.co/xZpG0t2zWD'],[]
Canada's WestJet Airlines restores routes as COVID-19 shots raise hope of summer travel  https://t.co/FOZqBfqxDq #Sipgrab #UnitingPeopleWithThePossibilities,Canadas WestJet Airlines restores routes as COVID19 shots raise hope of summer travel  ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/FOZqBfqxDq'],[]
The Small Business Administration is set to triple loan amounts for businesses hurt by Covid  https://t.co/DeueQDCY6e #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,The Small Business Administration is set to triple loan amounts for businesses hurt by Covid  ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/DeueQDCY6e'],[]
"Opened a restaurant after first wave of #COVID19. Hired 9 employees. Due to 2nd wave of covid, government is imposing lockdown. Feeling bad as their families will be impacted due to this lockdown and I can't do anything about it. #Damdar #Beed",Opened a restaurant after first wave of Hired 9 employees Due to 2nd wave of covid government is imposing lockdown Feeling bad as their families will be impacted due to this lockdown and I cant do anything about it ,"['#COVID19.', '#Damdar', '#Beed']",[],[],[]
#Telangana #Congress leader urges #KCR for ensuring free supply of #Covid #vaccine to everyone in state  @trspartyonline @TelanganaCMO @INCIndia @INCTelangana @sravandasoju   https://t.co/vTtnpx96da, leader urges for ensuring free supply of to everyone in state ,"['#Telangana', '#Congress', '#KCR', '#Covid', '#vaccine']","['@trspartyonline', '@TelanganaCMO', '@INCIndia', '@INCTelangana', '@sravandasoju']",['https://t.co/vTtnpx96da'],[]
@BeingSalmanKhan Allah aapko salamat rakhe @BeingSalmanKhan bhaijaan ❤❤❤❤congratulations for first dose of covid vaccine #JaiHind 🇮🇳🇮🇳🇮🇳, Allah aapko salamat rakhe bhaijaan congratulations for first dose of covid vaccine ,['#JaiHind'],"['@BeingSalmanKhan', '@BeingSalmanKhan']",[],"['❤', '❤', '❤', '❤', '🇮🇳', '🇮🇳', '🇮🇳']"
Government policy on education in COVID-19 era has been disturbing and disappointing. The prevailing irony is that whole of PAK. Is open and educational institutions are closed. The academic gap being generated due to this closure will take years to cover.  #Shafqatmehmood  https://t.co/hGIYTqKueR,Government policy on education in COVID19 era has been disturbing and disappointing The prevailing irony is that whole of PAK Is open and educational institutions are closed The academic gap being generated due to this closure will take years to cover ,['#Shafqatmehmood'],[],['https://t.co/hGIYTqKueR'],[]
"Sensex, Nifty suffer worst day in a month amid spike in COVID-19 cases - Zee News  https://t.co/fCOJJAWyUS #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",Sensex Nifty suffer worst day in a month amid spike in COVID19 cases  Zee News  ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/fCOJJAWyUS'],[]
"Universities need to be smart and thoughtful about encouraging their students, staff, and faculty to get Covid-19 vaccines. It’s the only way they can come forward and deliver a strong message to their respective Govt.  @michelledonelan @chrishipkins @AlanTudgeMP @teachcardona",Universities need to be smart and thoughtful about encouraging their students staff and faculty to get Covid19 vaccines It’s the only way they can come forward and deliver a strong message to their respective Govt ,[],"['@michelledonelan', '@chrishipkins', '@AlanTudgeMP', '@teachcardona']",[],[]
"@iloveqatar Nope.  Sorry.  First of all fomite transmission is negligible for covid, many fitness centres don't allow shared equipment and social distancing is orders of magnitude more effective outdoors than in.  Indoors is where covid happens.  Almost exclusively.  It is a terrible call", Nope Sorry First of all fomite transmission is negligible for covid many fitness centres dont allow shared equipment and social distancing is orders of magnitude more effective outdoors than in Indoors is where covid happens Almost exclusively It is a terrible call,[],['@iloveqatar'],[],[]
@zachsang The hype even after 15 years is not something anyone can do! Please tell Miley to release atleast one single as Hannah. 2021 will be blessed and streets are saying it's the only cute for Covid-19, The hype even after 15 years is not something anyone can do Please tell Miley to release atleast one single as Hannah 2021 will be blessed and streets are saying its the only cute for Covid19,[],['@zachsang'],[],[]
"@shams_z In my case, I instantly gave up smoking during covid without switching to any nicotine substitute. Had a series of autoimmune disorders.   Doing ok for now.  But intense fatigue and that brain fog!", In my case I instantly gave up smoking during covid without switching to any nicotine substitute Had a series of autoimmune disorders Doing ok for now But intense fatigue and that brain fog,[],['@shams_z'],[],[]
@moaryan @MPintoBarbosaCo I’m so excited too! We included elements of traditional Bahraini architecture inside. Happy to take you for a mini tour when Covid numbers go down!, I’m so excited too We included elements of traditional Bahraini architecture inside Happy to take you for a mini tour when Covid numbers go down,[],"['@moaryan', '@MPintoBarbosaCo']",[],[]
@HuntingEnglish 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣   Is that your next book Alex “Closing the Covid gap”? Although to be fair I would buy it &amp; it would be brilliant!,  Is that your next book Alex “Closing the Covid gap” Although to be fair I would buy it amp it would be brilliant,[],['@HuntingEnglish'],[],"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']"
"Even as we battle COVID-19, we must not ease up the fight against tuberculosis, which remains the 🌎🌍🌏’s deadliest infectious killer. Let's end TB!  https://t.co/t7HNWxQ3GK",Even as we battle COVID19 we must not ease up the fight against tuberculosis which remains the ’s deadliest infectious killer Lets end TB ,[],[],['https://t.co/t7HNWxQ3GK'],"['🌎', '🌍', '🌏']"
"Is Health only important in educational institutions? What about Bazar, Political Jalsa, Musical Concerts? Are Covid not spreading there? #ShafqatMahmood @Shafqat_Mahmood   #شفقت_انکل_ہمیں_پڑھنے_دو  https://t.co/DgubA3VDK8",Is Health only important in educational institutions What about Bazar Political Jalsa Musical Concerts Are Covid not spreading there ,"['#ShafqatMahmood', '#شفقت_انکل_ہمیں_پڑھنے_دو']",['@Shafqat_Mahmood'],['https://t.co/DgubA3VDK8'],[]
"Delhi records 1,254 new COVID-19 cases, highest in over 3 months; 6 deaths take toll to 10,973: Authorities",Delhi records 1254 new COVID19 cases highest in over 3 months 6 deaths take toll to 10973: Authorities,[],[],[],[]
@Lets_Colive  you guys charged 12k for  only 14 days and  then you have the audacity to send me legal notice for bloody Rs 914. You should be aware during covid there shouldn't be any notice period for vacating rooms.  Horrendous and fraud services . Period, you guys charged 12k for only 14 days and then you have the audacity to send me legal notice for bloody Rs 914 You should be aware during covid there shouldnt be any notice period for vacating rooms Horrendous and fraud services  Period,[],['@Lets_Colive'],[],[]
@sambitswaraj @narendramodi All covid precautions gone for a toss, All covid precautions gone for a toss,[],"['@sambitswaraj', '@narendramodi']",[],[]
"#MedBros healthcare services, has decided to #restrict entry of #relatives in the College of Engineering, #Pune (#CoEP) jumbo unit premises following a serious #Breach of the Covid-19 safety #protocols by relatives.", healthcare services has decided to entry of in the College of Engineering ( jumbo unit premises following a serious of the Covid19 safety by relatives,"['#MedBros', '#restrict', '#relatives', '#Pune', '#Breach', '#protocols']",[],[],[]
#Aurangabad district #collector #SunilChavan told ToI that monthly #salaries of #frontlineworkers not taking the #vaccine against Covid-19 would soon be #withheld, district told ToI that monthly of not taking the against Covid19 would soon be ,"['#Aurangabad', '#collector', '#SunilChavan', '#salaries', '#frontlineworkers', '#vaccine', '#withheld']",[],[],[]
"Because of Covid, my piece never ran. I have thought about it with regret over the past year. That trip, those books, they evoke a lost innocence.",Because of Covid my piece never ran I have thought about it with regret over the past year That trip those books they evoke a lost innocence,[],[],[],[]
"Train No. 06012, PNR NO. 2646684018, Special Fare Trains are started so that COvid can be avoided and public can be charged extra fare. There is no temperature check, there is no sanitisation facilities available at the station, mosquitoes in the train @PiyushGoyal @RailMinIndia",Train No 06012 PNR NO 2646684018 Special Fare Trains are started so that COvid can be avoided and public can be charged extra fare There is no temperature check there is no sanitisation facilities available at the station mosquitoes in the train ,[],"['@PiyushGoyal', '@RailMinIndia']",[],[]
@monadoctor @VermaDaksha2000 @INCIndia @RahulGandhi @sanjaynirupam @INCMumbai @BhaiJagtap1 6 years he  passed in roaming the world and one year he was forced stick at one place ie  lndia because of Covid-19. Now being tired here he is going to Bangladesh or may be for a day or 2 to Burma also., 6 years he passed in roaming the world and one year he was forced stick at one place ie lndia because of Covid19 Now being tired here he is going to Bangladesh or may be for a day or 2 to Burma also,[],"['@monadoctor', '@VermaDaksha2000', '@INCIndia', '@RahulGandhi', '@sanjaynirupam', '@INCMumbai', '@BhaiJagtap1']",[],[]
"Maybe the world see you like kitten. As mentioned, that not change who you are, because it depends on how you look at yourself. ADNAN MEZHER #Covid_19 #aoukw #aouthoughts #kuwait  https://t.co/YYUBRgKZyz",Maybe the world see you like kitten As mentioned that not change who you are because it depends on how you look at yourself ADNAN MEZHER ,"['#Covid_19', '#aoukw', '#aouthoughts', '#kuwait']",[],['https://t.co/YYUBRgKZyz'],[]
"Fifteen months ago I went on to Portland, OR to write a travel piece retracing Beverly Cleary’s footsteps. I  brought my family with me. I didn’t know it then but it was my last reporting trip before Covid.",Fifteen months ago I went on to Portland OR to write a travel piece retracing Beverly Cleary’s footsteps I brought my family with me I didn’t know it then but it was my last reporting trip before Covid,[],[],[],[]
"Only due to the US aggression &amp; blockade, Yemen's cholera outbreak was the worst in history! And now USA is tightening the siege as it never did with hospitals running out of fuel, it wants #Yemen to top the highest COVID-19 record!  #6YearsOfWarOnYemen  https://t.co/kyAJZFriRe",Only due to the US aggression amp blockade Yemens cholera outbreak was the worst in history And now USA is tightening the siege as it never did with hospitals running out of fuel it wants to top the highest COVID19 record ,"['#Yemen', '#6YearsOfWarOnYemen']",[],['https://t.co/kyAJZFriRe'],[]
"Over heard:   Friend : you know, in my building, if you forget to wear your mask when you leave your house, you get fined !   Other Recovered Friend :  in my building, you get Covid",Over heard: Friend : you know in my building if you forget to wear your mask when you leave your house you get fined  Other Recovered Friend : in my building you get Covid,[],[],[],[]
"In the Midst of the judgment of COVID-19 God is using His Miracles by opening 100 year older woman eyes to announce to the church return back to Him, He alone has power to Heal us.  Let's return to Him He will restore us  #FridayAllnightVigil",In the Midst of the judgment of COVID19 God is using His Miracles by opening 100 year older woman eyes to announce to the church return back to Him He alone has power to Heal us Lets return to Him He will restore us ,['#FridayAllnightVigil'],[],[],[]
"Somaliland is facing droughts, unstable economic and more over Covid-19 pandemic yet we preparing for elections how can you spent money in campaigning while there people dying of thirsty and hunger in just KMs away from the capital city #Somaliland #EqualRights @Presidencysl_",Somaliland is facing droughts unstable economic and more over Covid19 pandemic yet we preparing for elections how can you spent money in campaigning while there people dying of thirsty and hunger in just KMs away from the capital city ,"['#Somaliland', '#EqualRights']",['@Presidencysl_'],[],[]
"#breaking Goa government cancels Holi, other festival celebrations amid sudden rise in COVID cases. Through an order issued by the Health Ministry late on Friday, the Goa government also announced a ban on the public celebration of upcoming religious festivals in the state. #Goa  https://t.co/411Zx3XzXx", Goa government cancels Holi other festival celebrations amid sudden rise in COVID cases Through an order issued by the Health Ministry late on Friday the Goa government also announced a ban on the public celebration of upcoming religious festivals in the state ,"['#breaking', '#Goa']",[],['https://t.co/411Zx3XzXx'],[]
@SomalilandMoHD @SabaSuleiman3 @musebiihi It is free wllo but if you are going out and you need covid test certificate Somaliland is one of the cheapest right all around the World, It is free wllo but if you are going out and you need covid test certificate Somaliland is one of the cheapest right all around the World,[],"['@SomalilandMoHD', '@SabaSuleiman3', '@musebiihi']",[],[]
—Struggled for Bangladesh —Sent pics on email in 1987 —Made tea using naali gas —Entire Political Science —Eradicate Corona in 21 days —20 Lakh Crore Covid package — 2 crore jobs/annum —15 lakh in every account —Chinese didn't capture our land   Modi The Biggest LIAR #LieLikeModi,—Struggled for Bangladesh —Sent pics on email in 1987 —Made tea using naali gas —Entire Political Science —Eradicate Corona in 21 days —20 Lakh Crore Covid package — 2 crore jobs/annum —15 lakh in every account —Chinese didnt capture our land Modi The Biggest LIAR ,['#LieLikeModi'],[],[],[]
@SubcollectorG @RayagadaO @DrdaRayagada @CMO_Odisha @SecyChief No one following any covid rules inside the campus please take action against sir🙏🙏🙏  https://t.co/Es0givDR56, No one following any covid rules inside the campus please take action against sir ,[],"['@SubcollectorG', '@RayagadaO', '@DrdaRayagada', '@CMO_Odisha', '@SecyChief']",['https://t.co/Es0givDR56'],"['🙏', '🙏', '🙏']"
Need to put such people in COVID VACCINE TESTING.,Need to put such people in COVID VACCINE TESTING,[],[],[],[]
Covid 19 SoPs  https://t.co/TVCXe9snLQ,Covid 19 SoPs ,[],[],['https://t.co/TVCXe9snLQ'],[]
@arshadq35268923 @MumbaiPolice @mtptraffic Ye to illiterate log garv se karte hey if u say them thy will fight with u. Not only spit after having gutka gargle karke pura half litter spit n tht also during this covid time. Feel like banging our head on wall the way they reply I like to spit here only jo karna hey karlo, Ye to illiterate log garv se karte hey if u say them thy will fight with u Not only spit after having gutka gargle karke pura half litter spit n tht also during this covid time Feel like banging our head on wall the way they reply I like to spit here only jo karna hey karlo,[],"['@arshadq35268923', '@MumbaiPolice', '@mtptraffic']",[],[]
"@itsanginLA Exactly a week after this day, in the year 2020, my paper tried to alert regarding the loss of smell and taste (link below) to hint COVID-19. As diagnostic kits were rare those days it was a way to know that SARS-CoV-2 has hit.   https://t.co/4lZFoRZI6v", Exactly a week after this day in the year 2020 my paper tried to alert regarding the loss of smell and taste (link below) to hint COVID19 As diagnostic kits were rare those days it was a way to know that SARSCoV2 has hit ,[],['@itsanginLA'],['https://t.co/4lZFoRZI6v'],[]
Stop being dheet regarding covid,Stop being dheet regarding covid,[],[],[],[]
"DG remarks and links for COVID-19 press briefing, 26 March, 2021  https://t.co/PSvjl2JZoE",DG remarks and links for COVID19 press briefing 26 March 2021 ,[],[],['https://t.co/PSvjl2JZoE'],[]
@CovidIndiaSeva please give an active contact number in Bhopal. Need help urgently. There is no team attending covid positive patients., please give an active contact number in Bhopal Need help urgently There is no team attending covid positive patients,[],['@CovidIndiaSeva'],[],[]
Czech parliament extends government's extra powers as COVID-19 slowly recedes  https://t.co/zrF7W8mR3O #Sipgrab #UnitingPeopleWithThePossibilities,Czech parliament extends governments extra powers as COVID19 slowly recedes  ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/zrF7W8mR3O'],[]
Second wave of COVID in India  The price of letting the guards down  #MaskUp  https://t.co/Z6RxKO7Xdu,Second wave of COVID in India The price of letting the guards down ,['#MaskUp'],[],['https://t.co/Z6RxKO7Xdu'],[]
#airindiarefunddelay Dear sir what is the reason for delay in refund process by Air India This is a serious issue and needs to be investigated. Hard mony of people are block due to chang or cancelled tickets or flights in this Covid era. People money should be refunded in time., Dear sir what is the reason for delay in refund process by Air India This is a serious issue and needs to be investigated Hard mony of people are block due to chang or cancelled tickets or flights in this Covid era People money should be refunded in time,['#airindiarefunddelay'],[],[],[]
—Struggled for Bangladesh —Sent pics on email in 1987 —Made tea using naali gas —Entire Political Science —Eradicate Corona in 21 days —20 Lakh Crore Covid package — 2 crore jobs/annum —15 lakh in every account —Chinese didn't capture our land   Modi The Biggest LIAR #LieLikeModi,—Struggled for Bangladesh —Sent pics on email in 1987 —Made tea using naali gas —Entire Political Science —Eradicate Corona in 21 days —20 Lakh Crore Covid package — 2 crore jobs/annum —15 lakh in every account —Chinese didnt capture our land Modi The Biggest LIAR ,['#LieLikeModi'],[],[],[]
Yay ... now corona will not touch human beings from mumbai city ... we r free from covid #nightcurfew,Yay  now corona will not touch human beings from mumbai city  we r free from covid ,['#nightcurfew'],[],[],[]
"A well educated couple asked me in my OPD ""A Doctor from suoerspeciality hospital Jammu became Covid positive even after having 2 doses of Covid 19 Vaccine .Then why to get vaccinated ?""  ""To avoid severe Covid 19 infection that could have taken one's life otherwise""was my reply!",A well educated couple asked me in my OPD A Doctor from suoerspeciality hospital Jammu became Covid positive even after having 2 doses of Covid 19 Vaccine Then why to get vaccinated  To avoid severe Covid 19 infection that could have taken ones life otherwisewas my reply,[],[],[],[]
Myanmar maid is Singapore's first COVID-19 community case in 2 weeks; developed symptoms the day she started work  https://t.co/WKB2EG3g2y,Myanmar maid is Singapores first COVID19 community case in 2 weeks developed symptoms the day she started work ,[],[],['https://t.co/WKB2EG3g2y'],[]
"@hardikng82 @GurpreetGumber1 @Lokhandwala_Bom @mybmc @airindiain @m_indicator @PMOIndia The most recent update says she's negative. P.s: If id have been her mom, I wouldn't have written such a mild response. All I told you was not to bother someone who is already tensed. Covid isn't a joke.", The most recent update says shes negative Ps: If id have been her mom I wouldnt have written such a mild response All I told you was not to bother someone who is already tensed Covid isnt a joke,[],"['@hardikng82', '@GurpreetGumber1', '@Lokhandwala_Bom', '@mybmc', '@airindiain', '@m_indicator', '@PMOIndia']",[],[]
U.S. administers nearly 137 million doses of COVID-19 vaccines: CDC  https://t.co/VNspiZxt90 #Sipgrab #UnitingPeopleWithThePossibilities,US administers nearly 137 million doses of COVID19 vaccines: CDC  ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/VNspiZxt90'],[]
 https://t.co/Krg2QR9h7W Being a vigilant citizen of this Country I am bound to aware the seriousness of increasing Covid-19 case throughout Mumbai @CMOMaharashtra @AUThackeray @AnilDeshmukhNCP @OfficeofNM @Theakhbaar_news @ndtvindia @CPMumbaiPolice @MumbaiPolice,  Being a vigilant citizen of this Country I am bound to aware the seriousness of increasing Covid19 case throughout Mumbai ,[],"['@CMOMaharashtra', '@AUThackeray', '@AnilDeshmukhNCP', '@OfficeofNM', '@Theakhbaar_news', '@ndtvindia', '@CPMumbaiPolice', '@MumbaiPolice']",['https://t.co/Krg2QR9h7W'],[]
"Through all the ups &amp; downs,flood &amp; CoVid,if I have seen someone standing tall for the people of her constituency,it was @angkitadutta Mam You have done incredible work over the last year &amp; a half,if not more &amp; now wishing all the very best for the polling day @INCAssam @INCIndia",Through all the ups amp downsflood amp CoVidif I have seen someone standing tall for the people of her constituencyit was Mam You have done incredible work over the last year amp a halfif not more amp now wishing all the very best for the polling day ,[],"['@angkitadutta', '@INCAssam', '@INCIndia']",[],[]
Chinese Black Mirror: episode 14 Xinjiang Cotton   Episode 13: vaccination.  Episode 12: Lockdown and deaths  Episode 11: Covid 19,Chinese Black Mirror: episode 14 Xinjiang Cotton Episode 13: vaccination Episode 12: Lockdown and deaths Episode 11: Covid 19,[],[],[],[]
@arunbothra I'm nursing student doing covid job in pune, Im nursing student doing covid job in pune,[],['@arunbothra'],[],[]
"Facemask is a must during this difficult time, to protect against COVID-19 infection. #covid19awareness  #Somaliland  https://t.co/ZxqBtTlO8f",Facemask is a must during this difficult time to protect against COVID19 infection ,"['#covid19awareness', '#Somaliland']",[],['https://t.co/ZxqBtTlO8f'],[]
"Maharashtra: #Pune reports 7,090 fresh COVID-19 cases, 3,756 recoveries, and 37 deaths in the last 24 hours   Total cases: 4,99,784 Total recoveries: 4,37,185 Death toll: 9,761 Active cases: 53,008  https://t.co/VI60P9Brcs",Maharashtra: reports 7090 fresh COVID19 cases 3756 recoveries and 37 deaths in the last 24 hours Total cases: 499784 Total recoveries: 437185 Death toll: 9761 Active cases: 53008 ,['#Pune'],[],['https://t.co/VI60P9Brcs'],[]
"Delhi reports 1,534 new COVID-19 cases, 971 recoveries, and 9 deaths in the last 24 hours   Total cases: 6,54,276 Total recoveries: 6,37,238 Death toll: 10,987 Active cases: 6,051  https://t.co/BwUtK0D6FB",Delhi reports 1534 new COVID19 cases 971 recoveries and 9 deaths in the last 24 hours Total cases: 654276 Total recoveries: 637238 Death toll: 10987 Active cases: 6051 ,[],[],['https://t.co/BwUtK0D6FB'],[]
"#Chhattisgarh reports 2,665 fresh COVID-19 cases, 62 discharges, and 22 deaths in the last 24 hours  Total cases: 3,34,778 Total discharges: 3,15,423 Death toll: 4,048  Active cases: 15,307  https://t.co/COs2OjfPTg", reports 2665 fresh COVID19 cases 62 discharges and 22 deaths in the last 24 hours Total cases: 334778 Total discharges: 315423 Death toll: 4048 Active cases: 15307 ,['#Chhattisgarh'],[],['https://t.co/COs2OjfPTg'],[]
"@MusaafirOnEarth @AnilDeshmukhNCP @CPMumbaiPolice @MumbaiPolice @CMOMaharashtra is so serious &amp; had declared night curfew from 28.03.2021.If there is law this Hotels, Restaurant, Sweet &amp; bakery should follow guidelines of Covid-19 to prevent spreading of Covid-19. V.B.Nagar Police r permitting dem to run so late @CPMumbaiPolice @MumbaiPolice", is so serious amp had declared night curfew from 28032021If there is law this Hotels Restaurant Sweet amp bakery should follow guidelines of Covid19 to prevent spreading of Covid19 VBNagar Police r permitting dem to run so late ,[],"['@MusaafirOnEarth', '@AnilDeshmukhNCP', '@CPMumbaiPolice', '@MumbaiPolice', '@CMOMaharashtra', '@CPMumbaiPolice', '@MumbaiPolice']",[],[]
Not much love for COVID-19 vaccine at Miami Open  https://t.co/qmwLfB6XFd #Sipgrab #UnitingPeopleWithThePossibilities,Not much love for COVID19 vaccine at Miami Open  ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/qmwLfB6XFd'],[]
"Britons worry less about COVID and Brexit, but new concerns grow, poll shows  https://t.co/e9UIIAbr5k #Sipgrab #UnitingPeopleWithThePossibilities",Britons worry less about COVID and Brexit but new concerns grow poll shows  ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/e9UIIAbr5k'],[]
"I just arrived at school and noticed that the air quality is well into the green zone in Samut Prakan. I had to dig out the green flag. We haven’t flown that at school for a long time. Hopefully the good air quality will last. No need for masks now. No, wait. We still have COVID.  https://t.co/MBpV53Wmbe",I just arrived at school and noticed that the air quality is well into the green zone in Samut Prakan I had to dig out the green flag We haven’t flown that at school for a long time Hopefully the good air quality will last No need for masks now No wait We still have COVID ,[],[],['https://t.co/MBpV53Wmbe'],[]
Situations about #Covid19 Sop’s and Precautionary Measures are much better in Lahore now as compared to Previously.  Thanks You @commissionerlhr  for getting Covid Sop’s Implemented Strictly in Lahore. Much Appreciated and Best of Luck. @UsmanAKBuzdar @OfficialDPRPP @yrcpakistan,Situations about Sop’s and Precautionary Measures are much better in Lahore now as compared to Previously Thanks You for getting Covid Sop’s Implemented Strictly in Lahore Much Appreciated and Best of Luck ,['#Covid19'],"['@commissionerlhr', '@UsmanAKBuzdar', '@OfficialDPRPP', '@yrcpakistan']",[],[]
Is @CMOMaharashtra is waking I am suffering from cough and get positive results of covid but no government employees are taking my call,Is is waking I am suffering from cough and get positive results of covid but no government employees are taking my call,[],['@CMOMaharashtra'],[],[]
04036 anvt-jbn holi spacial AB1 even in 2AC no handwash liquid available in any of toilet. railway should atleast take care of sanitization and all atleast in covid-19 scenario. @RailMinIndia  @PiyushGoyal  @spjdivn  @drm_kir  @_Aaj_Tak,04036 anvtjbn holi spacial AB1 even in 2AC no handwash liquid available in any of toilet railway should atleast take care of sanitization and all atleast in covid19 scenario ,[],"['@RailMinIndia', '@PiyushGoyal', '@spjdivn', '@drm_kir', '@_Aaj_Tak']",[],[]
I am covid patient and of government employees taking call of mine...maharashtra government @CMOMaharashtra @OfficeofUT @narendramodi @AmitShah @myogiadityanath @MoHFW_INDIA,I am covid patient and of government employees taking call of minemaharashtra government ,[],"['@CMOMaharashtra', '@OfficeofUT', '@narendramodi', '@AmitShah', '@myogiadityanath', '@MoHFW_INDIA']",[],[]
London: Zero COVID-19 deaths ❤️,London: Zero COVID19 deaths ,[],[],[],['❤️']
Ticket will be issuing from this weekend. So be ready to grab your tickets as soon as possible.  only limited number of tickets will be issue due to current situation. (COVID 19).  https://t.co/OdOw3C2nVW,Ticket will be issuing from this weekend So be ready to grab your tickets as soon as possible only limited number of tickets will be issue due to current situation (COVID 19) ,[],[],['https://t.co/OdOw3C2nVW'],[]
"3rd brain 🧠 acts are real. Ulter nonsense it would be to face 3rd wave of Covid-19(00) after spending billions on VACCINATION. Still basic rules need to followed, it appears. NYTimes  https://t.co/aKcN2xUzTF",3rd brain  acts are real Ulter nonsense it would be to face 3rd wave of Covid19(00) after spending billions on VACCINATION Still basic rules need to followed it appears NYTimes ,[],[],['https://t.co/aKcN2xUzTF'],['🧠']
"Personal Finance Daily: The struggle is real to buy a home during the pandemic, and can colleges mandate COVID-19 vaccines for students?  https://t.co/jtwiwyxBeC #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",Personal Finance Daily: The struggle is real to buy a home during the pandemic and can colleges mandate COVID19 vaccines for students  ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/jtwiwyxBeC'],[]
"Covid-19 Lockdown 2021: Punjab reports 2,914 new cases, 59 deaths  https://t.co/18YK3oeQOP",Covid19 Lockdown 2021: Punjab reports 2914 new cases 59 deaths ,[],[],['https://t.co/18YK3oeQOP'],[]
@dancingislands I mean abt the covid covishield vaccine. Not about other vaccines they give to the population, I mean abt the covid covishield vaccine Not about other vaccines they give to the population,[],['@dancingislands'],[],[]
Vaccination for 50+ has been started. Everyone please get your parents registered by sending CNIC to 1166 Please 🥺🥺 #Covid_19,Vaccination for 50+ has been started Everyone please get your parents registered by sending CNIC to 1166 Please  ,['#Covid_19'],[],[],"['🥺', '🥺']"
Here's New York City's potential road to economic recovery after the Covid-19 pandemic  https://t.co/yVbjElSGL1 #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,Heres New York Citys potential road to economic recovery after the Covid19 pandemic  ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/yVbjElSGL1'],[]
"#Pune district reports 4,961 COVID-19 cases; 31 fatalities push death toll to 4,961", district reports 4961 COVID19 cases 31 fatalities push death toll to 4961,['#Pune'],[],[],[]
"Chhattisgarh's COVID-19 tally rises to 3,41,516 with addition of 1,423 fresh cases, while death toll rises by 20 to reach 4,096",Chhattisgarhs COVID19 tally rises to 341516 with addition of 1423 fresh cases while death toll rises by 20 to reach 4096,[],[],[],[]
"A pub in the northern #Bengaluru suburbs has been shut down after 14 of its staff tested #Covid positive, an official said on Monday.  https://t.co/kxTHE9Ha7O",A pub in the northern suburbs has been shut down after 14 of its staff tested positive an official said on Monday ,"['#Bengaluru', '#Covid']",[],['https://t.co/kxTHE9Ha7O'],[]
Biden says states should reinstate mask mandates and wait to reopen businesses as Covid cases rise  https://t.co/PKaZUJEZEY #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,Biden says states should reinstate mask mandates and wait to reopen businesses as Covid cases rise  ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/PKaZUJEZEY'],[]
#CoronaviruspakistanNCOC decides to further tighten lockdown due to increase in COVID cases  @OfficialNcoc #CoronavirusPakistan  https://t.co/W1ePdj7anf, decides to further tighten lockdown due to increase in COVID cases ,"['#CoronaviruspakistanNCOC', '#CoronavirusPakistan']",['@OfficialNcoc'],['https://t.co/W1ePdj7anf'],[]
"Continuing its upward trend, #Karnataka registered 2,792 new #Covid cases, including 1,742 in #Bengaluru in a day, said the state health bulletin on Monday.  https://t.co/Lu60wk410W",Continuing its upward trend registered 2792 new cases including 1742 in in a day said the state health bulletin on Monday ,"['#Karnataka', '#Covid', '#Bengaluru']",[],['https://t.co/Lu60wk410W'],[]
