,username,created_at,replies_count,retweets_count,likes_count,tweet,language
133,sirajnoorani,2021-03-27 23:30:24 India Standard Time,0.0,0.0,0.0,"#JammuandKashmir has been witnessing a strong resurgence of new infections of #Covid19. 271 fresh cases taking while one patient succumbed to the virus, pushing the toll to 1,985.  J&amp;K's tally has climbed to 129,684, out of which 125,886 have recovered.  https://t.co/3KjevDMDOY",en
134,sirajnoorani,2021-03-27 23:28:59 India Standard Time,0.0,0.0,0.0,"#Maharashtra added another 35,726 new #COVID19 cases -down from the highest ever tally of 36,902 recorded on Mar 26, taking the overall caseload to 26,73,461, the highest in the country.  The state also recorded 166 new deaths, pushing up the total number of fatalities to 54,073.",en
135,sirajnoorani,2021-03-27 23:26:56 India Standard Time,0.0,1.0,0.0,As many as 55 #Police #personnel in #Nashik city have been infected with #COVID19,en
136,sirajnoorani,2021-03-27 23:26:45 India Standard Time,0.0,2.0,1.0,The #Nashik Municipal Corporation Commissioner #KailasJadhav has said that the corporation would set up 1000 #beds in the city for the #COVID19  patients,en
137,sirajnoorani,2021-03-27 23:25:01 India Standard Time,0.0,0.0,0.0,#MaharashtraPoliceAcademy director Aswati Dorje said that the institute will take #Action against #cadets responsible for #violating the #COVID19 safety #protocols,en
138,sirajnoorani,2021-03-27 23:24:41 India Standard Time,0.0,0.0,0.0,"Both #Malegaon Municipal Corporation (MMC) and Indian Medical Association (#IMA), Malegaon have described the #COVID19 #situation in the textile town as #critical.",en
139,sirajnoorani,2021-03-27 23:24:30 India Standard Time,0.0,0.0,0.0,#latur has joined the list of districts from #marathwada which have stepped up #restrictions to contain the spread of #COVID19,en
140,sirajnoorani,2021-03-27 23:23:38 India Standard Time,0.0,1.0,0.0,"#Odisha reported 210 new #COVID19 cases, 73 recoveries and 1 death on March 26.   Total cases: 3,39,904 Total recoveries: 3,36,482 Active cases: 1,449 Total deaths: 1,920",en
141,sirajnoorani,2021-03-27 23:22:17 India Standard Time,0.0,0.0,0.0,"#AndhraPradesh reports 947 new #COVID19 cases, taking the total number of cases to 8,97,810.  https://t.co/veaKP7ruNH",en
142,sirajnoorani,2021-03-27 23:21:34 India Standard Time,0.0,0.0,0.0,"Maharashtra: #Nagpur district reported 3688 new #COVID19 cases, 3227 recoveries, and 54 deaths in the last 24 hours, as per Civil Surgeon.   Total cases: 2,14,850 Total recoveries: 1,72,634 Active cases: 37,343 Death toll: 4873",en
143,sirajnoorani,2021-03-27 23:21:18 India Standard Time,0.0,0.0,0.0,"#Delhi reports 1558 new #COVID19 cases, 974 recoveries and 10 deaths.  Total cases: 6,55,834 Total recoveries: 6,38,212 Total deaths: 10,997 Active cases: 6,625  https://t.co/dkLp5PBu5n",en
144,sirajnoorani,2021-03-27 23:21:00 India Standard Time,0.0,0.0,0.0,"#Karnataka reports 2886 new #COVID19 cases, 1179 discharges and 08 deaths today.  Total cases 9,83,930 Total recoveries 9,50,167 Death toll 12,492  Active cases 21,252  https://t.co/BJ1ZjdL0eD",en
145,sirajnoorani,2021-03-27 23:20:46 India Standard Time,0.0,0.0,0.0,"257 new #COVID19 cases have been reported in #Uttarakhand today, taking the total number of cases to 99,515.  https://t.co/sXzoHxQvXI",en
146,sirajnoorani,2021-03-27 23:20:25 India Standard Time,0.0,0.0,0.0,"2055 new #COVID19 cases have been reported in #Kerala today. Number of active cases now at 24,231; so far 10,86,669 patients have recovered.  https://t.co/V6TdrWfu6c",en
147,sirajnoorani,2021-03-27 23:20:05 India Standard Time,0.0,0.0,0.0,"#TamilNadu reports 1,971 new #COVID19 cases, 1,131 discharges and 9 deaths.   Total cases: 8,75,190 Total dishcarges: 8,51,222 Death toll: 12,650 Active cases: 11,318  https://t.co/AbBFha9hPY",en
148,sirajnoorani,2021-03-27 23:19:19 India Standard Time,1.0,0.0,0.0,"#Punjab reports 2,820 fresh COVID-19 cases, 2,141 discharges, and 46 deaths  Total cases: 2,28,864 Total cured cases: 1,98,972 Active cases: 23,271 Death toll: 6,621  https://t.co/PiT2HXQ1O2",en
149,sirajnoorani,2021-03-27 23:18:49 India Standard Time,0.0,0.0,0.0,"#Mumbai reports 6123 new #COVID19 cases, taking the total number of cases to 3,91,751  https://t.co/SsqwicXAR3",en
150,sirajnoorani,2021-03-27 23:18:31 India Standard Time,0.0,0.0,0.0,"#Haryana reports 1,383 new #COVID19 cases, 761 recoveries and 7 deaths today.   Total cases 2,86,327 Total recoveries 2,74,785 Death toll 3,132  Active cases 8,410  https://t.co/U31PJOedJl",en
151,sirajnoorani,2021-03-27 23:18:15 India Standard Time,0.0,0.0,1.0,"#MadhyaPradesh reports 2,142 new COVID19 cases, 1,175 recoveries and 10 deaths in the last 24 hours  Total cases 2,86,407 Total recoveries 2,69,465 Death toll 3,947  Active cases 12,995  https://t.co/Xe3Hz6YXwT",en
152,sirajnoorani,2021-03-27 23:17:23 India Standard Time,0.0,0.0,0.0,"#MadhyaPradesh: #Bhopal district administration declares 20 areas and houses as containment zones, residents of these areas to remain in home quarantine.   #COVID19",en
153,maxamedaadan7,2021-03-27 23:02:37 India Standard Time,0.0,0.0,0.0,"Covid 19 Immunizations  27/3/2021 @ Dhahar, Sanaag  https://t.co/EwSXGvB17y",en
154,asma48035926,2021-03-27 23:01:18 India Standard Time,0.0,0.0,0.0,#Sam Berns @Covid19  https://t.co/Jc5NcGHBTl,en
155,drkulkarniaj,2021-03-27 22:57:42 India Standard Time,0.0,0.0,0.0,"@YogirajDabhadkr Sir, kindly ensure closure of all unauthorised carts selling food in Lokhandwala, Oshiwara and Versova. They are prominent spreading points for the covid 19 virus",en
156,sipgrab,2021-03-30 05:14:05 India Standard Time,0.0,0.0,0.0,Not much love for COVID-19 vaccine at Miami Open  https://t.co/qmwLfB6XFd #Sipgrab #UnitingPeopleWithThePossibilities,en
158,sipgrab,2021-03-30 04:58:05 India Standard Time,0.0,0.0,0.0,"Britons worry less about COVID and Brexit, but new concerns grow, poll shows  https://t.co/e9UIIAbr5k #Sipgrab #UnitingPeopleWithThePossibilities",en
160,richardbarrow,2021-03-30 04:34:43 India Standard Time,3.0,9.0,80.0,"I just arrived at school and noticed that the air quality is well into the green zone in Samut Prakan. I had to dig out the green flag. We haven’t flown that at school for a long time. Hopefully the good air quality will last. No need for masks now. No, wait. We still have COVID.  https://t.co/MBpV53Wmbe",en
161,reexwaan,2021-03-30 03:57:40 India Standard Time,1.0,3.0,22.0,Situations about #Covid19 Sop’s and Precautionary Measures are much better in Lahore now as compared to Previously.  Thanks You @commissionerlhr  for getting Covid Sop’s Implemented Strictly in Lahore. Much Appreciated and Best of Luck. @UsmanAKBuzdar @OfficialDPRPP @yrcpakistan,en
162,neeraj19453318,2021-03-30 03:47:47 India Standard Time,0.0,0.0,0.0,Is @CMOMaharashtra is waking I am suffering from cough and get positive results of covid but no government employees are taking my call,en
163,kundan2707,2021-03-30 03:44:52 India Standard Time,1.0,0.0,1.0,04036 anvt-jbn holi spacial AB1 even in 2AC no handwash liquid available in any of toilet. railway should atleast take care of sanitization and all atleast in covid-19 scenario. @RailMinIndia  @PiyushGoyal  @spjdivn  @drm_kir  @_Aaj_Tak,en
164,neeraj19453318,2021-03-30 03:38:38 India Standard Time,0.0,1.0,0.0,I am covid patient and of government employees taking call of mine...maharashtra government @CMOMaharashtra @OfficeofUT @narendramodi @AmitShah @myogiadityanath @MoHFW_INDIA,en
165,drjaze3,2021-03-30 03:03:16 India Standard Time,0.0,0.0,1.0,London: Zero COVID-19 deaths ❤️,en
166,sudhuu__,2021-03-30 02:57:35 India Standard Time,0.0,0.0,1.0,Ticket will be issuing from this weekend. So be ready to grab your tickets as soon as possible.  only limited number of tickets will be issue due to current situation. (COVID 19).  https://t.co/OdOw3C2nVW,en
167,tirukuralkaram,2021-03-30 02:25:48 India Standard Time,0.0,1.0,1.0,"3rd brain 🧠 acts are real. Ulter nonsense it would be to face 3rd wave of Covid-19(00) after spending billions on VACCINATION. Still basic rules need to followed, it appears. NYTimes  https://t.co/aKcN2xUzTF",en
168,sipgrab,2021-03-30 02:25:03 India Standard Time,0.0,0.0,0.0,"Personal Finance Daily: The struggle is real to buy a home during the pandemic, and can colleges mandate COVID-19 vaccines for students?  https://t.co/jtwiwyxBeC #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en
169,umiipeer,2021-03-30 02:18:24 India Standard Time,0.0,0.0,0.0,"Covid-19 Lockdown 2021: Punjab reports 2,914 new cases, 59 deaths  https://t.co/18YK3oeQOP",en
171,kaleechbaig,2021-03-30 02:00:45 India Standard Time,0.0,0.0,1.0,Vaccination for 50+ has been started. Everyone please get your parents registered by sending CNIC to 1166 Please 🥺🥺 #Covid_19,en
172,sipgrab,2021-03-30 02:00:05 India Standard Time,0.0,0.0,0.0,Here's New York City's potential road to economic recovery after the Covid-19 pandemic  https://t.co/yVbjElSGL1 #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en
173,sirajnoorani,2021-03-30 01:48:14 India Standard Time,1.0,2.0,2.0,"#Pune district reports 4,961 COVID-19 cases; 31 fatalities push death toll to 4,961",en
174,sirajnoorani,2021-03-30 01:48:02 India Standard Time,0.0,0.0,0.0,"Chhattisgarh's COVID-19 tally rises to 3,41,516 with addition of 1,423 fresh cases, while death toll rises by 20 to reach 4,096",en
175,sirajnoorani,2021-03-30 01:45:51 India Standard Time,0.0,0.0,1.0,"A pub in the northern #Bengaluru suburbs has been shut down after 14 of its staff tested #Covid positive, an official said on Monday.  https://t.co/kxTHE9Ha7O",en
176,mozammalnawaz,2021-03-05 05:28:27 India Standard Time,0.0,1.0,3.0,#JummahMubarak to every muslim out there.. 🕌  May Allah keep us safe from third wave of Covid...🌺❤️ #fridaymorning,en
177,weechee91,2021-03-05 05:21:43 India Standard Time,0.0,0.0,0.0,"@Khairykj Seeing many reports of frontliners getting their COVID Vaccine from the National Vaccination programme, a really good sign there, but just a question: Are private ambulance services, which are kind of left out in Malaysia, a part of the first phase of vaccination?  https://t.co/qGRMwDGX2H",en
178,karanveerbhambr,2021-03-05 04:41:29 India Standard Time,1.0,1.0,1.0,@DRMJodhpurNWR dear a passenger travelling on seat no 7 coach A2 is having fever (as told by his family) asked TT but no response rec'd s look into the matter and stop a potential covid case train no 04645,en
180,arshadyousafzy,2021-03-05 03:37:18 India Standard Time,0.0,0.0,0.0,الحَمْدُ ِلله کرونا سے نجات مل گیا۔ There is one consolation in being sick; and that is the possibility that you may recover to a better state than you were ever in before #covid #coronavirus #corona #staysafe #stayathome #lockdown #Recvered #quarantine #SocialDistance  #healthy  https://t.co/OVSZcGe0Lr,en
181,vishnoisays,2021-03-05 02:29:02 India Standard Time,0.0,0.0,0.0,New York's Stubbornly High Covid Rates Complicate Reopening  https://t.co/JoE2o4AnX3,en
183,sumayafilmz,2021-03-05 01:56:45 India Standard Time,2.0,90.0,333.0,"The Covid situation in Somalia is so heartbreaking 274 people alone died this week , and they’re running out of oxygen tanks . The Uk variant has also entered the country . May Allah have mercy on all those who have passed and grant shifa to the ones currently fighting .",en
187,syedhaider512,2021-03-05 00:55:12 India Standard Time,0.0,0.0,0.0,"#PSL62021 BTW, this is interesting that Covid Positive is only of Players who were in Secure Bubble, but Journalists, PCB Staff, Stadium Staff, Logistic and Security ppl etc have  No Covid , they were out of Bubble suprised,",en
188,nmenon777,2021-03-05 00:45:22 India Standard Time,0.0,0.0,0.0,"DAMN. Our state is on the list.🙄  ""Over 85% of new COVID-19 cases are from six states across India""   https://t.co/Lg4XKZU5Jt",en
189,singh_rajeshkr,2021-03-05 00:44:50 India Standard Time,0.0,0.0,0.0,Made-in-India COVID vaccines have the lowest prices in the world if any eligible citizen chooses to pay for the inoculation. It’s free at all the government centres.  #LargestVaccinationDrive #Vaccine4All  https://t.co/WdNO7foesy,en
190,dekdeeguitar,2021-03-05 00:39:09 India Standard Time,0.0,0.0,0.0,Covid dok thong,en
191,sidhant,2021-03-05 00:23:54 India Standard Time,0.0,2.0,23.0,"With a focus on the Covid crisis, innovation, India-Sweden to hold virtual summit  https://t.co/JInBqm43dT  @wionews",en
192,bharotia,2021-03-05 00:20:02 India Standard Time,0.0,0.0,0.0,"@PiyushGoyalOffc   Sir, kindly explain both firstpassenger train's and express train's ac chair cars fare how to be same ? After covid lockdown, we are facing injustice from Indian railways. In the name of covid, we need to pay extra money for short travel. Please do something.",en
193,mcsavioroygoa,2021-03-05 00:09:03 India Standard Time,1.0,0.0,5.0,My mom receiving covid vaccine Thank you govt of India making it possible for comman man to receive the vaccine  https://t.co/IhUVVGXvxN,en
194,bhasinrachna,2021-03-04 23:54:41 India Standard Time,0.0,0.0,0.0,Very poor management in Surat Gujarat for covid vaccination program even hospital staff not wearing mask and misbehaving with senior citizens # SMC # poor management # Maitreyi hospital vesu,en
195,profkhalid,2021-03-04 23:46:34 India Standard Time,0.0,0.0,1.0,"@Dipankar_cpiml @kavita_krishnan Has the ECI been told that 'THE' photos in petrol pumps are costing the BJP votes?What about the the ""THE""images on Covid vaccine certificates? Are they part of India's Covid protocol? छुपकली lizard🦎allmost सब के घरों में दिखाई देती है,उसे कोईभी पालना नहीं चाहता? क्योंकि वो🦎है?  https://t.co/uGr6c4owyD",en
196,suyogjadhav24,2021-03-04 23:38:08 India Standard Time,1.0,0.0,1.0,@A_kolarath Even covid stayed longer than her😂,en
197,hamzaal13452306,2021-03-04 23:20:53 India Standard Time,0.0,0.0,0.0,@saleemkhaliq Including international cricket in covid testing times ab Psl ki 1 mismanagement ki Sari responsibility wasim Khan pr dalne pr MA lanat bhejta Ho apki sahafat pr ap ki Sari psl franchises ki krtote ap mere se behtr jante ha. Everyone involve in this mismanagement including pcb,en
199,tomthehack,2021-03-04 23:17:52 India Standard Time,0.0,0.0,1.0,"The day after PSL was cancelled, because we're still taking Covid lightly.",en
200,moxamedalu,2021-03-04 22:54:26 India Standard Time,31.0,73.0,427.0,"He came with shortness of breath and cough, saw the x-ray and v said its COVID.Started the treatment &amp; told his daughter that it’s v.suggestive. But after confirming will tell him. He got +, told him not to worry, it will be ok. He passed away, v did our best. May Allah bless him",en
201,rameeskazmi,2021-03-04 22:49:41 India Standard Time,0.0,0.0,1.0,Fuck off🙄 #Covid_19  https://t.co/rAvrXd9QFp,en
202,mrigank2690,2021-03-04 22:39:39 India Standard Time,0.0,0.0,0.0,@airindiain at its best !! Wow..  When denied boarding the over crowded bus.. The ramp staff literally forced by saying that there is only one bus as of now.   Literally....!! Wondering where COVID Rules are now..!!  #AI642 #BOQ #BOM @HardeepSPuri  https://t.co/N8QusYF7kr,en
203,aloosesona,2021-03-04 22:30:00 India Standard Time,1.0,1.0,1.0,@PMOIndia shame on Govt. High court asking Cos making covid vaccine what's capacity to produce vaccine. Govt encourages to export rather than to vaccinate aam admi. Double std of Govt #Budget2021 #_modi_rojgar_do @republic @sardesairajdeep @drharshvardhan. A,en
205,pakinoman,2021-03-04 22:17:56 India Standard Time,2.0,3.0,11.0,"Mr. Hameed Ahmad Baloch, CEO, EANQA AL MUHIT AL DUWALIA, presented cheque amounting to OMR 5,000 (PKR 2.0 Million) to Ambassador for PM COVID-19 pandemic Relief Fund account. Greatly appreciate the noble gesture of young Pakistani businessman for his contribution for the PM Fund.  https://t.co/XZuVq8qlB0",en
207,rahuldsingh,2021-03-04 21:54:42 India Standard Time,0.0,1.0,1.0,"""Over 85% of new COVID-19 cases are from six states across India""   https://t.co/BlHN04jdQP",en
208,eisenberg_andy,2021-03-04 21:53:54 India Standard Time,2.0,0.0,3.0,@npseaver New thing is an optional COVID statement in portfolios for tenure/reappointment review.,en
209,kalyanimuktevi,2021-03-04 21:50:17 India Standard Time,0.0,0.0,3.0,"Mandatory Face Mask, Social Distancing: Govt Issues Fresh COVID Guidelines For Malls, Restaurants   https://t.co/7ycO0rBCQO Source : "" https://t.co/Hq5aBlpD8R""",en
210,vd22801,2021-03-04 21:41:43 India Standard Time,2.0,0.0,0.0,@SandeepMall Mother and wife tested positive in Jul... Lost Father in law to Covid related complications in Sep..,en
211,harsh_shivhare,2021-03-04 21:34:34 India Standard Time,0.0,0.0,0.0,@VishalBhargava5 Absolutely I thought the same..this is with prop tiger as well... Reports speak something and actual status is something different.. At ground real estate is not moving on pre covid levels.,en
212,gaurava24124128,2021-03-04 21:34:30 India Standard Time,0.0,0.0,1.0,# The Brain Fog !!! # Covid ....!!!! After effects,en
213,joelrajaduraic,2021-03-04 21:32:27 India Standard Time,1.0,0.0,0.0,"@KotakCares When I seen my credit card Bill got irritated like anything. I am already suffering with covid effect. Still not got my card, but late fee, over Limit fee, financial charges, gst etc.. Earlier ur executive promised that I won't get any extra charges .Now all charges waste service",en
214,jee25x,2021-03-04 21:30:21 India Standard Time,0.0,0.0,0.0,Covid-19,en
217,stevjacks,2021-03-03 04:56:36 India Standard Time,0.0,1.0,3.0,"Germany's Covid response ""was the envy of the world"" - your daily reminder that the world just means ""white people"".  https://t.co/dxbkOVjBCZ  via @GoogleNews",en
218,hen_cheng,2021-03-03 04:47:18 India Standard Time,0.0,0.0,0.0,"Pfizer &amp; Moderna claim their vaccines very safe &amp; effective Estimated &gt; 1000 deaths asso w Pfizer vaccines in Nor Spain German etc Pfizer is exempted from legal suits by politicians 🙄🤔Collusion❓ Chance of dying from Covid is 5 in 10,000 ⏩3 by vaccine❓  https://t.co/OR1QmkkBS3",en
219,jozef101,2021-03-03 04:04:54 India Standard Time,2.0,4.0,7.0,We recently published the predictors of hospitalization among older adults with COVID-19  https://t.co/GghAqZSs9t #COVID19 #CoronaVirusUpdates #geriatrics,en
221,lively_mohyo,2021-03-03 03:09:24 India Standard Time,0.0,0.0,0.0,@Alhamdhulillaah Them dey do Covid test 150AED private clinics.  But govt own na free. None will stop me.,en
222,akzureikat,2021-03-03 03:04:30 India Standard Time,0.0,1.0,2.0,"@YMasannat @VGDakessian Time will tell! So far, and based on the data from millions of people vaccinated around the world, the potential benefits from vaccination against COVID-19 far outweigh the potential side-effects  https://t.co/S8oth5jEEW  https://t.co/1Gjrx3lSYO",en
223,maphepane,2021-03-03 03:00:03 India Standard Time,0.0,0.0,0.0,Texas and Mississippi lifts ALL its COVID-19 precautions  https://t.co/ni5ZAhDq0A via @MailOnline,en
224,vishnoisays,2021-03-03 02:25:02 India Standard Time,0.0,0.0,0.0,CDC Says It's Not Time to Ease Up on Covid Restrictions  https://t.co/sOB844tOFi,en
225,akzureikat,2021-03-03 02:14:21 India Standard Time,1.0,1.0,2.0,“The lymph nodes in your armpit area that we see on your mammogram are larger on the side where you had your recent Covid-19 vaccine”... @YMasannat @VGDakessian,en
227,petethitiwatt,2021-03-03 01:58:44 India Standard Time,1.0,0.0,2.0,Preparing New kinds of Knowledge to be Highlighted in Post-Covid-19 Transitioning to serve people and government around the world as a basic necessary perceptions have to be built before. For easier for running all policies moving forward to SDGs as fast as possible👉,en
228,bree_khan,2021-03-03 01:54:27 India Standard Time,0.0,0.0,0.0,@Asad_Umar till date  no update on Ami ‘s Covid vaccine ! The auto response is only stating we will let you know !!! It’s been over 2 weeks ! @fslsltn #COVID19Vaccination all talk no execution !!,en
229,rymndb,2021-03-03 01:53:09 India Standard Time,0.0,0.0,5.0,Philippines is waiting for the next batch of #donated Covid vaccines 💉 #gustokongmaluha 😭,en
230,drm_ashraf,2021-03-03 01:25:07 India Standard Time,0.0,0.0,16.0,After a very long couple of weeks our grandmother is now home from Hulhumale’ Covid Facility.  Thank you to everyone who helped to take care of her &amp; my mother there.,en
231,ashishmerc,2021-03-03 00:59:09 India Standard Time,0.0,1.0,1.0,Excellent service by the BKC Covid hospital thank you 🙏🏻,en
232,pherwani,2021-03-03 00:55:10 India Standard Time,0.0,0.0,0.0,@ShashiTharoor Mr. Tharoor I am quite Apolitical but seeing a post like this from someone like you? Past 6 Q are almost all Covid impacted!,en
233,bnerdy13,2021-03-03 00:45:23 India Standard Time,1.0,1.0,2.0,"In this Covid era, I guess I’m gonna need one. Dildo ain’t doing shit to me",en
234,rubenmasc,2021-03-03 00:41:30 India Standard Time,0.0,0.0,5.0,"The Covid Vaccination Drive in Mumbai has degenerated into total chaos.  All 3 Govts- Centre,State and BMC need to get their act together  #CoWIN 4/4",en
236,debanilp,2021-03-06 05:16:04 India Standard Time,1.0,0.0,1.0,"2/2 They really need to check their behaviour if they treat passengers like this for doing the right thing in a city witnessing a surge in Covid numbers.@CMOMaharashtra @CSMIA_Official   Yours sincerely,  A potential COVID victim (thanks to your negligence)",en
237,tameration,2021-03-06 04:09:37 India Standard Time,0.0,0.0,1.0,"@_Nermz_ Yes, cause there is no other option, and their chances if they got hit with COVID is way lesser than younger ages, in addition no harm comes from taking the Vaccine and it was proven by experience in lots of countries.",en
238,ahamadnooh,2021-03-06 04:02:48 India Standard Time,0.0,0.0,2.0,"@air_intel I’ve taken hundreds of pics, which I intend to post the whole time I wait for my Covid test. This is going to be one long night",en
240,prerna_korla,2021-03-06 03:27:40 India Standard Time,1.0,0.0,0.0,"For all the vaccines we're gifting to other nations, I doubt our turn for the #covid #vaccine will come by even in 2021.The hardworking,taxpaying,honest citizens, us!The future of the nation, young economy engines,the blah blah blah! The effin' stress will give me comorbidities.",en
241,mehulshahca,2021-03-06 03:19:47 India Standard Time,0.0,0.0,47.0,2020 - When the eldest member of family is contracted with #COVID and Doctor grandson has to enter ICU without Hazmat suit and mask because familiarity seems better medicine than anything else  2021 - Feeling of oneness and vivid vision for tomorrow with 4 #COVIDWarriors in house  https://t.co/RmRXsCsdko,en
242,creamsureboi,2021-03-06 03:15:31 India Standard Time,1.0,0.0,0.0,Be turning up inside Covid sho gbo,en
243,akadhikary,2021-03-06 03:13:09 India Standard Time,1.0,0.0,1.0,"@akadhikary  Getting vac at Covid Jumbo facility, it is felt  Govt to initiate #covidvacatdoorstep for super semior citizen 80+,wheel chair bound,bed ridden,critically ill parkinson,alzeimer,cancer, dailysis etc patients at home @PMOIndia @OfficeofUT @MamataOfficial @TOIIndiaNews",en
247,dandegennftman,2021-03-06 02:16:39 India Standard Time,0.0,0.0,0.0,"@onevoice_1 @RBReich The last one that was pushed through.  Total.was.900 billion.  700 billion went overseas and full of payments and laws that have Nothing to do with Covid, US taxpayers. Millions for ""gender studies"" in the Middle East, 120 mil to Cambodia. Felony to download pirate music.. Insane",en
249,_kannan,2021-03-06 02:08:23 India Standard Time,0.0,0.0,1.0,A month to go for elections and once again I'm shortlisted for election duty 😀.  Seems like those who are nominated for election duties don't have any preference for Covid vaccinations here unlike in Kerala .,en
252,imsohaibirfan,2021-03-06 01:42:35 India Standard Time,0.0,0.0,2.0,"We got to be super careful still .... pls everyone make sure to wear mask and avoid public gatherings , PDM has taken big step to prevent spread of Covid &amp; have decided not to come in NA session #Loosers",en
253,moony3385,2021-03-06 01:35:35 India Standard Time,0.0,0.0,2.0,POST COVID VACCINE 💉  https://t.co/t3NJxjIO0T,en
256,gauravs27087742,2021-03-08 02:18:18 India Standard Time,0.0,0.0,1.0,@AmitShah ### Resign behind Covid-19 distribution ### If everything is going through Work from home or Digital platform why Election campaign is going door to door ### No rules &amp; regulations for Political criminals ###,en
259,shubham_neuro,2021-03-08 01:08:05 India Standard Time,0.0,2.0,3.0,An important preprint of a meta-analysis enlisting over 50 long-term effects of COVID-19!!  #COVID19 #LongCovid #AcademicChatter #phdchat,en
260,kkpereraonline,2021-03-08 01:01:10 India Standard Time,1.0,0.0,0.0,"How to order !  Dear customers , Online services start &amp; Covid-19 virus situation temporary customers visiting services closed @ Head Office &amp; Special request for any customer can visit before verifying our director or customer service unit .",en
261,shrivats_sharma,2021-03-08 00:49:03 India Standard Time,0.0,0.0,0.0,Can you help her out 🙏🏻 @TelanganaCMO @JioCare @airtelindia @VodafoneGroup #onlineclass #covid,en
262,saurabhshanker7,2021-03-07 23:11:48 India Standard Time,0.0,0.0,1.0,After Covid affect first evening at JSCA Ranchi.  https://t.co/V3V7yXpRtF,en
263,jouds2014,2021-03-07 23:08:01 India Standard Time,0.0,0.0,0.0,COVID-19 Vaccination is Done 💉🦠,en
264,ubeyda,2021-03-07 23:07:19 India Standard Time,3.0,11.0,59.0,"gong xi fa cai!  Happy new year, y'all! Just heard a few bangs nearby. Still celebrating? Geez, did'nt know  Chinese New Year got pushed back because of covid-19.     :)",en
265,manish85574277,2021-03-07 22:57:30 India Standard Time,0.0,0.0,0.0,"@Congress_Army Started from Petrol price you ended on Trump..good try..when you can't argue on facts, just deviate the discussion.. Trump came on 24 Feb &amp; lockdown was started on 25 March- after one month of Trump visit..when Trump came to India, covid wasn't a pandemic..So, pls b sensible",en
266,vrmahajan,2021-03-07 22:55:40 India Standard Time,0.0,0.0,0.0,"Dear @DHFWKA &amp; @CMofKarnataka, we share border with 3 States in this list.  Take a right step in right time to save the state from another complete #lockdown. @mla_sudhakar  #COVID19 #KarnatakaFightsCorona #coronavirus #COVID #Lockdown4 #LockdownNao #lockdown2021",en
267,seshak,2021-03-07 22:38:18 India Standard Time,0.0,0.0,0.0,"Times of India: Covid-19 vaccine rollout by India has 'rescued the world' from pandemic, says top US scientist.  https://t.co/1VhhDcdjSR?  via @GoogleNews",en
268,allsocialmedia9,2021-03-07 22:31:38 India Standard Time,0.0,0.0,1.0,Covid-19 Precaution is Better Than Cure  #COVID19  Use #FaceMask #Sanitizer #SocialDistance     #India #भारत #World #जग  #AllSocialMediaWorld #Magazine #WorldMagazine #News  #Twitter  https://t.co/2Albm9fHeb,en
269,munza14,2021-03-07 22:17:46 India Standard Time,17.0,17.0,88.0,"There is no COVID in Sri Lanka. More than 500 people have not died in Sri Lanka and more than 85,000 people have not been infected with COVID in Sri Lanka.  Its all hunky dory in Colombo and at the Ramada.  #LKA #SriLanka #COVID19SL #COVID19LK  https://t.co/qaFiUTdrcn",en
271,cscchelannur,2021-03-07 22:07:28 India Standard Time,0.0,0.0,2.0,"My heartfelt thanks to CSc E-governance Service India Limited for selecting me as covid warrior and ICMR for their support in combating the Covid 19 epidemic,and to the unexpected support of Gov.Medical College,Kozhikode Microbiology Department,Doctors &amp;Scientists, and colleague.  https://t.co/zUDTyttO6Y",en
272,mayurnaldo,2021-03-07 22:04:53 India Standard Time,0.0,0.0,3.0,What a bad time to be tested positive for Covid 🤡🤡🤡🤡,en
273,apareesh,2021-03-07 22:02:42 India Standard Time,0.0,0.0,6.0,"My heartfelt thanks to CSc E-governance Service India Limited for selecting me as covid warrior and ICMR for their support in combating the Covid 19 epidemic,and to the unexpected support of Gov.Medical College,Kozhikode Microbiology Department,Doctors &amp; Scientists, and colleague  https://t.co/TIEalyNMo8",en
275,sudharsansubash,2021-03-07 21:49:03 India Standard Time,0.0,1.0,1.0,1 year of Covid;  A Year Since Its First Case #COVID19India #COVID19 #India #TamilNadu #Chennai #Subash  https://t.co/VmYyLRStPh,en
