,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet
113,1.37589e+18,1.37589e+18,2021-03-28 00:50:52 India Standard Time,28-03-21,00:50:52,530,1.36619e+18,ashubagri14,Ashu Bagri in to the stock and share job in India,,First Position in People Category of Hastag of Technical Analyst.#Nifty #stocks #TechnicalAnalyst #Mumbai 🇮🇳 #Opinion #writing  #research #stocks #cryptocurrency #Markets #fintech #startups #StockMarket  #investments  #Technology #Management #quotes #COVID19 #lockdown  https://t.co/mHjULhddsn,en,[],[],['https://pbs.twimg.com/media/ExglMLXUYAIClky.jpg'],1,1,1,"['nifty', 'stocks', 'technicalanalyst', 'mumbai', 'opinion', 'writing', 'research', 'stocks', 'cryptocurrency', 'markets', 'fintech', 'startups', 'stockmarket', 'investments', 'technology', 'management', 'quotes', 'covid19', 'lockdown']",[],https://twitter.com/AshuBagri14/status/1375890581449138176,False
114,1.37589e+18,1.37589e+18,2021-03-28 00:39:27 India Standard Time,28-03-21,00:39:27,530,1.26736e+18,ssforgdel,Sawaab Samaj Foundation,,अगर आपको लगता है कि कॉरोना से बचना है जरूरी तो मास्क है जरूरी मास्क पहनें और कॉरोना को फैलने से और फैलाने से बचें| #covid19 #coronavirus #covid_19,hi,[],[],[],0,0,0,"['covid19', 'coronavirus', 'covid_19']",[],https://twitter.com/ssforgdel/status/1375887711504986113,False
115,1.37589e+18,1.37589e+18,2021-03-28 00:32:31 India Standard Time,28-03-21,00:32:31,530,181491054.0,sirajnoorani,Siraj Noorani,,"#UttarPradesh reports 1,061 new #COVID19 cases, four fatalities. Infection tally rises to 6,12,351, death toll 8,783. Number of active cases in the state stands at 6,615.",en,[],[],[],0,0,0,"['uttarpradesh', 'covid19']",[],https://twitter.com/sirajnoorani/status/1375885964359262208,False
116,1.37588e+18,1.37588e+18,2021-03-28 00:27:21 India Standard Time,28-03-21,00:27:21,530,3073369844.0,veerbahaduradv,Veer Bahadur Singh / वीर बहादुर सिंह 🇮🇳,,वैश्विक महामारी #COVID19 और #lockdown2020 लंबे समय तक याद रहेगा। यह भी याद रहेगा कि विपरीत परिस्थितियों के बावजूद जब सभी अपनी और परिवारजनों की सुरक्षा के प्रति चिंतित थे। आप एक योद्धा की भांति जुटे रहे और #ताजनगरी के लिए सर्वश्रेष्ठ दिया। Salute Hon'ble @IpsBablooKumar 🇮🇳 ji 🙏💐,hi,"[{'screen_name': 'ipsbablookumar', 'name': 'babloo kumar', 'id': '814560227907366912'}]",[],[],0,0,0,"['covid19', 'lockdown2020', 'ताजनगरी']",[],https://twitter.com/veerbahaduradv/status/1375884665781776387,False
117,1.37588e+18,1.37588e+18,2021-03-28 00:20:41 India Standard Time,28-03-21,00:20:41,530,1.37427e+18,afreenk25065808,AFREEN CREATION,,#Kolkata #COVID19 #2YearsWithPersona #UnforgettableSushant #BahrainGP #HoliWithSidharthShukla #balloonstarNtr #khidderporekolkata #mominporekolkata #Crypto Have you seen this person?  If you have any information Please contact me 1:-9874010927 2:-9123377488 3:-7044450408  https://t.co/SNOGmq3S7t,en,[],[],[],0,5,3,"['kolkata', 'covid19', '2yearswithpersona', 'unforgettablesushant', 'bahraingp', 'holiwithsidharthshukla', 'balloonstarntr', 'khidderporekolkata', 'mominporekolkata', 'crypto']",[],https://twitter.com/AfreenK25065808/status/1375882985312935937,False
118,1.37588e+18,1.37588e+18,2021-03-28 00:12:41 India Standard Time,28-03-21,00:12:41,530,1.17333e+18,advocatearunmi3,"Arun Mishra, Advocate",,*अजीब सा डर का माहौल है दुनियाँ में*....  *अमीर को कोरोना का डर है*............ *और गरीब को लॉकडाउन का* !!  😷😪🤔  #COVID19,hi,[],[],[],0,0,2,['covid19'],[],https://twitter.com/AdvocateArunMi3/status/1375880972453875713,False
119,1.37588e+18,1.37588e+18,2021-03-28 00:00:08 India Standard Time,28-03-21,00:00:08,530,3579314131.0,raojsinghtoi,Rao Jaswant Singh,,More crowd than #COVID19 #vaccination centers. #SaturdayVibes #night #liquor #gurgaon #excise  #Revenue #MaskIndia #Corona  https://t.co/ZJ89m6mMtE,en,[],[],['https://pbs.twimg.com/media/ExgZkSAW8A0h2Im.jpg'],1,1,3,"['covid19', 'vaccination', 'saturdayvibes', 'night', 'liquor', 'gurgaon', 'excise', 'revenue', 'maskindia', 'corona']",[],https://twitter.com/RaoJSinghTOI/status/1375877817099952132,False
120,1.37588e+18,1.37588e+18,2021-03-27 23:58:42 India Standard Time,27-03-21,23:58:42,530,1.06581e+18,polsek_badau,POLSEK BADAU,,"#infopolsekbadau @divisihumaspolri • • • • • • Suntikan Vaksinasi Tidak Batalkan Puasa  Menjelang bulan Ramadan, sebagian besar masyarakat Indonesia .. @Covid_19  Selengkapnya ;  https://t.co/GL0fcaiBFb  https://t.co/xCMAaN3ezn",in,"[{'screen_name': 'covid_19', 'name': '东亚病夫', 'id': '2681611980'}]",['https://m.facebook.com/story.php?story_fbid=505275590497846&id=100030462285603'],['https://pbs.twimg.com/media/ExgZP07VgAEm53s.jpg'],0,0,1,['infopolsekbadau'],[],https://twitter.com/polsek_badau/status/1375877456763056130,False
121,1.37588e+18,1.37588e+18,2021-03-27 23:50:12 India Standard Time,27-03-21,23:50:12,530,2553733880.0,rokibuzzaman2,Rokibuz Zaman,,Assam in the last 24 hours reported 46 new Covid-19 cases - highest number of positive cases detected in the last five days  #AssamAssemblyPolls #COVID19,en,[],[],[],1,2,13,"['assamassemblypolls', 'covid19']",[],https://twitter.com/ROKIBUZZAMAN2/status/1375875316128702468,False
122,1.37587e+18,1.37587e+18,2021-03-27 23:47:10 India Standard Time,27-03-21,23:47:10,530,1471981956.0,drnoorazmi,Dr. Noor Azmi Ghazali🇲🇾,,Khamis 25/3/2021 8.30 am  Tok Mi Menghadiri Mesyuarat Jawatankuasa Eksekutif Pengurusan COVID-19 KKM yang dipengerusikan oleh YBMK - Secara Maya.  https://t.co/ZRgMiDQhkT,in,[],[],['https://pbs.twimg.com/media/ExgWnaYUcAMjyJg.jpg'],1,0,4,[],[],https://twitter.com/DrNoorAzmi/status/1375874554564911113,False
123,1.37587e+18,1.37587e+18,2021-03-27 23:46:04 India Standard Time,27-03-21,23:46:04,530,101430084.0,drvikaspadha,THE BONE DOCTOR OF J&K Dr Vikas Padha🇮🇳,,Same with me . I operated upon daignosed Covid positive patients  too . Mask is the real protection against #COVID19 infection and wearing MASK PROPERLY is the key 👇 #MaskUpIndia 🇮🇳,en,[],[],[],0,1,7,"['covid19', 'maskupindia']",[],https://twitter.com/DrVikasPadha/status/1375874273869361155,False
124,1.37587e+18,1.37587e+18,2021-03-27 23:45:06 India Standard Time,27-03-21,23:45:06,530,1.33112e+18,sanjayjena17021,SanjayJena@Parala,,"It is a tradition of sort for it to rain on  days precceding to the dolo Purnima day in Paralakhemundi and this year too Indra  did not disappoint, sunshine following rain giving way to rainbow, filling up the colors otherwise we won't be able to play because of COVID-19 rules  https://t.co/yiHyIAHnKo",en,[],[],['https://pbs.twimg.com/media/ExgWImKU4AE5KCP.jpg'],0,0,0,[],[],https://twitter.com/SanjayJena17021/status/1375874031426052098,False
125,1.37587e+18,1.37587e+18,2021-03-27 23:44:00 India Standard Time,27-03-21,23:44:00,530,1471981956.0,drnoorazmi,Dr. Noor Azmi Ghazali🇲🇾,,"KKM Khamis 25/03/2021  9.00 pg - 10.00 pg  Mesyuarat Pasukan Petugas Khas Imunisasi COVID-19 atau COVID-19 Immunisation Taskforce (CITF) Bil. 16/2021.  Dipengerusikan Oleh YB Menteri Sains, Teknologi dan Inovasi (Menteri Penyelaras Program Imunisasi COVID-19 Kebangsaan)  https://t.co/UaL5aKqZoh",in,[],[],['https://pbs.twimg.com/media/ExgV451VoAAwWDM.jpg'],0,0,1,[],[],https://twitter.com/DrNoorAzmi/status/1375873755726163997,False
126,1.37587e+18,1.37587e+18,2021-03-27 23:43:54 India Standard Time,27-03-21,23:43:54,530,34146720.0,abdallah_ramahi,Abdallah,,"Great idea Steak house, one free Dynamite shrimp for every table that has at least one vaccinated person! Together against COVID 19, way to go Steak House",en,[],[],[],0,0,0,[],[],https://twitter.com/Abdallah_Ramahi/status/1375873728916172800,False
127,1.37587e+18,1.37587e+18,2021-03-27 23:38:53 India Standard Time,27-03-21,23:38:53,530,37338552.0,jasghar,Dr. Rana Jawad Asghar,,"#Covid_19 #variants could soon dominate in #Britishcoulmbia experts warn The #P1 variant which has ravaged #Brazil, for example, is said to be three times more contagious than the original strain, and there have been documented cases of #reinfection.   https://t.co/bVAo8jWpQt",en,[],['https://www.cbc.ca/news/canada/british-columbia/covid-19-variants-could-soon-dominate-in-bc-1.5962401'],[],1,5,16,"['covid_19', 'variants', 'britishcoulmbia', 'p1', 'brazil', 'reinfection']",[],https://twitter.com/jasghar/status/1375872468414500870,False
128,1.37587e+18,1.37587e+18,2021-03-27 23:38:48 India Standard Time,27-03-21,23:38:48,530,9.80263e+17,asma48035926,🍃,,#EarthHour @Covid19 @FCHS_UAE @WHO @mohapuae FC1400086 STUDENT UNDER training 😷,en,"[{'screen_name': 'covid19', 'name': 'corona', 'id': '158904899'}, {'screen_name': 'fchs_uae', 'name': 'fatima college hs', 'id': '484528632'}, {'screen_name': 'who', 'name': 'world health organization (who)', 'id': '14499829'}, {'screen_name': 'mohapuae', 'name': 'وزارة الصحة ووقاية المجتمع - mohap uae', 'id': '131118286'}]",[],[],0,0,0,['earthhour'],[],https://twitter.com/Asma48035926/status/1375872448822980608,False
129,1.37587e+18,1.37587e+18,2021-03-27 23:37:41 India Standard Time,27-03-21,23:37:41,530,181491054.0,sirajnoorani,Siraj Noorani,,"#Telangana government has made wearing mask compulsory and imposed restrictions on public gatherings, congregations, rallies and processions during the upcoming religious events in the wake of increasing #COVID19 cases in the state.",en,[],[],[],0,1,0,"['telangana', 'covid19']",[],https://twitter.com/sirajnoorani/status/1375872166684594177,False
130,1.37587e+18,1.37587e+18,2021-03-27 23:34:21 India Standard Time,27-03-21,23:34:21,530,2989949412.0,chishtysahab1,M. Awais Chishty,,"I want to ignore you, like Pakistani are ignoring 3rd wave of #coronavirus . #NCOC #Covid_19",en,[],[],[],0,0,0,"['coronavirus', 'ncoc', 'covid_19']",[],https://twitter.com/ChishtySahab1/status/1375871326884409345,False
131,1.37587e+18,1.37587e+18,2021-03-27 23:33:48 India Standard Time,27-03-21,23:33:48,530,2283763021.0,maxamedaadan7,Maxamed Xuseen Aadan,"{'type': 'Point', 'coordinates': [9.74604072, 48.8232966]}","Covid 19 Immunizations  27/3/2021 @ Dhahar, Sanaag  https://t.co/5Yl0wOUDM5",en,[],['https://www.instagram.com/p/CM7nooSMXLV/?igshid=1ttuxgi6jlo31'],[],0,0,0,[],[],https://twitter.com/maxamedaadan7/status/1375871187855679511,False
132,1.37587e+18,1.37587e+18,2021-03-27 23:32:04 India Standard Time,27-03-21,23:32:04,530,181491054.0,sirajnoorani,Siraj Noorani,,"A day after #BJP MLA Atanasio Monserrate tested positive for #Covid19, the #Goa legislature department has directed all its MLAs to make themselves available for swab testing at local government hospitals.  https://t.co/PvXA9xFH8K",en,[],[],['https://pbs.twimg.com/media/Exfqj_1UUAYjcxJ.jpg'],1,0,2,"['bjp', 'covid19', 'goa']",[],https://twitter.com/sirajnoorani/status/1375870752872747008,False
133,1.37587e+18,1.37587e+18,2021-03-27 23:30:24 India Standard Time,27-03-21,23:30:24,530,181491054.0,sirajnoorani,Siraj Noorani,,"#JammuandKashmir has been witnessing a strong resurgence of new infections of #Covid19. 271 fresh cases taking while one patient succumbed to the virus, pushing the toll to 1,985.  J&amp;K's tally has climbed to 129,684, out of which 125,886 have recovered.  https://t.co/3KjevDMDOY",en,[],[],['https://pbs.twimg.com/media/Exf1sBCU4AUjOa9.png'],0,0,0,"['jammuandkashmir', 'covid19']",[],https://twitter.com/sirajnoorani/status/1375870334625144834,False
134,1.37587e+18,1.37587e+18,2021-03-27 23:28:59 India Standard Time,27-03-21,23:28:59,530,181491054.0,sirajnoorani,Siraj Noorani,,"#Maharashtra added another 35,726 new #COVID19 cases -down from the highest ever tally of 36,902 recorded on Mar 26, taking the overall caseload to 26,73,461, the highest in the country.  The state also recorded 166 new deaths, pushing up the total number of fatalities to 54,073.",en,[],[],[],0,0,0,"['maharashtra', 'covid19']",[],https://twitter.com/sirajnoorani/status/1375869975416635396,False
135,1.37587e+18,1.37587e+18,2021-03-27 23:26:56 India Standard Time,27-03-21,23:26:56,530,181491054.0,sirajnoorani,Siraj Noorani,,As many as 55 #Police #personnel in #Nashik city have been infected with #COVID19,en,[],[],[],0,1,0,"['police', 'personnel', 'nashik', 'covid19']",[],https://twitter.com/sirajnoorani/status/1375869460125347842,False
136,1.37587e+18,1.37587e+18,2021-03-27 23:26:45 India Standard Time,27-03-21,23:26:45,530,181491054.0,sirajnoorani,Siraj Noorani,,The #Nashik Municipal Corporation Commissioner #KailasJadhav has said that the corporation would set up 1000 #beds in the city for the #COVID19  patients,en,[],[],[],0,2,1,"['nashik', 'kailasjadhav', 'beds', 'covid19']",[],https://twitter.com/sirajnoorani/status/1375869416169082881,False
137,1.37587e+18,1.37587e+18,2021-03-27 23:25:01 India Standard Time,27-03-21,23:25:01,530,181491054.0,sirajnoorani,Siraj Noorani,,#MaharashtraPoliceAcademy director Aswati Dorje said that the institute will take #Action against #cadets responsible for #violating the #COVID19 safety #protocols,en,[],[],[],0,0,0,"['maharashtrapoliceacademy', 'action', 'cadets', 'violating', 'covid19', 'protocols']",[],https://twitter.com/sirajnoorani/status/1375868979298795521,False
138,1.37587e+18,1.37587e+18,2021-03-27 23:24:41 India Standard Time,27-03-21,23:24:41,530,181491054.0,sirajnoorani,Siraj Noorani,,"Both #Malegaon Municipal Corporation (MMC) and Indian Medical Association (#IMA), Malegaon have described the #COVID19 #situation in the textile town as #critical.",en,[],[],[],0,0,0,"['malegaon', 'ima', 'covid19', 'situation', 'critical']",[],https://twitter.com/sirajnoorani/status/1375868895995645956,False
139,1.37587e+18,1.37587e+18,2021-03-27 23:24:30 India Standard Time,27-03-21,23:24:30,530,181491054.0,sirajnoorani,Siraj Noorani,,#latur has joined the list of districts from #marathwada which have stepped up #restrictions to contain the spread of #COVID19,en,[],[],[],0,0,0,"['latur', 'marathwada', 'restrictions', 'covid19']",[],https://twitter.com/sirajnoorani/status/1375868849782808579,False
140,1.37587e+18,1.37587e+18,2021-03-27 23:23:38 India Standard Time,27-03-21,23:23:38,530,181491054.0,sirajnoorani,Siraj Noorani,,"#Odisha reported 210 new #COVID19 cases, 73 recoveries and 1 death on March 26.   Total cases: 3,39,904 Total recoveries: 3,36,482 Active cases: 1,449 Total deaths: 1,920",en,[],[],[],0,1,0,"['odisha', 'covid19']",[],https://twitter.com/sirajnoorani/status/1375868629250568192,False
141,1.37587e+18,1.37587e+18,2021-03-27 23:22:17 India Standard Time,27-03-21,23:22:17,530,181491054.0,sirajnoorani,Siraj Noorani,,"#AndhraPradesh reports 947 new #COVID19 cases, taking the total number of cases to 8,97,810.  https://t.co/veaKP7ruNH",en,[],[],['https://pbs.twimg.com/media/ExexNd3VoAcOWXQ.png'],0,0,0,"['andhrapradesh', 'covid19']",[],https://twitter.com/sirajnoorani/status/1375868290581504000,False
142,1.37587e+18,1.37587e+18,2021-03-27 23:21:34 India Standard Time,27-03-21,23:21:34,530,181491054.0,sirajnoorani,Siraj Noorani,,"Maharashtra: #Nagpur district reported 3688 new #COVID19 cases, 3227 recoveries, and 54 deaths in the last 24 hours, as per Civil Surgeon.   Total cases: 2,14,850 Total recoveries: 1,72,634 Active cases: 37,343 Death toll: 4873",en,[],[],[],0,0,0,"['nagpur', 'covid19']",[],https://twitter.com/sirajnoorani/status/1375868109412651008,False
143,1.37587e+18,1.37587e+18,2021-03-27 23:21:18 India Standard Time,27-03-21,23:21:18,530,181491054.0,sirajnoorani,Siraj Noorani,,"#Delhi reports 1558 new #COVID19 cases, 974 recoveries and 10 deaths.  Total cases: 6,55,834 Total recoveries: 6,38,212 Total deaths: 10,997 Active cases: 6,625  https://t.co/dkLp5PBu5n",en,[],[],['https://pbs.twimg.com/media/ExfHYnNUcAUughH.png'],0,0,0,"['delhi', 'covid19']",[],https://twitter.com/sirajnoorani/status/1375868041280425986,False
144,1.37587e+18,1.37587e+18,2021-03-27 23:21:00 India Standard Time,27-03-21,23:21:00,530,181491054.0,sirajnoorani,Siraj Noorani,,"#Karnataka reports 2886 new #COVID19 cases, 1179 discharges and 08 deaths today.  Total cases 9,83,930 Total recoveries 9,50,167 Death toll 12,492  Active cases 21,252  https://t.co/BJ1ZjdL0eD",en,[],[],"['https://pbs.twimg.com/media/ExfLL3NVIAAXhFx.jpg', 'https://pbs.twimg.com/media/ExfLL27VgAUz8st.jpg']",0,0,0,"['karnataka', 'covid19']",[],https://twitter.com/sirajnoorani/status/1375867967032848388,False
145,1.37587e+18,1.37587e+18,2021-03-27 23:20:46 India Standard Time,27-03-21,23:20:46,530,181491054.0,sirajnoorani,Siraj Noorani,,"257 new #COVID19 cases have been reported in #Uttarakhand today, taking the total number of cases to 99,515.  https://t.co/sXzoHxQvXI",en,[],[],['https://pbs.twimg.com/media/ExfPG9hVEAIoet1.jpg'],0,0,0,"['covid19', 'uttarakhand']",[],https://twitter.com/sirajnoorani/status/1375867908019023874,False
146,1.37587e+18,1.37587e+18,2021-03-27 23:20:25 India Standard Time,27-03-21,23:20:25,530,181491054.0,sirajnoorani,Siraj Noorani,,"2055 new #COVID19 cases have been reported in #Kerala today. Number of active cases now at 24,231; so far 10,86,669 patients have recovered.  https://t.co/V6TdrWfu6c",en,[],[],['https://pbs.twimg.com/media/ExfRJ-4VIAUAZaW.jpg'],0,0,0,"['covid19', 'kerala']",[],https://twitter.com/sirajnoorani/status/1375867820907503616,False
147,1.37587e+18,1.37587e+18,2021-03-27 23:20:05 India Standard Time,27-03-21,23:20:05,530,181491054.0,sirajnoorani,Siraj Noorani,,"#TamilNadu reports 1,971 new #COVID19 cases, 1,131 discharges and 9 deaths.   Total cases: 8,75,190 Total dishcarges: 8,51,222 Death toll: 12,650 Active cases: 11,318  https://t.co/AbBFha9hPY",en,[],[],"['https://pbs.twimg.com/media/ExfRWu2VcAAcmV7.png', 'https://pbs.twimg.com/media/ExfRm3tVEAM3cLW.png']",0,0,0,"['tamilnadu', 'covid19']",[],https://twitter.com/sirajnoorani/status/1375867738783027200,False
148,1.37587e+18,1.37587e+18,2021-03-27 23:19:19 India Standard Time,27-03-21,23:19:19,530,181491054.0,sirajnoorani,Siraj Noorani,,"#Punjab reports 2,820 fresh COVID-19 cases, 2,141 discharges, and 46 deaths  Total cases: 2,28,864 Total cured cases: 1,98,972 Active cases: 23,271 Death toll: 6,621  https://t.co/PiT2HXQ1O2",en,[],[],"['https://pbs.twimg.com/media/ExfsyqGUUAM99bC.jpg', 'https://pbs.twimg.com/media/Exfs0kWUcAA1wiw.jpg', 'https://pbs.twimg.com/media/Exfs0koUUAosXUk.jpg']",1,0,0,['punjab'],[],https://twitter.com/sirajnoorani/status/1375867543362043905,False
149,1.37587e+18,1.37587e+18,2021-03-27 23:18:49 India Standard Time,27-03-21,23:18:49,530,181491054.0,sirajnoorani,Siraj Noorani,,"#Mumbai reports 6123 new #COVID19 cases, taking the total number of cases to 3,91,751  https://t.co/SsqwicXAR3",en,[],[],['https://pbs.twimg.com/media/Exfv4zcU4AQXY-O.jpg'],0,0,0,"['mumbai', 'covid19']",[],https://twitter.com/sirajnoorani/status/1375867418967334912,False
150,1.37587e+18,1.37587e+18,2021-03-27 23:18:31 India Standard Time,27-03-21,23:18:31,530,181491054.0,sirajnoorani,Siraj Noorani,,"#Haryana reports 1,383 new #COVID19 cases, 761 recoveries and 7 deaths today.   Total cases 2,86,327 Total recoveries 2,74,785 Death toll 3,132  Active cases 8,410  https://t.co/U31PJOedJl",en,[],[],['https://pbs.twimg.com/media/Exf0B19VgAUfJOA.jpg'],0,0,0,"['haryana', 'covid19']",[],https://twitter.com/sirajnoorani/status/1375867341829906433,False
151,1.37587e+18,1.37587e+18,2021-03-27 23:18:15 India Standard Time,27-03-21,23:18:15,530,181491054.0,sirajnoorani,Siraj Noorani,,"#MadhyaPradesh reports 2,142 new COVID19 cases, 1,175 recoveries and 10 deaths in the last 24 hours  Total cases 2,86,407 Total recoveries 2,69,465 Death toll 3,947  Active cases 12,995  https://t.co/Xe3Hz6YXwT",en,[],[],"['https://pbs.twimg.com/media/Exf14k5UUAAEA20.jpg', 'https://pbs.twimg.com/media/Exf15vxVgAEm2-K.jpg']",0,0,1,['madhyapradesh'],[],https://twitter.com/sirajnoorani/status/1375867274653933570,False
152,1.37587e+18,1.37587e+18,2021-03-27 23:17:23 India Standard Time,27-03-21,23:17:23,530,181491054.0,sirajnoorani,Siraj Noorani,,"#MadhyaPradesh: #Bhopal district administration declares 20 areas and houses as containment zones, residents of these areas to remain in home quarantine.   #COVID19",en,[],[],[],0,0,0,"['madhyapradesh', 'bhopal', 'covid19']",[],https://twitter.com/sirajnoorani/status/1375867058005504001,False
153,1.37586e+18,1.37586e+18,2021-03-27 23:02:37 India Standard Time,27-03-21,23:02:37,530,2283763021.0,maxamedaadan7,Maxamed Xuseen Aadan,"{'type': 'Point', 'coordinates': [9.74604072, 48.8232966]}","Covid 19 Immunizations  27/3/2021 @ Dhahar, Sanaag  https://t.co/EwSXGvB17y",en,[],['https://www.instagram.com/p/CM7kEWWs0dn/?igshid=14xiwe7yadgkx'],[],0,0,0,[],[],https://twitter.com/maxamedaadan7/status/1375863339935485954,False
154,1.37586e+18,1.37586e+18,2021-03-27 23:01:18 India Standard Time,27-03-21,23:01:18,530,9.80263e+17,asma48035926,🍃,,#Sam Berns @Covid19  https://t.co/Jc5NcGHBTl,en,"[{'screen_name': 'covid19', 'name': 'corona', 'id': '158904899'}]",[],[],0,0,0,['sam'],[],https://twitter.com/Asma48035926/status/1375863009151700998,False
155,1.37586e+18,1.37586e+18,2021-03-27 22:57:42 India Standard Time,27-03-21,22:57:42,530,4496199313.0,drkulkarniaj,Abhishek Kulkarni,,"@YogirajDabhadkr Sir, kindly ensure closure of all unauthorised carts selling food in Lokhandwala, Oshiwara and Versova. They are prominent spreading points for the covid 19 virus",en,[],[],[],0,0,0,[],[],https://twitter.com/drkulkarniaj/status/1375862102825439232,False
156,1.38e+18,1.38e+18,2021-03-30 05:14:05 India Standard Time,30-03-21,05:14:05,530,8.37e+17,sipgrab,SipGrab,"{'type': 'Point', 'coordinates': [19.00117717, 72.9097582]}",Not much love for COVID-19 vaccine at Miami Open  https://t.co/qmwLfB6XFd #Sipgrab #UnitingPeopleWithThePossibilities,en,[],['http://dlvr.it/Rwd69V'],[],0,0,0,"['sipgrab', 'unitingpeoplewiththepossibilities']",[],https://twitter.com/sipgrab/status/1376681600927199234,False
157,1.38e+18,1.38e+18,2021-03-30 05:01:42 India Standard Time,30-03-21,05:01:42,530,159436699.0,pontianakterek,PONTIANAKTEREK,,Personil polresta melaksanakan piket jaga mako sekaligus berikan himbauan kepada pengunjung untuk patuhi prokes covid-19  https://t.co/lE9HMZa2KD,in,[],[],['https://pbs.twimg.com/media/Exrxx7HU8AAA-DA.jpg'],0,0,1,[],[],https://twitter.com/PONTIANAKTEREK/status/1376678481887555585,False
158,1.38e+18,1.38e+18,2021-03-30 04:58:05 India Standard Time,30-03-21,04:58:05,530,8.37e+17,sipgrab,SipGrab,"{'type': 'Point', 'coordinates': [19.00117717, 72.9097582]}","Britons worry less about COVID and Brexit, but new concerns grow, poll shows  https://t.co/e9UIIAbr5k #Sipgrab #UnitingPeopleWithThePossibilities",en,[],['http://dlvr.it/Rwd4m1'],[],0,0,0,"['sipgrab', 'unitingpeoplewiththepossibilities']",[],https://twitter.com/sipgrab/status/1376677573648740352,False
159,1.38e+18,1.38e+18,2021-03-30 04:49:59 India Standard Time,30-03-21,04:49:59,530,9.89e+17,neeraj19453318,Neeraj Singh,,@PawarSpeaks @narendramodi @PMOIndia Ye budhe chutiye ko reply ka time hai aapko @narendramodi @PMOIndia aur naujawan jo covid positive hai unko khadhdhe me daalo😬😬😬😬😬😬,hi,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'pmoindia', 'name': 'pmo india', 'id': '471741741'}]",[],[],0,0,0,[],[],https://twitter.com/Neeraj19453318/status/1376675533275025408,False
160,1.38e+18,1.38e+18,2021-03-30 04:34:43 India Standard Time,30-03-21,04:34:43,530,72888855.0,richardbarrow,Richard Barrow in Thailand,,"I just arrived at school and noticed that the air quality is well into the green zone in Samut Prakan. I had to dig out the green flag. We haven’t flown that at school for a long time. Hopefully the good air quality will last. No need for masks now. No, wait. We still have COVID.  https://t.co/MBpV53Wmbe",en,[],[],['https://pbs.twimg.com/media/ExrrmpfUYAMZIAu.jpg'],3,9,80,[],[],https://twitter.com/RichardBarrow/status/1376671691414233088,False
161,1.38e+18,1.38e+18,2021-03-30 03:57:40 India Standard Time,30-03-21,03:57:40,530,297908472.0,reexwaan,Rizwan Anwar,,Situations about #Covid19 Sop’s and Precautionary Measures are much better in Lahore now as compared to Previously.  Thanks You @commissionerlhr  for getting Covid Sop’s Implemented Strictly in Lahore. Much Appreciated and Best of Luck. @UsmanAKBuzdar @OfficialDPRPP @yrcpakistan,en,"[{'screen_name': 'commissionerlhr', 'name': 'commissioner lahore division', 'id': '1307942396865413120'}, {'screen_name': 'usmanakbuzdar', 'name': 'usman buzdar', 'id': '1030499496558514176'}, {'screen_name': 'officialdprpp', 'name': 'punjab police official', 'id': '782859326323101696'}, {'screen_name': 'yrcpakistan', 'name': 'youth revolution clan', 'id': '2424131239'}]",[],[],1,3,22,['covid19'],[],https://twitter.com/Reexwaan/status/1376662370609676288,False
162,1.38e+18,1.38e+18,2021-03-30 03:47:47 India Standard Time,30-03-21,03:47:47,530,9.89e+17,neeraj19453318,Neeraj Singh,,Is @CMOMaharashtra is waking I am suffering from cough and get positive results of covid but no government employees are taking my call,en,"[{'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}]",[],[],0,0,0,[],[],https://twitter.com/Neeraj19453318/status/1376659882477150210,False
163,1.38e+18,1.38e+18,2021-03-30 03:44:52 India Standard Time,30-03-21,03:44:52,530,154130700.0,kundan2707,Kundan Kumar,,04036 anvt-jbn holi spacial AB1 even in 2AC no handwash liquid available in any of toilet. railway should atleast take care of sanitization and all atleast in covid-19 scenario. @RailMinIndia  @PiyushGoyal  @spjdivn  @drm_kir  @_Aaj_Tak,en,"[{'screen_name': 'railminindia', 'name': 'ministry of railways', 'id': '2602959463'}, {'screen_name': 'piyushgoyal', 'name': 'piyush goyal', 'id': '1324334436'}, {'screen_name': 'spjdivn', 'name': 'drm samastipur', 'id': '3278299028'}, {'screen_name': 'drm_kir', 'name': 'drmkatihar', 'id': '3288644707'}, {'screen_name': '_aaj_tak', 'name': 'aajtak', 'id': '1193659743690059776'}]",[],[],1,0,1,[],[],https://twitter.com/kundan2707/status/1376659147249176576,False
