created_at,username,tweet,language,replies_count,retweets_count,likes_count
2021-05-30T09:11:47.000Z,RAKESH CHHALANI,"Replying to 
@krishnajaggarao
 
@MiliGho46530196
 and 
@ndtv",en,0,0,0
2021-05-29T09:13:52.000Z,Joydeep Phukan,"Had COVID? You’ll probably make antibodies for a lifetime https://nature.com/articles/d41586-021-01442-9… #COVID #COVID19Vaccination #antibodies 
@velumania
 
@FaheemYounus",en,0,0,2
2021-05-29T09:01:58.000Z,Shreyasi Ghosh,"As evident,commercialisation at its peak!Covid-19 unleashes the gruesome fact of how 'Indian middle class' is soon on the verge to shrink and perish leaving only two extreme polarised classes!Coming up soon with a write-up on this! 
#polscitwitter 
@OpenAcademics
 
@AcademicChatter",en,0,0,0
2021-05-29T06:02:39.000Z,Sikharendra Datta,#Bengal if you really wanted to know how much BJP cares for you - here’s the proof - Chief Secretary called back to Delhi when is one of the key persons handling #COVID management in the state! #shame #MamataBanerjee #absentPM #BjpDestroyedIndia,en,0,2,7
2021-05-29T05:13:54.000Z,Sourav_Raj_d ,"#Japanolympics 
The Japanese government on Friday extended the COVID-19 state of emergency to June 20 as Olympics loom.
#Japanolympics #worldnews #TimesofIndia #HindustanTimes #SportsNews #olympics2021 
#Theindianexpress #News18",en,0,1,2
2021-05-28T18:21:18.000Z,Rikdev Bhattacharjee,"Lets together fight against covid-19 battle
Great move 

@srijitspeaketh
 
@itsmeabir
 
@DebaDaOfficial
 
@Chandrimaaitc",en,0,0,2
2021-05-28T16:08:29.000Z,Soumyajit Majumder,"West Bengal reports 12,193 new COVID-19 cases, 143 deaths; Steep fall over the last three days — on Wednesday it was 16,225 cases, on Thursday it was 13,046 cases. Tests have been around 60,000 samples.",en,2,3,34
2021-05-27T16:42:56.000Z,Dr Manoj Kumar K,"@wbdhfw
 
@aaikolairport
 
@ICMRDELHI

Kindly refer to ICMR Advisory for COVID-19 testing during the second wave of the pandemic dated 04/05/21. (copy attached) 
@MoCA_GoI
 
@RGIAHyd
 Why many states are still making RT PCR Mandatory for healthy and double dose vaccinated passengers??",en,0,0,0
2021-05-27T14:03:57.000Z,Surendra Bansal,"Rajdeep, are u a father of a Doctor, like me?  now shed your hatred, negativity. Be positive. Join war against corona. Stop Sonia bhakti.

What are the possible reasons behind Dr. KK Aggarwal succumbing to Covid-19 despite vaccination? https://indiatoday.in/coronavirus-outbreak/video/possible-reasons-dr-kk-aggarwal-covid-19-vaccination-1804157-2021-05-18?utm_source=twshare&utm_medium=socialicons&utm_campaign=shareurltracking… via 
@indiatoday",en,0,0,0
2021-05-27T11:24:09.000Z,Sourav_Raj_d ,"#BreakingNews - WB Covid Restriction Extended:
The decision to deal with #Corona.Restrictions will remain in place in the state until June 15. This was stated by Chief Minister #MamataBanerjee at a meeting on Thursday.
#MamataBanerjee #kolkata #COVIDEmergency2021",en,0,1,1
2021-05-27T06:26:13.000Z,ramen aditya,"IMA urged Prime Minister to take ""action under the sedition charges” against Ramdev over his statements questioning the efficacy of allopathy medicines & doctors and to stop the ""misinformation campaign on vaccination” against the coronavirus disease (Covid-19) by the yoga guru.",en,0,0,0
2021-05-26T17:41:46.000Z,ANIL  LALWANI,"@mkstalin
 : Don't You Know Laws Are On Hold For 18 Months . Fight Covid 19 First Enough Time Later .",en,0,0,0
2021-05-26T07:37:20.000Z,Arpita Chatterjee,"‘Health is the greatest gift, contentment the greatest wealth, faithfulness the best relationship.’ - Lord Buddha

During this tough time of Covid-19 & Cyclone Yass, May lord buddhe bless us with all his power and blessings 

Happy Buddha Purnima! ",en,0,3,31
2021-05-26T06:01:54.000Z,Subha Chatterjee,"The country reels under covid-19 pandemic, recession and record job loss. Migrant workers are back on the roads. Farmers,the Annadatas who feed the country are starving when foodgrains rot in the FCI godowns.
#Blackdayagainstgovt",en,0,0,0
2021-05-25T12:11:48.000Z,Kangaroo Kids Park Street," CYCLONE YAAS ALERT  

Here are some guidelines which might help you during this upcoming cyclone. Do not forget to take necessary precautions for
 Covid 19 as well. We have to fight everything together 
.
.
.
.
.
.
.
.
.
.
#staysafe #stayhome #YaasCyclone #CycloneAlert",en,0,0,2
2021-05-25T09:45:56.000Z,Srijeeb Goswami,"@narendramodi
 Request to our PM Mr Narendra Damodar Modi.Please Turn off  Covid 19 awareness  Dial Tune. It is very difficult to call in an emergency.Specialy Deu 'Yaash' cyclone.",en,0,0,0
2021-05-25T06:38:26.000Z,Ayusmita Chatterjee,"Delhi Hospital Records 15 Out Of 40 COVID-19 Infected Children Under The Age Of One During
 https://shethepeople.tv/?p=450036 via 
@shethepeople",en,0,3,2
2021-05-24T20:43:32.000Z,"Dr. A. K. Singh; MD, DM (Endo) ","I wrote recently about New-onset hyperglycaemia and Diabetes in Covid-19 recently in DRCP. 
@vijayviswanatha
 
@RajeevJayadevan
 
@snehamordani
 Here is the link https://pubmed.ncbi.nlm.nih.gov/32853686/",en,1,0,8
2021-05-24T14:02:52.000Z,HOPE INDIA,"Twitter 

As part of our #COVID relief initiative,  needy families received #ration packs from #HKF volunteers in #Chetla and #GDPark today 
This effort wouldn't be possible without our donors 
Click the link below to support us-

http://hkf.ind.in",en,0,0,0
2021-05-23T13:55:04.000Z,Veena,"Given the importance of following COVID Appropriate Behaviors (CAB) , webinar is scheduled on 24 May2021, 2.45pm to 4.45 pm.
https://unicef.zoom.us/j/97236465123  useful for community groups who are or have the potential to be  engaged in social mobilization on COVID-19 prevention.",en,0,0,1
2021-05-23T13:19:59.000Z,sanjoy chakraborty,"COVID-19 DISINFECT SERVICES. WE ARE NOT ONLY DOING SANITIZATION,  ALSO DISINFECT ALL THE PATHOGENS INCLUDING COVID-19 VIRUS. BOOK YOUR APPOINTMENT- 9007055151/9051212951. OUR SERVICES IS BEST IN TOWN. @ Kolkata",en,0,0,0
2021-05-23T08:04:10.000Z,Rtv Bangla Live,"PPE kit handed over to Rtv Bangla captain Soumen Saha on behalf of Bandhu Chal Welfare Association .
..
..
#ppekit #covid #covid_19 #corona #coronaindia 
#covidwarriors #media #mediaagency #news #newsupdates",en,0,0,3
2021-05-23T06:12:11.000Z,Pratim Ranjan Bose,"This is a fact. #Nurses suffered #covid-cut in salary in many private hospitals across the country. While hospitals blame it on loss of tertiary care patients, covid patients are paying thru their nose. Rs 3-4 lakh bill common even in small towns.",en,0,0,4
2021-05-23T05:48:11.000Z,Alay Dey Dey,"Replying to 
@DrRPNishank",en,0,0,0
2021-05-23T04:58:09.000Z,Bideep Banerjee,24x7 Hospital & Ambulance Numbers In Delhi For COVID-19 | Delhi NCR,en,0,0,0
2021-05-22T20:57:12.000Z,Saikat Das,"Replying to 
@acefitness",en,0,0,0
2021-05-22T19:50:51.000Z,Pratim Ranjan Bose,"Mobile was banned since first #covid wave in 2020, when State was facing criticism of suppressing covid deaths and patients took pix/video or wards piled up with dead bodies.",en,2,12,27
2021-05-22T19:13:48.000Z,sanjoy chakraborty,"COVID-19 DISINFECT SERVICES. WE ARE NOT DOING ONLY SANITIZATION,  ALSO DISINFECT ALL THE PATHOGENS INCLUDING COVID-19.  BOOK YOUR APPOINTMENT- 9007055151/9051212951. @ Kolkata https://instagram.com/p/CPL8KZCrKk6/?utm_medium=twitter…",en,0,0,0
2021-05-22T18:57:54.000Z,SAYAN KUNDU (WRITER),"Renowned actor Smt Sandhya Roy going home recoverd from Covid-19. Here seen with her doctor Dr Prasun Mitra just before discharge at Woodlands hospital, May 21, 2021.
#Sandhya_Roy",en,0,2,11
2021-05-22T07:17:13.000Z,Arpita Mukherjee,"Total cases of covid 19 ( active, confirm, recovered and death cases) in different States/UT's of India..( May 19th, 2021)
#CoronaUpdate 
#CoronaVirusUpdates 
#COVID19 
#CoronavirusIndia 
#COVID 
#coronavirus 
#Covid_19 
#CovidIndia 
#COVID19India",en,0,2,4
2021-05-22T04:41:03.000Z,ARIJIT MONDAL,"Let us unite to supply oxygen to Covid-19 patients and save their lives. Contribute to #OxygenForIndia initiative by Paytm Foundation. For every contribution made on the app, Paytm will contribute the exact same amount https://m.paytm.me/oxygen",en,0,1,1
2021-05-22T03:47:51.000Z,Bishal Kabra,"Sanitizers quality should check by the govt. Health department. Thereafter we can control over covid-19.

@PMOIndia
 

@WHO
 

@MoHFW_INDIA
 

@GeneralHospital",en,0,0,0
2021-05-22T00:28:12.000Z,Tirthadeep K,"Second wave of Covid-19 may hit India’s economy harder, say experts https://scroll.in/article/995336/second-wave-of-covid-19-may-hit-indias-economy-harder-say-experts… via 
@scroll_in",en,0,0,0
2021-05-21T06:38:38.000Z,Padmanabhan Jaikumar,"Covid-19: Railways delivers nearly 11,800 tonnes of medical oxygen across India
https://timesofindia.indiatimes.com/india/covid-19-railways-delivers-nearly-11800-tonnes-of-medical-oxygen-across-india/articleshow/82789482.cms… via NaMo App",en,0,0,0
2021-05-20T17:38:02.000Z,Shubhankar Saha,ICMR has approved the self-test rapid antigen Covid-19 testing kit 'Coviself' developed by Mylab Solutions. Using the kit people can collect their own nasal swab and check results within minutes. This will immensely help in early and quick detection.,en,0,0,1
2021-05-20T16:03:47.000Z,Arihant Jain ,"Thankz for your love and Support #WestBengal 


@CPIM_WESTBENGAL


@cpimspeak
 #RedVolunteers #helpforcovid #Warriors #Kolkata 
@jdhankhar1
 #India #Corona",en,0,0,0
2021-05-20T15:54:45.000Z,Shamit Das,"Me and my my wife have got our first jab of vaccine today in office. Thanks a lot #KPMG for this wonderful oppourtunity.

#kpmg #kpmgindia #leadership #covid #vaccinationdrive #togetheragainstcovid19 #HappyAtKPMG",en,0,0,0
2021-05-20T14:17:34.000Z,Sanjib Kumar Das,"COVID-19: India is nowhere near ‘herd immunity’ yet, says ICMR director https://gn24.ae/bb9d5abb97be000
#ICMR #CoronavirusPandemic #LargestVaccineDrive #IndiaCoronavirus ##StayStrongIndia",en,0,0,0
2021-05-19T09:34:48.000Z,Arpita Chatterjee,"Well again a good news for us... a new vaccine by Johnson & Johnson has announced that it is collaborating with Telangana-based Biological E to produce its 'Janssen COVID-19 vaccine' in India. 

#ANewHope #PositiveVibes #WeshallOvercome",en,2,7,113
2021-05-19T02:26:21.000Z,Pooja Mehta,"Former West Bengal Chief Minister Buddhadeb Bhattacharya tests positive for Covid-19, under home isolation. His wife, Mira Bhattacharya also tested positive for Covid-19 & has been admitted to a private hospital.",en,7,11,96
2021-05-18T22:36:02.000Z,Raju Prakash ( Rishu )," We Dispatch All Goods After Testing Also. 

Nasal Steamer (Vapourizer) @ Wholesale Rate at 200/- With Free Home Delivery To Safe Themselves From Covid 19,  2 nd.  & 3 rd. Stages & Asthama Desiese.
Call Or What's App = 09830654646/09830315080..",en,0,0,1
2021-05-18T19:20:18.000Z,"Dr. A. K. Singh; MD, DM (Endo) ","Thank you so much for doing a great work for mankind. All excitement ends with #Colchicine now - despite the fact - there was a significant benefit in mortality reduction in #COLCORONA trial in non hospitalised patient with #Covid 
@MartinLandray
 ?",en,0,2,7
2021-05-18T18:32:14.000Z,Adrija Banerjee,"#maskupindia 
#covi̇d_19 precautionary measures 
#governmentofindiainitiative 
#fightagainstcoronavirus @ Kolkata https://instagram.com/p/CPBkNaTH7b1774fEr9NzDqLIZb5ef9BUvqfgXA0/?utm_medium=twitter…",en,0,0,0
2021-05-18T17:48:03.000Z,Saugata Saha,"@wbdhfw

I want to file complaint against private hospital Newtown fpr COVID-19 wrong billing. Please help.",en,0,0,0
2021-05-18T11:02:51.000Z,Sk Nadir Ali,"I'm very saddened by the passing of former IMC President & Padma Shri Awardee, Dr. KK Agarwal, after a long battle with COVID-19

He dedicated his life to the welfare of the public.Even during the pandemic, his selfless service saved many lives. 
@tauseefrahman19 
@aiims_newdelhi",en,0,0,0
2021-05-18T09:50:12.000Z,Ashim Kumar Ghosh,"Replying to 
@narendramodi",en,0,0,0
2021-05-18T05:47:56.000Z,Tanmoy pal,"Replying to 
@JhaSanjay",en,0,0,0
2021-05-18T03:32:32.000Z,Arpita Chatterjee,"Good Morning!! 

At a time when people are facing a lot of hardship due to the second wave of Covid-19, a team of twenty doctors has launched an initiative to give free consultations to people.  Keep it up people! 

#Motivation #CovidSecondWave #Weshallovercome",en,12,8,214
2021-05-18T03:18:15.000Z,Shani Singh,"Thanks Twitter CEO Jack Dorsey’s

@jack
 donate $2.5 millions to support relief efforts in India’s ongoing COVID-19 second wave to NGO Sewa International .
A welfare organisation affiliated with the Rashtriya Swayamsevak Sangh (
@RSSorg
).",en,1,0,4
2021-05-17T17:18:53.000Z,sanjoy chakraborty,Sanitization services for fight against covid-19. @ Kolkata,en,0,0,0
2021-05-17T03:38:41.000Z,Debojyoti Sengupta,"#cancelboardexams2021 
#cancelcbseexams2021
#CancelExamsSaveBoardStudents 
Sir this is a honorable request to cancel the board examinations minding this covid-19 pandemic.

@DrRPNishank
 

@PMOIndia
 

@TheAnuragTyagi


@EduMinOfIndia",en,0,3,2
2021-05-16T04:20:20.000Z,Meninist Uttaran Pathak,"Is it our country? This is our covid-19 situation? This is distance maintaining? Why?
Only for luxury lifestyle. 

https://m.facebook.com/story.php?story_fbid=1168329180278880&id=100013054262714&sfnsn=wiwspmo…
#COVIDSecondWaveInIndia #BreakTheChain #COVID19 #CoronavirusIndia #BlessIndiaEkam #COVID #COVID19LK #Covid_19 #Corona #CoronaPandemic",en,0,1,0
2021-05-15T19:20:47.000Z,Debojyoti Seal,"A small initiative ...to help the community...
@DidiKeBolo
 
@COVIDNewsByMIB
 
@kolkatacovid19
 
@KolkataCOVIDbot
 #covid",en,0,0,0
2021-05-15T16:23:52.000Z,Urbasi Bhattacharyya,Without any specific instruction from the upper level officer no babus of UP Ministry can issue direction to dump the dead bodies in the River. This Idiotic approach of the UP Ministry will be responsible for another super spreader far more dangerous than Covid 19.,en,0,3,6
2021-05-15T09:42:41.000Z,Sanjoy Das Guitar,"Suddenly announced #lockdown2021 in #WestBengal .. people r trying to go back immediately to there own places.I support this decision but needed good plan to announce this.I hope god will save us.pls follow the #covid #Protocol 
@News18Bengali
 
@MamataOfficial",en,0,0,0
2021-05-15T08:43:16.000Z,Yellow Telegraph,"After a Staggering Rise in the Number of Cases, West Bengal to Extend Lockdown Till May 30
Read https://cutt.ly/xbZKexe

#Kolkata #WestBengal #MamataBanarjee #CoronaUpdate #COVID19India #Corona #COVIDEmergency",en,0,1,0
2021-05-15T08:12:05.000Z,Kolkata Cloud Chasers,"#WestBengal Government announced a Covid-19 Lockdown in the state for 15 days between May 16 to May 30.
.
#lockdown2021 #StaySafe",en,0,0,3
2021-05-15T07:56:56.000Z,Noor Alam Lumians ,"Mamata Banerjee Younger Brother Ashim Banerjee Passed away
Due to Covid-19",en,0,0,0
2021-05-14T10:08:54.000Z,Ananya Sarkar,taking all the precortions for Covid-19 ... And y u haven't taken the examination in the month of February at that time Covid was in control... And they haven't yet completed their syllabus as well. All the other boards have cancelled the examination due to this pandemic.,en,0,0,2
2021-05-14T09:20:25.000Z,Yellow Telegraph,"Dr Reddy’s Sputnik V Covid-19 vaccine costs Rs 995 per dose
https://cutt.ly/bbKlI3S

#India #SputnikV #Covishield #VaccineShortage #Russia #vaccine #DRREDDY #VaccineForAll  #IndiaFightsCOVID19",en,0,0,0
2021-05-13T15:37:26.000Z,ramen aditya,Tata Medical & Diagnostics is in marketing & distribution discussions with multiple Covid-19 vaccine makers such as Johnson & Johnson and AstraZeneca. Tata Trusts committed 1500 crore rupees to fight against covid19. They have already donated 500 crore rupees to PM cares fund.,en,0,0,0
2021-05-12T14:21:02.000Z,Ridzsups,"Replying to 
@TOIDelhi
 and 
@timesofindia",en,0,0,0
2021-05-12T10:23:00.000Z,Kankana Bhowmik,"I would like to thank you from the bottom of my heart for the kindness, empathy, and endless love! 
Happy Nurse Day
.
#nursesweek #nurse #nurses #nurselife #nursesofinstagram #nursesrock #nursepractitioner #nurseproblems #nursesunite #covid #nurseonduty #nursehumor",en,0,0,0
2021-05-12T09:07:27.000Z,Urbasi Bhattacharyya,"Maharashtra did remarkably well to combat Covid 19 . GOI just doing opposite . Follow the path of Maharashtra regarding transparency unless you do it you can never win . 
@PMOIndia",en,0,0,3
2021-05-12T09:04:37.000Z,Nadeem Anwar,"Water logging in ward 36 Shibpur GCRC Road since yesterday 4pm.
What 
@HowrahMunicipal
 doing? Are they waiting for some disaster like diarrhea (symptom of Covid-19), electricity running

@MamataOfficial


@HomeBengal",en,0,2,3
2021-05-12T08:29:49.000Z,Debanjan Chakrabarti,"At a time of this extraordinary public health crisis, am deeply touched & inspired by so many fellow Calcuttans reaching out to help each other, organise support, individually or collectively, contributing to the fight against Covid 19. Too many to tag individually ...",en,3,0,27
2021-05-12T08:22:01.000Z,Inkcollab PR,"@mimichakraborty
 has been helping people in need of hospital beds, oxygen and other needs .
.
Here are the contact details.
.
#covid_19 #covidhelpline #mimichakraborty",en,0,0,1
2021-05-12T08:08:45.000Z,Mohammad Mumtaz,"HELP POST

A+ve Plasma Required from COVID-19 Recovered Donor

COVID-19 Patient, Lady aged 54, admitted in ICU in Birat Teaching Hospital, Biratnagar, ICU Bed No. 5
Contact Person Mr. Miraj 9827073786
#HelpingHand #helpindia",en,0,0,0
2021-05-12T07:01:07.000Z,ramen aditya,"The Bihar government said altogether 71 bodies have been fished out from the Ganga in Buxar district, where these were found floating in the river, triggering suspicion that the abandoned corpses could be those of COVID-19 patients downstream from neighbouring Uttar Pradesh.",en,0,0,0
2021-05-12T06:38:48.000Z,ramen aditya,"The World Health Organisation (WHO) informed that the B.1.617 variant of COVID-19, first found in India in last October, had been detected from 44 countries in WHO regions.
In India, the active cases have reduced to 37,04,099 comprising 15.87 per cent of the total infections.",en,0,0,0
2021-05-12T06:17:39.000Z,Twinkle Bain,"Covid cases are getting more and more there's no oxygen no more beds in hospitalnothing Even in my locality there is 10cases of COVID-19 So this is our request from students Please cancel the board exams or take exams on online #cancelwbboardexam2021 
@MamataOfficial
 
@basu_bratya",en,0,2,2
2021-05-12T05:16:20.000Z,अशोक पासवान,"I agree with you mam
Sant Shri Asharamji Bapu has been implicated in a bogus case and not been given bail even once. Now at an old age of 85 bapuji is suffering from Covid-19 still judiciary is giving dates and delaying his bail.Why?
This is height of injustice
Justice For Bapuji",en,0,1,1
2021-05-12T02:22:58.000Z,Jit Bose,"Sonu Sood brings in oxygen plant from France for COVID-19 relief in India | Hindi Movie News - Times of India
#SonuSood #COVID19",en,0,0,0
2021-05-11T19:05:46.000Z,Sayan Dey,"Replying to 
@ArunudoyB",en,0,0,0
2021-05-11T15:44:33.000Z,"Dr. A. K. Singh; MD, DM (Endo) ","Replying to 
@docanoopmisra
 
@ICMRNIN
 and 5 others",en,0,0,0
2021-05-11T15:21:09.000Z,BHOLA NATH SAHA,"My efforts for Noble Cause recognised -  family member of U P COVID 19 POSITIVE COUPLE treated in Hooghly, WB, Nice words from  Respected Additional Health Secretary,Government of West Bengal,  Mr  Sudip Mitra , IAS।",en,0,0,2
2021-05-11T14:46:26.000Z,Raj Saha ,"West Bengal crosses 20K Mark!

Highest ever single-day spike in Covid-19 cases since the beginning of the 2nd wave of  Pandemic 

In last 24 hrs 20,135 new cases recorded in West Bengal. 132 people have died due to #COVID19 
@pooja_news
 
@Plchakraborty",en,0,1,8
2021-05-11T14:38:25.000Z,Kamran Farooque,"Love yourself first and everything else falls into line. You really have to love yourself to get anything done in this world.
So stay safe follow the guidelines of the 
@MamataOfficial
  
#wearmask #followtheguidelines #Covid_19 #maintainsocialdistancing #usesanitizer",en,0,1,3
2021-05-11T10:56:12.000Z,Call me WD or Wri,"D For Deaths, O For Oxygen: A to Z of India’s 2nd COVID-19 Surge https://thequint.com/videos/news-videos/d-for-deaths-o-for-oxygen-a-to-z-of-indias-2nd-covid-19-surge… 
New things to learn and remember!

@TheQuint
 #COVID19",en,0,0,0
2021-05-11T09:07:43.000Z,Urbasi Bhattacharyya,LEARN GOOD LESSONS FROM BHUTAN. HOW THEY MANAGED TO COMBAT COVID 19 TRY TO LEARN THAT. KEEP ASIDE YOUR EGO.,en,0,1,2
2021-05-11T07:20:54.000Z,Pooja Mehta,#Shocking| A father abandoned his 13-year old son who tested positive for Covid-19 at Sealdah station yesterday. The boy was rescued by GRP & Child Line and has been sent to a govt home where he is recovering.,en,16,54,147
2021-05-11T03:24:04.000Z,ramen aditya,"4. EC did not take any measure for covid 19 norms.
5. Outsiders were responsible for the super spreading of covid 19 in Bengal.
6.After massive mandate, the Union Govt is harasing Mamata Govt on law & order issue, although High Court Bench praised for well tackling the matter.",en,0,0,0
2021-05-10T18:37:34.000Z,MUNSHI MARUF HOSSAIN,"Replying to 
@umasudhir
 
@g_upadhyay
 and 2 others",en,0,0,0
2021-05-10T16:11:33.000Z,ramen aditya,"Government said that the daily death on covid 19 is around 4000, but the queue for burning bodies in the burning ghat and also mass burning on the pavemts, floating the corpses in Jamuna river and Ganges make the estimation of real deaths is betwenn 30 to 40 thousands per day.",en,0,1,0
2021-05-10T14:01:33.000Z,Shahnaz P Mahrose شہناز,"Kolkata Municipal Corporation brings #Covid testing to your doorstep. Just Call or WhatsApp with details. 

@kmc_kolkata
 

@FirhadHakim
 
#CovidCare",en,0,9,26
2021-05-10T13:24:26.000Z,Naturopathy,"Patanjali was the first Indian company to publish a research paper on the new Covid-19 drug approved by DCGI: Read details

https://opindia.com/2021/05/patanjali-had-proposed-anti-covid-19-use-of-a-cancer-drug-one-year-ago/…
Paid media??

@chetan_bhagat",en,0,1,1
2021-05-10T12:58:10.000Z,ramen aditya,"Chinese military scientists allegedly investigated weaponising coronaviruses five years before the COVID-19 pandemic and may have predicted a World War III fought with biological weapons, according to media reports referring to documents obtained by the US State Department.",en,1,0,0
2021-05-10T07:24:26.000Z,Pritam Biswas,"Please utilise the vast open land like the maidan/ brigade area to fast forward the covid-19 vaccination drive. Large open area will help in minimizing the virus transmission risk and also of burden the hospitals. 
@MamataOfficial
 
@PMOIndia
 
@rashtrapatibhvn
 
@jdhankhar1",en,0,1,2
2021-05-10T05:16:08.000Z,Pooja Mehta,"Three ministers - Rathin Ghosh,  Bratya Basu & Amit Mitra take oath virtually as Rathin Ghosh & Bratya Basu have tested positive for Covid-19. Amit Mitra is unwell.",en,4,12,100
2021-05-09T17:13:26.000Z,Ankit roy,"I have tested positive for Covid 19 and presently in home isolation. Anyone in close contact with me in the last seven days, kindly get yourself tested.",en,2,0,2
2021-05-09T17:06:09.000Z,Aalisha panwar_love ,"Let's fight against this covid 19 guys
 
#AALISHAXSHAGUNINBLINDLOVE",en,0,2,0
2021-05-09T13:38:31.000Z,Supriyo Roy,"Replying to 
@ANI",en,0,0,0
2021-05-09T07:33:51.000Z,R.B.Singh,"While similar countries in the neighborhood are offering help to India to tackle COVID-19 the modi government is not even ready to stop the work of multi million central Vista project in Delhi.
Modi only cares about his own image. 
#NoMoreModi",en,0,1,2
2021-05-09T07:31:11.000Z,ramen aditya,"Unplanned and wrong BJP India
When covid19 graphs are increasing along with increase in deaths, the vaccination is decreasing with increase in price.
Don't forget that the covid 19 does not understand who is BJP or who is from other parties or who is minister or who is beggar.",en,0,0,0
2021-05-09T07:00:49.000Z,GhanteTak,"Just for reference, you'll find available bed and hospital address, ambulance support and cantact you'll get on the website.
#KolkataCovid #CoronaPandemic
#COVID #COVID19

https://excise.wb.gov.in/CHMS/Public/Page/CHMS_Public_Hospital_Bed_Availability.aspx…",en,0,0,0
2021-05-09T06:27:50.000Z,Taniya Sanyal,"On this mother's day....

let's pray for the speedy recovery of every mother of India... who is suffering from covid-19 right now...
#MothersDay #covidsafeindia",en,0,0,4
2021-05-09T05:47:20.000Z,DR. S.P BHATTACHARYA,WHO lists Sinopharm COVID-19 vaccine for emergency use,en,0,0,0
2021-05-09T02:21:12.000Z,Lakshmi Singh@laks,"COVID-19 vaccine rollout by India has rescued the world' from pandemic, says Dr Peter Hotez",en,0,0,1
2021-05-08T17:47:40.000Z,Salma ,"The Nation needs the contribution of those who recovered from COVID-19 in recent days. Every few seconds, someone, somewhere in the country needs Plasma to be alive.

Share this link, It may save someone's life 

https://forms.gle/rMn9ES32u9BGPc8u6…


@yaifoundations
 ",en,0,0,1
2021-05-08T14:24:00.000Z,ramen aditya,"The Supreme Court has set up a twelve-(member National Task Force (NTF) to facilitate a public health response to COVID-19.
The NTF, which has medical experts and doctors will specifically address issues relating to streamlining of oxygen allocation to different states,",en,0,1,1
2021-05-08T11:29:39.000Z,DR. S.P BHATTACHARYA,"8 COVID-19 survivors lose eyesight in Surat due to mucormycosis, known as black fungus",en,0,0,1
2021-05-08T09:49:30.000Z,Somnath_Iswar@2001,"@prasidh43
 tested positive for covid-19.. 
#getwellsoon 
#StayHomeStaySafe 
#StayStrongIndia ",en,0,0,0
2021-05-08T07:29:37.000Z,UKinKolkata," SENDS MORE URGENT MEDICAL SUPPLIES TO  

The UK is sending these oxygen generators from Northern Ireland to India to tackle Covid-19.

UK and India are a #forceforgood in the fight against #Coronavirus.",en,1,12,37
2021-05-07T20:41:41.000Z,Raja Basu(OFFICIAL),COVID-19 Vaccines,en,0,0,0
2021-05-07T19:03:54.000Z,Abhirup Banerjee,"@CovidIndiaSeva
 After recovering from Covid-19 when can I take the vaccination?",en,1,0,0
2021-05-07T17:24:10.000Z,Sunetra GangulyEF,"We shall combat the fight with #Corona...May  God bless all..
Prayers for all ",en,0,1,5
2021-05-07T10:24:28.000Z,Saikat,"@ICMRDELHI
 I have not tested in last 39/60/90 days & neither do I have any symptoms ! Still in Aarogya Setu app my number is showing as Covid-19 Positive !!",en,0,0,0
2021-05-07T07:37:08.000Z,SailenD,"@PMOIndia
 
@NamoApp
 Hon'ble P M .Sub: Standard Vaccines doge of Covid 19 for the babies and children below 18.Sir, With profound honour I request you to ask the concerned scientists and doctors to mention the requisite doge for them as mentioned above. Most urgent.Sailen Dey,",en,0,0,0
2021-05-07T06:29:27.000Z,Jit Bose,"Pic of #India today. No oxygen, empty blood banks, no hospital beds, non availability of #Remdisivir, no supply of #vaccine. Who's going to take the onus? 
#NotSoProudIndian #COVID19 #Covid #IndiaChoked #PMOIndia 
#fridaymorning #shameful",en,0,0,0
2021-05-02T14:22:31.000Z,Soumick Mondal,"Eating Carbohydrates/Sugar in excess regularly always leads to disaster.

Change your food habit now!

Eat Proteins and Fats

#covid_19 #nutrition #stayfitstayraw #befitwithraj",en,1,1,8
2021-05-06T03:59:40.000Z,Rohan S Mitra,"Heartfelt condolences to the supporters and loved ones of Former Union minister and Rashtriya Lok Dal chief Chaudhary Ajit Singh, who died of Covid-19. Rest in peace ",en,1,9,65
2021-05-17T12:00:41.000Z,Saurabh Gupta(Micky),Sorry everyone for having been out of touch for the last ten days. Still recovering from #Covid with some lung infection prevailing. Thank you for all the prayers and wishes of recovery. Still struggling with basic chores but hoping to bounce back.,en,95,31,841
2021-05-07T02:47:33.000Z,Sneha Saha,"#Urgent #SOS #SOSIYC #Plasma #PlasmaDonor 

The donor we found for Sushant didn’t work out. We are still looking for a plasma donor (O+) 

Donor should have recovered from COVID-19 atleast 28days prior.",en,4,32,4
2021-05-07T05:20:21.000Z,Ritobroto Banerjee,"Bengal to use quack doctors as first line of defence against Covid-19 - Hindustan Times https://hindustantimes.com/cities/kolkata-news/bengal-to-use-quack-doctors-as-first-line-of-defence-against-covid19-101620285651026.html… via 
@GoogleNews
 voting tmc back to power has started showing colours already. 
@BJPBengal",en,0,1,1
2021-05-06T11:53:32.000Z,Sunil Kr Jaiswal,"Great gesture 
@Lshukla6
 Bhaiya, 
@SonuSood
 
@derekobrienmp
 
@MamataOfficial
 
@manogyaloiwal
 
@iamsrk
 
@VVSLaxman281
 
@harbhajan_singh
 
@abpanandatv
 
@IamSumanDe
 more people's come like you can help the situation of India  Against Covid-19",en,0,0,1
