created_at,username,tweet,language,replies_count,retweets_count,likes_count
2021-07-28 01:59:03 India Standard Time,techsarkari,@narendramodi Dear Sir I want to know one thing that ifcoronavirus does not spread during elections then how can coronavirus spread when schools and colleges are opened with each other or if we take out rally of election then during that time coronavirus does not happen to anyone,en,1,0,0
2021-07-28 01:09:45 India Standard Time,sangwanpriya,@airindiain @JM_Scindia @airindiain @PMOIndia @aajtak what a consistent service.. no change. Corona virus safety  message for hours continuing on Air India customer care.. well done. You have saved your money as I can't reschedule now as it's too late..@ndtv,en,1,0,0
2021-07-28 01:05:25 India Standard Time,sangwanpriya,@airindiain Hi I have messaged you details . I m still listening your beautiful message of corona virus and its same since last 2 hrs. It seems I will lose my money on the name of Air India as it seems that you people are not answering on phone intentionally to avoid any changes in flights,en,1,0,0
2021-07-27 22:27:20 India Standard Time,sachapa55483501,Coronavirus is less haramless thn afghaniz #Coronaviruspakistan  https://t.co/j8x3CCJhGE,en,3,14,39
2021-07-27 22:22:31 India Standard Time,kazimtweets,"Indeed @manojkjhadu spoke for everyone who was left by the state to be routed and devastated by #coronavirus. He spoke for the floating bodies in #Ganga, he spoke for people gasping to death in ambulances, hospital gates, he spoke for the orphaned.   https://t.co/6SkuM1bOvB",en,1,1,4
2021-07-27 22:19:25 India Standard Time,jehlamtimes,"JK reports 107 new positive cases, 315367 recovered so far  #SRINAGAR,: The Government on Tuesday informed that 107 new positive cases of novel Corona virus (COVID-19), 40 from Jammu division and 67 from Kashmir division, have been reported today.  https://t.co/F8vuggZAhH",en,0,0,0
2021-07-27 21:32:42 India Standard Time,beingaadil007,Today i got my covidshild first dose #Covishield #coronavirus  https://t.co/hZaacjaogM,en,0,0,0
2021-07-27 20:39:25 India Standard Time,mrinal_da,we do expect at everyone most in your life that's you would be safely living on earth. #earth #humanity #environnement #life #true #Indian #coronavirus #zeenews,en,0,2,2
2021-07-27 20:11:54 India Standard Time,kali_ghata,All parks are completely closed from today till further order. #DHA #Karachi #Covid19 #CoronaVirus,en,1,1,3
2021-07-27 19:59:56 India Standard Time,mdsumon81850154,Hello  Friends I need your help. I Have 230 pieces of antique coins. It is my hobby to collect coin.l Have been collecting coin since 1990.  NOW I am in financial trouble because of pandemic corona virus. I want to sell all these coins to earn money.  https://t.co/XOxEHm8NuJ,en,0,0,1
2021-07-27 18:53:12 India Standard Time,azsafvi,"@Asad_Umar Vaccine donot provide complete protection from virus. Hence mask &amp; social distancing must be observed by all. Please explain, how Corona virus is not threat to swimming &amp; other sports activities? Only hits those inside mosques &amp; Kaaba...??",en,0,0,0
2021-07-27 18:45:14 India Standard Time,aasthas13344839,Current Situation Of Vaccination Center #coronavirus  #COVID19  #Covid_19  #COVID19Vaccine  #vaccination  #awareness  #aajtak  #zeenews  #BiharHealthDept #BiharFightsCorona @aajtak @abpbihar @ZeeNewsEnglish @narendramodi @NitishKumar @officecmbihar  https://t.co/PXcdIMpy8c,en,0,0,1
2021-07-27 18:39:34 India Standard Time,srilankatweet,So far today 1185 coronavirus cases report in Sri Lanka #LKA,en,0,9,70
2021-07-27 17:43:03 India Standard Time,sarojku35584943,"@WHO My question Sir,what is precise medium of spreading coronavirus and how could we restrict it properly.",en,0,0,0
2021-07-27 16:27:24 India Standard Time,djsarkar18,"Krunal Pandya tested positive to the Coronavirus, today's match between India and Sri Lanka stands postponed.  New dates for the remaining T20Is are as of now 28th and 29th July, subject to results of the Covid test of the entire squad today.  #SLvIND #COVID19 #TeamIndia",en,0,0,2
2021-07-27 15:38:54 India Standard Time,senatormashhadi,"@hyzaidi @murtazasolangi Continues to SOAR along with prices of foodstuffs, petrol,utility charges, Institutionalized Cooperate Corruption,medicines, foreign &amp; domestic borrowing, crimes against women &amp; children, unemployment, circular debt, foreign debts, price of dollar, corona virus, misery &amp; hardship",en,0,0,1
2021-07-27 14:43:22 India Standard Time,psx100,MID DAY UPDATES |MY VIEWS| #PSX #MarketUpdates #ITExports #Coronavirus #MonetaryPolicy #PSX #MarketUpdates #ITExports #Coronavirus #MonetaryPolicy #DollarRate#DollarRate   https://t.co/5fFGkvimet  https://t.co/Mfw8bDZN9z,en,0,0,1
2021-07-27 13:30:31 India Standard Time,goldenb54429868,"@AntschaProduct1 @BiancaBlance Girls, I thank God that you are fine and in good health. You were not affected by the virus, the Corona virus. Say thank God, thank God without these things. Pictures, videos and wrestling while you are naked Do good deeds. Say thank God, this is the most important thing in a per",en,0,0,0
2021-07-27 12:55:31 India Standard Time,bahrainairport,"#Bahrain has one of the highest coronavirus vaccination rates in the world. If you haven’t registered for the vaccine yet, we encourage you to do so via the BeAware Bahrain app. The support of citizens and residents is vital to keep our Kingdom safe.  https://t.co/ClUHH67bVb",en,1,0,10
2021-07-27 12:48:12 India Standard Time,chuenchenliu,"#coronavirus: COVID-19 vaccines for children likely by August, Health Minister Mansukh Mandaviya tells BJP parliamentary party meeting   https://t.co/0hOnDZ5RR3",en,0,0,0
2021-07-27 12:39:01 India Standard Time,theeravlog,"""Coronavirus: New cases in United States surpass India's once again""   https://t.co/KNG1rWHdgw",en,0,0,0
2021-07-27 09:55:54 India Standard Time,sandeep_m2103,@CMCCuttack @AnanyaDasIAS Yesterday evening 2 bats came to my house from the jungle and one was hit by fan. I am hoping the agency can clean the place quickly and avoid spreading of disease from bats during this coronavirus time.,en,1,0,0
2021-07-27 07:56:46 India Standard Time,arvindmahajan,France Passes Law That Makes A Coronavirus Health Pass Required For Dining &amp; Travel  https://t.co/LmItX1nxYK,en,0,0,0
2021-07-27 02:55:45 India Standard Time,mindkrraft,"""COVID-19 in India"" #coronavirus  https://t.co/hszOPkllfq",en,0,0,0
2021-07-27 00:29:32 India Standard Time,nanduu_99,Students afraid from corona virus 😷🙂  https://t.co/hydZ68f6qF,en,0,0,0
2021-07-26 22:17:00 India Standard Time,ananthlr27,The socialist India strongly appeals all the Indian political parties to get free vaccines to all the citizens of the country immediately.Let the Central Govt purchase vaccine Drive to protect coronavirus dedliness patients.,en,0,0,0
2021-07-29 04:48:02 India Standard Time,mmzahr1ni,"@Saudi_Gazette @SaudiMOH The ministry explained that the first dose of the vaccine can be taken 10 days after infection, according to medical studies that demonstrated the safety of this procedure, noting that obtaining two doses increases protection against severe infection of the coronavirus variants.",en,1,0,0
2021-07-29 01:06:10 India Standard Time,profrajeshbjp,SSEEVVEENNTTYY MMIILLLLIIOONN!!! Gud work for betterment of our Nation especially #coronavirus  https://t.co/L12bm1SI5m,en,0,2,3
2021-07-29 01:03:22 India Standard Time,shameel_khan,@AmbreenPTI1 @SHABAZGIL @TararAttaullah r u ok? @MaryamNSharif I think u r infected with Coronavirus but attaullah tarar has the symptoms 😉,en,0,0,0
2021-07-28 23:56:29 India Standard Time,mukundanmenon7,@SanooshPattambi It was deliberate twisting of the drumming utensils and gongs clanging  sounds ringing in the air to show gratitude to health workers who were fighting the coronavirus pandemic across the country! People in Italy and UK did that too! Mainstream national media reported positively!,en,0,0,2
2021-07-28 22:55:38 India Standard Time,harshanand2705,"@dhruv_rathee would you like to make a video on Revised #keralamodel titled ""How Kerala defeated Coronavirus part-2"" like you did last year or..??🤔  P.S: yesterday #Kerala contributed 53%+ of total new #Covid_19 cases.  https://t.co/hryWUQATKF",en,1,1,1
2021-07-28 22:49:37 India Standard Time,nivas_mayil,Have a Read #coronavirus,en,0,0,1
2021-07-28 22:41:36 India Standard Time,marvisoomro_,"#COVID19 vaccines are safe and effective. They ensure better protection against #coronavirus. Are you #vaccinated against #COVID19? If not and you're 18 and above, then send your CNIC to 1166 (without spaces) and visit your nearest vaccination centre.  #PakGetsVaccinated  https://t.co/pqKaBPVBNJ",en,2,1,23
2021-07-28 22:25:20 India Standard Time,kali_ghata,So #Sindh government will impose strict lockdown from 1/2 Aug! #Covid19 #CoronaVirus,en,0,1,0
2021-07-28 22:18:06 India Standard Time,alokkatyayan619,#BhuvneshwarKumar at no6️⃣ in a #T20I International. Reason being only 5️⃣ batsman in the playing XI. #KrunalPandya is #COVID positive &amp; rest of the players r in isolation. Thts y our score only reads 132-5. Ye #coronavirus kuch b karwa sakta hai bhais ki aankh😂 #SLvIND #INDvsSL,en,0,0,1
2021-07-28 22:05:10 India Standard Time,dkgdelhi,Children are certainly safe from covid because versatile &amp; vibrant immunity present in children due to presence of thymus. In fact most corona virus which are old for everyone are new like covid for children,en,0,1,8
2021-07-28 21:41:32 India Standard Time,faizrasoolkh,"Contracted corona virus even after getting fully vaccinated.  So be careful, wear a mask, avoid public gatherings &amp; don't rely on a mere dose of Chinese vaccine.  #Covid_19 #Cansino",en,0,1,4
2021-07-28 21:05:59 India Standard Time,raahat25236487,@WHO what i s latest on corona virus ? Is it recurring or gone ?@MoHFW_INDIA,en,0,0,0
2021-07-28 20:55:00 India Standard Time,____puneet,@IndiaToday @TVMohandasPai @ShivAroor #Corona #coronavirus  #Covid_19  #CoronavirusPandemic  #Kerala   This seems a deliberate attempt.  First Maharashtra Now Kerala..🤫🤫,en,0,0,1
2021-07-28 19:39:45 India Standard Time,dilipda60259821,"@himantabiswa 'Do Gaj Doori, Mask Jaruri' - The only mantra to stay protected from Coronavirus. Maintain social distance, sanitize hands, and wear a mask everytime you go out to buy essentials. Avoid crowded places! #Unite2FightCorona #IndiaFightsCorona",en,0,0,3
2021-07-28 19:29:34 India Standard Time,vietnewsgateway,"#Vietnam’s daily local #coronavirus count falls by over 1,300 cases  https://t.co/NigY3GxrZ5",en,0,3,12
2021-07-28 18:16:02 India Standard Time,wasimsami,"Dear #BolTV, sensationalism and clickbait has a limit too!  #MaryamNawaz tested positive for coronavirus, prayers for recovery @MaryamNSharif  https://t.co/NXl1zprlCS",en,0,0,1
2021-07-28 17:59:12 India Standard Time,slaveofsardar,@MaryamNSharif May Allah Almighty protect you from Corona virus,en,0,0,0
2021-07-28 17:51:14 India Standard Time,handsvshunger,Spread Love❤️  #charity #nonprofit #donate #love #community #covid #fundraising #support #help #volunteer #giveback #donation #fundraiser #education #ngo #dogood #hope #socialgood #instagood #donations #change #givingback #family #coronavirus #life #art #makeadifference #bhfyp  https://t.co/421Q3INkt9,en,0,3,4
2021-07-28 17:25:29 India Standard Time,drandytsun,There is currently no plausible scientific basis that SARS-CoV2 came from GoF research as there are no coronavirus sequences in the scientific literature that are similar to SARS-CoV2. #Covid_19 #GainOfFunction    https://t.co/RUBOp8pSwK…,en,0,0,0
2021-07-28 16:43:36 India Standard Time,anvar40995939,Yesterday I went to my clinic and was vaccinated against the coronavirus with the Sputnik-V vaccine 1-stage👍👍👌👌💎💎💫💫💯💯  https://t.co/ZFPEa0pBC2,en,1,0,1
2021-07-30 00:26:14 India Standard Time,ajaypardeshi,@WagholiHSA @RotaryWagholi @WagholiHelpdesk  Coronavirus | 15 crore vaccine doses to be available in August: Paul - The Hindu  https://t.co/3B574akQd8,en,0,3,4
2021-07-29 22:57:29 India Standard Time,sukhveensingh,🏥 Let's Get Vaccinated 💉 #coronavirus #vaccinated #cure #SAFe #health #healthylifestyle #medicine #pandemic #India #FightagainstCoronavirus #wellness #healthcare #CoronavirusOutbreak  https://t.co/zNooCMfIrC,en,0,0,0
2021-07-29 22:30:50 India Standard Time,vietnewsgateway,"Bac Giang, #Vietnam’s previous #coronavirus epicenter, relaxes pandemic response measures  https://t.co/gZgQhXQ1vX",en,0,3,8
2021-07-29 22:07:59 India Standard Time,partha1963,Incessant &amp;  Heavy #rain in #Kolkata. Very depressing weather. Water logging putting the life of millions in distress during #coronavirus #pandemic #lockdown,en,0,0,0
2021-07-29 21:02:55 India Standard Time,chellam73628887,Coronavirus marriages home marriage small group marriages and low budget cost marriage  https://t.co/GTtRSX00oh,en,0,0,0
2021-07-29 21:00:26 India Standard Time,chellam73628887,Lovers life   Coronavirus death  https://t.co/v4uNzp4pZd,en,0,0,0
2021-07-29 20:59:43 India Standard Time,chellam73628887,Coronavirus youth and old people coronavirus death  https://t.co/jd4zOHXNNM,en,0,0,0
2021-07-29 20:59:06 India Standard Time,chellam73628887,Coronavirus youth and old people coronavirus death  https://t.co/o9wmvE4Ygz,en,0,0,0
2021-07-29 20:31:44 India Standard Time,devarchit,Coronavirus and some really ordinary batting had brought out Bhuvneshwar Kumar in the middle as early as in the sixth over. India need some runs. Desperately. #INDvSL #SLvIND,en,1,0,1
2021-07-29 19:58:02 India Standard Time,vietnewsgateway,"#Vietnam adds nearly 7,600 #coronavirus cases, over 4,300 recoveries  https://t.co/Tko2qHmwUD",en,0,2,5
2021-07-29 18:15:13 India Standard Time,srilankatweet,So far today 1850 coronavirus cases report in Sri Lanka. Stay Safe 🙏  #LKA #SriLanka #COVID19SL #COVID19LK,en,0,8,46
2021-07-29 17:15:07 India Standard Time,keovatana,"If we say about Covid-19 &amp; CO-2, we have to say about the living source of Coronavirus and why they have the great opportunity to infect to people so fast like this.   Fighting Against Coronavirus with Corona Discharge (Cut out off) Infection Technology:  https://t.co/XtII9GIhnw  https://t.co/Y0qpBASptt",en,0,0,1
2021-07-29 16:56:01 India Standard Time,zaidia,"1/2 Keeping in view the recent surges in cases of coronavirus, @gcuniversitylhr has decided that exams to start from AUG 05, 2021, would be held ONLINE.  … relevant only for the 2nd semester students of BA/BSc (Hons), MPhil &amp; PhD; also for the first semester students of MA/ MSc.  https://t.co/bfgNuismtI",en,46,43,283
2021-07-29 16:10:15 India Standard Time,palwai,Daily #Covid_19 cases: in #Bihar = 70+ in #UttarPradesh = 80+ and in #Kerala = 20000+ ------ What does this suggest? Should #NarendraModi Govt. interfere and set protocols for States which are under reporting? Or Is #coronavirus spreading only in this Southern State?,en,0,0,0
2021-07-29 15:51:17 India Standard Time,devdutt_lovely,"Riding on the success of its Covid vaccine, US bio-pharmaceutical company #Pfizer anticipates to make revenues of approximately $33.5 billion in 2021, up from the previously projected $26 billion. COVAX #coronavirus #COVID19 #ProfitFromPendamic @ZeeNews @indiatvnews @NewsNationTV  https://t.co/yb39fhwXy9",en,1,0,2
2021-07-29 14:28:08 India Standard Time,siddhantrastogi,@cnni They will only Report 1 or 2 Covid Cases. Chinese Corona Virus don't spread in 1.4 Billions Chinese.. It remains 1-2 cases per day. Total  cases in China is less than New Zealand cases.  https://t.co/IKcCx3OWWT,en,0,0,2
2021-07-29 13:55:26 India Standard Time,rohitmisra11,"Maharashtra, Kerala controlled better tracked better but for India, approach of UP, MP, Bihar etc. is better in controlling epidemic like Corona.  Seropositivity highest in MP, lowest in Kerala, finds ICMR's national sero-survey - Coronavirus Outbreak News  https://t.co/6p8RqJeJWW",en,0,0,1
2021-07-29 13:13:35 India Standard Time,surydash,@ANI These are more dangerous than Corona virus,en,0,0,0
2021-07-29 12:48:53 India Standard Time,drharoonlatif,With rising positivity rate the Government needs to implement SOP's as well. Vaccination is only a part of this fight against #coronavirus,en,0,0,2
2021-07-29 12:40:57 India Standard Time,sarmabjp,@SitaramYechury 70% of yesterday #coronavirus cases r from #KeralaCovidBlunder where @CPIMKerala is in rule.. @vijayanpinarayi and @cpimspeak are responsible for first second #covidsecondwave in #India .. A state with 3 cr population counts second in movie cases..,en,0,1,0
2021-07-29 12:35:35 India Standard Time,nairroshan,#coronavirus Cases increase in #Kerala  https://t.co/Ksg7TskVOC,en,0,1,0
2021-07-29 12:34:45 India Standard Time,shaikmo35696907,"India reported 43,509 new Covid-19 cases in the last 24 hours, as per the health ministry's July 29 update. There has been less than one lakh new coronavirus cases for the last 51 days.",en,0,0,1
2021-07-29 12:04:58 India Standard Time,sikanderbalouch,Spokes person to #SindhGovt Barrister @murtazawahab1 is taking part in @AajKamranKhan show regarding the severity of #coronavirus  https://t.co/NHO2zMfnxe,en,0,13,31
2021-07-29 11:47:54 India Standard Time,tayabagang1,A relative fearing coronavirus hired a private tutor for her daughter. Guess what? The kid was infected with the virus from the teacher. Here we are talking about the reopening of the schools.,en,0,0,7
2021-07-29 11:39:36 India Standard Time,keovatana,"If we say about Covid-19 &amp; CO-2, we have to say about the living source of Coronavirus and why they have the great opportunity to infect to people so fast like this.   Fighting Against Coronavirus with Corona Discharge (Cut out off) Infection Technology:  https://t.co/XtII9GIhnw  https://t.co/hlxJ1vGTBO",en,0,0,0
2021-07-29 11:30:49 India Standard Time,abetkberak,"Lockdown is not the solution to Covid- 19 , rather is more pandemic than corona virus, labors in the states have , negative opinions about regime. Still crowed bazar with opened shops. Very sad.   #hamidmir",en,0,0,0
2021-07-29 10:49:10 India Standard Time,imprasadmani,More stringent action-Plan-execution required as state is gearing for #Onam celebrations from #August20th   #CovidIsNotOver #coronavirus #KeralaCovidBlunder,en,0,0,0
2021-07-29 10:18:45 India Standard Time,tweetbaba_news,"In Punjab, those who do not get corona vaccine are barred from entering government offices #Pakistan #coronavirus  https://t.co/RE14TWUBlB",en,0,0,0
2021-07-29 09:58:24 India Standard Time,tweetbaba_news,Another 76 people have died in Pakistan from the global corona epidemic..... Visit for more..  https://t.co/9iak6GJtDj  #coronavirus #Coronaviruspakistan  https://t.co/ffv9LgDOzQ,en,0,0,0
2021-07-29 09:53:47 India Standard Time,chellam73628887,Coronavirus marriages home marriage small group marriages and low budget cost marriage  https://t.co/iU2872GRw5,en,0,0,0
2021-07-29 09:52:02 India Standard Time,chellam73628887,Lovers life   Coronavirus death  https://t.co/09tJMMTxWp,en,0,0,0
2021-07-29 09:50:41 India Standard Time,chellam73628887,Coronavirus youth and old people coronavirus death  https://t.co/mgCx6iOUPA,en,0,0,0
2021-07-29 09:50:00 India Standard Time,chellam73628887,Coronavirus youth and old people coronavirus death  https://t.co/0d8z66tE0b,en,0,0,0
2021-07-29 08:42:14 India Standard Time,jasghar,"Coronavirus: a fourth wave  This surge started from 28th June when  most restrictions were lifted  SOPs, Masks, mandatory opening of windows, doors &amp; usage of fans in indoor public spaces required  Published 10th July 2021 @etribune    https://t.co/2CHMqU6qkF",en,0,0,5
2021-07-29 07:39:32 India Standard Time,officialvishn19,Get ready to see 🙈 in theatres after a long time.during 2nd wave (corona virus)   Wear a Mask 😷 and stay safe in theatres let's enjoy,en,0,0,3
2021-07-29 07:02:53 India Standard Time,keovatana,"If we say about Covid-19 &amp; CO-2, we have to say about the living source of Coronavirus and why they have the great opportunity to infect to people so fast like this.   Fighting Against Coronavirus with Corona Discharge (Cut out off) Infection Technology:  https://t.co/XtII9GIhnw  https://t.co/76jkh5I27e",en,0,0,0
2021-07-29 06:15:44 India Standard Time,rajanka60407224,@SonuSood @SoodFoundation sir my name is Rajan kumar and I am study in Guru Nanak Dev Ji Engineering College Ludhiana but My dad's shop is closed due to corona virus and The expenditure of the house is going on with great difficulty Therefore my father cannot pay the college fees  https://t.co/yvPr3UGFhp,en,0,0,1
2021-07-29 06:00:58 India Standard Time,genpanwar,"At least two-third of the population surveyed in 11 states were found to have developed coronavirus antibodies, according to the findings of a serosurvey by the Indian Council of Medical Research (ICMR) done between June 14 and July 6.",en,0,0,2
2021-07-30 23:01:19 India Standard Time,iflynfeast,Cases are increasing rapidly in Mizoram. Hope situation gets better there soon. . . #ManishaaDubey #iflynfeast #Assam #travelblogger #COVID19 #updates #Mizoram #coronavirus #Delta #StaySafe  https://t.co/eqxvuVlO4H,en,1,3,11
2021-07-30 22:19:49 India Standard Time,reemaafahad_,I'm at Mass Testing Center - Coronavirus in Riyadh  https://t.co/Fr1IIl6dcV,en,0,0,0
2021-07-30 21:53:37 India Standard Time,haidershah0512,Must watch! #shotoniphone                                                 #DeltaVariant #Islamabad #BreakingNews #YouTube #BREAKING #coronavirus #VIDEOS #StayHomeStaySafe  @kptourism                                     https://t.co/DzQzHWeCJQ  https://t.co/BKLiMWThKq,en,0,0,0
2021-07-30 21:50:16 India Standard Time,jasghar,"#Bangladesh logs single-day records for #COVID cases, deaths |  Officials say 15,192 new infections and 247 deaths reported as the country battles a surge after Eid al-Adha festival.   Coronavirus pandemic News | Al Jazeera  https://t.co/N4LRQWFj2H via @AJEnglish",en,0,0,2
2021-07-30 21:38:06 India Standard Time,drknithi,@ChineseEmbinUS @WhiteHouse [VIEW] A letter to friends in China fighting against coronavirus  https://t.co/k5123POJrK,en,0,0,0
2021-07-30 21:32:30 India Standard Time,surajsi14267426,#justice for vishal singh Kindly request to recheck the result of a brilliant student vishal singh who had scored 81.40% in 10th board.But this time when the board examination was not happened due to corona virus.The board has failed him in 12th by giving only 18 marks in physics  https://t.co/2Sfxi6FKlp,en,0,0,2
2021-07-30 21:20:49 India Standard Time,handsvshunger,Join us in the fight against hunger🤝  #charity #nonprofit #donate #love #community #covid #fundraising #support #help #volunteer #giveback #education #ngo #dogood #hope #instagood #donations #philanthropy #change #givingback #family #coronavirus #life #makeadifference #bhfyp  https://t.co/E4j1IQ4SJ1,en,0,2,2
2021-07-30 21:15:54 India Standard Time,najdadar,Sindh needs attention   #coronavirus #Corona #Karachilockdown,en,0,0,1
2021-07-30 21:11:22 India Standard Time,chellam73628887,Coronavirus marriages home marriage small group marriages and low budget cost marriage  https://t.co/BIyO9axTP8,en,0,0,0
2021-07-30 21:09:53 India Standard Time,chellam73628887,Lovers life   Coronavirus death  https://t.co/ZnjJx3K2OJ,en,0,0,0
2021-07-30 21:07:59 India Standard Time,chellam73628887,Coronavirus youth and old people coronavirus death  https://t.co/JL5a6KhJPL,en,0,0,0
2021-07-30 21:07:58 India Standard Time,chellam73628887,Coronavirus youth and old people coronavirus death  https://t.co/qEnrqOJfSh,en,0,0,0
2021-07-30 21:07:45 India Standard Time,samiullah66,"Stop keeping your clothes and shoes 👞 for special occasions. Wear them wherever you can. Nowadays, being alive is a special occasion.  #CoronaVirus #CoronaVirusPandemic #Covid19 #Lockdown #DeltaVariant",en,0,2,4
2021-07-30 21:06:04 India Standard Time,trikutanews,"30 July 2021 : Bulletin on Novel Corona Virus ( #COVID19 ) #Jammu and #Kashmir reports 137 new positive cases, 315795 recovered so far  https://t.co/KREOIaIC1q",en,0,1,0
2021-07-30 20:32:07 India Standard Time,uthayakumar05,#coronavirus #CoronavirusPandemic #COVID19 ..when u sleep everyday and dream about future...keep silent dont tell anyone because god give vision only for u...death is natural..... accept it as gift..u not going miss anyone..only the people who in living miss u....  https://t.co/NxZkUY3Xue,en,0,0,0
2021-07-30 20:27:57 India Standard Time,jaggi_officialy,Vaccinated done💉🤜🦠 #CovidVaccine #CovidIsNotOver #GetVaccinated #COVID #COVID19 #IndiaFightsCorona #coronavirus  https://t.co/pP07uCNsE0,en,0,0,3
2021-07-30 20:01:57 India Standard Time,mhrgudhka,4 billion coronavirus vaccine doses have now been administered worldwide! #vaccination #VaccinesWork,en,0,0,0
2021-07-30 19:48:28 India Standard Time,srilankatweet,56 more coronavirus related deaths confirmed for July 29 #LKA #SriLanka,en,0,14,53
2021-07-30 19:44:16 India Standard Time,sikanderbalouch,"The Sindh government has decided to impose an immediate lockdown till August 8 as the province continues to battle the dangerous surge in COVID-19 infections, notification issued. #SindhGovt  #coronavirus #lockdown  https://t.co/lCMEOIX6Dz",en,2,10,25
2021-07-30 19:02:57 India Standard Time,sushilarya0107,"I just did my part in the war against coronavirus. Join me, in supporting those who need a helping hand at this critical hour.  https://t.co/4I3u1e0YPI",en,0,0,0
2021-07-30 18:36:43 India Standard Time,dg1920khairul,Bangladesh Government allows export-oriented factories to resume production on Aug 1 amid coronavirus lockdown.  https://t.co/rxvkl2cAqB,en,1,0,2
2021-07-30 18:30:27 India Standard Time,ankushs80156425, https://t.co/EFJ6Tiox82 #Corona Go Go Corona | #Ankush Shrivastav | #Covi-19 | #Coronavirus | #Lockdown City   https://t.co/mFHTi79ttR A. dance group Lakhisarai... 8651616618 #ankushshrivastav #AnkushShrivastav #Choreographer #Artist #Actor #CoronaGoGoCorona  https://www.instag,en,0,0,2
2021-07-30 18:23:08 India Standard Time,praveen46pk,Happy Birthday to you @SonuSood sir ❣️ You helped for lot of people's in corona pandemic. All the best for your future sir ☺️ #HappyBirthdaySonuSood  #coronavirus  #Oxygen  #StaySafe,en,0,0,0
2021-07-30 18:18:08 India Standard Time,srilankatweet,So far today 1635 coronavirus cases report in Sri Lanka #LKA #SriLanka #COVID19SL,en,0,4,56
2021-07-30 17:19:31 India Standard Time,kenlim1975,iHealth Novel Coronavirus (SARS-COV-2) Salivary Antigen RTK (Dipstick)👍*No splitting *No complicated procedure *As simple as eating a lolipop ✌*Fast Result *High Accuracy *Easy to use &amp; Hygiene *Non-invasive *Painless *Detecting all variants *MDA *SIRIM *CMC/CE *IQNET  https://t.co/SyZ4fEFPgF,en,0,0,1
2021-07-30 17:05:21 India Standard Time,theeravlog,#Myanmar has the highest coronavirus mortality rate in Southeast Asia  https://www.aninews.inundefined  https://t.co/iIWXDB8foR,en,0,0,3
2021-07-30 15:00:39 India Standard Time,jehlamtimes,"India suspends international flights till Aug 31  NEW DELHI: The coronavirus-induced suspension of scheduled international passenger flights has been extended till August 31, aviation regulator DGCA said on Friday.  https://t.co/AXqNaJm0gz",en,0,0,1
2021-07-30 14:54:47 India Standard Time,shoukatalisafi,China Coronavirus Updates: Latest Developments and Business Advisory  https://t.co/WCyzSqbGNc,en,3,1,6
2021-07-30 14:30:33 India Standard Time,officeofjishnu,Rising cases of Coronavirus infections in Kerala are worrying.   I appeal to our brothers and sisters in the state to follow all safety measures &amp; guidelines.  Please take care.,en,0,0,0
2021-07-30 14:24:51 India Standard Time,madhuriadnal,What is Covid #breakthrough infections? Are the unvaccinated putting fully vaccinated people at risk?  https://t.co/Cmnzoxqz2B #coronavirus via @oneindia,en,0,0,0
2021-07-30 13:07:49 India Standard Time,alisuri19,Delta Type Of Corona Virus In Pakistan Now On Growing Stages  Islamia University Bahawalpur Calls Student For physical Exam but Classes Were totally based on Online System  Students Lifes are important Please Save Student Save Pakistan #iubstudentswantonlineexam  #ONLINEEXAM,en,2,5,5
2021-07-30 12:40:04 India Standard Time,store_deva,😷😷 stay safe from corona 😷 #CovidIsNotOver #MaskUp #DeltaVariant #coronavirus #CovidVaccine  https://t.co/W2b6ob7iTB,en,0,0,0
2021-07-30 11:34:37 India Standard Time,subhrajitsanya9,"@biannagolodryga It's quite transparent,evident and true blue that the novel coronavirus is extremely prudent and highly evolutionised....Containing the virus wouldn't be an arduous task,if people purge their insouciant behavior and get themselves innocoulated at the earliest....",en,0,0,0
2021-07-30 11:17:39 India Standard Time,jasghar,Coronavirus latest news: 99pc of pregnant women admitted to hospital with Covid were unvaccinated  https://t.co/PyTFdwhs24 via @Telegraph,en,0,2,1
2021-07-30 09:47:46 India Standard Time,ranaumar0011,If they do not cancel the exams today that means that they are trying to increase the ratio of corona virus and are trying to kill us.The ratio is increasing day by day.I can't believe it.Please cancel 1st year and 9th class exams. #ShafqatMahmood  #CancelExamsSaveStudents,en,0,0,9
2021-07-30 09:43:45 India Standard Time,srilankatweet,Lower your risk from #Coronavirus by combining these 5⃣ precautions: 1⃣Wear a mask 😷 2⃣Clean your hands👐 3⃣Keep physical distance 📏 4⃣Cough/sneeze away into your elbow 💪 5⃣Open windows as much as possible 🏠️ #StayHome #LKA #SriLanka #COVID19SL  https://t.co/iUgyUXQoOs,en,1,10,17
2021-07-30 08:55:40 India Standard Time,chellam73628887,Coronavirus marriages home marriage small group marriages and low budget cost marriage  https://t.co/ES6Qk6LKuz,en,0,0,0
2021-07-30 08:52:17 India Standard Time,chellam73628887,Coronavirus youth and old people coronavirus death  https://t.co/47bMSCjiN4,en,0,0,0
2021-07-30 08:51:46 India Standard Time,chellam73628887,Coronavirus youth and old people coronavirus death  https://t.co/9JaBdwowjX,en,0,0,0
2021-07-30 08:46:57 India Standard Time,salmans85627717,Rising cases of Coronavirus infections in Kerala are worrying.   I appeal to our brothers and sisters in the state to follow all guide lines given by government an wear masks😷 Compulsory. #StaySafeStayHealthy,en,0,1,1
