,created_at,username,tweet,language,replies_count,retweets_count,likes_count
562,2021-07-22 20:57:31 India Standard Time,kavisriv,"The PUCL Rajasthan condemns the nationwide raids on the newspaper offices of Dainik Bhaskar Hindi Daily. The message is to instill fear &amp; intimidate the journalists and editors, to not expose the wrongs of Governments, which DB didwith stories of Corona death counts, Pegasus etc  https://t.co/JIjFzjvn1R",en,1,6,18
572,2021-07-22 19:18:27 India Standard Time,trikutanews,"22 July 2021 : Bulletin on Novel Corona Virus ( #COVID19 ) #Jammu and #Kashmir reports 84 new positive cases, 314454 recovered so far  https://t.co/SQJxX0BiWg",en,0,1,0
577,2021-07-24 03:28:42 India Standard Time,faridashaikh2,@JeenalNGala Saw the report yesterday on ndtv. It has increased 14 % since corona time,en,0,0,0
578,2021-07-24 02:13:21 India Standard Time,isiddharth,@trsrajasekhar @SayannaMLA @JMRTRS @TelanganaCMO @KTRTRS @DigitalMediaTS @TNSRINIVAS3 @chmallareddyMLA @RaoKavitha @MPsantoshtrs Masks please 🙏🏼 during photo session corona virus won’t take a break,en,0,0,0
585,2021-07-23 22:48:55 India Standard Time,ranjan_bpl,Jabalpur: Canards about delta plus corona patients scare residents in Jabalpur area  https://t.co/amTfqjRXwV Download Free Press Journal official app:  https://t.co/fk5m2LwovG,en,0,0,2
586,2021-07-23 22:47:27 India Standard Time,adira_speaks,"Respected , @narendramodi  @PMOIndia PM Sir  Maharashtra needs maximum vaccines to avoid 3rd Wave of Corona Pandemic ... 🙏🙏🙏 #LargestVaccinationDrive #maharashtraneedsvaccines  https://t.co/1hfhxgu6NB",en,1,0,0
587,2021-07-23 22:32:22 India Standard Time,amitabh39182780,@HuXijin_GT  C for China C for CPC C for Censorship C for Corona what a coincidence,en,0,0,0
589,2021-07-23 22:29:06 India Standard Time,abdulnowseer,@kreditbee It was not possible to go to the bank as it was sealed down in our area at the time of Corona. There was a network problem in our area and tried several times but was not transferred. But now it is coming that it is not properly repayment. still clear all the payments,en,1,0,0
593,2021-07-23 21:11:24 India Standard Time,sufigoogler,Corona cases in Jaipur: 21/Jul - 3 22/Jul - 5 23/Jul - 15 Wondering if this trend is the beginning of 3rd Wave ??? #CoronaVirusUpdates #covid19 @ashokgehlot51 @_lokeshsharma @GovindDotasra @JaipurDialogues  @DainikBhaskar @sangpran @sandeeppurohit @1stIndiaNews @PatrikaNews,en,0,0,0
594,2021-07-29 05:02:43 India Standard Time,janmuha43901592,This is my First corona vixen 💪💪🌴🌴🤲🤲  https://t.co/NiTvyFOj3b,en,0,0,0
595,2021-07-29 04:58:56 India Standard Time,janmuha43901592,This is my Second Corona vaccine 💪💪🏝🏝🤲🤲  https://t.co/qmvvo8rz7U,en,0,0,0
597,2021-07-29 02:36:24 India Standard Time,hudhudtimes,I got the second dose of corona vaccine. You are also requested to get vaccinated. Vaccine is the biggest weapon against corona:  Dr Kafeel Khan  https://t.co/eQU3LAJLp1,en,0,0,2
600,2021-07-29 01:53:24 India Standard Time,vk_khosla1949,👉🏽👉🏽Kerala witnessed more than 21500 new Corona cases on 28th July which is over 50% of total new Corona cases came throughout India. This is all as a result of lockout relaxed during “Bakrid celebrations” to appease minorities.,en,0,1,1
601,2021-07-29 01:47:42 India Standard Time,brahmananda3798,"@KuldeepGaurav7 @ishwarsha27 @VarunKrRana If any one can tell the age of corona viruse, I will with our proposal. Thanks",en,0,0,0
603,2021-07-30 01:45:38 India Standard Time,sanjayvasantmo3,"@airtelindia @Airtel_Presence @BandBajaateRaho  ₹599RC Pack waste of money.3rd class network.Kitna complaint karu?1year se technical team tower pe kam kar rahi h,but network issue abitak same h.Corona pe vaccine aa gaya,but network problem abitak solved nai huva h.Shame on you😡",en,0,1,1
605,2021-07-30 00:03:39 India Standard Time,mosee_once,Spread this NEWS like corona... #MizoramWantsPeace  #HimantaIsTheProblem,en,0,0,1
607,2021-07-29 23:17:52 India Standard Time,sandeep85965430,@RahulGandhi please ask Govt about the success of skill and entrepreneurship development. This is one of the poorest performing areas of the Govt. Has the Govt given any KPI on this??? For how long will the Govt hide behind corona. General business health in India is very poor.,en,0,0,0
609,2021-07-29 22:57:41 India Standard Time,yamakinkarudu,Beware of third wave.   Get vaccinated ASAP.    Follow all protocols.     Already two times corona vachi taggina vaalki kooda malli vastondi.     Bayyata janaala ki matram o dandam.,en,1,8,9
610,2021-07-29 22:48:10 India Standard Time,indrabh07440458,@aajtak Corona coverage? Floating of dead body in the river?,en,0,0,0
614,2021-07-29 22:36:13 India Standard Time,drtangellasivap,"30/7/21@11AM: Environment People (Subscribe)  https://t.co/ZVheaJaBje NISA/WHAT 2 EAT?WHAT NOT 2 EAT?HOW MUCH 2 EAT?/ Corona &amp; Natural Immunisation/Dr Amar Singh Azad, Dr Awadesh Pandey,Host:Vaid Sunil Arya Repeat: Environment People(Subscribe)on 30/7/21@11AM FaceBook:Tangella Si  https://t.co/MlZ5g6gUd8",en,0,0,0
617,2021-07-29 22:01:39 India Standard Time,newsdailyassam,"Assam All District Corona Update...... (অসমৰ সকলো জিলাৰ কৰোনা update....) 29th July, 2021 #BreakingNews #Assam #HimantaBiswaSarma #Covid19 #AssamCovidUpdate  Visit :  https://t.co/drCwlgZs5q  Credit : NHM Assam  https://t.co/4OCQoBs0PR",en,0,0,0
618,2021-07-29 21:26:19 India Standard Time,single_king__,krunal 's corona issue  changed fate of this series  #INDvsSL,en,0,0,1
621,2021-07-29 20:55:26 India Standard Time,anshuma73064992,"@mirabai_chanu Here in jharkhand most Goverment sports Complex is closed almost last 18month they become Corona centre, player future ruined due lack of vision of Decision making persons.  https://t.co/z3pvYPFawt",en,0,0,0
626,2021-07-29 19:59:01 India Standard Time,alokraj00191777,Corona case in Rajasthan is below 50. And kota is corona free now. There is no any case in kota last 3 days.. So we want to study offline in coaching of kota.. #kotacoachingopen #unlockkotacoaching  https://t.co/1mhrwLcRA8,en,0,10,3
627,2021-07-29 19:55:22 India Standard Time,nkansara,"#Jodhpur #Corona Stats 29-Jul-21 19:51 TODAY Tests: 1,133 +ve: 0(0%) Deaths: 0 CUMMULATIVE Tests: 10,44,976 +ve: 1,12,367 Inf: 10.8% TOTAL Actv: 13 (.01%) Rcvrd: 1,11,251 (99.%) Deaths: 1103 (.98%) 5 Day Actv Grwth: -27.8% 5 Day Dbling Days: -2.52 Last 7-Day Inf: .1%  https://t.co/0Gv8bD80ap",en,0,1,5
628,2021-07-29 19:46:34 India Standard Time,dnyadav,"The opposition has been demanding debates on  👉Pegasus,  👉Price rise,  👉Fuel &amp; LPG hike,  👉Black Farm laws, 👉Corona Mismanagement  Where is Modi???  #ParliamentAaoModi  https://t.co/tMxi7afvjH",en,1,6,7
630,2021-07-29 19:32:00 India Standard Time,aaminalidayer,"The opposition has been demanding debates on  👉Pegasus,  👉Price rise,  👉Fuel &amp; LPG hike,  👉Black Farm laws, 👉Corona Mismanagement  Where is Modi???  #ParliamentAaoModi  https://t.co/poBZohCsmH",en,0,3,3
631,2021-07-29 19:29:36 India Standard Time,nasalmutairi143,"Wheels off during #driftking #malaysia round We finished #4th on #overall Then #corona came 😅 We miss that #panda and that #s13 #NAS143 #NAS_ALMUTAIRI #quttainah #2jz #qmc @ Kuala Lumpur, Malaysia  https://t.co/Qs7rN9lxTr",en,0,0,0
632,2021-07-29 19:27:29 India Standard Time,llhindia,"#Tweet:18🇮🇳  Today #LiveLifeHappily pays tribute, our inspiration for the Corona disaster. We are happy to felicitate Dr-Arunabha Das, BMOH Phansidewa Rural Hospital with #Corona_Warrior_Award who fought relentlessly to provide COVID Vaccination to all.  https://t.co/gU0GA4j7b5",en,1,0,1
635,2021-07-29 18:38:10 India Standard Time,lotharthiel6,I of the way back .is rain is corona delta Type I say many Thanks to KP China That you are able to decimate the world population because of their negligence and not preventing its spread.  O'clock has been obliged to bear the costs.  https://t.co/KSS3CJm5VR,en,1,1,3
636,2021-07-29 18:17:06 India Standard Time,aaabijith,@satyakumar_y Satyanna Gaaru... This will reduce capitation fees to a great extent... Also.. this will help us counter waves like corona... Kudos to you n BJP,en,0,0,1
637,2021-07-29 17:58:43 India Standard Time,navindwivedi19,@sumitsaurabh It is UP. Corona ka festival chal raha phir bhi itne kam case. Really mismanaged.,en,0,0,0
638,2021-07-29 17:56:52 India Standard Time,rajeshwaridoshi,@RjDhvanit @rjhardik_only We have known Dr. Bhumi for more than 10 years she was my classmate in Graduation &amp; post graduation. Please help to raise funds for her. She is a corona warrior &amp; healthcare hero and her condition is critical right now.   https://t.co/eDaOOk39nm,en,0,0,0
639,2021-07-29 17:53:41 India Standard Time,ishwari47677404,Now no beautiful days only corona waves.......stay home stay safe,en,0,0,0
640,2021-07-29 17:47:31 India Standard Time,wecay2,"Stop inflating, Start giving .Everyone deserves to stay healthy. Lets play our part in fighting the war against Corona!  Stay Home. Stay Safe  #CovidIsNotOver #Pakistan #MaskUp #Covid_19 #WeCanDoThis #lockdown #COVID #HealthForAll  https://t.co/dWF1CDsCIs",en,0,3,7
642,2021-07-29 17:36:09 India Standard Time,mohanba54923485,"@SaffronSunanda @SAYAN2904 @myogiadityanath Delighting to note in d context, this endless list of UP CM @myogiadityanath's great feats &amp; achievements gets further multiplied with d addition, besides his recent action on lawless Rohingyas in d state, of global recognition to his 'UP model' of curbing corona spread. Kudos.",en,1,0,0
644,2021-07-29 17:27:21 India Standard Time,ahmad9998,@ZainabUmair8 @AliRazaTweets Because corona is on the rise and a dangerous variant.,en,0,0,1
645,2021-07-29 17:15:07 India Standard Time,keovatana,"If we say about Covid-19 &amp; CO-2, we have to say about the living source of Coronavirus and why they have the great opportunity to infect to people so fast like this.   Fighting Against Coronavirus with Corona Discharge (Cut out off) Infection Technology:  https://t.co/XtII9GIhnw  https://t.co/Y0qpBASptt",en,0,0,1
647,2021-07-29 16:37:52 India Standard Time,sharadbajaj4,#why left liberal qawwal is silent on Corona outburst in Kerala,en,0,0,0
649,2021-07-29 16:14:39 India Standard Time,dr_ramsharma,"The inaction of the govt on Shahi bagh, kisan Andolan, all-out confusion on corona, and many such events show it in a poor light lacking the will to deal things with tough hands. Sometimes I wonder if the govt is passing through the phase of inaction and policy paralysis of UPA2.",en,2,0,0
651,2021-07-29 16:08:28 India Standard Time,sharadbajaj4,Bakara Eid is the main reason for Corona outbursts in Kerala now all left liberal kabal's are silent,en,0,0,0
652,2021-07-29 15:54:46 India Standard Time,ashanair1707,"@Im_Mr_Jariwala @Shehzad_Ind Salman Nijami ,another radical who thinks his most favoured religion is incapable of spreading corona. Hindus were  lambasted for Kumb by this man. Is this""secularism""that left leaning and the lobby would like the public to believe?Today Kerala accounts for 50%of the total cases.",en,0,0,0
653,2021-07-29 15:31:23 India Standard Time,jasbir8180,@GO_CORONA_GO_1 @narendramodi Happy to send if you sponsor,en,0,0,0
654,2021-07-29 15:17:10 India Standard Time,drsahil201,@Nooorie16 corona ki moat hy ab.,en,1,0,0
656,2021-07-29 15:05:29 India Standard Time,nikita18174131,"Sant Shri Asharamji Bapu, 85-year-old senior citizen, has not yet been granted bail as per government directives.  Despite corona infection, they are not given proper medical treatment.  #Bapuji should get justice soon  #WhyJusticeIsInterdected  https://t.co/Q5BBoaFdSp",en,0,0,0
657,2021-07-31 04:37:58 India Standard Time,publichelper123,@SonuSood Did a great help in corona time 🙏,en,0,0,0
658,2021-07-31 04:01:06 India Standard Time,kali_ghata,We need Vaccination Kiosks everywhere !! Expo Centre mai bohat Corona phail raha hai,en,0,0,0
659,2021-07-31 03:37:47 India Standard Time,moniaalmuhaini,@_am105 safray 7ada! corona is only here bs 3indna 😂😂😂😂😂,en,0,0,0
660,2021-07-31 02:34:49 India Standard Time,dileeptweetsz,Dancing rose episode @RohiniSilverScr / @VettriTheatres lo first day set chesinte 🔥🔥🔥🔥🔥🔥🔥   @corona 🤦🏻🪦,en,0,0,0
663,2021-07-31 01:37:55 India Standard Time,shasf98,@RoseA088 It’s corona time 😂🤒💔  https://t.co/OPubzJoDCX,en,1,0,0
664,2021-07-31 00:52:21 India Standard Time,razzaqsial123,My wife is suffering from corona these days and my children and I are well and in quarantine. Karachi city is currently in the grip of corona.  https://t.co/0xjfTFcZ4I,en,0,0,1
667,2021-07-30 22:47:45 India Standard Time,govindharasuc1,"@santhoshtupskg Yes. TN becomes Heaven for education.Bcoz we hv achieved87% literacy rate. Only for 10 yrs rule of AIADMK, Eco. Devpt. became worst. After assuming power, in short period MKS had done wonderful services such as reducing no.of Corona patients, accelerating GDP growth rate etc.",en,0,0,0
670,2021-07-30 22:04:32 India Standard Time,abhikalkutki,@ruturajdyp @CMOMaharashtra @Dev_Fadnavis Corona laughing in corner,en,0,0,0
671,2021-07-30 21:52:00 India Standard Time,artistbaljinder,Happy birthday sir Sun Light will take 8 minutes and 20 seconds to reached the Earth🌍 beyond this Sonu Sood reached in micro seconds to the needy. It's enjoy Indian Creative Unity and witness of Fastest Painting the CORONA FIGHTER KING SONU SOOD Sir @SonuSood @artist_baljinder  https://t.co/dFnRKnYlpY,en,0,0,0
672,2021-07-30 21:48:00 India Standard Time,ahmad9998,@fattuuz Stay safe regarding corona. Have fun.,en,1,0,0
674,2021-07-30 21:37:00 India Standard Time,reallgupta,Sub-Standard COVID Kits were used in Corona 2nd wave. ABP News   https://t.co/v6K4Ll67sv  https://t.co/tZPN06P1lj,en,0,0,0
