created_at,username,tweet,language,replies_count,retweets_count,likes_count
2021-03-22 01:56:13 India Standard Time,safikhanmagical,@iRashidLatif68 May Allah give #PMImranKhan  &amp; #FirstLady #BushraBibi better health&amp;speedy recover to overcome from #Corona #PrayforImranKhan defeat #COVID19 #GetWellSoonPMIK after doze #COVID19Vaccine in #Pakistan it will give better outcome Hope #lockdown2021 #WearAMask  https://t.co/dWFYjLb8YB,en,1,0,0
2021-03-22 01:53:55 India Standard Time,safikhanmagical,@etribune May Allah give #PMImranKhan  &amp; #FirstLady #BushraBibi better health&amp;speedy recover to overcome from #Corona #PrayforImranKhan defeat #COVID19 #GetWellSoonPMIK after doze #COVID19Vaccine in #Pakistan it will give better outcome Hope #lockdown2021 #WearAMask  https://t.co/dWFYjLb8YB,en,0,0,0
2021-03-22 00:52:01 India Standard Time,absheraz786,We are not against the closet of educational institutions as we all can see massive increase of Corona cases but we students stress educational institutions to provide quality education through online. #طلبہ_کو_پڑھنے_دو,en,0,0,1
2021-03-22 00:45:40 India Standard Time,talatrahim,Sri Lanka and Me. Pre- Corona days are now a Dream.  https://t.co/6kqG9VQavQ,en,0,0,7
2021-03-22 00:29:21 India Standard Time,satishp25164327,Happy Birthday corona  https://t.co/NUKDYwsZsl,en,0,0,1
2021-03-22 00:28:10 India Standard Time,safikhanmagical,@Ali_MuhammadPTI @ImranKhanPTI May Allah give #PMImranKhan  &amp; #FirstLady #BushraBibi better health&amp;speedy recover to overcome from #Corona #PrayforImranKhan defeat #COVID19 #GetWellSoonPMIK after doze #COVID19Vaccine in #Pakistan it will give better outcome Hope #lockdown2021 #WearAMask  https://t.co/dWFYjLb8YB,en,0,0,0
2021-03-22 00:26:26 India Standard Time,safikhanmagical,@Ali_MuhammadPTI @ImranKhanPTI May Allah give #PMImranKhan  &amp; #FirstLady #BushraBibi better health&amp;speedy recover to overcome from #Corona #PrayforImranKhan defeat #COVID19 #GetWellSoonPMIK after doze #COVID19Vaccine in #Pakistan it will give better outcome Hope #lockdown2021 #WearAMask  https://t.co/dWFYjLb8YB,en,0,0,0
2021-03-22 00:25:01 India Standard Time,raajeevshharma,@happyeasygo @HardeepSPuri @MoCA_GoI Mr Puri your and aviation ministry reply will be appreciated.please have a look at it and stop these companies to cheat others. Not cancelling my tickets will do the web check in also but won't travel due to CORONA.,en,1,0,0
2021-03-22 00:21:49 India Standard Time,sachinp78279546,Corona new viedo for request to good again for school and College stop.  https://t.co/zxs1t9mpKG,en,0,0,0
2021-03-24 02:19:01 India Standard Time,yourboymunna,"One year ago, on this day, LOCKDOWN STARTED IN INDIA. And this happened.😷 . . . Video Courtesy🎥: @Debjyotisaha217 . . . #lockdown2020 #corona #covid_19 #muskup😷 #sanitize #sanitizer #pandemic #disaster #socialdistancing #migraine #stayhomestaysafe #staypositive #stayhealthy 🙏🏻  https://t.co/SWKzTaNbke",en,1,1,4
2021-03-24 00:24:41 India Standard Time,snagia3,@RanaParamjeetS1 @RanaPS10 @raghav_chadha @RaghavChadhaOfc @DCPCentralDelhi Request to kindly take necessary steps/precautions against the outburst of noval corona virus.  Regards: Rajinder Nagar Bazar Marg Traders Association  https://t.co/tXlbs7d4cH,en,0,1,1
2021-03-23 23:39:49 India Standard Time,virajnsui,Students would require to travel to examination centers. What about students who don’t possess any vehicles to travel? Nowadays public transport isn’t safe and could serve as a hub to spread of corona. What should such students do? #छात्रो_की_बात_सुनो_मामा,en,0,0,1
2021-03-23 23:19:18 India Standard Time,varun4yaars,"Way Corona cases are increasing  its best time for a holiday before ModiJi comes with ""MITRON""",en,0,0,1
2021-03-25 05:26:31 India Standard Time,kaptanmalikncp,The world's largest vaccination campaign! The corona vaccine will now be given to citizen over the age of 45 #VaccinationDrive #COVID19 #COVIDVaccination #Corona  @WHO @MoHFW_INDIA @PMOIndia @AmitShah @CMOMaharashtra @OfficeofUT @PawarSpeaks @rajeshtope11 @mybmc @mybmcHealthDept  https://t.co/zQYENBLWr3,en,0,4,7
2021-03-25 03:16:53 India Standard Time,ramoosha16,"Corona going mad mad again, rising like shii",en,0,0,2
2021-03-25 02:44:45 India Standard Time,sarahsaffouri,Corona vaccination💉...DONE✅  https://t.co/6Ff1vNYHTd,en,0,0,0
2021-03-25 01:47:26 India Standard Time,kantinidhi1,"Corona, please don't go away Come home another day Waiting for you in the cluster Gonna spread as faster",en,0,0,0
2021-03-25 01:03:13 India Standard Time,naveedahmed_23,@ANI What about election campaigns if festivals is cause for corona then y don't u stop election campaigns?if government stop campaigns from tomorrow we the people of India 🇮🇳 will ready to stop celebrating festival,en,0,0,0
2021-03-25 01:01:48 India Standard Time,naveedahmed_23,@narendramodi What about election campaigns if festivals is cause for corona then y don't u stop election campaigns?if government stop campaigns from tomorrow we the people of India 🇮🇳 will ready to stop celebrating festival,en,0,0,0
2021-03-25 01:01:36 India Standard Time,naveedahmed_23,@AmitShah What about election campaigns if festivals is cause for corona then y don't u stop election campaigns?if government stop campaigns from tomorrow we the people of India 🇮🇳 will ready to stop celebrating festival,en,0,0,0
2021-03-25 01:01:20 India Standard Time,naveedahmed_23,@PMOIndia What about election campaigns if festivals is cause for corona then y don't u stop election campaigns?if government stop campaigns from tomorrow we the people of India 🇮🇳 will ready to stop celebrating festival,en,0,0,0
2021-03-24 23:54:32 India Standard Time,qaisarrayyan,@RoseLynley I would like to inform you that I stuck here on this location because of corona,en,0,0,0
2021-03-24 23:51:18 India Standard Time,prakritishukl12,"@narendramodi #when political rallies were going on in Bengal that time were was corona. Imposing rules on people can not control corona ,Each and every citizen of india should follow rules whether miniter or aam janta.",en,0,0,0
2021-03-26 05:18:34 India Standard Time,noshitbruv,Corona hit me at the worst time,en,1,0,0
2021-03-26 04:19:33 India Standard Time,atifmateen2,"Shameless behaviour to say the least by all political parties as far as Corona is concerned. Rather than cutting off political activities and leading from the front, there’s no letup in jalsas, dharnas and other activities by virtually all parties.",en,0,2,5
2021-03-26 02:36:43 India Standard Time,drarunpbr,Yes. Wake up people and fight against  corona by observing 3 principles which r to b followed.  You don't loose anything but save your  and other Bharatiy.,en,0,0,0
2021-03-26 01:37:49 India Standard Time,mohnaazs,"@PotholeWarriors @TOIMumbai har plc mey checking chal hai like on entry of SRA,  BMC Etc to fight and win first from corona in Maharashtra state.",en,0,0,0
2021-03-26 01:28:27 India Standard Time,puneet38733959,"Withdraw of farm laws is the second thing.but this time Capt. Amarinder Singh is right At that time country is facing many problems like lockdowns,corona,economic burden and strikes due to farm laws,but there is the need to keep an eye on security issues too(Paks napak activies)  https://t.co/gHSNOvM42W",en,0,0,1
2021-03-26 00:37:43 India Standard Time,rehaansiddiquei,"""Off to get some corona free atmosphere.”  https://t.co/IFIgAlEOvx",en,0,0,1
2021-03-26 00:18:33 India Standard Time,surajsh98358721,"@Garimas56317723 @DharamvirMumrej @MereMalik1 @RamlalUmoni @RekhaVerma0821 @bajaj2107 @nayar_shivalkar @taneja_devander @AmitSwami2019 @DeepakP80659263 @ketanamlani5 #कानून_की_नाइंसाफी Sant Shri Asharamji Bapu has been framed in a false case by POCSO Misuse. Also, closed environment of jail is favourable for transmission of Corona. Hence all elderly people above 60yrs must be released from jail.  https://t.co/pGJ6jxJi2w",en,0,2,2
2021-03-25 23:58:05 India Standard Time,akrammohsin4,Ye corona to fir se comeback kr gya😔,en,0,0,0
2021-03-25 23:54:07 India Standard Time,hmirza61891664,Corona ..just another gimmick to befool the nation.,en,0,0,0
2021-03-25 23:50:19 India Standard Time,drvikramgurjar,"I would like to thank the doctors, nursing staff, and corona warriors who have painstakingly served during this pandemic. Your commitment, strength and positive outlook has helped millions to recover &amp; saved countless lives. My sincere gratitude and best wishes—-@SachinPilot  https://t.co/1hxdKeb9ZU",en,0,11,94
2021-03-28 04:35:03 India Standard Time,makhdoomm,"@AliRazarizvi34 True but at the same time many have gone through corona. This could be one of the reason! They have got immunity.   Pak main waisay kaun sa SOPs follow hotay hain, recently seeing our PM doing meeting having corona +ve, how can any of us follow SOPs.  Allah hamain mahfooz rakhay!",en,0,0,0
2021-03-28 03:03:44 India Standard Time,yourqalandarguy,"@itslizaR Fever, cough, body pain, headache, weakness (Corona ig)",en,0,0,0
2021-03-28 02:12:55 India Standard Time,deepupanditagra,"@blackoutneyy @theskinnyneedle very take care with Corona,, God with you always ❤️",en,0,0,0
2021-03-28 02:11:10 India Standard Time,one1_al,"AL MALIK ONE1 Delhi India 🇮🇳.. Cotton mask 😷 safe corona 2 lyr. Colour full check ✅ print colour.. Double lyr mask 😷 cotton .. Contact me .whatsapp, call.. 8750866686... AL MALIK ONE1  https://t.co/jI2CkFXu5Q",en,0,0,0
2021-03-28 02:10:23 India Standard Time,deepupanditagra,"@Emanuellymb Very take care with Corona,",en,0,0,0
2021-03-28 02:06:17 India Standard Time,deepupanditagra,"@robertas_world Good night, take care with Corona",en,0,0,0
2021-03-28 01:29:46 India Standard Time,zahidghouri_1,Allah please safe Pakistan and entire world from Corona Virus. #COVID19 #coronavirus #Corona  #CoronaVirusUpdates  https://t.co/GxggcxgYH3,en,0,0,1
2021-03-28 01:21:30 India Standard Time,psrx,@Siya_Aherwal Yes Siya 🥺😭😭😭Especially Mumbai is too unsafe Dear as Corona cases are increasing 😭😭😭,en,1,0,1
2021-03-28 00:46:56 India Standard Time,azadhoonmein,Need your attention to save our children from Corona @MoeedNj @FrontlineKamran @AajKamranKhan @Kashifabbasiary @TNSBeaconhouse @TBandey @AzharAslampk @ImtiazGul60 @ImtiazGul60 @fslsltn @faisalqureshi,en,0,1,2
2021-03-28 00:42:26 India Standard Time,aqshahzadi,Wishing this corona moron-a to end soon. No more COVID deaths; no more COVID sadness :) #دل_چاہتا_ہے,en,0,1,15
2021-03-28 00:39:56 India Standard Time,azadhoonmein,How O &amp; A Levels exams are planned when Corona virus is out of control among children ..... @Shafqat_Mahmood  @DrMuradPTI  @CaptainUsman  @HealthPunjabGov @MalickViews @HamidMirPAK Are we on suicidal mission @omar_quraishi @fawadchaudhry @kashifabasiary @CMPunjabPK @PSHDept,en,0,1,2
2021-03-30 05:12:35 India Standard Time,ksnmurt73963068,"@DDNewsAndhra My idea is it is better if Transperant plastic face masks will be liked by children to wear just like earlier children tiger/monkey/Lion Toy masks sold in festival seasons,to prevent&amp; fight corona ,virus impacts",en,0,0,0
2021-03-30 04:43:27 India Standard Time,ewljmohuzgf8atd,"Corona virus is of the lesser torment short of the greater torment, that perhaps they may repent.   https://t.co/OAr6cKBPjD",en,0,1,1
2021-03-30 04:43:00 India Standard Time,ewljmohuzgf8atd,Corona-virus is from the minor chastisement before the major chastisement so they may turn (to Allah)..   https://t.co/62kgQW1NkJ,en,0,1,1
2021-03-30 03:57:53 India Standard Time,ahmad9998,Another sad news. Another close family passed away in Lahore due to corona. Please pray. Stay safe and follow sops. This 3rd wave is more dangerous.,en,11,2,31
2021-03-30 03:20:49 India Standard Time,ajeytiwari14,Government n media is silent on Unemployment Rising Corona Cases Selling profit-making public sector companies Economic crisis @AjeyTiwari14,en,0,1,2
2021-03-30 01:37:28 India Standard Time,imtesalawan2000,"Shab-e-Barat Mubarik to you all..🌸❤️  Please Remember me and all the Muslim ummah in your prayers and ask Allah for mercy , so that we could overcome this corona situation.. May Allah forgive all our sins... Ameeen♥️   #ShabeBaraat #shabebarat #Shab_e_Tauba #shabebaraatmubarak  https://t.co/DwgkdHQo0q",en,2,2,5
2021-03-30 00:49:19 India Standard Time,farazpsf,President Asif Ali Zardari got his first dose of corona vaccine. PPP wants to give this message to the people of Pakistan to get their loved ones vaccinated so that together we could fight against this pandemic. PPP stands besides the people of Pakistan in such hard times.  https  https://t.co/zvo89yTwwX,en,0,1,2
2021-03-30 00:48:25 India Standard Time,mahmudulhuqkha1,@nytimes Corona virus is not in a hurry to leave the world.Alertness &amp; preparedness must be there all the time.,en,0,0,1
2021-03-30 00:18:20 India Standard Time,sakpalumesh23,@taslimanasreen Are you crazy?  They are done with Corona and all the scientific protocols..now matter will be handled on their level so working hard to hunt it down...,en,0,0,0
2021-03-30 00:12:03 India Standard Time,jagiraniuzair,President Asif Ali Zardari got his first dose of corona vaccine. PPP wants to give this message to the people of Pakistan to get their loved ones vaccinated so that together we could fight against this pandemic. PPP stands besides the people of Pakistan in such hard times.  https://t.co/rVXCTjDZxu,en,0,16,26
2021-03-29 23:55:12 India Standard Time,tanay26294010,@akshaykumar pls stop shooting for your ads &amp; movies ...it will help to decrease corona patients in India ..,en,0,0,0
2021-03-29 23:51:08 India Standard Time,rcoolworld,@DcpNorthDelhi Sir.. Congratulations for superb handling of Holi occasion by continuous follow up from CGHsocieties Rohini..in crucial Corona Times..A strict observation will not allow to spread the disease..in future .Thanks,en,0,0,0
2021-03-29 23:47:13 India Standard Time,mukherjiratna,@JaniJasmine N above all the elections in some stares !! Spl in West Bengal. There no fear!! As if no Corona. !!,en,1,0,1
2021-03-29 23:45:33 India Standard Time,ahmad9998,And not following any SOPS. First we took corona to NZ and now it is SA turn,en,2,0,0
2021-03-29 23:20:29 India Standard Time,veereshgm19,Whoever know about corona please visit my channel in youtube will soon meet in youtube... Tq....,en,0,0,0
2021-03-29 23:19:19 India Standard Time,rcoolworld,Thanks the dedicated officials of NorthDelhi Police for successful handling of Holi celebrations by round the clock..so that Corona don't spread..in crowd.,en,0,0,0
2021-03-29 23:10:29 India Standard Time,tubatabby123,"Shabe baraat Mubarak to you all.  May Allah forgive our sins, free this whole universe from Corona virus and please remember me &amp; my family in your prayers🙏. #Shab_E_Barat  https://t.co/r0nVKTAE4H",en,2,0,7
2021-03-29 23:00:14 India Standard Time,shreebhagwat94,Corona virus dies in hot temperature.  Me using android studio #100DaysOfCode #androidstudio @androidstudio #Covid_19 #development  https://t.co/d5OeBJcZh2,en,0,2,4
