,username,created_at,replies_count,retweets_count,likes_count,tweet,language
187,"Dr. A. K. Singh; MD, DM (Endo) ",2021-05-14T09:06:02.000Z,,3.0,12,"#Covishield 
Jan 21: take it 
@4W
 gap
March 21: take it 
@6
-8W
Early May 21: take it 
@12W

Mid May 21: take it 
@16W

Had #Covid: take 
@6M
. Meanwhile donate #plasma free - gave u V free 

Prediction 

Took 1: no need-u r safe-donate plasma  

No V: u have herd immunity 
TY 
@ICMRDELHI",
188,ramen aditya,2021-05-14T08:27:27.000Z,,,,"COVID-19 deaths in Varanasi: Govt data says 227 died last month, but Manikarnika Ghat officials report 1,500 cremations in one April week alone
High costs of cremation varied Rs 15,000 to 30,000 forcing villagers in UP to bury the dead or dump bodies in Ganga
Yogi in silent mode.",
189,Devkaran Singh,2021-05-14T05:57:02.000Z,,,3,"#eidmubarak2021 
#savelife 
#StayHome 
Inshaallah covid 19 is finished this year

@BeingSalmanKhan
 
@eidmubarak",
190,Mohammad Sajid,2021-05-14T05:01:57.000Z,,,3,"Eid-ul-Fitr Mubarak to each and everyone out there. Pray for the wellness of humanity dealing with Covid-19. Stay home stay safe.
#eidmubarak2021 #Eidulfitr2021 #Eid #EidUlFitr",
191,BHOLA NATH SAHA,2021-05-14T01:19:47.000Z,,,,"*MUBARAK EID UL.FITAR , praying Almighty & Allah to all of you and your family  keeping safe in this pandemic covid-19 situation & Almighty bless to you in  doing wonders in your respective jobs।*",
192,Shaykh Hasnain Ali Qadri,2021-05-13T16:52:45.000Z,1.0,1.0,2,"May Allah Almighty accept our Ibadah rendered during the month of Ramadan and protect everyone around the world from COVID-19 Corona Virus{Second Wave}Pandemic. Here's Wishing you all a very happy and blessed Eid Ul Fitr Mubarak. 
#EidUlFitr #EidMubarak #COVID19 #StayHomeStaySafe",
193,Sheikh Hasnain Ali,2021-05-13T16:39:19.000Z,1.0,,1,May Allah Almighty accept our Ibadah rendered during the month of Ramadan and protect everyone around the world from COVID-19 Corona Virus{Second Wave}Pandemic. Here's Wishing you all a very happy and blessed Eid Ul Fitr Mubarak. #EidUlFitr #EidMubarak #COVID19 #StayHomeStaySafe,
194,ramen aditya,2021-05-13T15:37:26.000Z,,,,Tata Medical & Diagnostics is in marketing & distribution discussions with multiple Covid-19 vaccine makers such as Johnson & Johnson and AstraZeneca. Tata Trusts committed 1500 crore rupees to fight against covid19. They have already donated 500 crore rupees to PM cares fund.,
195,Abhirup Banerjee,2021-05-13T11:39:51.000Z,,,,"@MoHFW_INDIA
 
@CovidIndiaSeva
 
@drharshvardhan
 
@DrHVoffice
 Can someone please clarify when can a Covid-19 recovered patient receive Covid-19 vaccination in India as per the protocol?",
196,"Dr. A. K. Singh; MD, DM (Endo) ",2021-05-13T10:46:23.000Z,7.0,8.0,40,"Two Pharma giants manufacturing the drugs themselves claiming it doesn’t work in #Covid: 
#Ivermectin - MSD
#Tocilizumab - Roche 

But people are getting mad finding it ",
197,Adroit Information Technology Academy (AITA),2021-05-13T08:39:18.000Z,,1.0,2,"Wear a mask at Celebrations for us and our country. Happy Eid Mubarak!

http://adroitacademy.com

#eidmubarak #eid #idulfitri #ramadan #stayhome #staysafe #covid #happyeid  #EidAlFitr",
198,kingsuk Basu,2021-05-13T05:11:38.000Z,,,1,"Withdrawal of vaccinations from private is an criminal offence 
@MamataOfficial
 when you don't hv infrastructure , trained manpower & sufficient vaccinations to vaccinate, health centers would be super spreaders like elections rallys #COVID #COVID19Vaccination",
199,WITTY_CUPID,2021-05-13T02:58:18.000Z,,,,"Replying to 
@timesofindia",
200,Manjuvasha Mitra SSRian SSR warrior,2021-05-12T20:23:53.000Z,,3.0,2,"EID MUBARK to my SSRians family.... 
May Allah bless us and give justice to all the victims and punished all the culprits as soon as possible and give us more power to fight with covid 19...
Stay safe enjoy safely.... 
Youth Icon Sushant",
201,Abhinaba Dasgupta,2021-05-12T18:37:46.000Z,,,,"Replying to 
@jdhankhar1
 and 
@MamataOfficial",
202,Sanjay Kumar,2021-05-12T18:36:33.000Z,,,,The Lancet Editorial.                    India's COVID-19 emergency,
203,Arghyadip Datta,2021-05-12T16:17:54.000Z,,,,"This is different level of #AtmanirbharBharata!! #atmanirbhar 

Tamil Nadu to float global tenders for Covid-19 vaccines to inoculate all in 18-44 age group - Coronavirus Outbreak News",
204,Ridzsups,2021-05-12T14:21:02.000Z,,,,"Replying to 
@TOIDelhi
 and 
@timesofindia",
205,Aadil Mansoor,2021-05-12T14:16:28.000Z,,,1,"The world is a book and those who do not travel read only one page.”
#nomad #travel #lockdown #covid_19 #backpacking #solotravel #hitchhiking #tent #hiking @ Quest Mall",
206,Nishit Shaw,2021-05-12T13:57:38.000Z,,,,"Replying to 
@narendramodi",
207,Kankana Bhowmik,2021-05-12T10:23:00.000Z,,,,"I would like to thank you from the bottom of my heart for the kindness, empathy, and endless love! 
Happy Nurse Day
.
#nursesweek #nurse #nurses #nurselife #nursesofinstagram #nursesrock #nursepractitioner #nurseproblems #nursesunite #covid #nurseonduty #nursehumor",
208,The Brand Tips,2021-05-12T09:20:13.000Z,,,1,"A Tribute to Frontline Health Care Professionals During the COVID-19 Pandemic 
#HappyNursesday
#HappyNursesDay2021
#thebrandtips",
209,Urbasi Bhattacharyya,2021-05-12T09:07:27.000Z,,,3,"Maharashtra did remarkably well to combat Covid 19 . GOI just doing opposite . Follow the path of Maharashtra regarding transparency unless you do it you can never win . 
@PMOIndia",
210,Nadeem Anwar,2021-05-12T09:04:37.000Z,,2.0,3,"Water logging in ward 36 Shibpur GCRC Road since yesterday 4pm.
What 
@HowrahMunicipal
 doing? Are they waiting for some disaster like diarrhea (symptom of Covid-19), electricity running

@MamataOfficial


@HomeBengal",
211,Debanjan Chakrabarti,2021-05-12T08:29:49.000Z,3.0,,27,"At a time of this extraordinary public health crisis, am deeply touched & inspired by so many fellow Calcuttans reaching out to help each other, organise support, individually or collectively, contributing to the fight against Covid 19. Too many to tag individually ...",
212,Inkcollab PR,2021-05-12T08:22:01.000Z,,,1,"@mimichakraborty
 has been helping people in need of hospital beds, oxygen and other needs .
.
Here are the contact details.
.
#covid_19 #covidhelpline #mimichakraborty",
213,Mohammad Mumtaz,2021-05-12T08:08:45.000Z,,,,"HELP POST

A+ve Plasma Required from COVID-19 Recovered Donor

COVID-19 Patient, Lady aged 54, admitted in ICU in Birat Teaching Hospital, Biratnagar, ICU Bed No. 5
Contact Person Mr. Miraj 9827073786
#HelpingHand #helpindia",
214,ramen aditya,2021-05-12T07:01:07.000Z,,,,"The Bihar government said altogether 71 bodies have been fished out from the Ganga in Buxar district, where these were found floating in the river, triggering suspicion that the abandoned corpses could be those of COVID-19 patients downstream from neighbouring Uttar Pradesh.",
215,ramen aditya,2021-05-12T06:38:48.000Z,,,,"The World Health Organisation (WHO) informed that the B.1.617 variant of COVID-19, first found in India in last October, had been detected from 44 countries in WHO regions.
In India, the active cases have reduced to 37,04,099 comprising 15.87 per cent of the total infections.",
216,Twinkle Bain,2021-05-12T06:17:39.000Z,,2.0,2,"Covid cases are getting more and more there's no oxygen no more beds in hospitalnothing Even in my locality there is 10cases of COVID-19 So this is our request from students Please cancel the board exams or take exams on online #cancelwbboardexam2021 
@MamataOfficial
 
@basu_bratya",
217,अशोक पासवान,2021-05-12T05:16:20.000Z,,1.0,1,"I agree with you mam
Sant Shri Asharamji Bapu has been implicated in a bogus case and not been given bail even once. Now at an old age of 85 bapuji is suffering from Covid-19 still judiciary is giving dates and delaying his bail.Why?
This is height of injustice
Justice For Bapuji",
218,Jit Bose,2021-05-12T02:22:58.000Z,,,,"Sonu Sood brings in oxygen plant from France for COVID-19 relief in India | Hindi Movie News - Times of India
#SonuSood #COVID19",
219,Sayan Dey,2021-05-11T19:05:46.000Z,,,,"Replying to 
@ArunudoyB",
220,"Dr. A. K. Singh; MD, DM (Endo) ",2021-05-11T15:44:33.000Z,,,,"Replying to 
@docanoopmisra
 
@ICMRNIN
 and 5 others",
221,BHOLA NATH SAHA,2021-05-11T15:21:09.000Z,,,2,"My efforts for Noble Cause recognised -  family member of U P COVID 19 POSITIVE COUPLE treated in Hooghly, WB, Nice words from  Respected Additional Health Secretary,Government of West Bengal,  Mr  Sudip Mitra , IAS।",
222,Raj Saha ,2021-05-11T14:46:26.000Z,,1.0,8,"West Bengal crosses 20K Mark!

Highest ever single-day spike in Covid-19 cases since the beginning of the 2nd wave of  Pandemic 

In last 24 hrs 20,135 new cases recorded in West Bengal. 132 people have died due to #COVID19 
@pooja_news
 
@Plchakraborty",
223,Kamran Farooque,2021-05-11T14:38:25.000Z,,1.0,3,"Love yourself first and everything else falls into line. You really have to love yourself to get anything done in this world.
So stay safe follow the guidelines of the 
@MamataOfficial
  
#wearmask #followtheguidelines #Covid_19 #maintainsocialdistancing #usesanitizer",
224,Call me WD or Wri,2021-05-11T10:56:12.000Z,,,,"D For Deaths, O For Oxygen: A to Z of India’s 2nd COVID-19 Surge https://thequint.com/videos/news-videos/d-for-deaths-o-for-oxygen-a-to-z-of-indias-2nd-covid-19-surge… 
New things to learn and remember!

@TheQuint
 #COVID19",
225,Urbasi Bhattacharyya,2021-05-11T09:07:43.000Z,,1.0,2,LEARN GOOD LESSONS FROM BHUTAN. HOW THEY MANAGED TO COMBAT COVID 19 TRY TO LEARN THAT. KEEP ASIDE YOUR EGO.,
226,Pooja Mehta,2021-05-11T07:20:54.000Z,16.0,54.0,147,#Shocking| A father abandoned his 13-year old son who tested positive for Covid-19 at Sealdah station yesterday. The boy was rescued by GRP & Child Line and has been sent to a govt home where he is recovering.,
227,Priyata Brajabasi,2021-05-11T06:53:46.000Z,,,,The technological inequality in India is stark. Covid-19 outbreak in rural India has laid bare the truth about the digital divide in this country. And it's devastating.,
228,ramen aditya,2021-05-11T03:24:04.000Z,,,,"4. EC did not take any measure for covid 19 norms.
5. Outsiders were responsible for the super spreading of covid 19 in Bengal.
6.After massive mandate, the Union Govt is harasing Mamata Govt on law & order issue, although High Court Bench praised for well tackling the matter.",
229,MUNSHI MARUF HOSSAIN,2021-05-10T18:37:34.000Z,,,,"Replying to 
@umasudhir
 
@g_upadhyay
 and 2 others",
230,ramen aditya,2021-05-10T16:11:33.000Z,,1.0,,"Government said that the daily death on covid 19 is around 4000, but the queue for burning bodies in the burning ghat and also mass burning on the pavemts, floating the corpses in Jamuna river and Ganges make the estimation of real deaths is betwenn 30 to 40 thousands per day.",
231,Srijan's Faucet,2021-05-10T15:06:33.000Z,,,,"We have the power to protect each and every person from COVID-19. This is what we can do to lower the risks we face, from adhering to take public health measures.
 We must do it all.

#covid #coronavirus #corona #stayhome #love #quarantine #bhfyp #lockdown #staysafe",
232,Shahnaz P Mahrose شہناز,2021-05-10T14:01:33.000Z,,9.0,26,"Kolkata Municipal Corporation brings #Covid testing to your doorstep. Just Call or WhatsApp with details. 

@kmc_kolkata
 

@FirhadHakim
 
#CovidCare",
233,Naturopathy,2021-05-10T13:24:26.000Z,,1.0,1,"Patanjali was the first Indian company to publish a research paper on the new Covid-19 drug approved by DCGI: Read details

https://opindia.com/2021/05/patanjali-had-proposed-anti-covid-19-use-of-a-cancer-drug-one-year-ago/…
Paid media??

@chetan_bhagat",
234,Naturopathy,2021-05-10T13:23:55.000Z,,1.0,1,"Patanjali was the first Indian company to publish a research paper on the new Covid-19 drug approved by DCGI: Read details

https://opindia.com/2021/05/patanjali-had-proposed-anti-covid-19-use-of-a-cancer-drug-one-year-ago/…
Any comment??

@chetan_bhagat",
235,ramen aditya,2021-05-10T12:58:10.000Z,1.0,,,"Chinese military scientists allegedly investigated weaponising coronaviruses five years before the COVID-19 pandemic and may have predicted a World War III fought with biological weapons, according to media reports referring to documents obtained by the US State Department.",
236,Anshuk Sengupta,2021-05-10T10:03:14.000Z,,1.0,1,"What a Country !!! What Governance !!!
Current business drive by GOI to raise GDP. Shame and Slap 

https://news18.com/amp/news/india/not-just-shortage-and-slow-inoculation-rate-indias-vaccine-costs-highest-globally-report-3722642.html…

#GOI #PMOIndia #NarendraModi #Covid #CovidHelp #COVID19India #COVIDEmergencyIndia #CovidVaccine #COVIDVaccination #CovidVaccineIndia #ModiMadeDisaster",
237,Ava Manna,2021-05-10T08:49:56.000Z,,,1,"The third wave of Covid-19 could be much more disastrous. So, don't let the students in the huge mental pressure. Cancel the exams, added on alternative method of assessment and #saveboardstudents",
238,Pritam Biswas,2021-05-10T07:24:26.000Z,,1.0,2,"Please utilise the vast open land like the maidan/ brigade area to fast forward the covid-19 vaccination drive. Large open area will help in minimizing the virus transmission risk and also of burden the hospitals. 
@MamataOfficial
 
@PMOIndia
 
@rashtrapatibhvn
 
@jdhankhar1",
239,Pooja Mehta,2021-05-10T05:16:08.000Z,4.0,12.0,100,"Three ministers - Rathin Ghosh,  Bratya Basu & Amit Mitra take oath virtually as Rathin Ghosh & Bratya Basu have tested positive for Covid-19. Amit Mitra is unwell.",
240,SUJOY SEN,2021-05-09T17:43:31.000Z,,,,"Big-B requests people globally to help India fight against COVID-19
 The 78-year-actor was part of the Vax Live global event which was all about the coronavirus 
@SrBachchan
 
@mrsanjaysen78",
241,Ankit roy,2021-05-09T17:13:26.000Z,2.0,,2,"I have tested positive for Covid 19 and presently in home isolation. Anyone in close contact with me in the last seven days, kindly get yourself tested.",
242,Aalisha panwar_love ,2021-05-09T17:06:09.000Z,,2.0,,"Let's fight against this covid 19 guys
 
#AALISHAXSHAGUNINBLINDLOVE",
243,Supriyo Roy,2021-05-09T13:38:31.000Z,,,,"Replying to 
@ANI",
244,Manoj A Michigan,2021-05-09T12:19:47.000Z,,1.0,,"Evidence based Advisory in the time of #COVID-19 (𝐒𝐜𝐫𝐞𝐞𝐧𝐢𝐧𝐠, 𝐃𝐢𝐚𝐠𝐧𝐨𝐬𝐢𝐬 & 𝐌𝐚𝐧𝐚𝐠𝐞𝐦𝐞𝐧𝐭 𝐨𝐟 𝐌𝐮𝐜𝐨𝐫𝐦𝐲𝐜𝐨𝐬𝐢𝐬) 
@MoHFW_INDIA
 
@PIB_India
 
@COVIDNewsByMIB
 
@MIB_India
 #COVID19India #IndiaFightsCOVID19 #mucormycosis #COVID19Update",
245,Ishani Duttagupta,2021-05-09T10:45:52.000Z,2.0,7.0,17,"DearMa,am Information to all  is covid 19 Vaccination not available here, so cancel all appts at Nh rabindranath tagore hospital mukunda pur. I had got this appt weeks back. Now what do I do for my second shot 
@MamataOfficial
 
@derekobrienmp",
246,ramen aditya,2021-05-09T09:15:04.000Z,,,,"The US, which has urged its citizens not to travel to India due to an unprecedented surge in the COVID-19 cases there, on Friday encouraged those in the country to book their tickets to return home through currently available flights.",
247,Sunetra GangulyEF,2021-05-09T08:02:48.000Z,,,,"Replying to 
@SrBachchan
 
@TiEGlobal
 and 3 others",
248,R.B.Singh,2021-05-09T07:33:51.000Z,,1.0,2,"While similar countries in the neighborhood are offering help to India to tackle COVID-19 the modi government is not even ready to stop the work of multi million central Vista project in Delhi.
Modi only cares about his own image. 
#NoMoreModi",
249,ramen aditya,2021-05-09T07:31:11.000Z,,,,"Unplanned and wrong BJP India
When covid19 graphs are increasing along with increase in deaths, the vaccination is decreasing with increase in price.
Don't forget that the covid 19 does not understand who is BJP or who is from other parties or who is minister or who is beggar.",
250,GhanteTak,2021-05-09T07:00:49.000Z,,,,"Just for reference, you'll find available bed and hospital address, ambulance support and cantact you'll get on the website.
#KolkataCovid #CoronaPandemic
#COVID #COVID19

https://excise.wb.gov.in/CHMS/Public/Page/CHMS_Public_Hospital_Bed_Availability.aspx…",
251,Taniya Sanyal,2021-05-09T06:27:50.000Z,,,4,"On this mother's day....

let's pray for the speedy recovery of every mother of India... who is suffering from covid-19 right now...
#MothersDay #covidsafeindia",
252,DR. S.P BHATTACHARYA,2021-05-09T05:47:20.000Z,,,,WHO lists Sinopharm COVID-19 vaccine for emergency use,
253,ramen aditya,2021-05-09T03:26:57.000Z,,,,"India could see a staggering one million deaths from COVID-19 by August1,according to an editorial in the British medical journal Lancet.
If that outcome were to happen, BJP Govt would be responsible for presiding over a self-inflicted national catastrophe, the journal reviewed.",
254,Lakshmi Singh@laks,2021-05-09T02:21:12.000Z,,,1,"COVID-19 vaccine rollout by India has rescued the world' from pandemic, says Dr Peter Hotez",
255,Sanwar Agarwal,2021-05-09T02:10:39.000Z,,,,"Replying to 
@republic",
256,Salma ,2021-05-08T17:47:40.000Z,,,1,"The Nation needs the contribution of those who recovered from COVID-19 in recent days. Every few seconds, someone, somewhere in the country needs Plasma to be alive.

Share this link, It may save someone's life 

https://forms.gle/rMn9ES32u9BGPc8u6…


@yaifoundations
 ",
257,Ranik Banerjee,2021-05-08T15:09:44.000Z,,,,"Replying to 
@DChaurasia2312",
258,ramen aditya,2021-05-08T14:24:00.000Z,,1.0,1,"The Supreme Court has set up a twelve-(member National Task Force (NTF) to facilitate a public health response to COVID-19.
The NTF, which has medical experts and doctors will specifically address issues relating to streamlining of oxygen allocation to different states,",
259,DR. S.P BHATTACHARYA,2021-05-08T11:29:39.000Z,,,1,"8 COVID-19 survivors lose eyesight in Surat due to mucormycosis, known as black fungus",
260,"Dr. A. K. Singh; MD, DM (Endo) ",2021-05-08T10:25:01.000Z,4.0,45.0,102,"Why you shouldn’t use #steroid in #Covid unnecessarily, indiscriminately and non judiciously. White paper from a group of leading Critical care experts, Pulmonolgist, Endocrinologist and Diabetologist from Kolkata. Kindly note and take action please  
@ICMRDELHI
 
@SAMITGHOSAL",
261,Somnath_Iswar@2001,2021-05-08T09:49:30.000Z,,,,"@prasidh43
 tested positive for covid-19.. 
#getwellsoon 
#StayHomeStaySafe 
#StayStrongIndia ",
262,UKinKolkata,2021-05-08T07:29:37.000Z,1.0,12.0,37," SENDS MORE URGENT MEDICAL SUPPLIES TO  

The UK is sending these oxygen generators from Northern Ireland to India to tackle Covid-19.

UK and India are a #forceforgood in the fight against #Coronavirus.",
263,ANIL  LALWANI,2021-05-08T07:07:48.000Z,,,,"Stop Unwanted Acts , Instead focus on Combating Covid 19 & Lowering Finance Burden .",
264,Raja Basu(OFFICIAL),2021-05-07T20:42:19.000Z,,,,Coronavirus Disease 2019 (COVID-19) Resources for Health Professionals https://fda.gov/health-professionals/coronavirus-disease-2019-covid-19-resources-health-professionals…,
265,Raja Basu(OFFICIAL),2021-05-07T20:41:41.000Z,,,,COVID-19 Vaccines,
266,Abhirup Banerjee,2021-05-07T19:03:54.000Z,1.0,,,"@CovidIndiaSeva
 After recovering from Covid-19 when can I take the vaccination?",
267,Sunetra GangulyEF,2021-05-07T17:24:10.000Z,,1.0,5,"We shall combat the fight with #Corona...May  God bless all..
Prayers for all ",
268,Sandipan Mitra,2021-05-07T13:04:07.000Z,,5.0,17,"Don't panic, follow the #COVID protocols, stay safe. #CovidHelpDesk (it has added more volunteers) is with you. Together we will overcome. Requesting 
@paramspeak
, 
@swastika24
, 
@srijitspeaketh
, 
@idevadhikari
, 
@nusratchirps
 & 
@mimichakraborty
 to spread the word.
#BengalFightsCorona",
269,Saikat,2021-05-07T10:24:28.000Z,,,,"@ICMRDELHI
 I have not tested in last 39/60/90 days & neither do I have any symptoms ! Still in Aarogya Setu app my number is showing as Covid-19 Positive !!",
270,SailenD,2021-05-07T07:37:08.000Z,,,,"@PMOIndia
 
@NamoApp
 Hon'ble P M .Sub: Standard Vaccines doge of Covid 19 for the babies and children below 18.Sir, With profound honour I request you to ask the concerned scientists and doctors to mention the requisite doge for them as mentioned above. Most urgent.Sailen Dey,",
271,Jit Bose,2021-05-07T06:29:27.000Z,,,,"Pic of #India today. No oxygen, empty blood banks, no hospital beds, non availability of #Remdisivir, no supply of #vaccine. Who's going to take the onus? 
#NotSoProudIndian #COVID19 #Covid #IndiaChoked #PMOIndia 
#fridaymorning #shameful",
3,Soumick Mondal,2021-05-02T14:22:31.000Z,1.0,1.0,8,"Eating Carbohydrates/Sugar in excess regularly always leads to disaster.

Change your food habit now!

Eat Proteins and Fats

#covid_19 #nutrition #stayfitstayraw #befitwithraj",
4,𝐒𝐀𝐍𝐃𝐄𝐄𝐏,2021-05-15T11:20:13.000Z,,,,"Replying to 
@__Shubhu0123",
15,Ishadrita Lahiri,2021-05-02T11:37:28.000Z,3.0,22.0,193,First thing Mamata Banerjee says when she's addressing the people is to maintain COVID protocols and not hold victory processions. Reiterates that COVID-19 is first priority.,
17,Rohan S Mitra,2021-05-06T03:59:40.000Z,1.0,9.0,65,"Heartfelt condolences to the supporters and loved ones of Former Union minister and Rashtriya Lok Dal chief Chaudhary Ajit Singh, who died of Covid-19. Rest in peace ",
18,Saurabh Gupta(Micky),2021-05-17T12:00:41.000Z,95.0,31.0,841,Sorry everyone for having been out of touch for the last ten days. Still recovering from #Covid with some lung infection prevailing. Thank you for all the prayers and wishes of recovery. Still struggling with basic chores but hoping to bounce back.,
24,তন্ময় l Tanmoy l تانماي l,2021-05-05T10:05:45.000Z,,,,"What did we get in one year of Covid? 
Ventilator Bed is not sufficient. Not enough ICU Bed.
Oxyzen Supply is not OK. 
There is not enough medicine.
Vaccine is not enough. 
Hospital beds for 1 lakh people 2.3
There is No Prime Minister with No system.
#Covid_19 

@Tinni_Aphrodite",
34,Ishadrita Lahiri,2021-05-05T05:28:58.000Z,3.0,55.0,217,"""Our 1st priority is COVID-19. 2ndly, would request all parties to maintain peace. I'm taking over law & order today. Will deal with this immediately, and with a strong hand"", says 
@MamataOfficial
 after taking oath.",
41,Sneha Saha,2021-05-07T02:47:33.000Z,4.0,32.0,4,"#Urgent #SOS #SOSIYC #Plasma #PlasmaDonor 

The donor we found for Sushant didn’t work out. We are still looking for a plasma donor (O+) 

Donor should have recovered from COVID-19 atleast 28days prior.",
43,Official - Sourav,2021-05-03T13:57:05.000Z,,3.0,3,It would have been better if our Class 12 exams had been online. 12th grade students under the age of 18 could not get the Covid-19 vaccine. Those who could not get Covid-19 vaccine during HS test are infected with Covid-19 but what will happen to them? So online exam is good,
66,Ritobroto Banerjee,2021-05-07T05:20:21.000Z,,1.0,1,"Bengal to use quack doctors as first line of defence against Covid-19 - Hindustan Times https://hindustantimes.com/cities/kolkata-news/bengal-to-use-quack-doctors-as-first-line-of-defence-against-covid19-101620285651026.html… via 
@GoogleNews
 voting tmc back to power has started showing colours already. 
@BJPBengal",
68,ʟɪᴍ ɢᴜɪ ꜱʜᴇɴɢ ᴩʜᴏᴛᴏɢʀᴀᴩʜy,2021-05-05T21:15:17.000Z,,,,"Replying to 
@nytimes",
74,Sunil Kr Jaiswal,2021-05-06T11:53:32.000Z,,,1,"Great gesture 
@Lshukla6
 Bhaiya, 
@SonuSood
 
@derekobrienmp
 
@MamataOfficial
 
@manogyaloiwal
 
@iamsrk
 
@VVSLaxman281
 
@harbhajan_singh
 
@abpanandatv
 
@IamSumanDe
 more people's come like you can help the situation of India  Against Covid-19",
75,Bikash Rana,2021-05-01T18:00:50.000Z,1.0,6.0,5,"@srijitspeaketh
 
@SandyMukherg
 
@AnanyaRian
 
Check Vacant Beds Availability Online in Hospitals in COVID 19 Emergency

 *Gurgaon* http://covidggn.com
 *Delhi* https://coviddelhi.com *Thane*https://covidthane.org/availabiltyOfHospitalBeds.html…
 *West Bengal* https://covidwb.com
 #KolkataFightsCovid19",
76,Siddharth Jain ,2021-05-01T05:37:53.000Z,1.0,,1,"We are fighting another war against COVID-19 but without Vaccines! We need Vaccines in and ample quantity, schedule people are being denied vaccination. #harshreality 
@narendramodi


#GiveTheVaccinesModi",
81,Kånchân Dås ,2021-05-02T19:27:49.000Z,,,,"Replying to 
@DemonGod21
 
@AnshumanBanka8
 and 3 others",
83,Sayan Dey,2021-05-04T20:55:56.000Z,,,,"Replying to 
@SandipGhose
 
@nitin_gadkari
 and 
@rajnathsingh",
0,pelitabataks,2021-05-04 05:25:23 India Standard Time,0.0,0.0,0,Kebijakan Larangan Mudik Harus Didukung Semua Pihak untuk Cegah Lonjakan Kasus Covid-19  https://t.co/l2CIgnQJS9,in
1,wasimdfo,2021-05-04 05:24:12 India Standard Time,1.0,1.0,8,#COVID19 vaccines can help us to larger extent by boosting our immunity.                                        Despite that need to be careful and fallow SOPs considering the recent mortalities  witnessed in past few days around us . #VaccinationForAll #Unite2FightCorona  https://t.co/5mPCAbrLZh,en
2,medyrupofficial,2021-05-04 05:23:03 India Standard Time,0.0,0.0,1,"#stayhomestaysafe order from us your healthcare needs deliver to you in an hour.., 😇 COVID-19 TEST AVAILABLE #medicine upto 25% off #labtests  upto 50 to 70% off #expertsadvice  Call us or whatsapp us +91 9990154979 #CoronavirusPandemic   #bengalvoilence  https://t.co/OixcyfqSVc",en
3,rajsahaofficial,2021-05-04 05:20:57 India Standard Time,0.0,0.0,0,#COVID19 in India 🇮🇳 on 04/05/2021 at 12:00:00 AM  https://t.co/nK9jxloV8B,en
4,mohdnajeeb_,2021-05-04 05:20:43 India Standard Time,0.0,0.0,3,आज हम एक दुसरे के लिए रो रहे हैं  काश बीते वक्त मे हमने एक दुसरे का साथ ना छोड़ कर  नेताओ का हाथ ना पकडा होता तो हालात कुछ ओर होते !  #COVID19  #मोदी_का_सिस्टम_ले_डूबा  #25सांसद_लापता_है  #मोदी_इस्तीफा_दो  #मोदी_इस्तीफा_दो  #ResignModi  https://t.co/mm6dd1CyXV,hi
5,stickwithchick,2021-05-04 05:14:32 India Standard Time,1.0,0.0,2,"Battered by covid-19, Narendra Modi is humiliated by Indian voters  https://t.co/d9FVY6oVrh",en
6,adi_tishukla,2021-05-04 05:14:27 India Standard Time,0.0,0.0,1,“Death” might be a word for you untill you loose someone close to you .   #CoronaSecondWave #COVID19 #Covid #SaveLives,en
7,raffiqizzat,2021-05-04 05:04:43 India Standard Time,0.0,0.0,0,@malaymail Teringat konspirasi Bill Gates/Covid19 yang @kemalpalevi pernah bincang dekat Podcast Ancur 😆😆😆😂😂 kelakar anjinggg.,in
8,gadhdhoorasheed,2021-05-04 04:45:35 India Standard Time,0.0,0.0,0,Mi ee meehun nidhaa faihilavalhu obuneema nukume ulhey covid-19 eh tha?. Insaanaage buhdhin visnaifiyyaa mikan gaboolu kuran dhathi. @ibu @mabrouq @MohamedNasheed @HPA_MV BreakingNews: Reygandu 12 in fathihu 4 akah vehicle dhuvvun manaa kamugai nimmaifi    https://t.co/R9UaIyhTRy,et
9,muhamma81546836,2021-05-04 04:42:20 India Standard Time,0.0,0.0,0,Apparently Bill Gates and his husband are divorcing.  #BillGates #COVID19 #BioTerrorist  https://t.co/ewk9IiLIt5,en
10,suriya1323,2021-05-04 04:38:29 India Standard Time,0.0,0.0,3,ขอบุญบารมีหลวงพ่อขันตีปกป้อง คุ้มครอง ให้ทุกท่านปลอดภัย # Covid-19  https://t.co/RDdmFaWQow,th
11,kamarulbahrin,2021-05-04 04:38:15 India Standard Time,0.0,0.0,0,Not just #COVID19India #COVID19 #India #prayfordevelopingcountries,en
12,syedhasanhaider,2021-05-04 04:36:44 India Standard Time,1.0,1.0,8,"This obviously is a huge external factor which the government policies might not have helped change. Also it's is a global supply chain issue due to Covid-19, but I just find it really misleading when growth numbers are shown without keeping the current scenario in mind.",en
13,penkampar,2021-05-04 04:34:16 India Standard Time,0.0,0.0,0,#JabatanPenerangan  #PeneranganPerak  #PeneranganKampar #Covid19 #KomunikasiKita,und
14,penkampar,2021-05-04 04:33:30 India Standard Time,0.0,0.0,0,#JabatanPenerangan  #PeneranganPerak  #PeneranganKampar #Covid19 #KomunikasiKita,und
15,penkampar,2021-05-04 04:32:05 India Standard Time,0.0,0.0,0,#JabatanPenerangan  #PeneranganPerak  #PeneranganKampar #Covid19 #KomunikasiKita,und
16,imohsinmalix,2021-05-04 04:28:42 India Standard Time,0.0,0.0,0,"Positivity ratio bit down, but death ratio 😱😱 Be careful everyone! #ncoc #COVID #COVID19 #pakistan",en
