,username,created_at,replies_count,retweets_count,likes_count,tweet,language
45,Abhishek chourasia,2021-07-09T14:19:04.000Z,,,4,"I will lead the charge in curbing the spread of COVID-19 in India. I pledge to be a #YoungWarrior! 

@HQ_DG_NCC
 
@nccwbskm
 
@UNICEFIndia
 
@YuWaahIndia",
46,Bhaskar Basu,2021-07-12T13:29:02.000Z,,,3,"The #NEETUG2021 will be held on 12th September 2021 across the country following COVID-19 protocols. The application process will begin from 5 pm tomorrow through the 
@DG_NTA
 website.  


@BanglaRepublic
 
@mayukhrghosh",
47,Asish,2021-07-30T07:18:54.000Z,,,1,"@SonuSood
 Happy Birthday! Thank you for proving to a country full of youngsters that with the right mindset and a strong determination, a person can become as powerful and productive as a government. To a large number of us, you’re our best response to Covid 19. Lots of hugs! ",
50,Czarsportz - Global Associate Cricket World,2021-07-29T20:00:33.000Z,,2.0,5,"Very unfortunate for 
@Cricket_Espana
 to have withdrawn due to COVID-19 pandemic related factors, with the event now effectively a Tri-series between 
@norskcricket
 , 
@francecricket
 and the host's, #GER",
56,Debraj Majumdar,2021-07-03T05:00:59.000Z,,,2,"Proud of Bharat Biotech for Covaxin - Made in India Vaccine with unparalleled Safety from Covid’19... Jai Hind thank you 
@narendramodi
 ji... Its all your encouragement... Special thanks to all the members of 
@BharatBiotech
... Your enormous efforts made us safe ",
60,Nick Adams,2021-07-30T23:41:29.000Z,61.0,489.0,1.8K,BREAKING NEWS: Anyone who is still afraid of COVID-19 has the right to stay home while wearing a mask and being vaccinated.,
61,Meaghan Kall,2021-07-30T23:49:14.000Z,32.0,81.0,307,"It’s astonishing that after only 18 months the UK has reached a place where

 — whether through success or folly or combination of the two — 

9 out of 10 adults have COVID-19 antibodies and herd immunity is a tangible possibility. 
#VaccinesWork ",
62,"FNU College of Medicine, Nursing and Health Sci",2021-07-30T23:39:34.000Z,1.0,4.0,17,"EXPLAIN THE SCIENCE 12

This is the 12th in our series of “EXPLAIN THE SCIENCE” panel discussions.

This panel is intended to address the many concerns that are being raised about pregnancy and breastfeeding, in relation to COVID-19 and vaccination.",
63,Greg Fish,2021-07-30T23:53:48.000Z,4.0,37.0,42,Translation: one COVID-19 Delta infection becomes eight or nine left unchecked. That’s four times worse than the Spanish Flu and nearly twice as bad as smallpox. Run the numbers on the worst case scenario for unvaccinated Americans in six months and the result is utter carnage.,
64,CNN,2021-07-30T23:54:39.000Z,88.0,148.0,725,"As the US faces a surge in Covid-19 cases, Disney and Walmart have moved to require certain employees be vaccinated",
65,Robson Fletcher,2021-07-30T23:52:32.000Z,4.0,28.0,63,"Bleep blop this is Robson's bot with the latest COVID-19 data for Alberta:
    
• 199 new cases yesterday. (This may vary from the adjusted 'net' new cases. More on why here: https://cbc.ca/news/canada/calgary/alberta-covid-19-data-statistics-numbers-cases-hospitalizations-1.5514947…)
• 1655 active
• 90 in hospital w/19 in ICU
• Total deaths up 3 to 2328",
66,春 ねむり HARU NEMURI,2021-07-30T23:38:45.000Z,,7.0,108,"Tokyo reported more 3000 new COVID-19 cases daily in recent days

The governor of Tokyo said : “Think a house lived alone as a sickbed”
The prime minister of Japan said : “I don’t have anything to talk”

Why do I need to be worried about my tour schedule due to their stupidness??",
67,Cleavon MD ,2021-07-30T23:32:49.000Z,2.0,17.0,59,"During July 2021, 469 cases of COVID-19 associated with multiple summer events and large public gatherings in a town in Barnstable County, Massachusetts, were identified among Massachusetts residents; vaccination coverage among eligible Massachusetts residents was 69%. 2/15",
68,𝕆𝕟𝕖 𝕋𝕚𝕣𝕖𝕕 𝕄𝕒𝕞𝕒,2021-07-30T23:38:41.000Z,6.0,44.0,191,"Yes, you can still get/carry covid-19 even if vaccinated, but you are way less likely to have severe symptoms from the virus if you have the vaccine. This has literally been said since this started so idky everyone is acting surprised and being ""haha"" 

",
69,Dr. Theresa Tam,2021-07-30T23:58:20.000Z,14.0,22.0,42,"NEW – For the latest detailed #epidemiology of #COVID19 in Canada with highlights, trends and analysis see #PHAC’s COVID-19 WEEKLY EPIDEMIOLOGY REPORT for July 18-24, 2021 https://canada.ca/content/dam/phac-aspc/documents/services/diseases/2019-novel-coronavirus-infection/surv-covid19-weekly-epi-update-20210730-en.pdf…",
70,KB,2021-07-30T23:58:52.000Z,25.0,57.0,277,"I watch very little TV but it just told me again that covid-19 only affects the unvaccinated.

It was from a government run channel (RTE) that recently spent millions on an all platform ""you can trust us"" PR campaign.

Is there any point complaining about this obvious lie?",
71,"Yael Moussadji, MD, FRCPC",2021-07-30T23:47:50.000Z,6.0,83.0,418,"I cannot imagine that there is a single public health physician in the world who would condone 
@CMOH_Alberta
’s approach to decreased testing and allowing those with COVID-19 to move freely within the community. Three months. That’s likely all we would need to immunize our kids.",
72,Nepean Blue Mts LHD,2021-07-30T23:35:37.000Z,2.0,8.0,5,"Venue in Penrith has been visited by a confirmed case of COVID 19. Anyone who attended Officeworks, 273 High Street Penrith on Mon 26 July 12pm-5pm is a casual contact who must immediately get tested and isolate until a negative result is received. 1/2",
73,David Charns,2021-07-30T23:26:23.000Z,34.0,97.0,381,"#BREAKING: Starting Aug. 15, unvaccinated Nevada state employees will be required to test for COVID-19 every week. #8NN",
74,The Associated Press,2021-07-30T23:51:04.000Z,47.0,224.0,451,"Two leading obstetricians’ groups are recommending COVID-19 shots for all pregnant women, citing concerns over rising cases and low vaccination rates.",
75,UArizona Sarver Heart Center,2021-07-30T23:27:29.000Z,,7.0,15,"Vaxed up to protect patients. Will you do your part? Read about COVID-19 and heart patients plus recommendations on vaccinations and when to mask up. Read more in our e-newsletter:
https://conta.cc/3zTbwm5",
76,Jeff Slack,2021-07-30T23:57:54.000Z,1.0,13.0,6,"Latest COVID-19 numbers for Alberta:

- 187 new cases
- 1,655 active cases
- 8,285 tests competed (PR: 2.2 per cent)
- Three new deaths
- 90 in hospital, 20 in the ICU",
77,Princeton Mutual Aid,2021-07-30T23:32:48.000Z,,2.0,5,"FREE COVID-19 Vaccine Clinics in Princeton and Mercer County

All of these locations are ready for walk ins – no appointments needed! You can be vaccinated regardless of your health insurance status or citizenship! 

Let's keep our communities safe this summer ",
78,Chase Thomason,2021-07-30T23:48:27.000Z,16.0,22.0,104,My mom manages a COVID-19 floor at a Salt Lake County hospital. She only had two covid patients a month ago. She now has over 20. ,
79,ABS-CBN News,2021-07-30T23:46:07.000Z,3.0,18.0,43,"Friday's additional COVID-19 infections highest in more than 2 months; Metro Manila to return to ECQ

DAY 504. Here are the stories you need to watch out for today, July 31, 2021, amid the #COVID19 pandemic:",
80,AFP News Agency,2021-07-30T23:44:00.000Z,2.0,60.0,56,"Hundreds of thousands of people in China are in lockdown as the country battles its worst Covid-19 outbreak in months, while Japan -- a week into the Olympics -- extended its state of emergency due to surging infections http://u.afp.com/UR6S",
81,CNN,2021-07-30T23:35:32.000Z,72.0,206.0,318,A children's hospital in Louisiana is experiencing a wave of Covid-19 hospitalizations as the Delta variant pervades the region,
82,Crikey,2021-07-30T23:35:04.000Z,2.0,32.0,50,"The PM has continued to lie about issues relating to the COVID-19 vaccine rollout. We're tracking his lies – going all the way back to 2019. See them all here 
#auspol #scottmorrison #scomo #covid19nsw #sydneylockdown 
https://crikey.com.au/dossier-of-lies-and-falsehoods/…",
83,Neurology Journal,2021-07-30T23:53:03.000Z,,3.0,16,What are the clinical consequences of extended interval dosing (EID) of #ocrelizumab in relapsing-remitting multiple #sclerosis (RRMS) during the #COVID-19 pandemic? Read the study now: https://bit.ly/3la9VV5 #neurology,
84,James (Jim) Walker,2021-07-30T23:42:52.000Z,1.0,11.0,8,"One in Three Cruise Ships in U.S. Waters Have COVID-19 On Board – Six Passengers on Adventure of the Seas Test Positive https://cruiselawnews.com/2021/07/articles/disease/one-in-three-cruise-ships-in-u-s-waters-have-covid-19-on-board-six-passengers-on-adventure-of-the-seas-test-positive/… 
@RoyalCaribbean
 #COVID19 #cruise / great reporting by 
@MorganEmHines
 of 
@USATODAY
 & 
@taydolven
 of 
@MiamiHerald",
85,Foul Mouthed Mom ,2021-07-30T23:50:27.000Z,3.0,11.0,53,Don’t let ANYONE bully you into not taking the precautions you need to take to keep yourself or the people you love safe from COVID-19.,
86,Univision News,2021-07-30T23:45:00.000Z,7.0,34.0,41,"As Covid-19 cases are spiking, Texas Gov. Greg Abbott signed an executive order prohibiting cities, school districts, and other government entities from enacting vaccine and mask mandates. 
@txstateteachers
 president 
@OvidiaMolina
 says, ""Our governor is not listening to us.""",
87,Doryen Chin (she/they) ,2021-07-30T23:44:49.000Z,5.0,3.0,35,"speaking from experience, my “mild” case of COVID-19 absolutely SUCKED and was easily the sickest i’ve ever been. worse than the flu, worse than strep…

NOTHING can prepare you for how awful this  illness can hit you.

get the goddamn vaccine if you’re eligible & MASK UP!!!",
88,Global Edmonton,2021-07-30T23:42:34.000Z,17.0,73.0,285,"B.C.’s health minister says the province won’t emulate Alberta’s controversial plans to end COVID-19 contact tracing and mandatory self-isolation for people who test positive.
#yeg",
89,azcentral,2021-07-30T23:55:07.000Z,58.0,74.0,216,"With the spread of COVID-19 delta variant in Arizona, some restaurants are asking for proof of vaccination. Some critics have falsely argued that this violates HIPPA. It is not illegal for businesses to ask patrons if they have been vaccinated.",
90,Cleavon MD ,2021-07-30T23:33:21.000Z,3.0,21.0,71,"Update: As of yesterday, the Provincetown COVID Cluster grew to nearly 900 cases.  As a result, on July 27, CDC recommended ALL persons, including those fully vaccinated, should wear masks in indoor public settings in areas where COVID-19 transmission is high or substantial.",
91,FOX5 Las Vegas,2021-07-30T23:38:45.000Z,55.0,54.0,205,All state of Nevada employees who are not fully vaccinated will be required to take weekly COVID-19 tests and submit results to their human resources director starting Aug. 15.,
92,Paul Huggins,2021-07-30T23:39:53.000Z,,2.0,10,Here’s an idea: just take advantage of the absolute miracle that is the COVID-19 vaccine and get vaccinated. FFS.,
93,Professor Sandra Lapointe,2021-07-30T23:31:05.000Z,,5.0,14,"Universities need to step up and protect their faculty, staff and students. Requiring vaccination is not a violation of freedom. 

We all need to be vaccinated for mumps as kids and schools won’t let kids in who are not. How is COVID-19 any different - or indeed less urgent!",
94,magdalena osumi ,2021-07-30T23:49:05.000Z,15.0,9.0,21,"
A question for those who live in Japan:

Do you feel any difference between Japan’s emergency measures against COVID-19 and quasi-state of emergency? 

What do you think about those measures?",
95,David Charns,2021-07-30T23:31:21.000Z,8.0,14.0,20,"A Las Vegas father of five who contracted COVID-19 while on vacation texted his fiancé from the hospital, “I should have gotten the damn vaccine,” she told 
@8NewsNow
: https://bit.ly/3xgEpqy",
96,KENS 5,2021-07-30T23:45:00.000Z,4.0,29.0,15,"A COVID-19-positive Texas man was arrested after authorities said he intentionally breathed on vulnerable family members, and later led police on a chase after assaulting a woman.",
97,KPBS News,2021-07-30T23:30:07.000Z,,4.0,6,"Dr. Eric Topol of the Scripps Research Translational Institute in La Jolla joined Midday Edition with his takeaways on the new data for the Delta variant.

It's more transmissible than initially thought, and results in more severe infections of COVID-19.

https://bit.ly/3BVKpZw",
98,Morgan Lee Richardson,2021-07-30T23:57:55.000Z,,3.0,36,It’s nice to see Disney making the right calls—requiring all nonunion U.S. employees to have COVID-19 vaccinations. Time for union negotiations and Guest requirements.,
99,Science News,2021-07-30T23:50:01.000Z,12.0,35.0,63,"Studies suggest that until transmission of the coronavirus is squashed, millions of organ transplant recipients, cancer patients undergoing treatment and others are susceptible to severe COVID-19, even if they are lucky enough to have access to shots. https://sciencenews.org/article/coronavirus-covid-19-booster-shots-vaccines-immunocompromised-people…",
100,Virgil Hawkins,2021-07-30T23:56:39.000Z,,3.0,10,Rolling Loud and Lollapalooza about to have these college campuses and high schools going crazy with Covid-19,
101,MarketWatch,2021-07-30T23:44:07.000Z,32.0,28.0,46,COVID-19 cases in Florida jumped 50% this week,
102,Kenneth,2021-07-30T23:40:51.000Z,1.0,1.0,16,"..which means stay vigilant at all times. Getting fully vaccinated does not mean you should be complacent and reckless out there. You can still catch this variant. 

- This does not mean you should not get vaccinated. Vaccines remain the only shield we have against COVID-19.",
103,Mary,2021-07-30T23:40:05.000Z,1.0,2.0,11,"Fried defies DeSantis, posts daily Florida COVID-19 data on state Agriculture Department page #NewsBreak",
104,California State of Mind Podcast,2021-07-30T23:49:22.000Z,1.0,10.0,3,"California faces a COVID-19 #Deltavariant surge and wildfires continue to ravage the state. 
@emily_hoeven
 
@FromBenC
 and 
@SRodd_CPR
 join 
@nigelduara
 and 
@_Nixo
 to talk about how Newsom’s response could impact the #Californiarecall https://link.chtbl.com/CSOMep34",
105,SEMI TURAGA,2021-07-30T23:35:46.000Z,1.0,2.0,21,64 COVID-19 patients in Fiji are currently on oxygen support and 3 patients are on ventilators. #TeamFiji #Fiji,
106,USAFacts,2021-07-30T23:59:31.000Z,1.0,8.0,9,"Your daily COVID-19 map has been updated. There were 66,354 newly reported COVID-19 cases and 313 newly reported COVID-19 deaths on July 29, 2021. Track the cases in your state and county here:",
107,Ray Price,2021-07-30T23:56:29.000Z,1.0,3.0,16,"The #DeltaVariant of COVID-19 is as contagious as chickenpox. 

Too bad I don't know how contagious chickenpox is because everyone around me was vaccinated for it.",
108,Hattiesburg American,2021-07-30T23:48:15.000Z,3.0,25.0,23,"The Mississippi State Department of Health has recorded over 10,000 new cases of COVID-19 in the past week.",
109,Asia-News-De,2021-07-30T23:30:05.000Z,,2.0,6,"Death rites pose deadly risk
#Bangkok City Hall on Friday began a Covid-19 vaccination programme for Buddhist monks, undertakers and other temple workers who handle the corpses of Covid-19 victims",
110,Theo Allen - Universal Masking ,2021-07-30T23:57:49.000Z,,,,"Replying to 
@UniversalMaski2
 
@noellejt
 and 46 others",
111,The American Independent,2021-07-30T23:42:01.000Z,5.0,12.0,18,"So, the GOP refuses to wear masks indoors AND also refuses to require COVID-19 vaccines. Help.",
112,Matt Derrick,2021-07-30T23:55:33.000Z,1.0,2.0,11,Roster back at 89. RB Darwin Thompson still on COVID-19 reserve and doesn’t count towards the 90-player roster limit.,
113,CNN International,2021-07-30T23:55:13.000Z,10.0,27.0,136,"As the US faces a surge in Covid-19 cases, Disney and Walmart have moved to require certain employees be vaccinated",
114,@MartySilk,2021-07-30T23:32:47.000Z,4.0,3.0,8,"NEW: Queensland Deputy Premier Steven Miles, Health Minister Yvette D'Ath and Chief Health Officer Jeanette Young will give a COVID-19 update at 10am.

Make of that what you will.",
115,CTV Edmonton,2021-07-30T23:30:29.000Z,14.0,2.0,14,Alberta's health officials say the number of COVID-19 cases stemming from the Greatest Outdoor Show on Earth this month is still relatively low.,
116,WGN TV News,2021-07-30T23:52:04.000Z,12.0,9.0,16,Mississippi man encourages others to get vaccinated after losing leg to COVID-19,
117,WorldlinessSeparates,2021-07-30T23:49:16.000Z,,9.0,7,"New data coming out of Singapore shows that three-quarters of the new COVID-19 cases are among the fully vaccinated, so this is clearly not a “pandemic of the unvaccinated,” as President Joe Biden has said.",
118,BAD RANGER,2021-07-30T23:39:24.000Z,,,,"Replying to 
@rangerlol1",
119,Zach Gorchow,2021-07-30T23:44:20.000Z,1.0,5.0,7,"6:23 p.m.: MSP spokesperson emails to say that ""after more discussion late today here at MSP, we have decided there will not be a COVID-19 vaccination requirement as a condition of employment for any MSP positions.""

6:55 p.m.: Story updated.",
120,Aero of Antifa,2021-07-30T23:42:51.000Z,1.0,10.0,11,"Dozens of COVID-19 cases across the US linked to NC summer camp https://abc11.com/health/dozens-of-covid-19-cases-across-the-us-linked-to-nc-summer-camp/10917477/… via 
@ABC11_WTVD
 #DemVoice1 #CoronaVirusUpdates #GetVaccinated",
121,Rest of World,2021-07-30T23:53:02.000Z,1.0,8.0,7,"When Indonesia began its Covid-19 vaccination program, one of the most basic requirements was an identity document. But members of minority groups and the LGBTQI community are unlikely to have many of the documents needed to apply for IDs",
122,WSYX ABC 6,2021-07-30T23:40:00.000Z,2.0,3.0,13,"Ohio State University is not requiring students to be vaccinated against COVID-19, but  President Kristina Johnson says most students will be vaccinated when classes begin on August 24.",
123,A Fine Whine,2021-07-30T23:37:18.000Z,1.0,5.0,14,"Fines are not enough. Vaccination documents must be made much more difficult to counterfeit & there must be documented evidence of a negative COVID-19 test.

Or else  must keep the border closed",
124,ELCA Lutherans,2021-07-30T23:46:32.000Z,1.0,8.0,38,"As cases of the Delta variant of COVID-19 rise, it may seem like we are in a never-ending wilderness. 
@ELCABishopEaton
 reminds us of the exodus of God’s people, who wandered in the wilderness for forty years. God never left them, and God has not left us.",
125,9News Australia,2021-07-30T23:56:04.000Z,1.0,6.0,17,#LIVE: Queensland Deputy Premier Steven Miles gives a COVID-19 update. #9News,
126,Paul Petrulias,2021-07-30T23:35:26.000Z,,,,"Replying to 
@Alyssa_Milano
 and 
@YouthInGovNow",
127,Greta Van Susteren,2021-07-30T23:42:03.000Z,35.0,13.0,57,"'I feel so lost': In five days, woman loses her mother, grandmother and fiancé to COVID-19",
128,MI6 ROGUE,2021-07-30T23:48:32.000Z,,5.0,2,"Preliminary report; Identification and Characterization of novel mutants of Nsp13 Protein among Indian SARS-CoV-2 isolates.: SARS-CoV-2, the causative agent of COVID-19 has mutated rapidly which enabled them to adapt and evade the immune… •Preprint",
129,Sam Hamilton,2021-07-30T23:52:50.000Z,,,,"Replying to 
@RepJayapal",
130,wdsu,2021-07-30T23:33:16.000Z,2.0,5.0,8,'This does have us worried': Children's Hospital seeing increase in COVID-19 patients,
131,ABC News,2021-07-30T23:35:49.000Z,6.0,10.0,43,"Victoria records two new local COVID-19 cases, both linked and quarantined while infectious",
132,KUT Austin,2021-07-30T23:51:00.000Z,,4.0,15,"Travis County is now reporting an average of 330 new infections per day, a number not seen since February.

Whether or not you’ve been vaccinated, health officials encourage anyone with symptoms of COVID-19 to get tested. Here's where:",
133,Itisme82,2021-07-30T23:53:51.000Z,,,,"Replying to 
@marclamonthill",
134,Linda Hill,2021-07-30T23:59:13.000Z,1.0,3.0,8,"About three-fourths of people infected in a Massachusetts Covid-19 outbreak were fully vaccinated against the coronavirus with four of them ending up in the hospital, according to new data published Friday by the Centers for Disease Control and Prevention.",
135,CNN Business,2021-07-30T23:54:57.000Z,5.0,7.0,29,"As the US faces a surge in Covid-19 cases, Disney and Walmart have moved to require certain employees be vaccinated",
136,Jack Rodgers,2021-07-30T23:54:54.000Z,1.0,14.0,7,"Days before both the House recessed for an August state work period and the ban is set to expire, Congress stalled on extending a moratorium on evictions that was first put in place during the height of the Covid-19 pandemic. 
@CourthouseNews",
137,Inquirer,2021-07-30T23:50:36.000Z,2.0,6.0,16,The WHO said the Delta variant of Covid-19 is a warning to the world to suppress the virus quickly before it mutates again into something even worse.,
138,Stuff,2021-07-30T23:37:03.000Z,7.0,3.0,9,"Covid-19: 11,500 more Aucklanders to receive first jab at mass vaccination event this weekend",
139,Toronto Star,2021-07-30T23:35:02.000Z,28.0,10.0,22,#StarEditorial: Governments need to get moving on vaccine passes to fight COVID-19,
140,WESH 2 News,2021-07-30T23:40:28.000Z,17.0,16.0,24,"'I feel so lost': In five days, woman loses her mother, grandmother and fiancé to COVID-19",
141,GAGirl1967 Braves are World Series CHAMPS!,2021-07-30T23:34:01.000Z,2.0,3.0,7,"COVID-19 live updates: Delta leaves vaccinated, unvaccinated with similarly high viral loads, CDC says #SmartNews 

Lol  

And masks won’t do a dang thing.  https://weisradio.com/covid-19-live-updates-delta-leaves-vaccinated-unvaccinated-with-similarly-high-viral-loads-cdc-says/…",
142,ABS-CBN News,2021-07-30T23:46:16.000Z,1.0,2.0,22,"• Israel's president gets third COVID-19 shot, urges boosters for over-60s",
143,Dennis Kendel,2021-07-30T23:49:42.000Z,,,,"Replying to 
@drsusanshaw
 and 
@SaskHealth",
144,Public Records Sourcerer,2021-07-30T23:49:14.000Z,,,,"Replying to 
@FinnanHaddie
 and 
@socialistdogmom",
145,KATU News,2021-07-30T23:55:00.000Z,11.0,4.0,8,"A new study out of OHSU shows older populations may be more susceptible to variants of COVID-19, as well as breakthrough infections, even after a vaccination.",
146,Sara Bryce,2021-07-30T23:34:24.000Z,3.0,5.0,13,"FDA, under pressure, plans ‘sprint’ to accelerate review of Pfizer’s Covid-19 vaccine for... https://statnews.com/2021/07/30/fda-under-pressure-plans-sprint-to-accelerate-review-of-pfizers-covid-19-vaccine-for-full-approval/… via 
@statnews
 so now it’s a sprint 
@FaithInJesus1st
 
@painadvocateAR
 
@process_x
 
@MARCOFREE2020
 
@mgajver
 
@AussieVal10",
147,Foreign Policy,2021-07-30T23:30:00.000Z,2.0,6.0,10,"The highlights this week: Chinese regulators upend the $120 billion private education industry with new measures, Beijing issues an itemized list of grievances to U.S. diplomats, and a COVID-19 outbreak in Nanjing raises concerns over the delta variant.",
148,Thread Reader App,2021-07-30T23:32:35.000Z,,,,"Replying to 
@StewbieDoobyDo",
149,#WVTM13,2021-07-30T23:58:19.000Z,1.0,11.0,9,"'I feel so lost': In five days, woman loses her mother, grandmother and fiancé to COVID-19",
150,10 Tampa Bay,2021-07-30T23:46:30.000Z,2.0,4.0,5,"As COVID-19 hospitalizations rise, BayCare will temporarily stop elective surgeries that require an overnight stay in the hospital.",
151,WBAL-TV 11 Baltimore,2021-07-30T23:40:22.000Z,,10.0,8,"'I feel so lost': In five days, woman loses her mother, grandmother and fiancé to COVID-19",
152,WTAE-TV Pittsburgh,2021-07-30T23:41:19.000Z,16.0,6.0,14,"'I feel so lost': In five days, woman loses her mother, grandmother and fiancé to COVID-19",
0,munnaqawwal,2021-07-04 05:21:53 India Standard Time,0.0,0.0,6,Allah Tamam Alam E Duniya Ko Is Coronavirus Se Bachalein 🤲🤲🤲 Ameen Ameen Zoroor Likhna Plz. #COVID19 #Dua @MunnaQawwal  https://t.co/0biLJFndga,tl
1,bhaskar73169166,2021-07-04 04:08:51 India Standard Time,0.0,0.0,0,@SonuSood Need support for Covid 19 pendamic .... please donate for us save my life and save our staff .... please help.  Read more -  https://t.co/RoUhX7WK5A  *For Paytm Payment (for Android users only)* -  https://t.co/8qCd9iak56  *For UPI payment:*  https://t.co/YXa5A0bPCC  https://t.co/9kn154dhM7,en
2,yasmitah,2021-07-04 03:53:47 India Standard Time,0.0,0.0,0,"*Need Help And Support To save My Friend's  house*  Hello Everyone...I am here to raise funds for my Friend's business which went in loss during this pandemic situation of covid-19. Her father is a small businessman in Ranchi, Jharkhand.  https://t.co/Ew1e4KWHrV",en
3,dr_afzalhaqasif,2021-07-04 03:26:18 India Standard Time,0.0,0.0,0,Tofacitinib appears to provide clinical benefit for patients with COVID-19 pneumonia.        https://t.co/8g9WOsKOFM via @practiceupdate,en
4,mazherr,2021-07-04 02:08:29 India Standard Time,0.0,0.0,1,"1.61% positiveity Rate with 35k + tests !   We have to Learn to live with Covid19 I've personally nudged, helped folks get free jabs  Did a recent count (my self included) 16 people Simple way - follow BMC Twitter, give them information to Stand in line one hr prior to opening",en
5,bravo_anand_,2021-07-04 01:48:19 India Standard Time,2.0,0.0,1,"@IRCTCofficial @RailMinIndia @RailwayNorthern @RPF_INDIA  My PNR No 6751001454. I am sitting in S10 coach of 01062 Jaynagar-LTT Express. There are 40-50 people extra in my coach. No social distancing, No masks, people are lying on the floor. Completely against covid-19 protocols.",en
6,kontarop,2021-07-04 01:36:33 India Standard Time,0.0,0.0,0,@AjaxbroBro @PASPusat @_rezarazali_ @iamjefrizain @Zamyusof2 @HangBuah3 Udah menjadi pengetahuan umum yakni common knowledge (dunia) bahawa Covid19 memberi kesempatan untuk pihak tertentu mengambil kesempatan membuat business atau keuntungan besar. @SPRMMalaysia @anti_yayasan,in
7,khonglar,2021-07-04 01:35:20 India Standard Time,0.0,0.0,0,ดูเหมือน COVID-19 มันจะ Drain เราไปเรื่อยๆ อีกนาน มาดูว่าใครจะอยู่กับมันได้ในอนาคต 👽🦠👽,th
8,rjhm99,2021-07-04 01:33:36 India Standard Time,0.0,0.0,0,म पनि वैदेशिक रोजगार बाट फिर्ती भएको हो.. Covid 19.le.. रोजगारी गयो कंपनी बंद भयों.... नेपाल मा जमीन थोरै.. के गरूँ. Yeha रोजगार मिलेन.. तर महँगाई नै धेरै.. बडो गारो हुन्छ.,ne
9,sanddychiangmai,2021-07-04 01:09:41 India Standard Time,0.0,0.0,0,พืชเผ็ดร้อนขิงข่าตระไคร้ใบกระเพรากระชายพริกสดพริกไทยฯลฯ ยกตัวอย่างขิงซื้อเยอะๆมาแช่ตู้เย็นโดยใช้กระดาษสำหรับห่ออาหาร ห่อหุ้มไว้ช่วยซับไอน้ำเวลาอยู่ในตู้เย็นจะได้ไม่เน่าอยู่ได้นานต้องใส่ ถุงใช้หนังยางมัดให้แน่นๆเวลาทานข้าวก็เอามาล้างหั่นบางๆทานเคียง กับข้าวฆ่าเชื้อCOVID-19ในลำคอ😷  https://t.co/SKTTNqZkMB,th
10,kallaicentral,2021-07-04 00:58:32 India Standard Time,0.0,1.0,0,Corona update  #covid19 Follow for more fun @kallakurichi_central  #kallakurichi_central #kallakurichidistrict #kallakurichi #chinnasalem #ulundurpet #sankarapuram #chinnasalem #kalvarayanhills #kachirayapalayam #tamilmemes #tamilnadu #salem #thiruvanamalai #cuddalore #chengalpa  https://t.co/N0aUivzd7n,en
11,nayanmoniborah8,2021-07-04 00:36:38 India Standard Time,0.0,0.0,1,@DeputyJorhat Dear DC sir  #COVID19  Case Jorhat বেছিকৈ বাহিব লৈছে সেইহে মহাশয়  ৭দিনৰ Complete Lockdown দিলে হে  কিছূ পৰিমাণ হলেও Situation তো ভাল হব বুলি মই ভাবো।              ধন্যবাদ                 নয়ন,bn
12,nagorekalifa,2021-07-04 00:30:37 India Standard Time,1.0,0.0,7,"ஜூலை 05, 2021 (திங்கள்) அன்று பொதுமக்கள் தர்கா ஷரீஃப் உள்ளே நுழைய அனுமதிக்கப்படும் என்பதை தெரிவித்துக்கொள்கிறோம் #நாகூர்தர்கா #நாகூர் #தர்கா #Dargah #Nagore_Dargah_Kalifa #NagoreDargah #covid #covid19  https://t.co/xJB6U3MnTm",ta
13,prajwalmanipal,2021-07-04 00:26:23 India Standard Time,0.0,12.0,84,"July 3 2021, Karnataka reports 2082 COVID-19 cases.   481 cases in Bengaluru.",in
14,sec_thoddoo,2021-07-04 00:16:58 India Standard Time,0.0,0.0,0,✳️ COVID-19 Live Updates: 03/07/2021  @thoddoo_hc  https://t.co/CHuGr1yN7N,en
15,roadsofmumbai,2021-07-04 00:15:24 India Standard Time,18.0,11.0,42,What will be your preferred mode of transport in Mumbai?  (Once Covid19 settles down and restrictions are lifted &amp; daydreaming about Metro to start operations)  #ROM_Poll,en
16,akashrsmeena,2021-07-04 00:05:44 India Standard Time,2.0,5.0,17,Got my second COVID-19 jab today.  Get yours too at your nearest vaccination center to stop the spread. #GetVaccinated  https://t.co/x3yfLkhfjI,en
17,kavitak85757182,2021-07-03 23:54:17 India Standard Time,0.0,0.0,0,It's not just safe you from Covid -19 it's also save youh from pollution.  #MaskUpIndia .. #StaySafe ..,en
18,keshab_mahanta,2021-07-03 23:43:37 India Standard Time,1.0,3.0,63,"In view of the #Covid_19 situation in the district, the decisions were taken after thoroughly discussing &amp; scrutinizing the overall medical infrastructure in #TMCH with Barchalla MLA, Principal &amp; HODs TMC, Dy Superintendents TMCH &amp; other health officials in #Tezpur tonight.2/2",en
19,halshantgouda,2021-07-03 23:38:00 India Standard Time,1.0,0.0,2,In HUBLI DHARWAD available CONTACT   @KaDharwad @hublimandi @nimmaupendra @helthsarvice @apollo_ahd @covid19 @MoHFW_INDIA @Hubli  https://t.co/9DHvSyg6P8,en
20,penkampar,2021-07-08 05:29:57 India Standard Time,0.0,0.0,0,#JabatanPenerangan  #PeneranganPerak  #PeneranganKampar #Covid19 #KomunikasiKita #MenangBersama #LindungDiriLindungSemua,und
