,Unnamed: 0,tweet,language,hastags,attherate,urls,tokenized_Tweet,filteredToken,clean_tweet,emojis
279,279,"Citizens of #MiraBhayander, in case you test #COVIDー19 positive, please seek hospital admission/bed only through @BhaindarMira's dedicated #COVID website:  https://t.co/Oz8jNi8XZt or connect with #MBMC on 022 28141516.  Pls RT @AUThackeray @mieknathshinde @awhadspeaks @mymalishka  https://t.co/SbCajcSjmy",en,"['#MiraBhayander,', '#COVIDー19', '#COVID', '#MBMC']","[""@BhaindarMira's"", '@AUThackeray', '@mieknathshinde', '@awhadspeaks', '@mymalishka']","['https://t.co/Oz8jNi8XZt', 'https://t.co/SbCajcSjmy']","['Citizens', 'of', 'MiraBhayander', 'in', 'case', 'you', 'test', 'COVIDー19', 'positive', 'please', 'seek', 'hospital', 'admission/bed', 'only', 'through', 'BhaindarMira', ""'s"", 'dedicated', 'COVID', 'website', 'https', 't.co/Oz8jNi8XZt', 'or', 'connect', 'with', 'MBMC', 'on', '022', '28141516', 'Pls', 'RT', 'AUThackeray', 'mieknathshinde', 'awhadspeaks', 'mymalishka', 'https', 't.co/SbCajcSjmy']","['Citizens', 'COVIDー19', 'case', 'https', ""'s"", 'MiraBhayander', 'mieknathshinde', 'awhadspeaks', 't.co/Oz8jNi8XZt', 'hospital', 'BhaindarMira', 'COVID', 'test', 'RT', 'admission/bed', 'Pls', 'MBMC', 'AUThackeray', 'mymalishka', '28141516', 'website', 'positive', 'connect', 'dedicated', '022', 'seek', 'please', 't.co/SbCajcSjmy']",Citizens of in case you test positive please seek hospital admission/bed only through dedicated website:  or connect with on 022 28141516 Pls RT ,[]
280,280,Due To Not Cleaning Of Meethi River Near To Bail Bazar Sandesh Nagar JariMari Mosquitoes Increasing In Slums Already COVID-19🦠😷 Cases Increasing. So I Request @mybmc @CMOMaharashtra @AUThackeray @mid_day @mybmcWardL @MybmcIO @mybmcSWD @mybmcso @mybmcSWM Kindly Look Into This..  https://t.co/QcUEB2wwgI,en,[],"['@mybmc', '@CMOMaharashtra', '@AUThackeray', '@mid_day', '@mybmcWardL', '@MybmcIO', '@mybmcSWD', '@mybmcso', '@mybmcSWM']",['https://t.co/QcUEB2wwgI'],"['Due', 'To', 'Not', 'Cleaning', 'Of', 'Meethi', 'River', 'Near', 'To', 'Bail', 'Bazar', 'Sandesh', 'Nagar', 'JariMari', 'Mosquitoes', 'Increasing', 'In', 'Slums', 'Already', 'COVID-19🦠😷', 'Cases', 'Increasing', 'So', 'I', 'Request', 'mybmc', 'CMOMaharashtra', 'AUThackeray', 'mid_day', 'mybmcWardL', 'MybmcIO', 'mybmcSWD', 'mybmcso', 'mybmcSWM', 'Kindly', 'Look', 'Into', 'This', 'https', 't.co/QcUEB2wwgI']","['To', 'In', 'Not', 'mybmcso', 'https', 'This', 'Mosquitoes', 'Sandesh', 'mybmcWardL', 't.co/QcUEB2wwgI', 'Near', 'Cases', 'Request', 'Look', 'mid_day', 'MybmcIO', 'Increasing', 'Into', 'Of', 'Due', 'mybmc', 'CMOMaharashtra', 'mybmcSWM', 'mybmcSWD', 'Meethi', 'I', 'Bail', 'Cleaning', 'JariMari', 'AUThackeray', 'Already', 'COVID-19🦠😷', 'Bazar', 'Nagar', 'Slums', 'Kindly', 'So', 'River']",Due To Not Cleaning Of Meethi River Near To Bail Bazar Sandesh Nagar JariMari Mosquitoes Increasing In Slums Already COVID19🦠😷 Cases Increasing So I Request Kindly Look Into This ,"['🦠', '😷']"
281,281,Prioritizing who gets vaccinated for COVID-19 saves lives  https://t.co/3DeUCv2ZbT #Nifty #sipgrab,en,"['#Nifty', '#sipgrab']",[],['https://t.co/3DeUCv2ZbT'],"['Prioritizing', 'who', 'gets', 'vaccinated', 'for', 'COVID-19', 'saves', 'lives', 'https', 't.co/3DeUCv2ZbT', 'Nifty', 'sipgrab']","['gets', 'https', 'lives', 't.co/3DeUCv2ZbT', 'Nifty', 'COVID-19', 'vaccinated', 'saves', 'sipgrab', 'Prioritizing']",Prioritizing who gets vaccinated for COVID19 saves lives  ,[]
282,282,Praying in Rawdah Asharifah and Visit to the Graves of Prophet (PBUH) and His Companions (RA) will only be allowed to people who have: Received atleast one dose of COVID-19 Vaccine and 14 days have passed Contracted and Recovered from COVID-19 in the last 6 months  https://t.co/LW0x3DVJZJ,en,[],[],['https://t.co/LW0x3DVJZJ'],"['Praying', 'in', 'Rawdah', 'Asharifah', 'and', 'Visit', 'to', 'the', 'Graves', 'of', 'Prophet', 'PBUH', 'and', 'His', 'Companions', 'RA', 'will', 'only', 'be', 'allowed', 'to', 'people', 'who', 'have', 'Received', 'atleast', 'one', 'dose', 'of', 'COVID-19', 'Vaccine', 'and', '14', 'days', 'have', 'passed', 'Contracted', 'and', 'Recovered', 'from', 'COVID-19', 'in', 'the', 'last', '6', 'months', 'https', 't.co/LW0x3DVJZJ']","['atleast', 'https', 'Received', 'Visit', 'passed', 'PBUH', 'Rawdah', 'months', 'Vaccine', 'Praying', 'one', 'allowed', '6', 'days', 'Asharifah', 'last', 'Prophet', 'RA', 'Graves', 'Contracted', 'Companions', 'COVID-19', 't.co/LW0x3DVJZJ', 'His', 'Recovered', 'people', '14', 'dose']",Praying in Rawdah Asharifah and Visit to the Graves of Prophet (PBUH) and His Companions (RA) will only be allowed to people who have: Received atleast one dose of COVID19 Vaccine and 14 days have passed Contracted and Recovered from COVID19 in the last 6 months ,[]
283,283,Just watched #1232KMs based on seven migrant labourers who decide to cycle down home during Covid 19 lockdown.  Heart breaking visuals captured by @vinodkapri &amp; team perhaps a tribute to the millions who traveled miles 2 be home @DisneyplusHSVIP  https://t.co/4dikYYaUSS,en,['#1232KMs'],"['@vinodkapri', '@DisneyplusHSVIP']",['https://t.co/4dikYYaUSS'],"['Just', 'watched', '1232KMs', 'based', 'on', 'seven', 'migrant', 'labourers', 'who', 'decide', 'to', 'cycle', 'down', 'home', 'during', 'Covid', '19', 'lockdown', 'Heart', 'breaking', 'visuals', 'captured', 'by', 'vinodkapri', 'amp', 'team', 'perhaps', 'a', 'tribute', 'to', 'the', 'millions', 'who', 'traveled', 'miles', '2', 'be', 'home', 'DisneyplusHSVIP', 'https', 't.co/4dikYYaUSS']","['DisneyplusHSVIP', 'https', 'Covid', '19', 'traveled', 'team', 'perhaps', 'home', 'labourers', 'amp', '1232KMs', 'miles', 'captured', 'millions', 'vinodkapri', 'visuals', 'decide', 'seven', 'watched', 'Just', 'tribute', '2', 'cycle', 'breaking', 'based', 'lockdown', 'Heart', 'migrant', 't.co/4dikYYaUSS']",Just watched based on seven migrant labourers who decide to cycle down home during Covid 19 lockdown Heart breaking visuals captured by amp team perhaps a tribute to the millions who traveled miles 2 be home ,[]
284,284,"This pictur is 2019 pic he go in santmartin. And every your go in journey. But This Covid-9 stop our jouney. But next year we will go. @ Saint Martin's Island, Bangladesh  https://t.co/siWkkQzdeE",en,[],['@'],['https://t.co/siWkkQzdeE'],"['This', 'pictur', 'is', '2019', 'pic', 'he', 'go', 'in', 'santmartin', 'And', 'every', 'your', 'go', 'in', 'journey', 'But', 'This', 'Covid-9', 'stop', 'our', 'jouney', 'But', 'next', 'year', 'we', 'will', 'go', 'Saint', 'Martin', ""'s"", 'Island', 'Bangladesh', 'https', 't.co/siWkkQzdeE']","['Bangladesh', 'every', 'https', ""'s"", 'This', 'Martin', 'next', 'stop', 'santmartin', 'Island', 'journey', '2019', 'But', 'pic', 'Saint', 'And', 'pictur', 'Covid-9', 'jouney', 'go', 't.co/siWkkQzdeE', 'year']",This pictur is 2019 pic he go in santmartin And every your go in journey But This Covid9 stop our jouney But next year we will go @ Saint Martins Island Bangladesh ,[]
285,285,For those who gulped liters of Kadha without literature search but are forwarding ill informed stuff on covid vaccines. #COVID19  #VaccinesSaveLives  #VaccinesWork  https://t.co/5YtJ0HUnEI,en,"['#COVID19', '#VaccinesSaveLives', '#VaccinesWork']",[],['https://t.co/5YtJ0HUnEI'],"['For', 'those', 'who', 'gulped', 'liters', 'of', 'Kadha', 'without', 'literature', 'search', 'but', 'are', 'forwarding', 'ill', 'informed', 'stuff', 'on', 'covid', 'vaccines', 'COVID19', 'VaccinesSaveLives', 'VaccinesWork', 'https', 't.co/5YtJ0HUnEI']","['Kadha', 'ill', 'literature', 'informed', 'without', 'covid', 'forwarding', 'https', 'vaccines', 'liters', 't.co/5YtJ0HUnEI', 'VaccinesWork', 'COVID19', 'gulped', 'stuff', 'For', 'VaccinesSaveLives', 'search']",For those who gulped liters of Kadha without literature search but are forwarding ill informed stuff on covid vaccines ,[]
286,286,Covid Situation is extremely dangerous!  #Gujarat,en,['#Gujarat'],[],[],"['Covid', 'Situation', 'is', 'extremely', 'dangerous', 'Gujarat']","['Gujarat', 'dangerous', 'Covid', 'Situation', 'extremely']",Covid Situation is extremely dangerous ,[]
287,287,@onekidneycol @isabelfield I got my first covid vaccine yesterday and then had a dream I came to see you both! Hope all is well... missing Family Field 😘😎 xx,en,[],"['@onekidneycol', '@isabelfield']",[],"['onekidneycol', 'isabelfield', 'I', 'got', 'my', 'first', 'covid', 'vaccine', 'yesterday', 'and', 'then', 'had', 'a', 'dream', 'I', 'came', 'to', 'see', 'you', 'both', 'Hope', 'all', 'is', 'well', 'missing', 'Family', 'Field', '😘😎', 'xx']","['onekidneycol', 'first', 'Hope', 'see', 'covid', 'xx', 'yesterday', 'isabelfield', 'well', 'got', '😘😎', 'dream', 'I', 'came', 'Family', 'missing', 'Field', 'vaccine']", I got my first covid vaccine yesterday and then had a dream I came to see you both Hope all is well missing Family Field 😘😎 xx,"['😘', '😎']"
288,288,*Good News for RCB fans  Devdutt Padikkal Tested negative for COVID-19 in his Second Test*  https://t.co/4ELpzvlifq,en,[],[],['https://t.co/4ELpzvlifq'],"['Good', 'News', 'for', 'RCB', 'fans', 'Devdutt', 'Padikkal', 'Tested', 'negative', 'for', 'COVID-19', 'in', 'his', 'Second', 'Test', 'https', 't.co/4ELpzvlifq']","['Devdutt', 'RCB', 'Tested', 'Test', 'News', 'fans', 'negative', 'https', 'Good', 'Second', 't.co/4ELpzvlifq', 'COVID-19', 'Padikkal']",*Good News for RCB fans Devdutt Padikkal Tested negative for COVID19 in his Second Test* ,[]
289,289,"@VirajMohan10 Noodles from Korea , Korea is China‘a neighbour , China eats 🦇, government spreading COVID to control the population  #conspiracy  https://t.co/4MsyJPr0Qw",en,['#conspiracy'],['@VirajMohan10'],['https://t.co/4MsyJPr0Qw'],"['VirajMohan10', 'Noodles', 'from', 'Korea', 'Korea', 'is', 'China', '‘', 'a', 'neighbour', 'China', 'eats', '🦇', 'government', 'spreading', 'COVID', 'to', 'control', 'the', 'population', 'conspiracy', 'https', 't.co/4MsyJPr0Qw']","['VirajMohan10', 'neighbour', 't.co/4MsyJPr0Qw', 'https', 'China', 'population', 'eats', 'COVID', 'conspiracy', '‘', 'government', 'Noodles', 'spreading', 'control', '🦇', 'Korea']", Noodles from Korea  Korea is China‘a neighbour  China eats 🦇 government spreading COVID to control the population ,['🦇']
290,290,"@narendramodi So, we need to clean these gutters on war footing and sanitize them either by bleaching powder or other convenient way. Covid will go automatically. Mask is a must but these cleaning is necessary.",en,[],['@narendramodi'],[],"['narendramodi', 'So', 'we', 'need', 'to', 'clean', 'these', 'gutters', 'on', 'war', 'footing', 'and', 'sanitize', 'them', 'either', 'by', 'bleaching', 'powder', 'or', 'other', 'convenient', 'way', 'Covid', 'will', 'go', 'automatically', 'Mask', 'is', 'a', 'must', 'but', 'these', 'cleaning', 'is', 'necessary']","['cleaning', 'gutters', 'convenient', 'Covid', 'war', 'automatically', 'necessary', 'footing', 'bleaching', 'powder', 'need', 'sanitize', 'Mask', 'way', 'narendramodi', 'must', 'go', 'So', 'either', 'clean']", So we need to clean these gutters on war footing and sanitize them either by bleaching powder or other convenient way Covid will go automatically Mask is a must but these cleaning is necessary,[]
291,291,"@narendramodi ICMR cannot tell all these things. If you see Mithi rever in Mumbai, and 3-4 big gutters in pune, they are like hell. Covid must be filth friendly as like other deceases.",en,[],['@narendramodi'],[],"['narendramodi', 'ICMR', 'can', 'not', 'tell', 'all', 'these', 'things', 'If', 'you', 'see', 'Mithi', 'rever', 'in', 'Mumbai', 'and', '3-4', 'big', 'gutters', 'in', 'pune', 'they', 'are', 'like', 'hell', 'Covid', 'must', 'be', 'filth', 'friendly', 'as', 'like', 'other', 'deceases']","['see', 'Mithi', 'gutters', 'Covid', 'friendly', 'If', 'rever', 'filth', '3-4', 'deceases', 'Mumbai', 'big', 'like', 'hell', 'narendramodi', 'tell', 'must', 'pune', 'things', 'ICMR']", ICMR cannot tell all these things If you see Mithi rever in Mumbai and 34 big gutters in pune they are like hell Covid must be filth friendly as like other deceases,[]
292,292,"@CritCareLunatic Nothing this COVID, in India we have thrown it in dustbin",en,[],['@CritCareLunatic'],[],"['CritCareLunatic', 'Nothing', 'this', 'COVID', 'in', 'India', 'we', 'have', 'thrown', 'it', 'in', 'dustbin']","['Nothing', 'India', 'COVID', 'CritCareLunatic', 'dustbin', 'thrown']", Nothing this COVID in India we have thrown it in dustbin,[]
293,293,@goo_stewart Let's have a Covid News Free day.  #nocovidthursday,en,['#nocovidthursday'],['@goo_stewart'],[],"['goo_stewart', 'Let', ""'s"", 'have', 'a', 'Covid', 'News', 'Free', 'day', 'nocovidthursday']","['goo_stewart', 'News', 'nocovidthursday', 'Covid', ""'s"", 'Free', 'Let', 'day']", Lets have a Covid News Free day ,[]
294,294,"@narendramodi In Mumbai,there is a very big gutter. Originally it was a rever. If anybody goes there .he definitely a covid patient. Similarly, there are 100s of gutters in Mumbai and subùrben. if he will smell bad, covid will catch him.",en,[],['@narendramodi'],[],"['narendramodi', 'In', 'Mumbai', 'there', 'is', 'a', 'very', 'big', 'gutter', 'Originally', 'it', 'was', 'a', 'rever', 'If', 'anybody', 'goes', 'there', 'he', 'definitely', 'a', 'covid', 'patient', 'Similarly', 'there', 'are', '100s', 'of', 'gutters', 'in', 'Mumbai', 'and', 'subùrben', 'if', 'he', 'will', 'smell', 'bad', 'covid', 'will', 'catch', 'him']","['definitely', 'In', 'gutters', 'bad', 'If', 'anybody', '100s', 'rever', 'Originally', 'subùrben', 'patient', 'Mumbai', 'Similarly', 'big', 'covid', 'goes', 'smell', 'narendramodi', 'gutter', 'catch']", In Mumbaithere is a very big gutter Originally it was a rever If anybody goes there he definitely a covid patient Similarly there are 100s of gutters in Mumbai and subùrben if he will smell bad covid will catch him,[]
295,295,"@ONUNews @UNYouthEnvoy @antonioguterres Covid-19,since Jan-2020,hs stilled youths' lives;they r out of schools,varsities&amp;job-market:thr career&amp;dreams got maimed:they,r out of decision-makg gbl boardrooms,even if being more energetic,powerful,proficient.  So,#JOVENS' frustratn,impatience must be addressed judiciously.",en,[],"['@ONUNews', '@UNYouthEnvoy', '@antonioguterres']",[],"['ONUNews', 'UNYouthEnvoy', 'antonioguterres', 'Covid-19', 'since', 'Jan-2020', 'hs', 'stilled', 'youths', 'lives', 'they', 'r', 'out', 'of', 'schools', 'varsities', 'amp', 'job-market', 'thr', 'career', 'amp', 'dreams', 'got', 'maimed', 'they', 'r', 'out', 'of', 'decision-makg', 'gbl', 'boardrooms', 'even', 'if', 'being', 'more', 'energetic', 'powerful', 'proficient', 'So', 'JOVENS', 'frustratn', 'impatience', 'must', 'be', 'addressed', 'judiciously']","['frustratn', 'ONUNews', 'Jan-2020', 'career', 'stilled', 'energetic', 'got', 'judiciously', 'varsities', 'lives', 'Covid-19', 'dreams', 'JOVENS', 'even', 'boardrooms', 'schools', 'amp', 'powerful', 'hs', 'addressed', 'maimed', 'job-market', 'antonioguterres', 'thr', 'impatience', 'gbl', 'r', 'proficient', 'UNYouthEnvoy', 'since', 'must', 'So', 'decision-makg', 'youths']", Covid19since Jan2020hs stilled youths livesthey r out of schoolsvarsitiesampjobmarket:thr careerampdreams got maimed:theyr out of decisionmakg gbl boardroomseven if being more energeticpowerfulproficient So frustratnimpatience must be addressed judiciously,[]
296,296,@misrab @angryoldbob @jessphillips Isn't covid a.... Respiratory disease?!,en,[],"['@misrab', '@angryoldbob', '@jessphillips']",[],"['misrab', 'angryoldbob', 'jessphillips', 'Is', ""n't"", 'covid', 'a', 'Respiratory', 'disease']","[""n't"", 'covid', 'Respiratory', 'angryoldbob', 'disease', 'Is', 'misrab', 'jessphillips']", Isnt covid a Respiratory disease,[]
297,297,"The problem in NCR is personal negligence and being socially irresponsible. I've read some covid protocols from Pasig, Quezon City, Manila, Marikina, etc. Your LGU's are tirelessly working and providing neccessary help. They actually have good initiatives.",en,[],[],[],"['The', 'problem', 'in', 'NCR', 'is', 'personal', 'negligence', 'and', 'being', 'socially', 'irresponsible', 'I', ""'ve"", 'read', 'some', 'covid', 'protocols', 'from', 'Pasig', 'Quezon', 'City', 'Manila', 'Marikina', 'etc', 'Your', 'LGU', ""'s"", 'are', 'tirelessly', 'working', 'and', 'providing', 'neccessary', 'help', 'They', 'actually', 'have', 'good', 'initiatives']","['read', 'working', 'neccessary', ""'s"", 'providing', 'negligence', 'socially', 'Your', 'LGU', 'initiatives', 'irresponsible', 'tirelessly', 'protocols', ""'ve"", 'good', 'Pasig', 'etc', 'help', 'covid', 'They', 'City', 'problem', 'The', 'I', 'NCR', 'personal', 'Marikina', 'Manila', 'Quezon', 'actually']",The problem in NCR is personal negligence and being socially irresponsible Ive read some covid protocols from Pasig Quezon City Manila Marikina etc Your LGUs are tirelessly working and providing neccessary help They actually have good initiatives,[]
298,298,RT #URGENT plasma of COVID recovered patient having #B+ blood group required in #Lahore. Please contact on +92 321 5030116. #SpreadTheWord #donateblood #savelife #BeAHero #BDP  Courtesy @abdullahsulehri,en,"['#URGENT', '#B+', '#Lahore.', '#SpreadTheWord', '#donateblood', '#savelife', '#BeAHero', '#BDP']",['@abdullahsulehri'],[],"['RT', 'URGENT', 'plasma', 'of', 'COVID', 'recovered', 'patient', 'having', 'B', 'blood', 'group', 'required', 'in', 'Lahore', 'Please', 'contact', 'on', '92', '321', '5030116', 'SpreadTheWord', 'donateblood', 'savelife', 'BeAHero', 'BDP', 'Courtesy', 'abdullahsulehri']","['5030116', 'BeAHero', 'patient', 'Please', 'Lahore', 'required', 'COVID', 'contact', 'savelife', 'RT', 'recovered', '92', '321', 'B', 'group', 'donateblood', 'URGENT', 'blood', 'abdullahsulehri', 'BDP', 'Courtesy', 'SpreadTheWord', 'plasma']",RT plasma of COVID recovered patient having blood group required in Please contact on +92 321 5030116 Courtesy ,[]
299,299,"Requesting to @myogiadityanath Jee, kindly arrange the Covid Test of these Passengers who are Coming from Mumbai. Proper Monitoring is required to stop the CoronaVirus.  @gorakhpurpolice @Uppolice @myogioffice @CMOfficeUP #vaccinations",en,['#vaccinations'],"['@myogiadityanath', '@gorakhpurpolice', '@Uppolice', '@myogioffice', '@CMOfficeUP']",[],"['Requesting', 'to', 'myogiadityanath', 'Jee', 'kindly', 'arrange', 'the', 'Covid', 'Test', 'of', 'these', 'Passengers', 'who', 'are', 'Coming', 'from', 'Mumbai', 'Proper', 'Monitoring', 'is', 'required', 'to', 'stop', 'the', 'CoronaVirus', 'gorakhpurpolice', 'Uppolice', 'myogioffice', 'CMOfficeUP', 'vaccinations']","['Covid', 'Uppolice', 'myogiadityanath', 'Monitoring', 'myogioffice', 'Mumbai', 'required', 'Proper', 'vaccinations', 'Requesting', 'kindly', 'gorakhpurpolice', 'arrange', 'CoronaVirus', 'Test', 'Coming', 'CMOfficeUP', 'Passengers', 'Jee', 'stop']",Requesting to Jee kindly arrange the Covid Test of these Passengers who are Coming from Mumbai Proper Monitoring is required to stop the CoronaVirus ,[]
300,300,@PMOIndia @narendramodi I totally agree with Our Honourable PM Modiji that many citizens who got Vaccine innoculated are being little careless and Every citizens should know that even after the Vaccine is innoculated everyone should follow Strict Covid Protocol 🙏,en,[],"['@PMOIndia', '@narendramodi']",[],"['PMOIndia', 'narendramodi', 'I', 'totally', 'agree', 'with', 'Our', 'Honourable', 'PM', 'Modiji', 'that', 'many', 'citizens', 'who', 'got', 'Vaccine', 'innoculated', 'are', 'being', 'little', 'careless', 'and', 'Every', 'citizens', 'should', 'know', 'that', 'even', 'after', 'the', 'Vaccine', 'is', 'innoculated', 'everyone', 'should', 'follow', 'Strict', 'Covid', 'Protocol', '🙏']","['many', 'Covid', 'got', 'even', 'Vaccine', 'Protocol', '🙏', 'Strict', 'innoculated', 'totally', 'follow', 'Every', 'Honourable', 'I', 'narendramodi', 'PMOIndia', 'Modiji', 'everyone', 'little', 'Our', 'know', 'PM', 'agree', 'citizens', 'careless']", I totally agree with Our Honourable PM Modiji that many citizens who got Vaccine innoculated are being little careless and Every citizens should know that even after the Vaccine is innoculated everyone should follow Strict Covid Protocol 🙏,['🙏']
301,301,#PendampingDesa  Rt lawan covid 19 penting @halimiskandarnu  @imansyukri  @malik_haramain  @taufikmadjid71 @Pusat_PPMD @yusradaridesa @pasangrahan1965 @rosyidah @kemendespdtt  @SukoyoKasekpro @fachrilabalado  @azzameldzikrie  @tppkemendes  @Tppiprovbabel  @asmirzan  https://t.co/8hP5wJfDH9,en,['#PendampingDesa'],"['@halimiskandarnu', '@imansyukri', '@malik_haramain', '@taufikmadjid71', '@Pusat_PPMD', '@yusradaridesa', '@pasangrahan1965', '@rosyidah', '@kemendespdtt', '@SukoyoKasekpro', '@fachrilabalado', '@azzameldzikrie', '@tppkemendes', '@Tppiprovbabel', '@asmirzan']",['https://t.co/8hP5wJfDH9'],"['PendampingDesa', 'Rt', 'lawan', 'covid', '19', 'penting', 'halimiskandarnu', 'imansyukri', 'malik_haramain', 'taufikmadjid71', 'Pusat_PPMD', 'yusradaridesa', 'pasangrahan1965', 'rosyidah', 'kemendespdtt', 'SukoyoKasekpro', 'fachrilabalado', 'azzameldzikrie', 'tppkemendes', 'Tppiprovbabel', 'asmirzan', 'https', 't.co/8hP5wJfDH9']","['Pusat_PPMD', 'PendampingDesa', 'kemendespdtt', '19', 'fachrilabalado', 'https', 'asmirzan', 'tppkemendes', 't.co/8hP5wJfDH9', 'rosyidah', 'pasangrahan1965', 'imansyukri', 'taufikmadjid71', 'malik_haramain', 'covid', 'halimiskandarnu', 'azzameldzikrie', 'lawan', 'yusradaridesa', 'Tppiprovbabel', 'SukoyoKasekpro', 'Rt', 'penting']", Rt lawan covid 19 penting ,[]
302,302,@sambitswaraj @JPNadda Oww. You all have recovered COVID 19,en,[],"['@sambitswaraj', '@JPNadda']",[],"['sambitswaraj', 'JPNadda', 'Oww', 'You', 'all', 'have', 'recovered', 'COVID', '19']","['You', '19', 'COVID', 'Oww', 'JPNadda', 'recovered', 'sambitswaraj']", Oww You all have recovered COVID 19,[]
303,303,@aviralbhat Cockroach 🪳 may be since most of them survived and rather thrived during Covid-19 pandemic period  https://t.co/K3qeTgMA68,en,[],['@aviralbhat'],['https://t.co/K3qeTgMA68'],"['aviralbhat', 'Cockroach', '\U0001fab3', 'may', 'be', 'since', 'most', 'of', 'them', 'survived', 'and', 'rather', 'thrived', 'during', 'Covid-19', 'pandemic', 'period', 'https', 't.co/K3qeTgMA68']","['t.co/K3qeTgMA68', '\U0001fab3', 'rather', 'since', 'may', 'period', 'https', 'pandemic', 'Cockroach', 'aviralbhat', 'thrived', 'survived', 'Covid-19']", Cockroach 🪳 may be since most of them survived and rather thrived during Covid19 pandemic period ,['\U0001fab3']
304,304,"What Did I Tell, Farudhee Zimaa Is A SCAM, Using COVID-19 To Criticize People To Stop Using The Expression  Is Called An Dictatorship &amp; Censorship, Biden Will Never Do That, MDP Is New GOP. #HPAIsScam #SayNOToMDP.",en,"['#HPAIsScam', '#SayNOToMDP.']",[],[],"['What', 'Did', 'I', 'Tell', 'Farudhee', 'Zimaa', 'Is', 'A', 'SCAM', 'Using', 'COVID-19', 'To', 'Criticize', 'People', 'To', 'Stop', 'Using', 'The', 'Expression', 'Is', 'Called', 'An', 'Dictatorship', 'amp', 'Censorship', 'Biden', 'Will', 'Never', 'Do', 'That', 'MDP', 'Is', 'New', 'GOP', 'HPAIsScam', 'SayNOToMDP']","['To', 'Expression', 'A', 'Biden', 'Dictatorship', 'HPAIsScam', 'Using', 'Tell', 'Will', 'amp', 'An', 'What', 'Stop', 'Criticize', 'Never', 'Called', 'SCAM', 'SayNOToMDP', 'People', 'The', 'I', 'Do', 'That', 'COVID-19', 'Censorship', 'MDP', 'Did', 'Zimaa', 'GOP', 'Farudhee', 'Is', 'New']",What Did I Tell Farudhee Zimaa Is A SCAM Using COVID19 To Criticize People To Stop Using The Expression Is Called An Dictatorship amp Censorship Biden Will Never Do That MDP Is New GOP ,[]
305,305,@AmitShah @MoHFW_INDIA @MoHFW_INDIA @PMOIndia @rti_we @Bankers_We immediate need to vaccinate bankers to break the chain of COVId 19 is the need of hour as bankers meet a lot people on daily basis .,en,[],"['@AmitShah', '@MoHFW_INDIA', '@MoHFW_INDIA', '@PMOIndia', '@rti_we', '@Bankers_We']",[],"['AmitShah', 'MoHFW_INDIA', 'MoHFW_INDIA', 'PMOIndia', 'rti_we', 'Bankers_We', 'immediate', 'need', 'to', 'vaccinate', 'bankers', 'to', 'break', 'the', 'chain', 'of', 'COVId', '19', 'is', 'the', 'need', 'of', 'hour', 'as', 'bankers', 'meet', 'a', 'lot', 'people', 'on', 'daily', 'basis']","['rti_we', 'bankers', 'chain', '19', 'MoHFW_INDIA', 'immediate', 'basis', 'break', 'need', 'hour', 'PMOIndia', 'daily', 'COVId', 'meet', 'AmitShah', 'Bankers_We', 'people', 'lot', 'vaccinate']", immediate need to vaccinate bankers to break the chain of COVId 19 is the need of hour as bankers meet a lot people on daily basis ,[]
306,306,"Ouch Modi ji!!!! 😝😝😝😝  ""New Zealand bans entry of all travellers from India amid rising COVID-19 cases""   https://t.co/wMDM8gKWHs",en,[],[],['https://t.co/wMDM8gKWHs'],"['Ouch', 'Modi', 'ji', '😝😝😝😝', 'New', 'Zealand', 'bans', 'entry', 'of', 'all', 'travellers', 'from', 'India', 'amid', 'rising', 'COVID-19', 'cases', 'https', 't.co/wMDM8gKWHs']","['amid', 'Zealand', 'India', 't.co/wMDM8gKWHs', 'travellers', 'Modi', 'https', '😝😝😝😝', 'entry', 'bans', 'cases', 'rising', 'Ouch', 'ji', 'COVID-19', 'New']",Ouch Modi ji 😝😝😝😝 New Zealand bans entry of all travellers from India amid rising COVID19 cases ,"['😝', '😝', '😝', '😝']"
307,307,Incredible to see this. I do still worry that valuations in India are way further ahead of material revenue and profitability given 1. Not much has moved in consumer or business spending power and 2. This wave of COVID will have brutal medium-to-long-term impact.,en,[],[],[],"['Incredible', 'to', 'see', 'this', 'I', 'do', 'still', 'worry', 'that', 'valuations', 'in', 'India', 'are', 'way', 'further', 'ahead', 'of', 'material', 'revenue', 'and', 'profitability', 'given', '1', 'Not', 'much', 'has', 'moved', 'in', 'consumer', 'or', 'business', 'spending', 'power', 'and', '2', 'This', 'wave', 'of', 'COVID', 'will', 'have', 'brutal', 'medium-to-long-term', 'impact']","['see', 'Not', 'ahead', 'profitability', 'revenue', 'impact', 'This', 'given', 'brutal', 'consumer', '1', 'COVID', 'Incredible', 'medium-to-long-term', 'worry', 'still', 'much', 'India', 'business', 'way', 'I', 'valuations', 'moved', 'material', '2', 'spending', 'wave', 'power']",Incredible to see this I do still worry that valuations in India are way further ahead of material revenue and profitability given 1 Not much has moved in consumer or business spending power and 2 This wave of COVID will have brutal mediumtolongterm impact,[]
