,username,created_at,replies_count,retweets_count,likes_count,tweet,language
213,SASWATI PAUL,2021-04-20T08:49:11.000Z,0.0,0.0,0.0,"Covid 19 cases rises.... Modi Ji Silent! 
Election is important.... Lives Do Not Matter!! What a PM?! 
#ResignModi 
#ModiMadeDisaster",en
214,SASWATI PAUL,2021-04-20T08:47:16.000Z,0.0,0.0,1.0,"#Covid HELPLINES by #WestBengal govt Health Dept: 

Direct Telemedicine-033 2357 6001

Integrated helpline-1800 313444 222

Ambulance service in Kolkata for Covid patients- 033 4090 2929


@wbdhfw",en
215,Sanskar Singh,2021-04-20T08:25:54.000Z,0.0,1.0,0.0,"The COVID-19 vaccine is completely safe and effective.

 Do get vaccinated when it is your turn.  If you notice any side effects after getting vaccinated, then tell the health worker / vaccine / officer at the vaccination site.

 #IndiaFightsCorona
 #LargestVaccineDrive",en
216,Ashim Kumar Ghosh,2021-04-20T04:55:11.000Z,0.0,0.0,0.0,"Replying to 
@narendramodi",en
217,Satadeep Bhattacharyya,2021-04-20T04:21:33.000Z,0.0,0.0,0.0,"Replying to 
@_pallavighosh",en
218,tanima biswas,2021-04-20T04:12:52.000Z,0.0,0.0,0.0,"#Bengal #Covid #report State tells pvt #hospitals to mull possibility of shifting out opd and #vaccine centres, to accommodate more beds",en
219,Debasish,2021-04-20T03:34:48.000Z,0.0,0.0,0.0,"Replying to 
@arvindgunasekar",en
222,Sanjay Mishra,2021-04-20T01:47:51.000Z,0.0,0.0,0.0,"Replying to 
@MuraliM2020",en
223,Sarthak Das ,2021-04-19T21:51:13.000Z,0.0,0.0,0.0,"@adgpi
 
@DRDO_India
 
@PMOIndia
 
@HMOIndia
  
@narendramodi
 
@AmitShah
 
@myogioffice
 
@myogiadityanath
 
@rajnathsingh
 
@nitin_gadkari
 Pls Help them sir with all our resources These poor daily wagers will die before covid 19 attacks them pls help them with busses & trains  They need U..",en
224,Sarthak Das ,2021-04-19T21:47:35.000Z,0.0,0.0,0.0,"Shame 
@ArvindKejriwal
  aap inlogo ko zinda mardoge where are ur free govt busses now..Shame on u.. Ur pushing these poor people to death Before Covid 19.",en
225,SASWATI PAUL,2021-04-19T21:11:15.000Z,0.0,1.0,1.0,"How many more lives before the irresponsible Prime Minister realises what has he done!

India is battling against both COVID-19 and 
@narendramodi
.
#ResignModi",en
226,SASWATI PAUL,2021-04-19T21:10:31.000Z,0.0,0.0,0.0,"Another day, more deaths...
Another day, more sufferings...
Another day, more COVID-19 cases...

#ResignModi, India rejects you.",en
227,SASWATI PAUL,2021-04-19T21:04:40.000Z,0.0,2.0,2.0,"Second wave of COVID-19 in India = 
@narendramodi
 made disaster.
#ResignModi",en
228,ujjwal saha,2021-04-19T18:22:59.000Z,0.0,0.0,0.0,"@CEOWestBengal
 stop rally save us from Covid 19.",en
230,Dr. Shilpa Basu Roy,2021-04-19T17:05:02.000Z,0.0,3.0,12.0,"In #Covid Pandemic with #rallies of the dead, more sensibility is expected from the Union Minister of Health 
@drharshvardhan
 ji. This is not the correct time for cheap political gimmick specially when #India is running out of bed, oxygen & healthcare workers!",en
231, Swapnashis || স্বপ্নাশিষ ,2021-04-19T16:12:21.000Z,0.0,0.0,1.0,"Wishing for former prime minister of India 
@PManmohansingh
 speedy recovery from COVID-19",en
232,Kånchân Dås ,2021-04-19T15:51:04.000Z,0.0,15.0,6.0,"In this Pandemic of COVID-19, Plz Spread the Love and Humanity & Help Like Sushant. ",en
234,Uday Karmakar,2021-04-19T15:41:07.000Z,0.0,0.0,0.0,West Bengal last lap of election  is pending. But 2nd wave of COVID-19 is worsen in nature and the same is increasing exponentially. Controlling mechanism is non other than lockdown to impose upon...government shall take preventive measure without 2nd thoughts...,en
235,Teenskagram,2021-04-19T14:52:48.000Z,0.0,0.0,0.0,"Finally!
.
#teenskagram #india #NarendraModi #COVID19 #corona #vaccine #news #BreakingNews #news",en
236,Dr Agnimita Giri Sarkar,2021-04-19T14:33:21.000Z,2.0,1.0,3.0,Lancet supports Covid 19 Airborne!,en
241,PIB in Tripura,2021-04-19T12:30:06.000Z,0.0,9.0,50.0,"#IndiaFightsCorona:

 Don't be a #COVID spreading #Gunda.

 Follow #COVIDAppropriateBehaviour 

 Be The Wall against Coronavirus.

#Unite2FightCorona 
#StaySafe",en
245,tanima biswas,2021-04-19T08:58:07.000Z,0.0,0.0,0.0,#Bengal govt declares holidays for state board #schools due to heat wave and 'prevailing conditions' . #Rallies of course still continue #covid #BengalElections2021,en
246,ANUP HALDER ,2021-04-19T05:30:06.000Z,0.0,0.0,0.0,"Pathetic situation at sealdha . Only one main exit point . Is they're really think about pandemic. 
#Covid",en
250,BHOLA NATH SAHA,2021-04-19T03:30:29.000Z,0.0,0.0,0.0,"@MoHFW_INDIA
 
@wbdhfw
 
@PMOIndia
 
@CMOfficeWB
 
@jdhankhar1
 
Senior Citizen Covid-19 Positive Patint SAMIR CHOWDHURY 
23 Creek lane Kolkata-14 aged 60 Yrs,Contct Nos- 6290759305 / 8250233264 Running post to Pillar Since Yestrday Night to get admited in any Covid Hospital,plz help him.",en
251,tanima biswas,2021-04-19T02:32:49.000Z,0.0,0.0,4.0,"Considering these were the scenes at a #MamataBanerjee roadshow in #Kolkata yesterday, a wise decision by the #Bengal CM. She will not campaign anymore in #Kolkata #Covid #surge",en
252,tanima biswas,2021-04-19T02:30:51.000Z,0.0,0.0,0.0,Amid #covid surge #MamataBanerjee won't campaign in #Kolkata anymore. Restricts timing of her rallies in districts to 30 minutes,en
254,M N KHAN,2021-04-18T23:30:06.000Z,0.0,0.0,0.0,"Replying to 
@ReallySwara",en
255,Rupesh Routh,2021-04-18T18:36:05.000Z,0.0,0.0,0.0,"Every time I was thinking that we have been trying my best wishes for every one..... 
          Wher mask  n use sanitizer And stay ur home because covid 19 2nd stage has come.... Be safe",en
258,ইন্দ্রজিৎ | INDRAJIT,2021-04-18T14:00:12.000Z,6.0,26.0,60.0,"8419 fresh #Covid cases recorded in #Bengal over past 24 hrs

2197 new cases in #Kolkata alone",en
259,Md Sk Shahnawaz(মোঃ শেখ শাহনাওয়াজ),2021-04-18T13:07:54.000Z,1.0,0.0,3.0,"If any one is #Covid +ve nd is/are alone or need anythng like home cook food,groceries medicine ot anythng,I will deliver it at your doorstep in and around Metiabruz,Kiddrpore (Kolkata).You just stay at home and take care of yourself and your loved ones till u'all recover. DM plz",en
260,SASWATI PAUL,2021-04-18T11:33:01.000Z,0.0,0.0,0.0,".
@BJP4India
's stand on COVID-19 wave in India:
LET'S COVER IT UP.
#ModiMadeDisaster",en
261,Deepanjan Banerjee,2021-04-18T08:14:53.000Z,1.0,0.0,0.0,"Nǐ hǎo (Hello). This week, I’ve started learning Chinese language- conversational purpose. And with the rise of COVID-19, we have started following the safety rules and wearing masks again. Stay well, stay safe | @ Damayanti",en
263,Rohan S Mitra,2021-04-18T07:03:08.000Z,0.0,0.0,6.0,"Bookmark this thread #Kolkata
#Bengal #COVIDー19 #COVID19India #COVID19 #covid",en
265,Gopal,2021-04-18T05:26:57.000Z,0.0,0.0,0.0,"Thank you so much sir ji

Prime Minister reviews Preparedness of Public Health Response to COVID-19
http://nm-4.com/XEqaNB via NaMo App",en
266,Suvankar Dey,2021-04-18T05:04:53.000Z,0.0,0.0,0.0,"@PMOIndia
 Dear Sir, My humble request to you please take hard action against COVID-19 in the current situation.",en
267,Poorna Banerjee,2021-04-18T04:36:55.000Z,0.0,0.0,0.0,"Replying to 
@drharshvardhan
 and 
@PIB_India",en
269,Sabyasachi Mukherjee,2021-04-18T02:19:01.000Z,0.0,0.0,0.0,"Replying to 
@SOTCTravel
 and 
@madhavanmenon55",en
270,Santanu Biswas,2021-04-17T21:29:39.000Z,0.0,1.0,0.0,Having disturbed sleep since last few days with all the terrible COVID-19 news and visuals. Anxiety levels have gone up. Prayers for those suffering .,en
271,Dr. Shilpa Basu Roy,2021-04-17T16:27:35.000Z,1.0,2.0,2.0,"Forget about ICU or ventilators, even General beds for #Covid patients are running out in most #Kolkata hospitals. 

But our #PMdoesntcare because he was busy in public rallies for vote!  ",en
272,DR. S.P BHATTACHARYA,2021-04-17T15:36:05.000Z,0.0,0.0,0.0,"COVID-19 pushes India’s middle class toward poverty

https://economictimes.indiatimes.com/news/economy/indicators/covid-19-pushes-indias-middle-class-toward-poverty/articleshow/82112290.cms…

 Download Economic Times App to stay updated with Business News - https://etapp.onelink.me/tOvY/135dde21",en
273,Sikharendra Datta,2021-04-17T13:29:55.000Z,0.0,0.0,0.0,History does have an uncanny habit of repeating itself #Corona #COVID19 #CoronavirusIndia #COVID19India,en
274,Ashish chaudhary,2021-04-17T12:34:43.000Z,0.0,0.0,0.0,"@narendramodi
 
@PMOIndia
  I have full faith in you. You will take strict decision on Killer Covid 19 2nd wave. Don't waste time people are dying Mr. Prime minister. Situation is very very bad on the ground.",en
276,Devosmita Bhattacharya,2021-04-17T09:48:37.000Z,0.0,0.0,0.0,"Replying to 
@timesofindia",en
277,Dr. Shilpa Basu Roy,2021-04-17T09:27:04.000Z,1.0,4.0,2.0,"Who is accountable for the sudden surge in #COVID cases & the consequent loss of lives in #WestBengal? Is the 
@ECISVEEP
 listening yet? Open your eyes before it is too late!!

#COVIDSecondWave 
#WestBengalElections2021 
#AllLivesMatter",en
278,Adam Ahmed,2021-04-17T09:12:11.000Z,0.0,0.0,0.0,"Replying to 
@SonuSood",en
280,Sudipta Chaudhuri,2021-04-17T06:55:35.000Z,0.0,0.0,0.0,"Replying to 
@sakshijoshii",en
281,Surajit Dey,2021-04-17T04:48:21.000Z,0.0,0.0,0.0,"India sees new record high of 2.34 lakh new COVID-19 cases; 1,341 die in 24 hours.
We the people of West Bengal request EC to take strong steps against the rallies going on every day. @ECISVEE 
@ABPNews
  
@Zee24Ghanta
 
@abpanandatv",en
282,Sarbajit Ghose || #WearMask,2021-04-17T04:42:43.000Z,0.0,0.0,3.0,"After The Great Wall of China, India has built Two Great Walls under #ModiJi.

Pic 1: To Hide the POVERTY of India

Pic 2: To Hide the Death by Covid 19 

#WhereIsPM
#ModiMadeDisaster",en
283,tanima biswas,2021-04-17T04:22:47.000Z,1.0,0.0,4.0,How about #symbolic or #virtual rallies? #Bengal recorded nearly 7000 #covid cases in 24 hours. Surge shows numbers doubled in about a week,en
284,Sneha Saha,2021-04-17T02:05:15.000Z,0.0,0.0,5.0,"Honestly, no one in Kolkata really cares about COVID-19. Most don’t wear mask, and when I ask them why? They say, “o kicchu hobena. Ekhane corona nei.” 

I don’t know why they can’t understand that the situation can get worse if they have this mindset..",en
285,Suhrita Majumdar,2021-04-17T01:45:40.000Z,0.0,0.0,0.0,"Replying to 
@htTweets",en
286,The ATMASWARUP doctor,2021-04-16T21:02:05.000Z,0.0,0.0,0.0,"Replying to 
@RiskyDR_14
 
@MirrorNow
 and 
@Kaalateetham",en
287,The ATMASWARUP doctor,2021-04-16T20:49:52.000Z,0.0,0.0,0.0,"Replying to 
@NavroopSingh_",en
288,The ATMASWARUP doctor,2021-04-16T20:01:54.000Z,0.0,0.0,0.0,"Replying to 
@Preetam_M_Rao",en
289,Kolkata.Foodie,2021-04-16T19:51:05.000Z,0.0,1.0,1.0,"#Gujarat has run of hostipal beds and ambulances. Thousands dyinb everyday.

That state believed two liars & a party & spent more on cricket stadium, statue. Now the Gujarat Model Bubble is bursting.

#CoronaSecondWave #CoronaPandemic #coronavirus #Corona #CoronavirusIndia",en
291,Dr. Hasan SR,2021-04-16T17:54:29.000Z,0.0,1.0,1.0,"People should think about it, the second wave is even more dangerous than the first one. Two of the candidate has been died due to Covid-19. Take care guys! 
#MaskUpIndia #BengalElections2021 #BengalElection2021",en
292,Rini.M.30,2021-04-16T16:58:48.000Z,0.0,0.0,1.0,"@narendramodi
 respected sir I am student of class 12 from WB,as we all know that the Covid-19 has already reached it's second stage and the cbse has already cancelled clas 10 exam ,the only we will ask for the protection of our health is to conduct exams online .Please sir.",en
299,subhajit Sengupta,2021-04-16T08:31:21.000Z,0.0,0.0,0.0,"@drmsdah
, 
@RailMinIndia
 plz start drive to penalize passengers travelling in local trains without mask and mask with improper use. This will help to fight against covid 19 second wave. Already kolkata metro has started this drive",en
300,tanima biswas,2021-04-16T05:47:40.000Z,1.0,0.0,0.0,"#Bengal #covid daily case rise reaching the 7000/day mark. Cases have more than doubled in roughly 10 days. There aren't enough beds, shortage of vaccines and remdesivir in ##kolkata . Just some facts to keep in mind today ahead of your meeting 
@ECISVEEP",en
301,MKRathi,2021-04-16T05:38:29.000Z,0.0,0.0,0.0,"Replying to 
@ajay43",en
302,Pankaj Kr Kesharwani,2021-04-16T05:19:14.000Z,0.0,1.0,0.0,Time has come to announce PM Care Fund 2.0 to takle Second wave of Covid help.  #Covid_19 #PMCares #SecondCOVIDWave #SecondWave #COVID19India.. TM,en
303,Pankaj Kr Kesharwani,2021-04-16T05:15:58.000Z,0.0,0.0,0.0,Absurd exception.. #MahaKumbh2021 #Covid_19 #Uttrakhand.. TM,en
304,MKRathi,2021-04-16T04:03:48.000Z,0.0,0.0,0.0,"Replying to 
@GVDBossche",en
305,MKRathi,2021-04-16T01:20:46.000Z,0.0,0.0,0.0,"Replying to 
@AneeshaBedi
 and 
@ThePrintIndia",en
306,MKRathi,2021-04-16T00:57:04.000Z,0.0,0.0,0.0,"Replying to 
@somyalakhani
 and 
@DilliDurAst",en
307,Krishnendu Shee,2021-04-15T19:00:29.000Z,0.0,0.0,0.0,"We are not properly prepared for wbsc board exam

And covid - 19 cases increase fast


@narendramodi
 
@wbcmo",en
308,Pratik B,2021-04-15T18:20:39.000Z,2.0,1.0,11.0,Why does every other post needs to have #Covid tagged to it. There is a life beyond it. Wear masks and stay hygienic. But don't let Covid infect you before it actually does.,en
309,Avinash Sharma,2021-04-15T17:31:44.000Z,0.0,0.0,0.0,"The corona pandemic would be dead serious in India just after the west Bengal elections. Till then play dodgeball with covid-19

#lockdown #CoronaPandemic #CoronaSecondWave",en
310,MKRathi,2021-04-15T16:58:04.000Z,0.0,0.0,0.0,"Replying to 
@GeorgeFareed2",en
312,Rupanjana Mitra,2021-04-15T13:22:44.000Z,1.0,0.0,5.0,"Take care of your world, your family, your loved ones, your friends, your philosophers and guides. 
BE SAFE!!
#covid_19 
#secondwavecorona",en
314,GoSpace,2021-04-15T10:10:44.000Z,0.0,0.0,0.0,"We are amidst the second wave so please follow the health regulations and guidelines. 
#GoSpace #secondwave #covid_19 #covidindia #keephealthy #yourhealthmatters #healthylifestyle #workfromhome #keepdistance #putyourhealthfirst #staysafe #stayhealthy",en
315,Awanish,2021-04-15T09:16:21.000Z,1.0,0.0,0.0,The so called highly qualified beurocrates who are aware of such pandemic did experience bihar election where in except for PM rally there was no protocol for covid 19 followed all laws were flaunted by politician maybe we can say that in cold the virus is less active than in,en
316,Nishit Shaw,2021-04-15T08:23:23.000Z,0.0,3.0,3.0,"#COVID19 patient died at #Shivpuri district hospital in #Madhya 
Pradesh allegedly after a ward boy removed oxygen support.
The deceased was a dialysis patient & his hemoglobin had dropped.

#Chhattisgarh #COVIDSecondWaveInIndia #Hospital #COVIDEmergency #CoronaCurfew #Corona",en
317,tanima biswas,2021-04-15T08:10:40.000Z,0.0,1.0,3.0,#Bengal #covid #report 500 beds from hotels added to deal with #kolkata beds crisis,en
319,Kolkatatoday,2021-04-15T04:44:51.000Z,0.0,0.0,0.0,"Rezaul Haque, Congress candidate from Samsherganj Constituency dies of COVID-19 
#RezaulHaque #COVID19  #Murshidabad #Congress #Kolkatatoday  for more details http://kolkatatoday.com",en
322,MKRathi,2021-04-15T03:54:18.000Z,0.0,0.0,0.0,"Replying to 
@sonaliranade",en
323,tanima biswas,2021-04-15T03:29:57.000Z,1.0,1.0,1.0,"#Bengal #covid #report No vaccination in the state today, neither on the 18th. In addition, parts of #Kolkata will have no vaccine drive for 6 days, due to polling.  No vaccine drive in North Kolkata for 3 days, and no vaccine drive in South Kolkata for 3 days",en
324,Durgesh P Mishra,2021-04-15T02:52:57.000Z,0.0,0.0,0.0,"Nothing is precious than a #mask now a days. Wear it when you are out of home. 

Good morning friends. Stay safe.
Please stay away from covid 19 virus",en
325,tanima biswas,2021-04-15T02:45:13.000Z,0.0,0.0,2.0,#Bengal #covid #report #Kolkata gets 500 more beds as state govt ropes in few #hotels as covid care centres,en
326,Megha Kejriwal,2021-04-14T17:06:42.000Z,1.0,3.0,5.0,"#BreakingNews: BIGGEST JUMP IN #COVID CASES IN #WestBengal

BENGAL BREACHES 5K DAILY MARK FOR THE 1st TIME SINCE OUTBREAK. 

5,892 new #Covid cases in last 24hrs & 24 deaths in last 24hrs. 
#SecondCOVIDWave #COVIDEmergency #CoronavirusIndia #MaskUpIndia #MaskUpBengal",en
327,Turban Boy,2021-04-14T16:31:28.000Z,0.0,0.0,0.0,"Yogi Adityanaath has tested postive for Corona. He is renaming himself as Rogi Adityanaath. 

The only 'Positive' news coming out of UP today!!

#YogiAdityanath #Corona #KumbhMela #yogi",en
328,Sougata Mandal,2021-04-14T16:21:56.000Z,0.0,0.0,0.0,"@ECISVEEP
 must ensure #covidprotocol maintained #MaskUp in #WestBengalElections2021 rallies, #railstations #localtrain #kolkatametro to resist #massdeath due to #Corona in #WestBengal 

@MoHFW_INDIA
 
@WBPolice
 
@CPKolkata
 
@jdhankhar1
 
@MamataOfficial
 
@PMOIndia
 
#VaccinateJournalists",en
329,Ishani Duttagupta,2021-04-14T16:18:23.000Z,1.0,1.0,7.0,"On Twitter I’m seeing so many friends, ex-colleagues etc suffering from #covid ; doctors desperately begging people to mask up & stay home & in a WA group middle-aged women on vacation posting maskless photos. My nerves are in tatters #COVIDEmergency ",en
330,Darpan Barik,2021-04-14T14:50:03.000Z,0.0,0.0,0.0,"In a progressive stand, CPI (M) has cancelled all mega election rallies and public meetings, in light of the worsening Covid-19 situation in West Bengal. 

দম লাগে বস! Kudos! 

@CPIM_WESTBENGAL
 
@cpimspeak
 #sanjuktamorch  #vote #BengalElections2021 #ElectionCommission #COVID19",en
331,tanima biswas,2021-04-14T14:46:01.000Z,0.0,10.0,19.0,"#Bengal records 5892 fresh #covid cases. It was around 2000 mark, just last week",en
333,Ratul Das,2021-04-14T13:07:05.000Z,0.0,2.0,3.0,"@itspcofficial

Respective Sir, maximum students of WBSE wants the cancellation of the madhyamik examination. Just like CBSE students, we also have health issues. The second wave of Covid-19 is rising day by day. That's why we also want the cancellation.
#cancelboardexams2021",en
334,tanima biswas,2021-04-14T12:53:41.000Z,0.0,0.0,3.0,#Bengal #covid #report From 16th April onwards vaccination drive to be done in all 120 wards of #kolkata,en
335,tanima biswas,2021-04-14T12:52:06.000Z,1.0,0.0,1.0,#Bengal #covid #report #Kolkata private #hospitals told to increase covid bed capacity more than what they had during the peak last year,en
336,tanima biswas,2021-04-14T12:50:36.000Z,1.0,0.0,2.0,"#Bengal #covid #report State mulling on roping in hotels to act as satellite centres, to tackle #beds crisis",en
338,LucyInTheSky,2021-04-14T11:04:47.000Z,0.0,3.0,3.0,"#cancelstateboardexam #cancelboardexam2021 The state should atleast take a decision of making the board exams online or cancellation, postponing the board exams for the sake of our lives also the schools closed for controlling the further speed of Covid 19 virus.
@itspcofficial",en
339,Nitesh Rajak,2021-04-14T10:36:18.000Z,1.0,1.0,0.0,"https://youtu.be/WahCAJqQmlc please watch this video and please let do online exam for class 10 WBBSE as CBSC board has declared that for class it will cancel and for 12 class it has been postponed..so requesting due to increasing of covid-19 cases 
 
@MamataOfficial
 

@abhishekaitc",en
341,Sreyashi Dey,2021-04-14T10:28:54.000Z,1.0,2.0,13.0,WB Govenor to be present in the #Covid meeting today at 6:30PM.,en
342,𝓒𝓱𝓪𝔂𝓪𝓷 𝓖𝓾𝓹𝓽𝓪,2021-04-14T07:56:06.000Z,0.0,0.0,0.0,Covid-19 news: Corona infection may increase after kumbh mela fear of superspreading hinges - Anandabazar,en
344,Udayani Social Action Forum,2021-04-14T07:03:51.000Z,0.0,0.0,0.0,"Udayani Social Action Forum celebrated International Women's Day 2021 in Bishnupur 1, Pandua, Kalna 2, Jamalpur and Kalna 1. The theme was #ChooseToChallenge
""Women in leadership:Achieving an equal future in a COVID-19 world"". Women were in their elements.",en
345,Sidhartha Ghosh,2021-04-14T06:09:57.000Z,0.0,0.0,0.0,"Replying to 
@ranjona",en
346,Srishti Clinic,2021-04-14T05:30:05.000Z,0.0,0.0,0.0,"The rise of the second spike of Covid - 19 prompted us that we have forgotten the sufferings of 2020.

Don't forget to wear your face mask.
Let's stop the virus together. 

#stopthespread #ivf #IVF #motherhood #pregnancy #pregnant #bangladesh #kolkata #westbengal",en
347,Kolkata.Foodie,2021-04-14T04:12:17.000Z,1.0,0.0,0.0,"No mask. No social distancing.
No precaution too. 

4817 new #Corona cases in #WestBengal in these last 24 hours. Vote is important.

Sorry 
@parnomittra

#NoVoteToBJP 
এই উদাসীনতায় সোনার বাংলা তো হতেই পারে না লক্ষ্য।",en
348,Sanjoy Das Guitar,2021-04-13T19:17:11.000Z,0.0,0.0,0.0,"Pls take care 
&
Stay safe . 

I think we know about #covid_19 
#coronaviruspandemic 

#KumbhMela2021 
#WBElection2021 
#ElectionCommissionOfIndia",en
349,Prabhu Yadav,2021-04-13T10:14:46.000Z,0.0,0.0,0.0,"Covid is doing its job, so why aren’t you ! Keep doing your work,study etc, instead of giving up on lockdown-covid claims. STOP BEING SHEEP !!! #Covid_19 #COVIDSecondWave #motivation #WorkHard #BeSafeOutThere",en
350,Debasish Halder,2021-04-13T08:42:14.000Z,0.0,0.0,0.0,"Replying to 
@PMOIndia
 and 
@narendramodi",en
351,Ankit,2021-04-13T08:40:09.000Z,0.0,1.0,1.0,"@drharshvardhan
 Can you tell us why social distancing is not maintained here and why no one is wearing mask. This is why India is leading in #Covid cases.

#BanElectionRalliesInCovid #NationWantsToKnow",en
352,Rohan Bhattacharya,2021-04-13T07:58:18.000Z,0.0,0.0,0.0,"It's important to wear a Mask now a days 

#Covid_19 #StaySafe #WearMask #BeSafe #UseSanitizer #India #WestBengalElection2021",en
354,Rishi,2021-04-13T04:45:17.000Z,0.0,0.0,0.0,"India going through a terrible phase. People having to burn their friends and families on open grounds due to huge wait times at crematoriums. Ambulance after ambulance waiting in front of every major hospital.

Influencers- My biggest problem is, i have too many shoes. #COVID",en
355,Namesake Bangali,2021-04-13T02:11:51.000Z,0.0,0.0,0.0,Our Sanatanis has let us down this time....while this would have been great opportunity to show our commitment to fight against COVID 19 otherwise.,en
356,Indian Army,2021-04-12T16:39:09.000Z,0.0,3.0,0.0,ED minister you are saying school will take all the precaution from covid-19 did you ever go any without informing school that they are taking proper safety measures .if school will providing all the safety measure but we have to come school in public transport #boardexams2021,en
357,Indian Army,2021-04-12T16:37:22.000Z,0.0,0.0,1.0,education minister you are saying school will take all the precaution from covid-19 did you ever go any without informing school that they are taking proper safety measures .if school will providing all the safety measure but we have to come school in AP transport#boardexams2021,en
359,Megha Kejriwal,2021-04-12T16:06:13.000Z,0.0,0.0,0.0,"BIG #BREAKING: #WestBengal records 4,511 new COVID-19 cases in last 24hrs. 

highest one-day spike since the outbreak of the disease last year! 

#MaskUpIndia #MaskPehnoIndia",en
360,𝔹𝕒𝕣𝕦𝕟 𝔾𝕙𝕠𝕤𝕙 বরুণ ঘোষ,2021-04-12T14:11:22.000Z,0.0,0.0,0.0,"Replying to 
@ddggn
 and 
@AboutIndia",en
361,𝔹𝕒𝕣𝕦𝕟 𝔾𝕙𝕠𝕤𝕙 বরুণ ঘোষ,2021-04-12T13:06:59.000Z,3.0,0.0,5.0,"#Covid_19 might not be such a bad time for shopping 
@AboutIndia
. It's #PohelaBoishak for us despite #WestBengalElections2021 . #mondaythoughts",en
362,Nishit Shaw,2021-04-12T12:41:11.000Z,0.0,0.0,0.0,"Replying to 
@SumitkadeI",en
363,Rana | Please #Vaccinate,2021-04-12T10:40:08.000Z,0.0,0.0,1.0,"A committee of experts has granted emergency use approval to Sputnik-V, the vaccine against the coronavirus disease (Covid-19) developed by Russia, in India. #COVID19",en
364,tanima biswas,2021-04-12T09:38:09.000Z,0.0,1.0,0.0,#Bengal #Covid #report cases have doubled in Bengal (including Kolkata) in less than a week,en
365,Nishit Shaw,2021-04-12T09:35:56.000Z,3.0,0.0,0.0,"Biggest News from the Film Industry!

Our most loved heroes #SalmanKhan & #Yash most likely to release #Radhe & #KGF2 on the same day.

This will send out a strong message to all exhibitors & cinema halls need to be well equipped. 

All depends on #Covid. 


@BeingSalmanKhan",en
366,tanima biswas,2021-04-12T07:58:14.000Z,0.0,2.0,2.0,#Bengal #Covid #report Private #hospitals in #Kolkata run out of covid beds. Almost all the prominent hospitals that I spoke to are full and unfortunately many are refusing to admit more patients,en
367,Ajay Shaw,2021-04-12T06:55:17.000Z,0.0,0.0,0.0,"Thank you 
@SonuSood

for this #grearest work for #student 
When All see #corona cases are increasing but government never understand patients felling , how's types students stay s going to #boardexam to #online 
So my humble request to our #government please take a offline exam",en
368,Lovejitth Krishnan,2021-04-12T06:14:26.000Z,0.0,0.0,0.0,"Is lockdown a solution to control coronavirus? 
#CoronavirusIndia #lockdown #CoronaVaccine #coronavirus #lockdown2021 #Covid_19 #vaccination #coronavirus #COVIDSecondWave #CoronavirusPandemic #CoronaCurfew #",en
369,Kushal Kirit Vora,2021-04-12T04:00:54.000Z,0.0,0.0,0.0,My mother is recovering from COVID -19. Just grateful she is doing fine.  Homage by Fareed Zakaria is poignant reminder to times we all live in. Behind the COVID statistic is a real human.,en
370,koustav,2021-04-11T19:06:20.000Z,0.0,1.0,0.0,I need a job... It is urgent... Cz I have to help my family... My father is getting a half salary due to some new rules added by the company after covid-19... I just wanted to help my father nd mother. is there any jobs for me?? I am a Bcom Graduate. #JobSearch #Jobs  plese hlp,en
372,tanima biswas,2021-04-11T11:07:11.000Z,0.0,1.0,0.0,"#Bengal #covid #report #vaccine shortage in #Kolkata . People turn up at this centre, only to find out that there are no doses available. Lack of communication adding to the concerns",en
373,Professor TeeKay,2021-04-11T10:10:31.000Z,0.0,0.0,0.0,"While I'm awaiting my Covid Test Report,  a thought just struck. 

We are in 2021,  it's still Covid 19. 

A misnomer of sorts eh !",en
374,K@USHIK,2021-04-11T09:09:23.000Z,0.0,0.0,0.0,#BengalElection2021 #SocialMedia #SocialDistancing where is the social distance?? Does #COVID spare peole on political roadshows?#taeten #Elecciones2021,en
375,tanima biswas,2021-04-11T08:32:37.000Z,1.0,0.0,3.0,#Bengal #covid #report State govt has urgently requested the Centre to send at least 4 lakh doses by tomorrow,en
376,tanima biswas,2021-04-11T08:30:03.000Z,0.0,0.0,1.0,"#Bengal #Covid #report #vaccine shortage. Top govt sources tell me, the state only has 4.5 lakh vaccines left, which will last them a day to day and a half",en
377,Sougata Mandal,2021-04-10T11:07:47.000Z,0.0,0.0,0.0,"Replying to 
@sougata_journal
 
@CEOWestBengal
 and 5 others",en
378,Baisakh Gupta,2021-04-10T10:45:47.000Z,0.0,0.0,0.0,"Replying to 
@UkDash
 
@MahuaMoitra
 and 
@ECISVEEP",en
379,Nishit Shaw,2021-04-10T09:55:24.000Z,0.0,0.0,5.0,"Amid restrictions in #Mumbai due to #Covid, Team #Adipurush continues to shoot in Mumbai with measures till the 14th of April.

Film stars #Prabhas, #KritiSanon, #SunnySingh & #SaifAliKhan.

Directed by #OmRaut (the man behind #AjayDevgn’s #Tanhaji)",en
380,Urbasi Bhattacharyya,2021-04-10T08:00:33.000Z,0.0,1.0,3.0,I feel if Congress Party really cancels its election rallies it will be considered as a great endeavour & a few thousands  steps forward 2combat covid 19 pandemic.Instead of rallies the state wings should take steps to start the mass awareness program how to fight against covid.,en
